Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Srivalli,Javed Ali,4,36512762,-0.2%,https://www.youtube.com/watch?v=hcMzwMrr1tE,2022-02-03
2,3,"We Don't Talk About Bruno (From ""Encanto"")",Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,6,32931406,0.07%,https://www.youtube.com/watch?v=bvWRMAU6V-c,2022-02-03
3,4,Oo Anthiya Oo Oo Anthiya,Mangli,4,30139406,0.07%,https://www.youtube.com/watch?v=u_wB6byrl5k,2022-02-03
4,2,Oo Bolega ya Oo Oo Bolega,Kanika Kapoor,4,29133238,-0.13%,https://www.youtube.com/watch?v=sqmNziU3OxQ,2022-02-03
5,5,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,4,22727728,0.08%,https://www.youtube.com/watch?v=vdY5SFZBgnk,2022-02-03
6,7,Srivalli,Javed Ali,5,22054641,0.05%,https://www.youtube.com/watch?v=v2IGNN7CA4M,2022-02-03
7,6,Karim Mahmoud Abdelaziz Ft Mohamed Osama |  الغزالة رايقة -  كريم محمود عبد العزيز ومحمد أسامة,Karim Mahmoud Abdelaziz,5,19375353,-0.08%,https://www.youtube.com/watch?v=-kC9ZRTR6D4,2022-02-03
8,n/a,Malvada,Zé Felipe,1,18684346,n/a,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-02-03
9,11,Malvadão 3,Xamã,6,13787483,-0.05%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-02-03
10,12,"The Family Madrigal (From ""Encanto"")",Olga Merediz & Stephanie Beatriz & Encanto - Cast,8,13310968,-0.04%,https://www.youtube.com/watch?v=Yp5nPGWWMh4,2022-02-03
11,56,Doobey,Lothika & Savera,2,13290735,0.92%,https://www.youtube.com/watch?v=6eGCi4SVy94,2022-02-03
12,9,Salıncak,Mustafa Ceceli & Nigar Muharrem,4,12944966,-0.18%,https://www.youtube.com/watch?v=BebQwqnk0hM,2022-02-03
13,13,Bijlee Bijlee,Harrdy Sandhu,14,12557987,-0.07%,https://www.youtube.com/watch?v=NwdQx2P_ytk,2022-02-03
14,17,MONEY (PERFORMANCE VIDEO),BLACKPINK,20,11449840,-0.06%,https://www.youtube.com/watch?v=dNCWe_6HAM8,2022-02-03
15,28,Tum Tum,Thaman S & Harini Ivaturi,12,11418985,0.22%,https://www.youtube.com/watch?v=tYSrY4iPX6w,2022-02-03
16,19,Kusu Kusu,Zahrah S Khan & Dev Negi,13,11050167,-0.03%,https://www.youtube.com/watch?v=RgzLnmTaCAU,2022-02-03
17,18,O Antava Song | Pushpa Songs Telugu | Allu Arjun Samantha | DSP | Sukumar | Indravathi Chauhan,Aditya Music Playback,7,10924569,-0.06%,https://www.youtube.com/watch?v=EEqq0_Etuos,2022-02-03
18,23,Desesperados,Rauw Alejandro & Chencho Corleone,6,10778653,0.09%,https://www.youtube.com/watch?v=K9mTSekTktw,2022-02-03
19,20,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,19,10634768,-0.03%,https://www.youtube.com/watch?v=1--qqQrimMA,2022-02-03
20,21,#SaamiSaami (Tamil) Lyrical | Pushpa Songs | Allu Arjun Rashmika | DSP | Senthiganesh | Sukumar,Mounika Yadav,9,10452933,-0.01%,https://www.youtube.com/watch?v=BA3D02JNd0E,2022-02-03
21,25,Vontade de Morder,Simone & Simaria & Zé Felipe,3,10350529,0.07%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-02-03
22,16,Saami Saami Full Song | Pushpa Songs  Telugu | Allu Arjun Rashmika | DSP | Mounika Yadav | Sukumar,Aditya Music Playback,8,10236095,-0.16%,https://www.youtube.com/watch?v=JJFVjxFmYlY,2022-02-03
23,22,Etnaset,MUSliM,13,9702991,-0.02%,https://www.youtube.com/watch?v=BGkL2Pq-g3A,2022-02-03
24,n/a,Get Into It (Yuh) (Official Video),Doja Cat,1,9537491,n/a,https://www.youtube.com/watch?v=9Ko-nEYJ1GE,2022-02-03
25,36,Yonaguni,Bad Bunny,35,9401168,0.08%,https://www.youtube.com/watch?v=doLMt10ytHY,2022-02-03
26,27,Mal Feito,Marília Mendonça & Hugo & Guilherme,3,9385485,-0.01%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-02-03
27,n/a,Dil Pe Zakhm (Video),Jubin Nautiyal & Rochak Kohli & Nusrat Fateh Ali Khan,1,9161285,n/a,https://www.youtube.com/watch?v=MeNb9SKZNGc,2022-02-03
28,31,Heat Waves (Official Video),Glass Animals,8,9099587,-0.01%,https://www.youtube.com/watch?v=mRD0-GxqHVo,2022-02-03
29,n/a,Boys Don't Cry,Anitta,1,8907684,n/a,https://www.youtube.com/watch?v=PkzJgGZBFDg,2022-02-03
30,n/a,Tumse Pyaar Karke (Video),Tulsi Kumar & Jubin Nautiyal & Payal Dev,1,8684717,n/a,https://www.youtube.com/watch?v=LZ-Qn4q3sbU,2022-02-03
31,n/a,"We Don't Talk About Bruno (From ""Encanto""| Dance Choreography)",Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,1,8549618,n/a,https://www.youtube.com/watch?v=uXhUpKqyrco,2022-02-03
32,35,STAY (Official Video),Justin Bieber & The Kid Laroi,30,8451076,-0.04%,https://www.youtube.com/watch?v=kTJczUoc26U,2022-02-03
33,n/a,NA,NA,2,8287561,n/a,n/a,2022-02-03
34,34,Atrangi Re: Chaka Chak Full Video |@ARRahman| Akshay K Sara A K Dhanush Shreya G Bhushan K,Shreya Ghoshal & A.R. Rahman & Yugabharathi,6,8179684,-0.09%,https://www.youtube.com/watch?v=Kz5uJlucE5Q,2022-02-03
35,66,Depende,Dj Guuga,2,8067792,0.25%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-02-03
36,24,Toma Toma Vapo Vapo,Zé Felipe & MC Danny,12,7966652,-0.19%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2022-02-03
37,42,Medallo,Lenny Tavárez & Blessd & Justin Quiles,12,7963882,-0.01%,https://www.youtube.com/watch?v=hMhR6T7EEfQ,2022-02-03
38,29,ILLSLICK - พิพิธภัณฑ์ [Official Music Video],ILLSLICK,3,7799559,-0.16%,https://www.youtube.com/watch?v=vLuXN8-U75k,2022-02-03
39,8,Dance Meri Rani,Guru Randhawa & Zahrah S Khan & Tanishk Bagchi,7,7771418,-0.53%,https://www.youtube.com/watch?v=G-XMiVMlLRI,2022-02-03
40,43,Cold Heart (PNAU Remix),Dua Lipa & Elton John,19,7675206,-0.04%,https://www.youtube.com/watch?v=qod03PVTLqk,2022-02-03
41,26,NA,NA,3,7582869,-0.2%,n/a,2022-02-03
42,69,Raja Ji Khoon Kaida,Shilpi Raj,3,7424823,0.18%,https://www.youtube.com/watch?v=nbU9fQFi5fY,2022-02-03
43,39,أدعج عيون,ماجد الرسلاني,9,7394348,-0.11%,https://www.youtube.com/watch?v=eKKvQX3AV7w,2022-02-03
44,46,Enemy (from the series Arcane League of Legends),Imagine Dragons,11,7354588,-0.06%,https://www.youtube.com/watch?v=D9G1VOjN_84,2022-02-03
45,50,Saami Saami,Mounika Yadav,15,7243951,-0.05%,https://www.youtube.com/watch?v=C70GJYVoZ4Y,2022-02-03
46,52,Monastery,Ryan Castro & Feid,11,7233077,-0.04%,https://www.youtube.com/watch?v=EOkCOYrPEsU,2022-02-03
47,33,Bloqueado,Gusttavo Lima,4,7164290,-0.21%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-02-03
48,41,Jugnu,Badshah,14,7162434,-0.12%,https://www.youtube.com/watch?v=ksY3wb4vtlA,2022-02-03
49,44,Pepas (Official Video),Farruko,26,7137648,-0.1%,https://www.youtube.com/watch?v=y8trd3gjJt0,2022-02-03
50,n/a,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,40,6931327,n/a,https://www.youtube.com/watch?v=sCbbMZ-q4-I,2022-02-03
51,53,Super Gremlin,Kodak Black,9,6916042,-0.06%,https://www.youtube.com/watch?v=kiB9qk4gnt4,2022-02-03
52,51,ท้องฟ้า - PAPER [Official Musicvideo ] 🌧🌻,WE ARE ZOOM ENTERTAINMENT,11,6874306,-0.09%,https://www.youtube.com/watch?v=5OtqLbG6T04,2022-02-03
53,37,"BoyWithUke ""Toxic"" (Live Performance) | Open Mic",Genius,3,6749320,-0.2%,https://www.youtube.com/watch?v=yvzKKZp3usE,2022-02-03
54,68,Without Me MTV Version,Eminem,4,6732588,0.07%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,2022-02-03
55,49,Saami Saami,Sunidhi Chauhan,4,6678117,-0.14%,https://www.youtube.com/watch?v=kbGTg-VFoW0,2022-02-03
56,65,Eyy Bidda Ye Mera Adda,Nakash Aziz,3,6595562,0.01%,https://www.youtube.com/watch?v=BJahIa255qc,2022-02-03
57,64,abcdefu,GAYLE,10,6565301,0%,https://www.youtube.com/watch?v=NaFd8ucHLuo,2022-02-03
58,n/a,FRIKI (Official Video),KAROL G & Feid,1,6353056,n/a,https://www.youtube.com/watch?v=8tJARBd3ELE,2022-02-03
59,62,Debo Entender,Yoss Bones & Santa Fe Klan & Neto Peña,16,6315277,-0.04%,https://www.youtube.com/watch?v=rF0I7-gmCSk,2022-02-03
60,48,Step Back,GOT the beat,5,6312827,-0.19%,https://www.youtube.com/watch?v=uBY1AoiF5Vo,2022-02-03
61,59,WA DA DA,Kep1er,5,6259569,-0.06%,https://www.youtube.com/watch?v=n0j5NPptyM0,2022-02-03
62,45,Oo Anthiya Oo Oo Anthiya,Mangli,4,6250293,-0.22%,https://www.youtube.com/watch?v=w78XpGt-IPQ,2022-02-03
63,n/a,EL MAKINON (Official Video),KAROL G & Mariah Angeliq,31,6223259,n/a,https://www.youtube.com/watch?v=2jYEz66J_J4,2022-02-03
64,57,"Surface Pressure (From ""Encanto""/Sing-Along)",Jessica Darrow,4,6203860,-0.1%,https://www.youtube.com/watch?v=X-NH1uUfr0U,2022-02-03
65,n/a,Gangsta's Paradise,Coolio,24,6155711,n/a,https://www.youtube.com/watch?v=fPO76Jlnz6c,2022-02-03
66,60,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,11,6065882,-0.08%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-02-03
67,80,Tacones Rojos (Official Video),Sebastián Yatra,4,6044043,0.02%,https://www.youtube.com/watch?v=Qz9gmiLBVFA,2022-02-03
68,n/a,La Malama,Mohamed Hamaki,1,6034955,n/a,https://www.youtube.com/watch?v=eeQWKNhFfPQ,2022-02-03
69,n/a,ถ้าเราเจอกันอีก (Until Then),Tilly Birds,1,6033760,n/a,https://www.youtube.com/watch?v=zwvv71slEYc,2022-02-03
70,54,Cê Tá Preparada (Ao Vivo Em Goiânia / 2021),Tayrone,20,6033247,-0.16%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-02-03
71,n/a,Poblado,J Balvin,22,5978286,n/a,https://www.youtube.com/watch?v=s8hA0QRIwfo,2022-02-03
72,70,Bar (Video Oficial),L-Gante & TINI,12,5950165,-0.05%,https://www.youtube.com/watch?v=0f3ZHuC-l0c,2022-02-03
73,n/a,High (Official Video),The Chainsmokers,1,5890061,n/a,https://www.youtube.com/watch?v=AfxsFsLhL04,2022-02-03
74,91,Kabootar,Surender Romio & Renuka Panwar,2,5888086,0.06%,https://www.youtube.com/watch?v=qfSrPyX5Svk,2022-02-03
