Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Chicken Noodle Soup,j-hope,1,56960243,n/a,https://www.youtube.com/watch?v=i23NEQEFpgQ,2019-10-03
2,1,Adicto (Official Video),Tainy & Anuel AA & Ozuna,6,44771197,-0.1%,https://www.youtube.com/watch?v=58u-zkDLNPg,2019-10-03
3,2,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,11,36253491,-0.15%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2019-10-03
4,3,Con Altura (Official Video),ROSALÍA,27,29830617,-0.1%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-10-03
5,5,Señorita,Shawn Mendes & Camila Cabello,15,24435341,-0.09%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-10-03
6,8,Lehanga,Jass Manak,8,23864976,-0.02%,https://www.youtube.com/watch?v=RKioDWlajvo,2019-10-03
7,6,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,20,23312461,-0.1%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-10-03
8,100,Te quemaste,Manuel Turizo & Anuel AA,6,23173189,2.86%,https://www.youtube.com/watch?v=E60h4ciy2pM,2019-10-03
9,n/a,Qué Pena (Official Video),Maluma & J Balvin,1,22714469,n/a,https://www.youtube.com/watch?v=Geyg_F5pfHE,2019-10-03
10,n/a,"Ek Chumma (From ""Housefull 4"")",Altamash Faridi & Jyotica Tangri & Sohail Sen,1,22259892,n/a,https://www.youtube.com/watch?v=csHiDQXIggE,2019-10-03
11,7,Pachtaoge,Arijit Singh,6,20188564,-0.17%,https://www.youtube.com/watch?v=PVxc5mIHVuQ,2019-10-03
12,11,Tutu (Official Video),Pedro Capó & Camilo,8,19456288,0.05%,https://www.youtube.com/watch?v=5AkDqm-cEgg,2019-10-03
13,10,Con Calma (Remix),Daddy Yankee,36,17771808,-0.11%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-10-03
14,4,Feel Special,TWICE,2,17023045,-0.41%,https://www.youtube.com/watch?v=3ymwOvzhwHs,2019-10-03
15,n/a,Samajavaragamana,Sanjith Hegde,1,16794062,n/a,https://www.youtube.com/watch?v=Thf60JU8E98,2019-10-03
16,n/a,El Favor,Dimelo Flow,2,16246988,n/a,https://www.youtube.com/watch?v=5EdZ0-iEG2I,2019-10-03
17,13,Calma (Remix - Official Video),Pedro Capó & Farruko,50,16202195,-0.09%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-10-03
