Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,4,57914327,-0.29%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-02-09
2,2,Chantaje (Official Video),Shakira,12,53544796,-0.04%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-02-09
3,5,Shape of You,Ed Sheeran,2,48523517,0.49%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-02-09
4,3,Shape Of You,Ed Sheeran,4,45532461,-0.08%,https://www.youtube.com/watch?v=_dK2tDK9grQ,2017-02-09
5,10,El Amante,Nicky Jam,4,36995211,0.28%,https://www.youtube.com/watch?v=YG2p6XBuSKA,2017-02-09
6,4,Rockabye,Clean Bandit,13,36502909,0.08%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-02-09
7,6,Vente Pa' Ca (Official Video),Ricky Martin,20,32309562,0.01%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-02-09
8,8,Closer (Lyric),The Chainsmokers,28,32083355,0.08%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-02-09
9,11,Starboy,The Weeknd,20,29934401,0.06%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-02-09
10,9,Reggaetón Lento (Bailemos),CNCO,12,28341237,-0.04%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-02-09
11,15,This Is What You Came For (Official Video),Calvin Harris,34,24301608,0.06%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2017-02-09
12,7,Side To Side,Ariana Grande ft. Nicki Minaj,24,23990765,-0.21%,https://www.youtube.com/watch?v=SXiSVQZLje8,2017-02-09
13,19,Paris (Official Lyric Video),The Chainsmokers,4,23378772,0.12%,https://www.youtube.com/watch?v=RhU9MZ98jxo,2017-02-09
14,13,Cuatro Babys (Official Video),Maluma,17,23128339,-0.06%,https://www.youtube.com/watch?v=OXq-JP8w5H4,2017-02-09
15,18,Treat You Better,Shawn Mendes,30,22827007,0.05%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-02-09
16,21,We Don't Talk Anymore,Charlie Puth,28,22412951,0.1%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-02-09
17,17,Bad and Boujee,Migos,10,22169035,0.01%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2017-02-09
18,12,"I Don’t Wanna Live Forever (Fifty Shades Darker) (From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"")",ZAYN & Taylor Swift,2,21642485,-0.2%,https://www.youtube.com/watch?v=7F37r50VUTQ,2017-02-09
19,16,24K Magic,Bruno Mars,18,21507232,-0.02%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2017-02-09
20,20,Shaky Shaky,Daddy Yankee,29,21322354,0.03%,https://www.youtube.com/watch?v=aKuivabiOns,2017-02-09
21,14,Otra Vez,Zion & Lennox,25,21256757,-0.09%,https://www.youtube.com/watch?v=6R5i6wQCOCQ,2017-02-09
22,22,Sin Contrato (Official Video),Maluma,24,20468798,0%,https://www.youtube.com/watch?v=9xByMBYDRmY,2017-02-09
23,30,See You Again,Wiz Khalifa,51,19333402,0.07%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-02-09
24,24,Safari,J Balvin,23,18812529,-0.06%,https://www.youtube.com/watch?v=JWESLtAKKlU,2017-02-09
25,23,La Bicicleta,Shakira & Carlos Vives,31,18215540,-0.1%,https://www.youtube.com/watch?v=-UV0QGLmYys,2017-02-09
26,31,Olha A Explosão,MC Kevinho,7,18177455,0.05%,https://www.youtube.com/watch?v=3yd_eoMOvqk,2017-02-09
27,29,Sorry,Justin Bieber,51,18045139,-0.01%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2017-02-09
28,25,La Rompe Corazones,Daddy Yankee,4,17906983,-0.07%,https://www.youtube.com/watch?v=d-5dc8CuOvw,2017-02-09
29,33,Work from Home (Official Video),Fifth Harmony,50,17255567,0.02%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2017-02-09
30,26,Deu Onda,MC G15,7,16996502,-0.09%,https://www.youtube.com/watch?v=lYxcW8jtFw0,2017-02-09
31,n/a,"Badri Ki Dulhania (Title Track) [From ""Badrinath Ki Dulhania""]",Dev Negi & Ikka & Neha Kakkar & Monali Thakur,1,16943615,n/a,https://www.youtube.com/watch?v=1YBl3Zbt80A,2017-02-09
32,39,Sugar,Maroon 5,51,16635589,0.08%,https://www.youtube.com/watch?v=09R8_2nJtjg,2017-02-09
33,34,Uptown Funk (Official Video),Mark Ronson,51,16627083,0%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2017-02-09
34,27,Castle on the Hill,Ed Sheeran,5,15957788,-0.13%,https://www.youtube.com/watch?v=7Qp5vcuMIlk,2017-02-09
35,28,Touch (Official Video),Little Mix,3,15921983,-0.13%,https://www.youtube.com/watch?v=gBAfejjUQoA,2017-02-09
36,37,Castle on the Hill,Ed Sheeran,3,15901384,0.02%,https://www.youtube.com/watch?v=K0ibBPhiaG0,2017-02-09
37,36,Let Me Love You,DJ Snake,11,15686205,-0.01%,https://www.youtube.com/watch?v=euCqAq6BRa4,2017-02-09
38,35,Black Beatles,Rae Sremmurd,15,15667545,-0.04%,https://www.youtube.com/watch?v=b8m9zhNAgKs,2017-02-09
39,32,Loka,Simone & Simaria,5,14835427,-0.13%,https://www.youtube.com/watch?v=UrT0zCmsN8c,2017-02-09
40,41,Alone (Sped up Remix),Alan Walker,10,14734242,0%,https://www.youtube.com/watch?v=1-xGerv5FOk,2017-02-09
41,42,El Perdedor (Official Video),Maluma,42,14632526,0%,https://www.youtube.com/watch?v=PJniSb91tvo,2017-02-09
42,44,Shake It Off,Taylor Swift,51,14440226,0%,https://www.youtube.com/watch?v=nfWlot6h_JM,2017-02-09
43,40,Say You Won't Let Go,James Arthur,16,14414591,-0.04%,https://www.youtube.com/watch?v=0yW7w8F2TVA,2017-02-09
44,43,Bailando,Enrique Iglesias,51,14281992,-0.02%,https://www.youtube.com/watch?v=NUsoVlDFqZg,2017-02-09
45,38,Chillax (Official Video),Farruko,28,14166738,-0.09%,https://www.youtube.com/watch?v=7fEQmJ98x_Y,2017-02-09
46,52,Roar,Katy Perry,51,14124849,0.08%,https://www.youtube.com/watch?v=CevxZvSJLk8,2017-02-09
47,48,Cold Water,Major Lazer,29,13407745,-0.01%,https://www.youtube.com/watch?v=a59gmGkq_pw,2017-02-09
48,49,Tu No Vive Asi,Bad Bunny & Arcángel,14,13179722,-0.03%,https://www.youtube.com/watch?v=CUYrEiymUMY,2017-02-09
49,50,Andas En Mi Cabeza,Chino & Nacho,42,13039090,-0.01%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2017-02-09
50,53,Diles,Bad Bunny & Farruko & Ozuna,17,12930361,0%,https://www.youtube.com/watch?v=UWV41yEiGq0,2017-02-09
51,54,Alan Walker - Faded,Alan Walker,51,12782299,0%,https://www.youtube.com/watch?v=60ItHLz5WEA,2017-02-09
52,51,Heathens,twenty one pilots,34,12601046,-0.04%,https://www.youtube.com/watch?v=UprcpdwuwCg,2017-02-09
53,59,All About That Bass (Official Video),Meghan Trainor,50,12143058,0.01%,https://www.youtube.com/watch?v=7PCkvCPvDXk,2017-02-09
54,55,IAmChino - Ay Mi Dios ft. Pitbull Yandel CHACAL (Official Music Video),IAmChino,18,12030543,-0.05%,https://www.youtube.com/watch?v=yWo_uSJQE-s,2017-02-09
55,45,Gece Gölgenin Rahatına Bak -  Çağatay Akman (Official  Video),2645 Records,8,11861577,-0.17%,https://www.youtube.com/watch?v=aWDFlYTOAyU,2017-02-09
56,n/a,Te Quiero Pa´Mi,Don Omar & Zion & Lennox,1,11739438,n/a,https://www.youtube.com/watch?v=eLlPpxDGKrE,2017-02-09
57,64,What Do You Mean?,Justin Bieber,51,11565578,0.02%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2017-02-09
58,75,Counting Stars,OneRepublic,51,11510657,0.17%,https://www.youtube.com/watch?v=hT_nvWreIhg,2017-02-09
59,61,Human (Official Video),Rag'n'Bone Man,9,11488270,-0.01%,https://www.youtube.com/watch?v=L3wKzyIN1yk,2017-02-09
60,62,Don't Let Me Down,The Chainsmokers,41,11485860,-0.01%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2017-02-09
61,56,Picky,Joey Montana,51,11371845,-0.08%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2017-02-09
62,60,La Mordidita (Official Video),Ricky Martin,51,11286162,-0.04%,https://www.youtube.com/watch?v=lBztnahrOFw,2017-02-09
63,65,ฉันก็คง,Labanoon,4,11269154,0.02%,https://www.youtube.com/watch?v=rfIMBjXCPZs,2017-02-09
64,63,Borro Cassette (Official Video),Maluma,49,11115084,-0.02%,https://www.youtube.com/watch?v=Xk0wdDTTPA0,2017-02-09
65,66,Lean On,Major Lazer & DJ Snake,51,10945952,0%,https://www.youtube.com/watch?v=YqeW9_5kURI,2017-02-09
66,n/a,Everyday,Ariana Grande,1,10684402,n/a,https://www.youtube.com/watch?v=LELFIuhSPCI,2017-02-09
67,71,คำแพง - แซ็ค ชุมแพ [Official Audio],ต้นไม้มิวสิค,6,10617522,0.04%,https://www.youtube.com/watch?v=cOXXbMB5L4A,2017-02-09
68,67,La Gozadera (Official Video),Gente de Zona,51,10449909,-0.03%,https://www.youtube.com/watch?v=VMp55KH_3wo,2017-02-09
69,73,Thinking out Loud,Ed Sheeran,50,10395969,0.04%,https://www.youtube.com/watch?v=lp-EO5I60KA,2017-02-09
70,89,Dark Horse,Katy Perry,43,10349372,0.2%,https://www.youtube.com/watch?v=0KSOMA3QBU0,2017-02-09
71,n/a,I Don't,Mariah Carey,1,10321514,n/a,https://www.youtube.com/watch?v=oiQ68AW0LMY,2017-02-09
