Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Chantaje (Official Video),Shakira,9,57826243,0.01%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-01-19
2,4,Shape Of You,Ed Sheeran,2,41892177,0.18%,https://www.youtube.com/watch?v=_dK2tDK9grQ,2017-01-19
3,n/a,Despacito,Luis Fonsi,1,41237723,n/a,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-01-19
4,2,Closer (Lyric),The Chainsmokers,25,36565717,-0.02%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-01-19
5,3,Side To Side,Ariana Grande ft. Nicki Minaj,21,33856225,-0.07%,https://www.youtube.com/watch?v=SXiSVQZLje8,2017-01-19
6,5,Starboy,The Weeknd,17,32118527,-0.05%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-01-19
7,10,Rockabye,Clean Bandit,10,29944235,0.11%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-01-19
8,6,Vente Pa' Ca (Official Video),Ricky Martin,17,29618877,-0.02%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-01-19
9,8,Shaky Shaky,Daddy Yankee,26,27204175,-0.05%,https://www.youtube.com/watch?v=aKuivabiOns,2017-01-19
10,13,Cuatro Babys (Official Video),Maluma,14,26206996,0.04%,https://www.youtube.com/watch?v=OXq-JP8w5H4,2017-01-19
11,11,This Is What You Came For (Official Video),Calvin Harris,31,25677276,-0.04%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2017-01-19
12,7,Deu Onda,MC G15,4,25620458,-0.13%,https://www.youtube.com/watch?v=lYxcW8jtFw0,2017-01-19
13,12,24K Magic,Bruno Mars,15,25352501,-0.05%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2017-01-19
14,n/a,Paris (Official Lyric Video),The Chainsmokers,1,24265326,n/a,https://www.youtube.com/watch?v=RhU9MZ98jxo,2017-01-19
15,19,Reggaetón Lento (Bailemos),CNCO,9,23983397,0.12%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-01-19
