Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,12,57219572,0.12%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2018-12-27
2,1,"Aankh Marey (From ""Simmba"")",Mika Singh & Kumar Sanu & Neha Kakkar,3,51238434,-0.04%,https://www.youtube.com/watch?v=_KhQT-LGb-4,2018-12-27
3,n/a,"Makhna (From ""Makhna"")",Sean & Singhsta & Yo Yo Honey Singh & Neha Kakkar & Allistair & Pinaki,1,48713732,n/a,https://www.youtube.com/watch?v=1bvYHkQxWmg,2018-12-27
4,3,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,30,45736717,0.09%,https://www.youtube.com/watch?v=aJOTlE1K90k,2018-12-27
5,4,Calma (Remix - Official Video),Pedro Capó & Farruko,10,36453234,0.13%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2018-12-27
6,5,Say My Name,David Guetta & Bebe Rexha & J Balvin,5,36184594,0.14%,https://www.youtube.com/watch?v=ft4jcPSLJfY,2018-12-27
7,16,All I Want For Christmas Is You (Official Video),Mariah Carey,14,29942629,0.54%,https://www.youtube.com/watch?v=yXQViqx6GMY,2018-12-27
8,6,MIA,Drake & Bad Bunny,12,28119528,-0.07%,https://www.youtube.com/watch?v=OSUxrSe5GbI,2018-12-27
9,7,Adan y Eva,Paulo Londra,4,25668121,-0.09%,https://www.youtube.com/watch?v=aSjflT_J0Xo,2018-12-27
10,9,Leja Re,Dhvani Bhanushali,4,24553434,-0.03%,https://www.youtube.com/watch?v=NNqLB7znMLU,2018-12-27
11,13,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,38,24478054,0.19%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-12-27
12,12,BEBE,6ix9ine,17,24191799,0.11%,https://www.youtube.com/watch?v=ycV6cnK3SIs,2018-12-27
13,27,Last Christmas,Wham!,11,23402537,0.57%,https://www.youtube.com/watch?v=E8gmARGvPlI,2018-12-27
14,15,Ella Quiere Beber (Remix),Anuel AA,7,21973408,0.12%,https://www.youtube.com/watch?v=0w3XwPVxcsw,2018-12-27
15,n/a,Money,Cardi B,1,20828253,n/a,https://www.youtube.com/watch?v=zUOh09GoQgk,2018-12-27
16,n/a,Amanece,Haze & Anuel AA,1,20179093,n/a,https://www.youtube.com/watch?v=xp6706wVdCI,2018-12-27
17,10,thank u next (Official Video),Ariana Grande,4,19371400,-0.19%,https://www.youtube.com/watch?v=gl1aHhXnN1k,2018-12-27
18,25,Sin Pijama (Official Video),Natti Natasha & Becky G,35,18971087,0.18%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-12-27
19,20,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,10,18283445,0.03%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2018-12-27
20,21,Asesina (remix),Darell & Anuel AA & Ozuna & Daddy Yankee & Brytiago,8,17578631,0.01%,https://www.youtube.com/watch?v=-wgz-PgW8B4,2018-12-27
21,22,Bubalu,DJ Luian & Prince Royce & Anuel AA & Becky G & Mambo Kingz,7,17226646,0%,https://www.youtube.com/watch?v=atNGFSCjwuc,2018-12-27
22,11,Gali Gali,Neha Kakkar,2,17169986,-0.25%,https://www.youtube.com/watch?v=rJqX-YUZddc,2018-12-27
23,89,"Aankh Marey (From ""Simmba"")",Mika Singh & Kumar Sanu & Neha Kakkar,2,17120745,1.16%,https://www.youtube.com/watch?v=vu5-aKf_QqA,2018-12-27
24,39,Atrasadinha (Live),Ferrugem & Felipe Araújo,14,16740224,0.25%,https://www.youtube.com/watch?v=M76qUQTt_Sw,2018-12-27
25,38,No Me Acuerdo (Official Video),Natti Natasha & Thalía,30,16739835,0.24%,https://www.youtube.com/watch?v=iQEVguV71sI,2018-12-27
26,17,Wake Up in the Sky,Gucci Mane & Bruno Mars & Kodak Black,8,16496755,-0.12%,https://www.youtube.com/watch?v=U68MJz9DrI4,2018-12-27
27,19,Kya Baat Ay,Harrdy Sandhu,10,16456363,-0.08%,https://www.youtube.com/watch?v=G0Hx6uN2AJE,2018-12-27
28,18,"Nikle Currant (From ""Nikle Currant"")",Jassie Gill & Neha Kakkar,11,16337192,-0.1%,https://www.youtube.com/watch?v=uBaqgt5V0mU,2018-12-27
