Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Dance Monkey,Tones And I,12,52686717,0.23%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2019-12-05
2,2,Memories (Official Video),Maroon 5,9,42879063,0.29%,https://www.youtube.com/watch?v=SlPhMPnQ58k,2019-12-05
3,5,Yaad Piya Ki Aane Lagi,Neha Kakkar & Tanishk Bagchi,3,27417055,0.07%,https://www.youtube.com/watch?v=eN6AYHAT8UM,2019-12-05
4,13,De Los Besos Que Te Di (Video Oficial),Christian Nodal,4,27104602,0.55%,https://www.youtube.com/watch?v=VlmZMeqoADI,2019-12-05
5,9,Fantasias,Farruko & Rauw Alejandro,9,25343825,0.2%,https://www.youtube.com/watch?v=8jwbnGrX7-c,2019-12-05
6,3,Tusa (Official Video),KAROL G & Nicki Minaj,4,24851738,-0.08%,https://www.youtube.com/watch?v=tbneQDc2H3I,2019-12-05
7,4,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,8,24371091,-0.06%,https://www.youtube.com/watch?v=EzKkl64rRbM,2019-12-05
8,6,BOP,DaBaby,3,23822469,-0.04%,https://www.youtube.com/watch?v=28hYUZMufDg,2019-12-05
9,7,Que Tire Pa Lante,Daddy Yankee,7,21362219,-0.11%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2019-12-05
10,8,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,20,20094201,-0.05%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2019-12-05
11,10,Lehanga,Jass Manak,17,18044030,-0.07%,https://www.youtube.com/watch?v=RKioDWlajvo,2019-12-05
12,12,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,9,16500677,-0.08%,https://www.youtube.com/watch?v=R9rVapGCf2c,2019-12-05
13,23,Demasiado Tarde,Lenny Tavárez & Micro TDH,2,16046488,0.23%,https://www.youtube.com/watch?v=_VGRnObTxOA,2019-12-05
14,21,Fantasias (Unplugged),Farruko & Rauw Alejandro,4,15778818,0.08%,https://www.youtube.com/watch?v=_tQtfkce3Dc,2019-12-05
15,14,Blanco,J Balvin,3,15732063,-0.1%,https://www.youtube.com/watch?v=8j1xiiAZhIQ,2019-12-05
16,19,Obsession,EXO,2,15414481,0.03%,https://www.youtube.com/watch?v=uxmP4b2a0uY,2019-12-05
17,18,Old Town Road (Official Video),Lil Nas X,18,15242072,-0.01%,https://www.youtube.com/watch?v=r7qovpFAGrQ,2019-12-05
18,16,Con Altura (Official Video),ROSALÍA,36,15206895,-0.1%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-12-05
19,20,Adicto (Official Video),Tainy & Anuel AA & Ozuna,15,14277215,-0.05%,https://www.youtube.com/watch?v=58u-zkDLNPg,2019-12-05
20,15,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,9,13195756,-0.22%,https://www.youtube.com/watch?v=oCBDl58lBoU,2019-12-05
21,25,Señorita,Shawn Mendes & Camila Cabello,24,13114939,0.05%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-12-05
22,22,Tutu (Official Video),Pedro Capó & Camilo,17,12689680,-0.07%,https://www.youtube.com/watch?v=5AkDqm-cEgg,2019-12-05
