Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,3D,Jung Kook,1,29783990,n/a,https://www.youtube.com/watch?v=mHNCM-YALSA,2023-10-05
2,2,Chaleya,Arijit Singh & Shilpa Rao,8,16365509,-0.04%,https://www.youtube.com/watch?v=VAdGW7QDJiU,2023-10-05
3,6,Según Quién,Maluma & Carin Leon,3,15033850,0.02%,https://www.youtube.com/watch?v=69lO08ar-mI,2023-10-05
4,5,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,9,14750185,-0.03%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2023-10-05
5,4,MI EX TENÍA RAZÓN (Official Video),KAROL G,8,14225687,-0.1%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2023-10-05
6,3,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir,Jasleen Royal,8,13955894,-0.12%,https://www.youtube.com/watch?v=RLzC55ai0eo,2023-10-05
7,24,Kuley Kuley,Yo Yo Honey Singh & Apache Indian,3,13494302,0.44%,https://www.youtube.com/watch?v=z3LZbS6pM3M,2023-10-05
8,7,Primera Cita,Carin Leon,14,12964528,-0.07%,https://www.youtube.com/watch?v=jhMiIUb2GEA,2023-10-05
9,8,La Bebe (Remix),Yng Lvcas & Peso Pluma,28,12806854,-0.07%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-10-05
10,9,LALA,Myke Towers,10,12629986,-0.06%,https://www.youtube.com/watch?v=BVdngsy95mY,2023-10-05
11,n/a,Badass,Anirudh Ravichander,1,12403499,n/a,https://www.youtube.com/watch?v=IqwIOlhfCak,2023-10-05
12,12,Por Mi México (Remix),MC Davo & Dharius & C-Kan & Lefty Sm & Neto Peña & Santa Fe Klan,5,12150573,0.09%,https://www.youtube.com/watch?v=HEi7DYfYIXg,2023-10-05
13,1,El Jefe,Shakira & Fuerza Regida,3,12059320,-0.53%,https://www.youtube.com/watch?v=7oTlx5YC2P4,2023-10-05
14,10,un x100to,Grupo Frontera & Bad Bunny,25,11862523,-0.08%,https://www.youtube.com/watch?v=3inw26U-os4,2023-10-05
15,11,Paint The Town Red,Doja Cat,8,10674324,-0.09%,https://www.youtube.com/watch?v=m4_9TFeMfJE,2023-10-05
16,n/a,Milo J: Bzrp Music Sessions Vol. 57,Milo j & Bizarrap,1,10461427,n/a,https://www.youtube.com/watch?v=_6XzJPyAJDI,2023-10-05
17,13,What Jhumka?,Arijit Singh & Jonita Gandhi,11,10393894,-0.05%,https://www.youtube.com/watch?v=87JIOAX3njM,2023-10-05
18,14,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,3,10299987,-0.05%,https://www.youtube.com/watch?v=zG5gWncAhls,2023-10-05
