Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Genda Phool,Badshah,5,31375468,-0.15%,https://www.youtube.com/watch?v=SD4Z8dlZPd8,2020-04-23
2,2,Life Is Good (Official Music Video),Future,15,26834912,0%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-04-23
3,3,Dance Monkey,Tones And I,32,23344316,-0.08%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-04-23
4,4,Yo Perreo Sola,Bad Bunny,4,21933967,-0.12%,https://www.youtube.com/watch?v=GtSRKwDCaZM,2020-04-23
5,7,Favorito (Official Video),Camilo,4,20259918,0.15%,https://www.youtube.com/watch?v=2mY7AFTtYwQ,2020-04-23
6,6,Tusa (Official Video),KAROL G & Nicki Minaj,24,17652299,-0.02%,https://www.youtube.com/watch?v=tbneQDc2H3I,2020-04-23
7,8,Toosie Slide (Official Music Video),Drake,3,15267466,-0.13%,https://www.youtube.com/watch?v=xWggTb45brM,2020-04-23
8,10,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,40,15140621,0.01%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2020-04-23
9,n/a,JUMP,DaBaby,1,14538790,n/a,https://www.youtube.com/watch?v=xjmC4lSk-2U,2020-04-23
10,n/a,NOT BY THE MOON,GOT7,1,14037026,n/a,https://www.youtube.com/watch?v=ladClnnJhqg,2020-04-23
11,15,Don't Start Now,Dua Lipa,25,12906158,0.03%,https://www.youtube.com/watch?v=oygrmJFKYZY,2020-04-23
12,9,Sigues Con El,Dimelo Flow & Arcángel,19,12311773,-0.2%,https://www.youtube.com/watch?v=VRUjdlCynU0,2020-04-23
13,11,Safaera,Bad Bunny & Jowell & Randy & Ñengo Flow,8,12221154,-0.14%,https://www.youtube.com/watch?v=jCQ_6XbATPc,2020-04-23
14,19,Diosa,Myke Towers,11,11714916,-0.02%,https://www.youtube.com/watch?v=2_f5Os7mKqM,2020-04-23
15,13,Yummy (Official Video),Justin Bieber,16,11614833,-0.11%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,2020-04-23
16,20,Lehanga,Jass Manak,37,11561415,-0.03%,https://www.youtube.com/watch?v=RKioDWlajvo,2020-04-23
17,41,Moto | Diler Kharkiya | Ajay Hooda | | Anjali Raghav | Latest Haryanvi Song 2020,DIL Music,8,11457072,0.31%,https://www.youtube.com/watch?v=tJGBVigwPlU,2020-04-23
18,14,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,9,11417811,-0.12%,https://www.youtube.com/watch?v=2mDCVzruYzQ,2020-04-23
19,22,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,28,11355391,-0.04%,https://www.youtube.com/watch?v=EzKkl64rRbM,2020-04-23
20,16,"مهرجان "" عود البنات عالى "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو 2020",Hassan Shakosh & Omar Kamal,8,10882222,-0.12%,https://www.youtube.com/watch?v=9HbgGc7YBqo,2020-04-23
21,24,Por Primera Vez (Official Video),Evaluna Montaner & Camilo,7,10874863,-0.02%,https://www.youtube.com/watch?v=YwodhCjFbQ8,2020-04-23
22,n/a,I'm Ready,Sam Smith & Demi Lovato,1,10794685,n/a,https://www.youtube.com/watch?v=glD1M418bC0,2020-04-23
23,18,The Box,Roddy Ricch,8,10640440,-0.13%,https://www.youtube.com/watch?v=UNZqm3dxd2w,2020-04-23
24,21,Break My Heart,Dua Lipa,4,10564351,-0.11%,https://www.youtube.com/watch?v=Nj2U6rhnucI,2020-04-23
25,23,Goa Beach,Tony Kakkar & Neha Kakkar,11,10045356,-0.14%,https://www.youtube.com/watch?v=n5WnMJ0J6qA,2020-04-23
26,n/a,Jal Jal Ke Dhuan,Sonu Nigam,1,9946384,n/a,https://www.youtube.com/watch?v=NfMnMCC8anU,2020-04-23
27,29,Godzilla,Eminem,7,9655437,-0.03%,https://www.youtube.com/watch?v=r_0JjYUe5jo,2020-04-23
28,n/a,Bewafai,Sachet Tandon & Rochak Kohli,1,9421707,n/a,https://www.youtube.com/watch?v=_03kGEd5nOo,2020-04-23
29,31,Que Tire Pa Lante,Daddy Yankee,27,9279488,-0.03%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2020-04-23
30,40,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,5,9072947,0.01%,https://www.youtube.com/watch?v=e0j_YW5QnoQ,2020-04-23
31,53,Tattoo,Rauw Alejandro,6,9043087,0.18%,https://www.youtube.com/watch?v=3d8MPbaTneE,2020-04-23
32,12,Aisyah Istri Rasulullah,SABYAN,4,9018427,-0.34%,https://www.youtube.com/watch?v=aN0ZnoRg_IY,2020-04-23
33,32,Say So (Official Video),Doja Cat,8,8803033,-0.07%,https://www.youtube.com/watch?v=pok8H_KF1FA,2020-04-23
34,28,FILHALL | Akshay Kumar Ft Nupur Sanon | BPraak | Jaani | Arvindr Khaira | Ammy Virk | DESI MELODIES,DM - Desi Melodies,4,8747975,-0.17%,https://www.youtube.com/watch?v=hMy5za-m5Ew,2020-04-23
35,46,Liberdade provisória,Henrique & Juliano,20,8718159,0.05%,https://www.youtube.com/watch?v=ff3r10rCKFs,2020-04-23
36,17,Sigues con él (remix),Arcángel & Sech & Romeo Santos,2,8592500,-0.3%,https://www.youtube.com/watch?v=BccyzhMWVmg,2020-04-23
37,n/a,Por Primera Vez,Camilo,1,8491678,n/a,https://www.youtube.com/watch?v=-KBrCHtyc6c,2020-04-23
38,49,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,26,8472822,0.05%,https://www.youtube.com/watch?v=CbEst0K063c,2020-04-23
39,n/a,Verde,J Balvin,1,8421118,n/a,https://www.youtube.com/watch?v=DAlvSNHny2s,2020-04-23
40,37,Hello Koun,Ritesh Pandey Official,19,8410322,-0.09%,https://www.youtube.com/watch?v=0hGGaVCCqPk,2020-04-23
41,47,Boss Bitch,Doja Cat,5,8323024,0.03%,https://www.youtube.com/watch?v=RsW66teC0BQ,2020-04-23
42,45,Blinding Lights,The Weeknd,13,8292760,-0.03%,https://www.youtube.com/watch?v=4NRXx6U8ABQ,2020-04-23
43,42,Si Veo a Tu Mamá,Bad Bunny,8,8091553,-0.07%,https://www.youtube.com/watch?v=CPK_IdHe1Yg,2020-04-23
44,96,Savage,Megan Thee Stallion,2,8073818,0.52%,https://www.youtube.com/watch?v=EOxj2ROIxok,2020-04-23
45,35,#AlaVaikunthapurramuloo - Ramuloo Ramulaa Telugu Video Song || Allu Arjun || Trivikram | Thaman S,Hanuman Nayana,8,8061372,-0.15%,https://www.youtube.com/watch?v=Bg8Yb9zGYyA,2020-04-23
46,44,The Box,Roddy Ricch,18,7886394,-0.08%,https://www.youtube.com/watch?v=uLHqpjW3aDs,2020-04-23
47,39,Blueberry Faygo,Lil Mosey,4,7813076,-0.13%,https://www.youtube.com/watch?v=V_jHc_n0p9c,2020-04-23
48,38,Elegí,Lenny Tavárez & Dalex & Rauw Alejandro,4,7768147,-0.15%,https://www.youtube.com/watch?v=3Ftud32GEn0,2020-04-23
49,n/a,No me ame,Rvssian & Anuel AA & Juice WRLD,1,7766474,n/a,https://www.youtube.com/watch?v=GpZEhFYAG4U,2020-04-23
50,57,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,11,7724966,0.04%,https://www.youtube.com/watch?v=GOkJguI8kYc,2020-04-23
51,60,Rojo (Official Video),J Balvin,8,7563231,0.04%,https://www.youtube.com/watch?v=_tG70FWd1Ds,2020-04-23
52,36,Follow,Karol G & Anuel AA,4,7510282,-0.2%,https://www.youtube.com/watch?v=t2_PYzXswVY,2020-04-23
53,n/a,@ MEH,Playboi Carti,1,7496325,n/a,https://www.youtube.com/watch?v=nMDOSLEVdBw,2020-04-23
54,80,death bed (coffee for your head) (Official Video),Powfu,2,7443882,0.24%,https://www.youtube.com/watch?v=jJPMnTXl63E,2020-04-23
55,30,A gente fez amor,Gusttavo Lima,5,7406114,-0.23%,https://www.youtube.com/watch?v=SvQx5FMEVmE,2020-04-23
56,58,Physical,Dua Lipa,11,7289770,-0.02%,https://www.youtube.com/watch?v=9HDEHj2yzew,2020-04-23
57,n/a,La Mitad,Christian Nodal & Camilo,1,7269815,n/a,https://www.youtube.com/watch?v=xCDXVoc35Vs,2020-04-23
58,n/a,Ehna Chauni aa,Jassie Gill & Avvy Sra,1,7233406,n/a,https://www.youtube.com/watch?v=4i9aetmiphA,2020-04-23
59,54,Gangnam Style,PSY,13,7163146,-0.06%,https://www.youtube.com/watch?v=9bZkp7q19f0,2020-04-23
60,64,Amarillo (Official Video),J Balvin,5,7072456,0.05%,https://www.youtube.com/watch?v=KHAgoT4FZbc,2020-04-23
61,48,Thareshar Se Bhusha Fek Raha Hai,Antra Singh Priyanka,3,7023036,-0.13%,https://www.youtube.com/watch?v=wGlCfgICpXY,2020-04-23
62,68,Astronomia,Tony Igy & Vicetone,3,6953655,0.06%,https://www.youtube.com/watch?v=iLBBRuVDOo4,2020-04-23
63,n/a,HIGHEST IN THE ROOM (Official Music Video),Travis Scott,16,6936993,n/a,https://www.youtube.com/watch?v=tfSS1e3kYeo,2020-04-23
64,55,WANNABE (Inst.),ITZY,7,6894825,-0.09%,https://www.youtube.com/watch?v=fE2h3lGlOsk,2020-04-23
65,59,"Muqabla (From ""Street Dancer 3D"")",Parampara Thakur & A.R. Rahman & Yash Narvekar & Tanishk Bagchi,11,6817392,-0.06%,https://www.youtube.com/watch?v=l75z7FrYRXI,2020-04-23
66,62,Hola (Remix),Lenny Tavárez & Dalex & Chencho Corleone,19,6798877,0.01%,https://www.youtube.com/watch?v=nlXqp3FVrq8,2020-04-23
67,63,Intentions (Official Video (Short Version)),Justin Bieber,2,6739747,0%,https://www.youtube.com/watch?v=3AyMjyHu1bA,2020-04-23
68,61,Graveto,Marília Mendonça,12,6666806,-0.04%,https://www.youtube.com/watch?v=CKtHg1jBREY,2020-04-23
69,56,Fantasias (Remix),Anuel AA & Natti Natasha & Rauw Alejandro,7,6663347,-0.11%,https://www.youtube.com/watch?v=w-e5sFmbyHo,2020-04-23
70,50,Machayenge,Emiway Bantai,10,6662937,-0.16%,https://www.youtube.com/watch?v=zaCbuB3w0kg,2020-04-23
71,n/a,Ponte Pa' Mi,Sky Rompiendo & Myke Towers & Rauw Alejandro,1,6604940,n/a,https://www.youtube.com/watch?v=Jr2LfFnOoiU,2020-04-23
72,27,Moscow Mashuka,Yo Yo Honey Singh & Neha Kakkar & Ekaterina Sizova,2,6451055,-0.41%,https://www.youtube.com/watch?v=fbZpz9KbiAY,2020-04-23
73,65,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,16,6402259,-0.04%,https://www.youtube.com/watch?v=zjMtaw2mrrc,2020-04-23
74,87,S de saudade,Luiza e Maurílio & Zé Neto & Cristiano,6,6248120,0.08%,https://www.youtube.com/watch?v=sjH-s6lozFk,2020-04-23
75,70,Roses (Imanbek Remix),SAINt JHN,4,6052043,-0.04%,https://www.youtube.com/watch?v=ele2DMU49Jk,2020-04-23
76,73,Falling,Trevor Daniel,11,6045197,-0.03%,https://www.youtube.com/watch?v=eIc4mqyN1Q8,2020-04-23
77,n/a,Henrique e Juliano - VOLTA POR BAIXO - DVD Ao Vivo No Ibirapuera,Henrique & Juliano,4,5972689,n/a,https://www.youtube.com/watch?v=9Ef-Nmqf7C0,2020-04-23
78,79,Te Prometo,MC Don Juan & DENNIS,6,5896976,-0.02%,https://www.youtube.com/watch?v=XgmX5xzK8U8,2020-04-23
79,66,"مهرجان "" عود البطل ملفوف "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو 2020",Hassan Shakosh & Omar Kamal,7,5850568,-0.12%,https://www.youtube.com/watch?v=DH6D7KwB_I8,2020-04-23
80,85,Tum Hi Aana,Jubin Nautiyal & Payal Dev,18,5775020,-0.01%,https://www.youtube.com/watch?v=tLqtnGLfm4Q,2020-04-23
81,n/a,Sola & Vacía,Anuel AA & Casper Magico,1,5717668,n/a,https://www.youtube.com/watch?v=hM7dxnLqlSo,2020-04-23
82,75,Любимка,NILETTO,8,5634081,-0.07%,https://www.youtube.com/watch?v=xSgT4ZtT5M0,2020-04-23
83,n/a,SICKO MODE,Travis Scott,21,5608831,n/a,https://www.youtube.com/watch?v=6ONRf7h3Mdk,2020-04-23
84,74,Neeli Neeli Aakasam Full Video Song - 30 Rojullo Preminchadam Ela | Pradeep Machiraju | Sid Sriram,Lahari Music - TSeries,12,5590668,-0.1%,https://www.youtube.com/watch?v=XjJTtKTbR84,2020-04-23
85,76,Falling,Trevor Daniel,5,5569162,-0.08%,https://www.youtube.com/watch?v=L7mfjvdnPno,2020-04-23
86,78,Medusa (Official Video),Jhay Cortez,12,5560489,-0.07%,https://www.youtube.com/watch?v=DPIv7awI-1A,2020-04-23
87,n/a,Djadja,Aya Nakamura,13,5556794,n/a,https://www.youtube.com/watch?v=iPGgnzc34tY,2020-04-23
88,71,BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial),Bad Bunny,10,5521308,-0.12%,https://www.youtube.com/watch?v=PC0GvyEIXfk,2020-04-23
89,81,NA,NA,6,5354662,-0.1%,n/a,2020-04-23
90,67,"Show Yourself (From ""Frozen 2""/ Sing-Along)",Evan Rachel Wood & Idina Menzel,4,5335785,-0.19%,https://www.youtube.com/watch?v=nrZxwPwmgrw,2020-04-23
91,69,WIP WUP,Younggu & DIAMOND MQT & DABOYWAY & POKMINDSET,3,5332387,-0.18%,https://www.youtube.com/watch?v=8fWHnLYh8Lg,2020-04-23
92,93,Cradles,Sub Urban,6,5322451,-0.04%,https://www.youtube.com/watch?v=KBtk5FUeJbk,2020-04-23
93,92,ON,BTS,9,5315701,-0.05%,https://www.youtube.com/watch?v=gwMa6gpoE9I,2020-04-23
94,34,Oh my god,(G)I-DLE,3,5289294,-0.44%,https://www.youtube.com/watch?v=om3n2ni8luE,2020-04-23
95,94,#Khesari Lal Yadav | हाई हिल के सेंडिल | #Antra Singh | High Heel Ke Sandil | Bhojpuri Song 2020,Khesari Lal Yadav,2,5274897,-0.02%,https://www.youtube.com/watch?v=LCyxavS_ACU,2020-04-23
96,n/a,Bhagat,Gulzaar Chhaniwala,1,5257772,n/a,https://www.youtube.com/watch?v=K-lNCGrkLB0,2020-04-23
97,n/a,Perreo intenso,Ankhal & Farruko & KEVVO & Guaynaa,1,5251186,n/a,https://www.youtube.com/watch?v=HTEZZHTGAcU,2020-04-23
98,n/a,Gustavo Mioto - COM OU SEM MIM - DVD Ao Vivo Em Fortaleza,Gustavo Mioto,10,5229369,n/a,https://www.youtube.com/watch?v=htc1z4Uv0HA,2020-04-23
99,n/a,The Lazy Song,Bruno Mars,10,5209883,n/a,https://www.youtube.com/watch?v=fLexgOxsZu0,2020-04-23
100,84,Meleğim,Dadju & Soolking,11,5149980,-0.13%,https://www.youtube.com/watch?v=ReK5Z0RCbSY,2020-04-23
