Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain & Shadab Faridi & Altamash Faridi & Sachin–Jigar & Amitabh Bhattacharya,5,28837934,-0.02%,https://www.youtube.com/watch?v=X7WXHhokylc,2023-06-29
2,2,La Bebe (Remix),Yng Lvcas & Peso Pluma,14,24408705,-0.13%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-06-29
3,n/a,Naa Ready,Asal Kolaar,1,23946316,n/a,https://www.youtube.com/watch?v=szvt1vD0Uug,2023-06-29
4,3,un x100to,Grupo Frontera & Bad Bunny,11,20390088,-0.15%,https://www.youtube.com/watch?v=3inw26U-os4,2023-06-29
5,6,TQG,Shakira & KAROL G,18,17884364,-0.07%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-06-29
6,5,Zihaal e Miskin,Javed - Mohsin & Vishal Mishra & Shreya Ghoshal,5,16551418,-0.14%,https://www.youtube.com/watch?v=11OWuPcElJw,2023-06-29
7,8,Phir Aur Kya Chahiye,Arijit Singh & Sachin–Jigar,6,15693508,-0.14%,https://www.youtube.com/watch?v=8sLS2knUa6Y,2023-06-29
8,10,Idol,YOASOBI,10,15065274,-0.06%,https://www.youtube.com/watch?v=ZRtdQ81jPUQ,2023-06-29
9,7,PESO PLUMA: Bzrp Music Sessions Vol. 55,Bizarrap & Peso Pluma,5,15038555,-0.2%,https://www.youtube.com/watch?v=v5_SYkFpFiY,2023-06-29
10,9,Kya Loge Tum,B Praak & Jaani,7,14717521,-0.1%,https://www.youtube.com/watch?v=cAMHx-m9oh8,2023-06-29
11,16,Calm Down,Rema & Selena Gomez,43,12667482,0.01%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-06-29
12,11,Acróstico (Official Video),Shakira,7,12652750,-0.19%,https://www.youtube.com/watch?v=PWmJhh_qTSY,2023-06-29
13,15,Flowers,Miley Cyrus,24,12419554,-0.01%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-06-29
14,13,Classy 101,Feid & Young Miko,13,12224943,-0.07%,https://www.youtube.com/watch?v=cD5T1Y4b7wA,2023-06-29
15,n/a,Barbie World,Nicki Minaj & Ice Spice,1,12195796,n/a,https://www.youtube.com/watch?v=CUj2AWEJnwQ,2023-06-29
16,12,Ella Baila Sola,Eslabón Armado & Peso Pluma,12,11848284,-0.17%,https://www.youtube.com/watch?v=lZiaYpD9ZrI,2023-06-29
17,17,Flower,JISOO & BLACKPINK,13,11741782,-0.04%,https://www.youtube.com/watch?v=YudHcBIxlYw,2023-06-29
18,72,Sent Gamkauwa,Shivani Singh,2,11410828,0.92%,https://www.youtube.com/watch?v=n86cMw_SyWU,2023-06-29
19,14,Los del Espacio,LIT killah & Tiago PZK & Maria Becerra & Duki & Emilia & Rusherking & Big One & FMK,4,11396292,-0.12%,https://www.youtube.com/watch?v=eBSQug_xtwc,2023-06-29
20,18,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,27,10570983,-0.06%,https://www.youtube.com/watch?v=YxWlaYCA8MU,2023-06-29
21,n/a,SABOR FRESA,Fuerza Regida,1,10525827,n/a,https://www.youtube.com/watch?v=r83dUG7YbKA,2023-06-29
22,n/a,CORAZÓN VACÍO,Maria Becerra,1,10429999,n/a,https://www.youtube.com/watch?v=bwleqLlAu-Y,2023-06-29
23,4,Pa Ti,Yailin la Mas Viral & 6ix9ine,2,10250336,-0.5%,https://www.youtube.com/watch?v=sCyCQ8KLIM0,2023-06-29
24,31,Piyar Farak Wali,Pawan Singh & Anupma Yadav,8,9924171,0.13%,https://www.youtube.com/watch?v=28sBcgnd8kg,2023-06-29
25,53,Raja Ji Ke Dilwa,Pawan Singh & Shivani Singh,9,9554473,0.37%,https://www.youtube.com/watch?v=cQM55aOrZCg,2023-06-29
26,19,Qué Agonía,Ángela Aguilar & Yuridia,36,9488240,-0.14%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2023-06-29
27,25,WHERE SHE GOES,Bad Bunny,6,9100438,-0.07%,https://www.youtube.com/watch?v=bef8QLNHubw,2023-06-29
28,22,Asheq Majnoon,Mahmoud Al Turky,8,9051562,-0.14%,https://www.youtube.com/watch?v=mbrjP5UDL64,2023-06-29
29,n/a,Dueño,6ix9ine & Lenier,1,8992539,n/a,https://www.youtube.com/watch?v=ozpihPPC7Jk,2023-06-29
30,21,Un Finde | CROSSOVER #2,Ke personajes & FMK & BIG ONE,12,8863942,-0.18%,https://www.youtube.com/watch?v=d2HmiKVoTNA,2023-06-29
31,24,RAUW ALEJANDRO: Bzrp Music Sessions Vol. 56,Bizarrap & Rauw Alejandro,2,8593189,-0.16%,https://www.youtube.com/watch?v=HWZhoK-2cG8,2023-06-29
32,27,Queencard,(G)I-DLE,7,8470190,-0.12%,https://www.youtube.com/watch?v=7HDeem-JaSY,2023-06-29
33,28,Semicenk feat. Doğu Swag - Pişman Değilim (prod. by Büken),Eva Records,4,8423205,-0.12%,https://www.youtube.com/watch?v=gVfkzZSpmNc,2023-06-29
34,23,Pobre Corazón (Ao Vivo),Ke Personajes,17,8284923,-0.19%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4,2023-06-29
35,35,M.A (Remix),La Joaqui & Callejero Fino & BM,12,8144151,-0.01%,https://www.youtube.com/watch?v=PTfntSlhnwY,2023-06-29
36,30,ERRO GOSTOSO (Ao Vivo),Simone Mendes,14,8111128,-0.13%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-06-29
37,66,Dhani Ho Sab Dhan,Pawan Singh & Shivani Singh,20,8087623,0.29%,https://www.youtube.com/watch?v=fk_VS8Y6jOA,2023-06-29
38,36,Nosso Quadro,Ana Castela,17,7979913,0%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-06-29
39,26,PLEBADA,Peso Pluma & El Alfa,3,7923965,-0.18%,https://www.youtube.com/watch?v=f7XYWF4fpik,2023-06-29
40,50,Kahani Suno,Kaifi Khalil,27,7408534,0.05%,https://www.youtube.com/watch?v=_XBVWlI8TsQ,2023-06-29
41,33,Bye,Peso Pluma,5,7251252,-0.13%,https://www.youtube.com/watch?v=8ttz1wdViys,2023-06-29
42,41,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,13,7152706,-0.05%,https://www.youtube.com/watch?v=1WPWhghNipM,2023-06-29
43,n/a,Tá OK,MC Kevin o Chris & DENNIS,3,7149183,n/a,https://www.youtube.com/watch?v=aHBW_Nd_z8k,2023-06-29
44,42,Frágil,Yahritza Y Su Esencia & Grupo Frontera,7,7136545,-0.05%,https://www.youtube.com/watch?v=MtPgcgcZZEc,2023-06-29
45,n/a,Pasoori Nu,Arijit Singh & Tulsi Kumar,1,7135304,n/a,https://www.youtube.com/watch?v=Yiw354fkSOs,2023-06-29
46,32,NA,NA,3,7131802,-0.15%,n/a,2023-06-29
47,43,All My Life,Lil Durk,7,7011488,-0.06%,https://www.youtube.com/watch?v=Z4N8lzKNfy4,2023-06-29
48,54,चढ़ल जवानी रसगुल्ला Chadhal Jawani Rasgulla,Neelkamal Singh & Shilpi Raj,3,6938233,0%,https://www.youtube.com/watch?v=oJOKRI3ThwA,2023-06-29
49,40,S-Class,Stray Kids,4,6727457,-0.11%,https://www.youtube.com/watch?v=JsOOis4bBFg,2023-06-29
50,47,People (Official Video),Libianca,17,6672868,-0.07%,https://www.youtube.com/watch?v=rJWdfDPZ9Ck,2023-06-29
51,n/a,Makeba (Official Video),Jain,1,6554617,n/a,https://www.youtube.com/watch?v=59Q_lhgGANc,2023-06-29
52,48,Frágil (Official Video),Yahritza Y Su Esencia & Grupo Frontera,12,6527031,-0.09%,https://www.youtube.com/watch?v=FJ0CRDzsuCs,2023-06-29
53,44,Obsessed,Riar Saab & Abhijay Sharma,4,6520430,-0.12%,https://www.youtube.com/watch?v=ZAp3xJ7GsY8,2023-06-29
54,58,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,11,6517127,-0.04%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-06-29
55,51,"Tu Meri Roja (From ""Kushi"")",Hesham Abdul Wahab & Javed Ali,4,6501134,-0.08%,https://www.youtube.com/watch?v=0n7AWxYCj9I,2023-06-29
56,55,Oi Balde (Ao Vivo),Zé Neto & Cristiano,14,6470114,-0.07%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-06-29
57,52,Por Las Noches,Peso Pluma,19,6308749,-0.1%,https://www.youtube.com/watch?v=acr5b7ZanDA,2023-06-29
58,68,TQM,Fuerza Regida,6,6297504,0.03%,https://www.youtube.com/watch?v=DzTNN5Zzpok,2023-06-29
59,n/a,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,Coke Studio Pakistan,12,6229413,n/a,https://www.youtube.com/watch?v=5Eqb_-j3FDA,2023-06-29
60,20,Ram Siya Ram,Sachet Tandon & Parampara Tandon,5,6197985,-0.43%,https://www.youtube.com/watch?v=GXWfue9VhTY,2023-06-29
61,69,Bring Me To Life (Official HD Music Video),Evanescence,2,6080995,0%,https://www.youtube.com/watch?v=3YxaaGgTQYM,2023-06-29
62,n/a,Posturado e calmo,Léo Santana,1,6062777,n/a,https://www.youtube.com/watch?v=FtHBS6WLsfo,2023-06-29
63,76,AMARGURA (En Vivo),KAROL G,5,5990025,0.07%,https://www.youtube.com/watch?v=hlgx4OKsWtE,2023-06-29
64,62,Shorty Party,Cartel De Santa & La Kelly,17,5986108,-0.09%,https://www.youtube.com/watch?v=1ooy2CyFLH4,2023-06-29
65,56,En La Intimidad,Emilia & Callejero Fino & BIG ONE,20,5901123,-0.14%,https://www.youtube.com/watch?v=YgrwMV6DT5Y,2023-06-29
66,57,Chanel,Becky G & Peso Pluma,11,5816680,-0.16%,https://www.youtube.com/watch?v=b2wQtu9YnWk,2023-06-29
67,n/a,Narcisista,Yailin la Mas Viral,1,5809500,n/a,https://www.youtube.com/watch?v=MJhswARcfwI,2023-06-29
68,64,Take On Me,A-ha,17,5780608,-0.09%,https://www.youtube.com/watch?v=djV11Xbc914,2023-06-29
69,67,Sprinter [Music Video],Central Cee & Dave,4,5733260,-0.07%,https://www.youtube.com/watch?v=pSY3i5XHHXo,2023-06-29
70,60,PRC,Peso Pluma & Natanael Cano,7,5702777,-0.15%,https://www.youtube.com/watch?v=kJflWOiAc6I,2023-06-29
71,n/a,LADY GAGA (Lyric Video) - Peso Pluma Gabito Ballesteros Junior H,Peso Pluma & Gabito Ballesteros & Junior H,1,5659637,n/a,https://www.youtube.com/watch?v=TS1QNWcs63E,2023-06-29
72,63,Amargura,KAROL G,9,5634008,-0.12%,https://www.youtube.com/watch?v=fEWhm_TVvUw,2023-06-29
73,n/a,El Sabr Gamel - الصبر جميل,Maha Ftouni,6,5563596,n/a,https://www.youtube.com/watch?v=4sUh2nxnXv0,2023-06-29
74,n/a,Zarzour,Lartiste,1,5523839,n/a,https://www.youtube.com/watch?v=0jh9ieo5SpE,2023-06-29
75,n/a,LALA,Myke Towers,1,5473114,n/a,https://www.youtube.com/watch?v=MkO9g3ywnG4,2023-06-29
