Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Ko'k jiguli,Ozoda Nursaidova,3,23220906,0.1%,https://www.youtube.com/watch?v=h8Cq1BwdTsg,2024-03-14
2,1,Teri Baaton Mein Aisa Uljha Jiya Title Song,Raghav & Tanishk Bagchi & Asees Kaur,7,17651093,-0.16%,https://www.youtube.com/watch?v=XLqmL9cPN1E,2024-03-14
3,n/a,we can't be friends (wait for your love),Ariana Grande,1,17062476,n/a,https://www.youtube.com/watch?v=KNtJGQkC-WI,2024-03-14
4,3,Kurchi Madathapetti,Thaman S & Sri Krishna & Sahithi Chaganti & Mahesh Babu,6,16184896,-0.04%,https://www.youtube.com/watch?v=gh3FyLT7WVg,2024-03-14
5,30,Bling-Bang-Bang-Born,Creepy Nuts,2,15649514,1.18%,https://www.youtube.com/watch?v=mLW35YMzELE,2024-03-14
6,4,La Diabla,Xavi,15,15449278,-0.06%,https://www.youtube.com/watch?v=HfzbN5ky5Co,2024-03-14
7,6,UNA FOTO (Remix),Mesita & Nicki Nicole & Tiago PZK,10,14756710,-0.02%,https://www.youtube.com/watch?v=LWdAMW_4Yq0,2024-03-14
8,n/a,CHÚNG TA CỦA TƯƠNG LAI,Sơn Tùng M-TP,1,14670181,n/a,https://www.youtube.com/watch?v=zoEtcR5EW08,2024-03-14
9,5,Jale 2,Shiva Choudhary & Sapna Choudhary,14,14279993,-0.1%,https://www.youtube.com/watch?v=zFvLoiq58Nk,2024-03-14
10,7,BELLAKEO,Peso Pluma & Anitta,14,14012192,-0.05%,https://www.youtube.com/watch?v=fOT0BUpITw8,2024-03-14
11,11,देवर प रहब होली में,Arvind Akela Kallu & Shilpi Raj,2,11997669,0.21%,https://www.youtube.com/watch?v=OnMDHfUHE8o,2024-03-14
12,8,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,14,11830088,-0.04%,https://www.youtube.com/watch?v=dwiXguIajEA,2024-03-14
13,10,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,32,11255426,0.06%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2024-03-14
14,n/a,Bling‐Bang‐Bang‐Born,Creepy Nuts,1,10282287,n/a,https://www.youtube.com/watch?v=H6FUBWGSOIc,2024-03-14
15,9,Xavi - La Víctima (Official Video),Xavi,18,10171553,-0.07%,https://www.youtube.com/watch?v=Mi-NXEGjAvg,2024-03-14
16,14,Beautiful Things,Benson Boone,6,9923521,0.07%,https://www.youtube.com/watch?v=Oa_RSwwpPaA,2024-03-14
17,12,Gata Only,FloyyMenor & Cris Mj,5,9890034,0.03%,https://www.youtube.com/watch?v=-r687V8yqKY,2024-03-14
18,15,Según Quién,Maluma & Carin Leon,26,9337175,0.01%,https://www.youtube.com/watch?v=69lO08ar-mI,2024-03-14
19,18,Regalo de Dios,Julion Alvarez y Su Norteño Banda,7,8753011,0%,https://www.youtube.com/watch?v=-RjwFR6H7_w,2024-03-14
20,16,Katchi Sera,Sai Abhyankkar,5,8238377,-0.08%,https://www.youtube.com/watch?v=VU23OPQ1Pmc,2024-03-14
21,17,Palang Sagwan Ke,Khesari Lal Yadav & Indu Sonali,7,8077731,-0.09%,https://www.youtube.com/watch?v=igQCv_Y33NI,2024-03-14
22,28,MI EX TENÍA RAZÓN (Official Video),KAROL G,31,7530401,0.01%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2024-03-14
23,24,La Bebe (Remix),Yng Lvcas & Peso Pluma,51,7501414,-0.04%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2024-03-14
24,n/a,Smart (Slowed + Reverb ver.),LE SSERAFIM,1,7343319,n/a,https://www.youtube.com/watch?v=KNexS61fjus,2024-03-14
25,25,ANDO,Jere Klein,24,7301344,-0.05%,https://www.youtube.com/watch?v=LfwVGlW237o,2024-03-14
