Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Memories (Official Video),Maroon 5,10,53309325,0.24%,https://www.youtube.com/watch?v=SlPhMPnQ58k,2019-12-12
2,1,Dance Monkey,Tones And I,13,44475538,-0.16%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2019-12-12
3,4,De Los Besos Que Te Di (Video Oficial),Christian Nodal,5,30972660,0.14%,https://www.youtube.com/watch?v=VlmZMeqoADI,2019-12-12
4,5,Fantasias,Farruko & Rauw Alejandro,10,29670469,0.17%,https://www.youtube.com/watch?v=8jwbnGrX7-c,2019-12-12
5,6,Tusa (Official Video),KAROL G & Nicki Minaj,5,22702830,-0.09%,https://www.youtube.com/watch?v=tbneQDc2H3I,2019-12-12
6,8,BOP,DaBaby,4,21887341,-0.08%,https://www.youtube.com/watch?v=28hYUZMufDg,2019-12-12
7,73,"Into the Unknown (From ""Frozen 2"")",Idina Menzel & AURORA,2,21705412,2.33%,https://www.youtube.com/watch?v=gIOyB9ZXn8s,2019-12-12
8,7,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,9,21623472,-0.11%,https://www.youtube.com/watch?v=EzKkl64rRbM,2019-12-12
9,9,Que Tire Pa Lante,Daddy Yankee,8,19788154,-0.07%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2019-12-12
10,3,Yaad Piya Ki Aane Lagi,Neha Kakkar & Tanishk Bagchi,4,19414968,-0.29%,https://www.youtube.com/watch?v=eN6AYHAT8UM,2019-12-12
11,10,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,21,18880609,-0.06%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2019-12-12
12,67,xanny (Official Music Video),Billie Eilish,2,18822297,1.87%,https://www.youtube.com/watch?v=LZyybvVx-js,2019-12-12
13,n/a,Lucid Dreams,Juice WRLD,3,17483151,n/a,https://www.youtube.com/watch?v=mzB1VGEGcSU,2019-12-12
14,11,Lehanga,Jass Manak,18,16430203,-0.09%,https://www.youtube.com/watch?v=RKioDWlajvo,2019-12-12
15,14,Fantasias (Unplugged),Farruko & Rauw Alejandro,5,16399055,0.04%,https://www.youtube.com/watch?v=_tQtfkce3Dc,2019-12-12
16,17,Old Town Road (Official Video),Lil Nas X,19,15889184,0.04%,https://www.youtube.com/watch?v=r7qovpFAGrQ,2019-12-12
17,12,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,10,14872816,-0.1%,https://www.youtube.com/watch?v=R9rVapGCf2c,2019-12-12
18,18,Con Altura (Official Video),ROSALÍA,37,14466740,-0.05%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-12-12
19,n/a,Laare,Jaani & Maninder Buttar,1,13330497,n/a,https://www.youtube.com/watch?v=mPhboJR0Llc,2019-12-12
20,21,Señorita,Shawn Mendes & Camila Cabello,25,13061255,0%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-12-12
21,n/a,Hello Koun,Ritesh Pandey Official,1,12960400,n/a,https://www.youtube.com/watch?v=0hGGaVCCqPk,2019-12-12
22,19,Adicto (Official Video),Tainy & Anuel AA & Ozuna,16,12814599,-0.1%,https://www.youtube.com/watch?v=58u-zkDLNPg,2019-12-12
23,23,Con Calma (Remix),Daddy Yankee,46,12659588,0.02%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-12-12
24,13,Demasiado Tarde,Lenny Tavárez & Micro TDH,3,12366282,-0.23%,https://www.youtube.com/watch?v=_VGRnObTxOA,2019-12-12
25,22,Tutu (Official Video),Pedro Capó & Camilo,18,11790368,-0.07%,https://www.youtube.com/watch?v=5AkDqm-cEgg,2019-12-12
26,29,All I Want For Christmas Is You (Official Video),Mariah Carey,19,11709768,0.1%,https://www.youtube.com/watch?v=yXQViqx6GMY,2019-12-12
27,45,If the World Was Ending (Official Video),JP Saxe,3,11613385,0.37%,https://www.youtube.com/watch?v=1jO2wSpAoxA,2019-12-12
28,20,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,10,11473766,-0.13%,https://www.youtube.com/watch?v=oCBDl58lBoU,2019-12-12
29,15,Blanco,J Balvin,4,11324807,-0.28%,https://www.youtube.com/watch?v=8j1xiiAZhIQ,2019-12-12
30,24,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,30,10383761,-0.1%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-12-12
31,n/a,Bandit,Juice WRLD & YoungBoy Never Broke Again,7,10337641,n/a,https://www.youtube.com/watch?v=Sw5fNI400E4,2019-12-12
32,n/a,Adore You,Harry Styles,1,10249824,n/a,https://www.youtube.com/watch?v=yezDEWako8U,2019-12-12
33,n/a,It Must Have Been Love,Roxette,1,9767978,n/a,https://www.youtube.com/watch?v=k2C5TjS2sh4,2019-12-12
34,27,Vete,Bad Bunny,3,9739210,-0.13%,https://www.youtube.com/watch?v=f5aDUB1NCnk,2019-12-12
35,33,bad guy (Official Music Video),Billie Eilish,37,9731014,0.05%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-12-12
36,36,Last Christmas,Wham!,13,9635567,0.09%,https://www.youtube.com/watch?v=E8gmARGvPlI,2019-12-12
37,25,Anitta Lexa Luisa Sonza feat. MC Rebecca - Combatchy [Official Music Video],Anitta,4,9588435,-0.16%,https://www.youtube.com/watch?v=-YTeFMxUOAU,2019-12-12
38,32,Ramuloo Ramulaa,Anurag Kulkarni Mangli,7,9273171,-0.04%,https://www.youtube.com/watch?v=wFAj0pW6xX0,2019-12-12
39,n/a,Zé Guaritinha,Mano Brown & JottaPê & Garena Free Fire,1,9144674,n/a,https://www.youtube.com/watch?v=KqRGpEWvbZk,2019-12-12
40,35,Surtada (Remix Brega Funk),OIK & Dadá Boladão & Tati Zaqui,10,9089612,0%,https://www.youtube.com/watch?v=vhPhZbO7OXE,2019-12-12
41,84,SUMIT GOSWAMI : Yaar Ki Shaadi ( Full Song ) : KHATRI  : New Haryanvi Songs Haryanavi | Sonotek,Sumit Goswami,2,8357959,0.41%,https://www.youtube.com/watch?v=15wIjEoBm4o,2019-12-12
42,28,Dhakka,Sidhu Moose Wala,2,8320339,-0.23%,https://www.youtube.com/watch?v=zTeHgPyY9n8,2019-12-12
43,30,Lose You To Love Me (Official Music Video),Selena Gomez,8,8317703,-0.15%,https://www.youtube.com/watch?v=zlJDTxahav0,2019-12-12
44,55,Heartless (Official Video),The Weeknd,2,8120517,0.13%,https://www.youtube.com/watch?v=1DpH-icPpl0,2019-12-12
45,n/a,Audrey's Christmas Rewind,Sarah Jeffery & Jadah Marie,1,8017557,n/a,https://www.youtube.com/watch?v=AIE0WnOd0fw,2019-12-12
46,39,8 Parche,Gur Sidhu & Baani Sandhu,12,7958199,-0.09%,https://www.youtube.com/watch?v=8WWv5_k8D14,2019-12-12
47,40,SHADOW : Singga ( Official Video ) | Sukh Sanghera | MixSingh | Latest Punjabi Songs,Lokdhun Punjabi,3,7865760,-0.08%,https://www.youtube.com/watch?v=0NLQ33icfpY,2019-12-12
48,68,Una Noche,Wisin & Rauw Alejandro,3,7827052,0.2%,https://www.youtube.com/watch?v=aa6Pw7Y3U3k,2019-12-12
49,51,Ne reviens pas (Remix),Gradur & Dardan,2,7815767,0.02%,https://www.youtube.com/watch?v=ZVgdQHA_IH4,2019-12-12
50,42,Naagin,Vayu & Aastha Gill & Puri & Akasa,7,7792495,-0.09%,https://www.youtube.com/watch?v=Oi8q1zIGph0,2019-12-12
51,48,Supera,Marília Mendonça,14,7762883,-0.05%,https://www.youtube.com/watch?v=7fMttPxpcmg,2019-12-12
52,n/a,Amor de que,Pabllo Vittar,1,7718275,n/a,https://www.youtube.com/watch?v=4zJ4i6Az2Ck,2019-12-12
53,n/a,Woah (Official Music Video),Lil Baby,1,7679813,n/a,https://www.youtube.com/watch?v=nUEqPtVGIpE,2019-12-12
54,79,Death (Visualizer),Trippie Redd,3,7643050,0.24%,https://www.youtube.com/watch?v=18XQaj7c59M,2019-12-12
55,n/a,bad vibes forever,XXXTENTACION,1,7625800,n/a,https://www.youtube.com/watch?v=LIgg0hBBNPM,2019-12-12
56,62,Yo Ya No Vuelvo Contigo (En Vivo),Grupo Firme & Lenin Ramírez,2,7608179,0.14%,https://www.youtube.com/watch?v=lDToOe8pVzY,2019-12-12
57,n/a,Christmas Tree Farm,Taylor Swift,1,7578885,n/a,https://www.youtube.com/watch?v=mN3rDTAdM2o,2019-12-12
58,49,Lalala (Official Video),Y2K & ​bbno$,16,7455071,-0.05%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M,2019-12-12
59,37,Don't Start Now,Dua Lipa,6,7312251,-0.17%,https://www.youtube.com/watch?v=oygrmJFKYZY,2019-12-12
60,n/a,Benjamins 3,Rozz Kalliope & Ece Seçkin,1,7296462,n/a,https://www.youtube.com/watch?v=kvgMCZnUqtU,2019-12-12
61,n/a,Liberdade provisória,Henrique & Juliano,1,7254524,n/a,https://www.youtube.com/watch?v=ff3r10rCKFs,2019-12-12
62,n/a,Puchda Hi Nahin,Neha Kakkar,1,7252253,n/a,https://www.youtube.com/watch?v=xtgC88yFXeM,2019-12-12
63,63,Bring 'Em Out,YoungBoy Never Broke Again,2,7143464,0.08%,https://www.youtube.com/watch?v=HfSzJu7twjs,2019-12-12
