Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Me porto bonito,Bad Bunny,4,35149954,-0.09%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-07-14
2,2,Tití me preguntó,Bad Bunny,7,30397090,-0.13%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-07-14
3,23,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,2,26592808,1.61%,https://www.youtube.com/watch?v=A_g3lMcWVy0,2022-07-14
4,n/a,Girls,aespa,1,20415860,n/a,https://www.youtube.com/watch?v=dYRITmpFbJ4,2022-07-14
5,6,PROVENZA,KAROL G,12,20135810,-0.06%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-07-14
6,5,Te Felicito,Shakira & Rauw Alejandro,12,18538570,-0.15%,https://www.youtube.com/watch?v=4I25nV9hXGA,2022-07-14
7,4,Left And Right,Charlie Puth,3,18294676,-0.25%,https://www.youtube.com/watch?v=a7GITgqwDVg,2022-07-14
8,13,Har Har Shambhu Shiv Mahadeva,Jeetu Sharma,6,15778052,0.35%,https://www.youtube.com/watch?v=aRoMeNr1mMQ,2022-07-14
9,7,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,6,15366201,-0.02%,https://www.youtube.com/watch?v=KUN5Uf9mObQ,2022-07-14
10,8,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,12,12938891,-0.02%,https://www.youtube.com/watch?v=n_FCrCQ6-bA,2022-07-14
11,21,Min Awel Dekika,Elissa & Saad Lamjarred,10,11976488,0.16%,https://www.youtube.com/watch?v=O--o-O-ABBw,2022-07-14
12,11,Moscow Mule,Bad Bunny,10,11749074,-0.02%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-07-14
13,10,As It Was,Harry Styles,15,11634550,-0.05%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-07-14
14,17,นะหน้าทอง,โจอี้ ภูวศิษฐ์,3,10883734,-0.02%,https://www.youtube.com/watch?v=a1wW0AjQCI8,2022-07-14
15,18,Envolver,Anitta,20,10200048,-0.06%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-07-14
16,n/a,Normal,Feid,1,9818875,n/a,https://www.youtube.com/watch?v=oD5f55ohsc4,2022-07-14
17,31,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap & Villano Antillano,6,9697630,0.19%,https://www.youtube.com/watch?v=wvz97-lNPH8,2022-07-14
18,n/a,Dil,Raghav Chaitanya,1,9560350,n/a,https://www.youtube.com/watch?v=jfosQWnUOK8,2022-07-14
