Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Tusa (Official Video),KAROL G & Nicki Minaj,14,44574420,-0.09%,https://www.youtube.com/watch?v=tbneQDc2H3I,2020-02-13
2,n/a,Antra Singh Bhojpuri Song,Vivekanand Upadhyay Vicky & Antra Singh Priyanka,1,35134987,n/a,https://www.youtube.com/watch?v=_CYDD_GOJ4I,2020-02-13
3,2,Dance Monkey,Tones And I,22,30983549,-0.06%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-02-13
4,3,Hello Koun,Ritesh Pandey Official,9,27069672,-0.07%,https://www.youtube.com/watch?v=0hGGaVCCqPk,2020-02-13
5,15,Life Is Good (Official Music Video),Future,5,25346553,0.72%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-02-13
6,n/a,Intentions ft. Quavo (Official Video),Justin Bieber,1,25221311,n/a,https://www.youtube.com/watch?v=9p2wMpVVtXg,2020-02-13
7,4,Yummy (Official Video),Justin Bieber,6,22809908,-0.08%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,2020-02-13
8,n/a,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,1,22275348,n/a,https://www.youtube.com/watch?v=GOkJguI8kYc,2020-02-13
9,6,Sigues Con El,Dimelo Flow & Arcángel,9,21273208,0.06%,https://www.youtube.com/watch?v=VRUjdlCynU0,2020-02-13
10,n/a,Keii,Anuel AA,1,20514932,n/a,https://www.youtube.com/watch?v=FXeDN7sQk30,2020-02-13
11,17,"مهرجان بنت الجيران "" بهوايا انتي قاعده معايا "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو",Hassan Shakosh,7,20291439,0.46%,https://www.youtube.com/watch?v=uHBaHQau8b4,2020-02-13
12,7,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,30,17647883,-0.05%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2020-02-13
13,5,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,6,17094987,-0.26%,https://www.youtube.com/watch?v=zjMtaw2mrrc,2020-02-13
14,9,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,18,16884521,-0.04%,https://www.youtube.com/watch?v=EzKkl64rRbM,2020-02-13
15,13,Lehanga,Jass Manak,27,16350044,0.06%,https://www.youtube.com/watch?v=RKioDWlajvo,2020-02-13
16,n/a,"Dus Bahane 2.0 (From ""Baaghi 3"")",Vishal Dadlani & Shekhar Ravjiani,1,16232724,n/a,https://www.youtube.com/watch?v=vjOKuvBjkS8,2020-02-13
17,n/a,Meleğim,Dadju & Soolking,1,16043333,n/a,https://www.youtube.com/watch?v=ReK5Z0RCbSY,2020-02-13
18,8,Muqabla,T-Series,6,14782286,-0.2%,https://www.youtube.com/watch?v=IVMquMDUQZY,2020-02-13
19,16,The Box,Roddy Ricch,8,14603436,-0.01%,https://www.youtube.com/watch?v=uLHqpjW3aDs,2020-02-13
20,14,Que Tire Pa Lante,Daddy Yankee,17,14076361,-0.06%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2020-02-13
21,n/a,"Mehrama (From ""Love Aaj Kal"")",Darshan Raval & Antara Mitra & Pritam,1,13810465,n/a,https://www.youtube.com/watch?v=HYUpNJJELeE,2020-02-13
22,n/a,Rodeo (ft. Nas) [Official Video],Lil Nas X,1,13375853,n/a,https://www.youtube.com/watch?v=c-yRN55iaQY,2020-02-13
23,10,Garmi,Badshah & Neha Kakkar,6,12643552,-0.26%,https://www.youtube.com/watch?v=q_0uF80IZXM,2020-02-13
24,18,Con Altura (Official Video),ROSALÍA,46,12494545,-0.07%,https://www.youtube.com/watch?v=p7bfOZek9t4,2020-02-13
25,63,Medusa (Official Video),Jhay Cortez,2,12461803,0.8%,https://www.youtube.com/watch?v=DPIv7awI-1A,2020-02-13
26,n/a,"Muqabla (From ""Street Dancer 3D"")",Parampara Thakur & A.R. Rahman & Yash Narvekar & Tanishk Bagchi,1,12432333,n/a,https://www.youtube.com/watch?v=l75z7FrYRXI,2020-02-13
27,22,Ramuloo Ramulaa,Anurag Kulkarni Mangli,16,12255484,0.02%,https://www.youtube.com/watch?v=wFAj0pW6xX0,2020-02-13
28,12,DUN DUN,EVERGLOW,2,11142980,-0.29%,https://www.youtube.com/watch?v=NoYKBAajoyo,2020-02-13
29,25,Kamaal,Uchana Amit,7,10945578,-0.02%,https://www.youtube.com/watch?v=ZPSUimDt7N8,2020-02-13
30,20,Tudo Ok,Thiaguinho MT &  JS o Mão de Ouro,5,10866472,-0.13%,https://www.youtube.com/watch?v=n_Pf1BgHS7c,2020-02-13
31,24,Anh Thanh Niên,HuyR,4,10763106,-0.08%,https://www.youtube.com/watch?v=HPL74s4VPdk,2020-02-13
32,23,bad guy (Official Music Video),Billie Eilish,46,10650335,-0.11%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2020-02-13
33,28,Hola (Remix),Lenny Tavárez & Dalex & Chencho Corleone,9,10593472,0.01%,https://www.youtube.com/watch?v=nlXqp3FVrq8,2020-02-13
34,27,Neeli Neeli Aakasam Full Video Song - 30 Rojullo Preminchadam Ela | Pradeep Machiraju | Sid Sriram,Lahari Music - TSeries,2,10365646,-0.05%,https://www.youtube.com/watch?v=XjJTtKTbR84,2020-02-13
35,n/a,Full Song:LAGDI LAHORE DI|Street Dancer 3D | Varun DShraddha K Nora F |Guru RandhawaTulsi Kumar,Guru Randhawa & Tulsi Kumar,1,10265947,n/a,https://www.youtube.com/watch?v=L9pTBouRz68,2020-02-13
36,n/a,Nachi Nachi,Neeti Mohan & Dhvani Bhanushali & Millind Gaba,1,10015163,n/a,https://www.youtube.com/watch?v=icH1SyiTk94,2020-02-13
37,43,Lakho He Deewane,Ankush Raja Official,6,9854138,0.18%,https://www.youtube.com/watch?v=hGHKV_yhBd8,2020-02-13
38,34,Liberdade provisória,Henrique & Juliano,10,9829328,0.04%,https://www.youtube.com/watch?v=ff3r10rCKFs,2020-02-13
39,29,Memories (Official Video),Maroon 5,19,9435172,-0.07%,https://www.youtube.com/watch?v=SlPhMPnQ58k,2020-02-13
40,33,Fantasias,Farruko & Rauw Alejandro,19,9295572,-0.04%,https://www.youtube.com/watch?v=8jwbnGrX7-c,2020-02-13
41,32,Señorita,Shawn Mendes & Camila Cabello,34,9217777,-0.07%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2020-02-13
42,36,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,39,9216357,-0.02%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2020-02-13
43,31,Sentadão,PEDRO SAMPAIO & Felipe Original & JS o Mão de Ouro,10,9214525,-0.08%,https://www.youtube.com/watch?v=xHhQ9nVKra0,2020-02-13
44,37,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,19,8960551,-0.02%,https://www.youtube.com/watch?v=oCBDl58lBoU,2020-02-13
45,n/a,Falling,Trevor Daniel,1,8957008,n/a,https://www.youtube.com/watch?v=eIc4mqyN1Q8,2020-02-13
46,n/a,Goa Beach,Tony Kakkar & Neha Kakkar,1,8925809,n/a,https://www.youtube.com/watch?v=n5WnMJ0J6qA,2020-02-13
47,38,Old Town Road (Official Video),Lil Nas X,28,8748369,-0.03%,https://www.youtube.com/watch?v=r7qovpFAGrQ,2020-02-13
48,44,Don't Start Now,Dua Lipa,15,8633244,0.04%,https://www.youtube.com/watch?v=oygrmJFKYZY,2020-02-13
49,30,"Haan Main Galat (From ""Love Aaj Kal"")",Shashwat Singh & Arijit Singh & Pritam,3,8515845,-0.16%,https://www.youtube.com/watch?v=yRB0xbKDebo,2020-02-13
50,n/a,Sodio,Danna Paola,1,8467705,n/a,https://www.youtube.com/watch?v=8aypXlVTY68,2020-02-13
51,n/a,Garmi,Badshah & Neha Kakkar,1,8301424,n/a,https://www.youtube.com/watch?v=IE8OD5FbU-c,2020-02-13
52,11,Definitivamente,Sech & Daddy Yankee,2,8236503,-0.48%,https://www.youtube.com/watch?v=uFvgO2NAM04,2020-02-13
53,n/a,React,The Pussycat Dolls,1,8221637,n/a,https://www.youtube.com/watch?v=KM3j_TXeqfc,2020-02-13
54,n/a,Dive,iKON,1,8122274,n/a,https://www.youtube.com/watch?v=brP5M0o4hi8,2020-02-13
55,53,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,20,8035163,0.09%,https://www.youtube.com/watch?v=CbEst0K063c,2020-02-13
56,45,Randa Party,Gulzaar Chhaniwala,7,7928451,-0.03%,https://www.youtube.com/watch?v=Q31PR_t3rj0,2020-02-13
