Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,SG (Official Music Video),Megan Thee Stallion & DJ Snake & Ozuna & LISA,1,46081264,n/a,https://www.youtube.com/watch?v=tJXPfNDVF4I,2021-10-28
2,2,MONEY (PERFORMANCE VIDEO),BLACKPINK,6,29912550,0.01%,https://www.youtube.com/watch?v=dNCWe_6HAM8,2021-10-28
3,1,Easy On Me (Official Video),Adele,2,24350714,-0.68%,https://www.youtube.com/watch?v=U3ASj1L6_sY,2021-10-28
4,4,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,5,20220005,-0.11%,https://www.youtube.com/watch?v=1--qqQrimMA,2021-10-28
5,3,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,13,19152500,-0.25%,https://www.youtube.com/watch?v=gvyUuxdRdR4,2021-10-28
6,6,STAY (Official Video),Justin Bieber & The Kid Laroi,16,17750230,-0.04%,https://www.youtube.com/watch?v=kTJczUoc26U,2021-10-28
7,7,LALISA,LISA,7,15941797,-0.06%,https://www.youtube.com/watch?v=awkkyBH2zEo,2021-10-28
8,n/a,Rock with you,SEVENTEEN,1,14303189,n/a,https://www.youtube.com/watch?v=WpuatuzSDK4,2021-10-28
9,8,Pepas (Official Video),Farruko,12,13662018,0.05%,https://www.youtube.com/watch?v=y8trd3gjJt0,2021-10-28
10,73,Aila Re Aillaa (From “Sooryavanshi”),Daler Mehndi & Pritam & Tanishk Bagchi,2,13635620,1.2%,https://www.youtube.com/watch?v=CDmPmzi8eYc,2021-10-28
11,5,Índigo (Official Video),Evaluna Montaner & Camilo,3,12916579,-0.43%,https://www.youtube.com/watch?v=DriCCFRQlj8,2021-10-28
12,16,Love Nwantiti (Acoustic Version),CKay,7,11600051,0%,https://www.youtube.com/watch?v=QEbBuW8u1bA,2021-10-28
13,22,Coração Cachorro,Matheus Fernandes & Ávine Vinny,4,11572247,0.23%,https://www.youtube.com/watch?v=pGttcnBBzW4,2021-10-28
