Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,4,32637203,-0.01%,https://www.youtube.com/watch?v=A_g3lMcWVy0,2022-07-28
2,3,Me porto bonito,Bad Bunny,6,28692894,-0.12%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-07-28
3,4,Tití me preguntó,Bad Bunny,9,25033913,-0.05%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-07-28
4,1,Kesariya (From “Brahmastra”),Arijit Singh,2,18323815,-0.5%,https://www.youtube.com/watch?v=BddP6PYo2gs,2022-07-28
5,6,PROVENZA,KAROL G,14,17634885,-0.08%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-07-28
6,63,GIVENCHY,Duki,2,14777861,1.56%,https://www.youtube.com/watch?v=ymvYySd_P2E,2022-07-28
7,9,Te Felicito,Shakira & Rauw Alejandro,14,14738972,-0.07%,https://www.youtube.com/watch?v=4I25nV9hXGA,2022-07-28
8,8,Left And Right,Charlie Puth,5,13523658,-0.16%,https://www.youtube.com/watch?v=a7GITgqwDVg,2022-07-28
9,10,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,8,13052014,-0.08%,https://www.youtube.com/watch?v=KUN5Uf9mObQ,2022-07-28
10,15,Pipoco,Ana Castela,3,12361634,0.14%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-07-28
11,12,Moscow Mule,Bad Bunny,12,10894697,-0.01%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-07-28
12,n/a,Central Cee - Doja (Directed by Cole Bennett),Lyrical Lemonade,1,10789323,n/a,https://www.youtube.com/watch?v=_VuJA-VQRcY,2022-07-28
13,34,ขวานบิ่น,Singto Numchoke & Joke So Cool,3,10562041,0.39%,https://www.youtube.com/watch?v=pbRj27WexjE,2022-07-28
14,11,Min Awel Dekika,Elissa & Saad Lamjarred,12,10272262,-0.09%,https://www.youtube.com/watch?v=O--o-O-ABBw,2022-07-28
15,14,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap & Villano Antillano,8,10101106,-0.07%,https://www.youtube.com/watch?v=wvz97-lNPH8,2022-07-28
16,17,As It Was,Harry Styles,17,9577122,-0.09%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-07-28
17,19,นะหน้าทอง,โจอี้ ภูวศิษฐ์,5,9511542,-0.07%,https://www.youtube.com/watch?v=a1wW0AjQCI8,2022-07-28
18,16,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,14,9221751,-0.13%,https://www.youtube.com/watch?v=n_FCrCQ6-bA,2022-07-28
19,21,Envolver,Anitta,22,8967942,-0.08%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-07-28
20,31,JACK - J97 | NGÔI SAO CÔ ĐƠN | OFFICIAL MUSIC VIDEO,Jack J97,2,8738627,0.11%,https://www.youtube.com/watch?v=4tYuIU7pLmI,2022-07-28
21,n/a,Te amo demais,Marília Mendonça,1,8715364,n/a,https://www.youtube.com/watch?v=P2qvD7LRBAo,2022-07-28
22,25,That That,PSY,13,8311419,-0.04%,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2022-07-28
23,n/a,NA,NA,1,8257564,n/a,n/a,2022-07-28
24,22,Bandido,MC Mari & Zé Felipe,6,8190421,-0.13%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-07-28
25,28,Nathuniya,Khesari Lal Yadav & Priyanka Singh,13,8133062,-0.01%,https://www.youtube.com/watch?v=iYRqAc10Ii8,2022-07-28
26,48,Ra Ra Reddy.. I’m Ready!,Lipsika & Aditya Iyengar,3,8008820,0.26%,https://www.youtube.com/watch?v=v7sxUPc6TqA,2022-07-28
27,20,Pardesi Pardesi | Udit Narayan | Alka Yagnik | Sapna Awasthi | Raja Hindustani | 1996,Evergreen Bollywood Hits,6,7999281,-0.19%,https://www.youtube.com/watch?v=_DCtJSlK-uk,2022-07-28
28,30,Ai Preto,L7NNON & DJ Biel do Furduncinho & Bianca,5,7942865,0%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-07-28
29,5,SNEAKERS,ITZY,2,7924378,-0.61%,https://www.youtube.com/watch?v=Hbb5GPxXF1w,2022-07-28
30,29,Tak Ingin Usai (Official Lyric Video),Keisya Levronka,8,7826743,-0.03%,https://www.youtube.com/watch?v=FB1YNEOspyA,2022-07-28
31,24,POP!,NAYEON,5,7666435,-0.12%,https://www.youtube.com/watch?v=f6YDKF0LVWw,2022-07-28
32,27,Termina Comigo Antes (Ao Vivo em Porto Alegre),Gusttavo Lima,17,7557495,-0.08%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-07-28
33,78,The Last Ride,Sidhu Moose Wala & Wazir Patar,10,7474025,0.39%,https://www.youtube.com/watch?v=6xoB4ZiKKn0,2022-07-28
34,72,Ghalban,Assala Nasri,2,7336466,0.33%,https://www.youtube.com/watch?v=ylBly0NfCLU,2022-07-28
35,51,Ojos Marrones (Video Oficial) Parte 1,Lasso,2,7216040,0.16%,https://www.youtube.com/watch?v=2BabCBQysrU,2022-07-28
36,23,You're Welcome,Dwayne Johnson,37,7057575,-0.24%,https://www.youtube.com/watch?v=79DijItQXMM,2022-07-28
37,35,هذا الحلو الدبكة هي الچوبي,Myriam Fares,10,7054854,-0.05%,https://www.youtube.com/watch?v=Ik-CCxMVNEA,2022-07-28
38,n/a,Attention,NewJeans,1,6941021,n/a,https://www.youtube.com/watch?v=js1CtxSY38I,2022-07-28
39,38,Albi Elou,Farah Chreim,3,6881909,0.01%,https://www.youtube.com/watch?v=XiL2F84vOw0,2022-07-28
40,50,ISABELLE,Sefo & CAPO,4,6836187,0.1%,https://www.youtube.com/watch?v=JiaWCah7Nfs,2022-07-28
41,n/a,Tem Cabaré Essa Noite,NATTAN & Nivaldo Marques & Xandy Almeida,1,6666395,n/a,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-07-28
42,47,La Llevo Al Cielo (Official Video),Anuel AA & Chris Jedi & Ñengo Flow & Chencho Corleone,10,6652719,0.04%,https://www.youtube.com/watch?v=GEy_XBp-hLo,2022-07-28
