Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Closer (Lyric),The Chainsmokers,10,49874900,-0.01%,https://www.youtube.com/watch?v=PT2_F-1esPk,2016-10-06
2,12,NA,NA,2,38980394,0.97%,n/a,2016-10-06
3,2,This Is What You Came For (Official Video),Calvin Harris,16,34315015,-0.04%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-10-06
4,3,Shaky Shaky,Daddy Yankee,11,32198089,-0.04%,https://www.youtube.com/watch?v=aKuivabiOns,2016-10-06
5,47,Starboy,The Weeknd,2,30925669,1.96%,https://www.youtube.com/watch?v=34Na4j8AVgA,2016-10-06
6,4,Side To Side,Ariana Grande ft. Nicki Minaj,6,29486588,-0.01%,https://www.youtube.com/watch?v=SXiSVQZLje8,2016-10-06
7,5,We Don't Talk Anymore,Charlie Puth,10,25840662,0%,https://www.youtube.com/watch?v=3AtDnEC4zak,2016-10-06
8,7,Cold Water,Major Lazer,11,24073724,-0.05%,https://www.youtube.com/watch?v=a59gmGkq_pw,2016-10-06
9,8,La Bicicleta,Shakira & Carlos Vives,13,23893214,0.01%,https://www.youtube.com/watch?v=-UV0QGLmYys,2016-10-06
10,6,Heathens,twenty one pilots,16,22600666,-0.12%,https://www.youtube.com/watch?v=UprcpdwuwCg,2016-10-06
11,10,Treat You Better,Shawn Mendes,12,21835517,0.06%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2016-10-06
12,9,Work from Home (Official Video),Fifth Harmony,32,21063158,0.02%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-10-06
13,11,Andas En Mi Cabeza,Chino & Nacho,24,19083453,-0.05%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-10-06
14,13,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,9,18864098,-0.01%,https://www.youtube.com/watch?v=SMs0GnYze34,2016-10-06
15,16,Sorry,Justin Bieber,33,18596452,0.04%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-10-06
16,14,The Greatest (Official Video),Sia,5,17295319,-0.08%,https://www.youtube.com/watch?v=GKSRyLdjsPA,2016-10-06
17,15,Don't Let Me Down,The Chainsmokers,23,17200085,-0.06%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2016-10-06
18,n/a,All We Know,The Chainsmokers & Phoebe Ryan,1,16985285,n/a,https://www.youtube.com/watch?v=lEi_XBg2Fpk,2016-10-06
19,18,See You Again,Wiz Khalifa,33,16492966,0.03%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-10-06
20,41,PPAP（Pen-Pineapple-Apple-Pen Official）ペンパイナッポーアッポーペン／PIKOTARO(ピコ太郎),Pikotaro,2,15195005,0.4%,https://www.youtube.com/watch?v=0E00Zuayv9Q,2016-10-06
21,17,Vente Pa' Ca (Official Video),Ricky Martin,2,14955956,-0.15%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2016-10-06
22,19,DUELE EL CORAZON,Enrique Iglesias,21,14514930,-0.03%,https://www.youtube.com/watch?v=xFutjZEBTXs,2016-10-06
23,77,คู่คอง (เพลงประกอบละคร นาคี),Ch3Thailand Music,2,14455261,0.81%,https://www.youtube.com/watch?v=wsHNUOgJJZU,2016-10-06
24,23,Chillax (Official Video),Farruko,10,14264587,0.01%,https://www.youtube.com/watch?v=7fEQmJ98x_Y,2016-10-06
25,20,Cheap Thrills (Official Lyric Video),Sia,30,14077471,-0.06%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-10-06
26,22,Sucker for Pain (with Logic Ty Dolla $ign & X Ambassadors),Atlantic Records,9,13867547,-0.03%,https://www.youtube.com/watch?v=-59jGD4WrmE,2016-10-06
27,27,Uptown Funk (Official Video),Mark Ronson,33,13779557,0.05%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-10-06
28,25,Alan Walker - Faded,Alan Walker,33,13550708,0%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-10-06
29,26,In the Name of Love,Inc. / These Are Songs of Pulse / Sony/ATV Music Publishing (UK) Limited (MCPS/BIEM) / Family Affair Songbook / BMG Rights Management (UK) Limited (MCPS/BIEM) / Copyright & R. A. Cunningham & M. Radosevich & Martin Garrix & Universal Music Publishing Limited (MCPS/BIEM) / Universal PolyGram Int. Publishing & S. Philibin & Y. Nahar & I. Juber & Bebe Rexha,10,13468628,0.02%,https://www.youtube.com/watch?v=AeGfss2vsZg,2016-10-06
30,32,Otra Vez,Zion & Lennox,7,13175128,0.09%,https://www.youtube.com/watch?v=6R5i6wQCOCQ,2016-10-06
31,21,Sin Contrato (Official Video),Maluma,6,12923684,-0.1%,https://www.youtube.com/watch?v=9xByMBYDRmY,2016-10-06
32,24,Work,Rihanna,33,12729815,-0.07%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-10-06
33,28,Picky,Joey Montana,33,12537606,-0.01%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-10-06
34,30,How Deep Is Your Love,Calvin Harris & Disciples,33,12372716,0.01%,https://www.youtube.com/watch?v=EgqUJOudrcM,2016-10-06
35,n/a,Ain't My Fault (Official Video),Zara Larsson,1,12128887,n/a,https://www.youtube.com/watch?v=eC-F_VZ2T1c,2016-10-06
36,34,Bailando,Enrique Iglesias,33,12104119,0.03%,https://www.youtube.com/watch?v=NUsoVlDFqZg,2016-10-06
37,40,Cevapsız Çınlama,Emrah Karaduman,5,12019455,0.09%,https://www.youtube.com/watch?v=GcGPedcPsOs,2016-10-06
38,33,Lean On,Major Lazer & DJ Snake,33,12006246,0.01%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-10-06
39,29,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,31,11710736,-0.05%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-10-06
40,39,Hasta el Amanecer,Nicky Jam,33,11647632,0.03%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-10-06
41,42,Sugar,Maroon 5,33,11499568,0.06%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-10-06
42,35,Stressed Out,twenty one pilots,33,11417096,-0.02%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-10-06
43,31,El Perdedor (Official Video),Maluma,24,11351765,-0.07%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-10-06
44,37,Safari,J Balvin,5,11062488,-0.04%,https://www.youtube.com/watch?v=JWESLtAKKlU,2016-10-06
45,36,Ride,twenty one pilots,15,11043233,-0.04%,https://www.youtube.com/watch?v=Pw-0pbY9JeU,2016-10-06
46,45,Te Vas (Live),Ozuna,18,11021641,0.04%,https://www.youtube.com/watch?v=_JOnM3jmY0o,2016-10-06
47,38,Love Yourself PURPOSE : The Movement,Justin Bieber,33,10975342,-0.05%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-10-06
48,48,What Do You Mean?,Justin Bieber,33,10943416,0.07%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-10-06
49,58,Dile Que Tu Me Quieres (Remix),Yandel & Ozuna,3,10694188,0.17%,https://www.youtube.com/watch?v=WAcnWtZjDWE,2016-10-06
50,46,Thinking out Loud,Ed Sheeran,33,10627878,0.01%,https://www.youtube.com/watch?v=lp-EO5I60KA,2016-10-06
51,50,Worth It (Official Video),Fifth Harmony,33,10246520,0.02%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-10-06
52,64,NA,NA,3,10146940,0.16%,n/a,2016-10-06
53,54,Shake It Off,Taylor Swift,33,9895981,0.03%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-10-06
54,56,Counting Stars,OneRepublic,33,9862919,0.04%,https://www.youtube.com/watch?v=hT_nvWreIhg,2016-10-06
55,49,Into You (Official Video),Ariana Grande,20,9744924,-0.04%,https://www.youtube.com/watch?v=1ekZEVeXwek,2016-10-06
56,52,All In My Head (Flex) (Official Video),Fifth Harmony,15,9731730,-0.02%,https://www.youtube.com/watch?v=jsbeemdD2rQ,2016-10-06
57,n/a,Tumbalatum,MC Kevinho,1,9702704,n/a,https://www.youtube.com/watch?v=5PhM9lkfKas,2016-10-06
58,53,Blank Space,Taylor Swift,33,9664356,-0.03%,https://www.youtube.com/watch?v=e-ORhEE9VVg,2016-10-06
59,59,Hotline Bling,Drake,33,9361887,0.04%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-10-06
60,65,Let Her Go (Live from The Factory Theatre Sydney),Passenger,33,9352472,0.08%,https://www.youtube.com/watch?v=RBumgq5yVrA,2016-10-06
61,67,Alone,Marshmello,7,9153820,0.07%,https://www.youtube.com/watch?v=ALZHF5UqnU4,2016-10-06
62,57,Perfect Strangers [blank],Jonas Blue,8,9044509,-0.04%,https://www.youtube.com/watch?v=Ey_hgKCCYU4,2016-10-06
63,44,Cold Water,Major Lazer,3,8795076,-0.17%,https://www.youtube.com/watch?v=nBtDsQ4fhXY,2016-10-06
64,61,Tchikita,JUL,2,8613543,-0.04%,https://www.youtube.com/watch?v=qmtWgkxMlRw,2016-10-06
65,n/a,NA,NA,1,8605339,n/a,n/a,2016-10-06
66,60,Borro Cassette (Official Video),Maluma,31,8551798,-0.04%,https://www.youtube.com/watch?v=Xk0wdDTTPA0,2016-10-06
67,69,Roar,Katy Perry,33,8536146,0.01%,https://www.youtube.com/watch?v=CevxZvSJLk8,2016-10-06
68,72,La Mordidita (Official Video),Ricky Martin,33,8287939,0.01%,https://www.youtube.com/watch?v=lBztnahrOFw,2016-10-06
69,75,La Gozadera (Official Video),Gente de Zona,33,8246352,0.03%,https://www.youtube.com/watch?v=VMp55KH_3wo,2016-10-06
70,73,Blame,Calvin Harris,16,8217200,0.01%,https://www.youtube.com/watch?v=6ACl8s_tBzE,2016-10-06
71,71,All About That Bass (Official Video),Meghan Trainor,32,8114812,-0.02%,https://www.youtube.com/watch?v=7PCkvCPvDXk,2016-10-06
72,62,Company,Justin Bieber,18,8017998,-0.08%,https://www.youtube.com/watch?v=gdx7gN1UyX0,2016-10-06
73,55,Kill Em With Kindness,Selena Gomez,18,7937145,-0.17%,https://www.youtube.com/watch?v=HHP5MKgK0o8,2016-10-06
74,63,Ain't Your Mama (Official Video),Jennifer Lopez,22,7854848,-0.1%,https://www.youtube.com/watch?v=Pgmx7z49OEk,2016-10-06
75,81,Hello (Official Music Video),Adele,33,7817727,0.01%,https://www.youtube.com/watch?v=YQHsXMglC9A,2016-10-06
76,79,NA,NA,3,7737062,-0.02%,n/a,2016-10-06
77,85,Watch Me (Whip / Nae Nae),Silentó,33,7696661,0.02%,https://www.youtube.com/watch?v=vjW8wmF5VWc,2016-10-06
78,78,Purple Lamborghini,Skrillex & Rick Ross,9,7690453,-0.03%,https://www.youtube.com/watch?v=ZkqyIoYAXV8,2016-10-06
