Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Work from Home (Official Video),Fifth Harmony,14,45342058,0.16%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-06-02
2,3,Sorry,Justin Bieber,15,27646405,-0.02%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-06-02
3,2,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,13,26695917,-0.06%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-06-02
4,5,Cheap Thrills (Official Lyric Video),Sia,12,24298573,-0.02%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-06-02
5,6,Hasta el Amanecer,Nicky Jam,15,23982029,0.01%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-06-02
6,4,Alan Walker - Faded,Alan Walker,15,23843992,-0.06%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-06-02
7,10,Bobo,J Balvin,3,20974099,-0.02%,https://www.youtube.com/watch?v=0GvLP2C2w9U,2016-06-02
8,9,Stressed Out,twenty one pilots,15,20589443,-0.08%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-06-02
9,7,Andas En Mi Cabeza,Chino & Nacho,6,20523842,-0.12%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-06-02
10,16,Worth It (Official Video),Fifth Harmony,15,20336815,0.15%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-06-02
11,11,Hymn for the Weekend,Coldplay,15,19620515,-0.05%,https://www.youtube.com/watch?v=YykjpeuMNEk,2016-06-02
12,12,Picky,Joey Montana,15,18713415,-0.01%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-06-02
13,18,Send My Love (To Your New Lover),Adele,2,17999669,0.04%,https://www.youtube.com/watch?v=fk4BbF7B29w,2016-06-02
14,51,Into You (Official Video),Ariana Grande,2,17746946,0.83%,https://www.youtube.com/watch?v=1ekZEVeXwek,2016-06-02
15,30,Bumbum granada,Zaac & Jerry Smith,2,17606020,0.24%,https://www.youtube.com/watch?v=EWcOY14GWwM,2016-06-02
16,8,NO,Meghan Trainor,11,17479363,-0.23%,https://www.youtube.com/watch?v=cMTAUr3Nm6I,2016-06-02
17,22,Uptown Funk (Official Video),Mark Ronson,15,17350238,0.04%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-06-02
18,14,Love Yourself PURPOSE : The Movement,Justin Bieber,15,16899676,-0.06%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-06-02
19,19,DUELE EL CORAZON,Enrique Iglesias,3,16674969,-0.04%,https://www.youtube.com/watch?v=xFutjZEBTXs,2016-06-02
20,15,El Perdedor (Official Video),Maluma,6,16447351,-0.08%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-06-02
21,17,See You Again,Wiz Khalifa,15,16322863,-0.06%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-06-02
22,29,NA,NA,3,16274507,0.14%,n/a,2016-06-02
23,20,Hello (Official Music Video),Adele,15,16012839,-0.07%,https://www.youtube.com/watch?v=YQHsXMglC9A,2016-06-02
24,27,Work,Rihanna,15,15353023,0.01%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-06-02
25,24,7 Years,Lukas Graham,14,15225752,-0.05%,https://www.youtube.com/watch?v=LHCob76kigA,2016-06-02
26,23,PILLOWTALK,ZAYN,15,15064135,-0.09%,https://www.youtube.com/watch?v=C_3d6GntKbk,2016-06-02
27,28,Me Too,Meghan Trainor,4,14969660,-0.01%,https://www.youtube.com/watch?v=qDRORgoZxZU,2016-06-02
28,26,Lean On,Major Lazer & DJ Snake,15,14859933,-0.03%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-06-02
29,13,DUELE EL CORAZON (Lyric Video),Enrique Iglesias,6,14598497,-0.21%,https://www.youtube.com/watch?v=vSk_xOy6Bwc,2016-06-02
30,21,Panda,Desiigner,10,14585907,-0.13%,https://www.youtube.com/watch?v=lsJLLEwUYZM,2016-06-02
31,35,Watch Me (Whip / Nae Nae),Silentó,15,14389940,0.1%,https://www.youtube.com/watch?v=vjW8wmF5VWc,2016-06-02
32,25,Ain't Your Mama (Official Video),Jennifer Lopez,4,13795368,-0.14%,https://www.youtube.com/watch?v=Pgmx7z49OEk,2016-06-02
33,34,Sugar,Maroon 5,15,13316739,-0.01%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-06-02
34,33,Dangerous Woman,Ariana Grande,9,13249534,-0.04%,https://www.youtube.com/watch?v=9WbCfHutDSE,2016-06-02
35,37,Lush Life,Zara Larsson,14,12885039,0.06%,https://www.youtube.com/watch?v=tD4HCZe-tew,2016-06-02
36,31,What Do You Mean?,Justin Bieber,15,12781490,-0.09%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-06-02
37,32,Hotline Bling,Drake,15,12758614,-0.08%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-06-02
38,36,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS""...",Justin Timberlake,3,12074085,-0.07%,https://www.youtube.com/watch?v=ru0K8uYEZWw,2016-06-02
39,60,Counting Stars,OneRepublic,15,11174352,0.23%,https://www.youtube.com/watch?v=hT_nvWreIhg,2016-06-02
40,38,Stitches (Official Music Video),Shawn Mendes,15,10962205,-0.07%,https://www.youtube.com/watch?v=VbfpW0pbvaU,2016-06-02
41,39,Adventure of a Lifetime,Coldplay,15,10512938,-0.08%,https://www.youtube.com/watch?v=QtXby3twMmI,2016-06-02
42,n/a,The Rube - I'M SORRY (สีดา) | (OFFICIAL MV),Spicydisc,1,10354812,n/a,https://www.youtube.com/watch?v=CQbO1bDRTPA,2016-06-02
43,44,Encantadora,Yandel,13,10308072,0%,https://www.youtube.com/watch?v=F877bV0Ai3E,2016-06-02
44,41,ขอเวลาลืม - Aun  Feeble heart   Feat. Ouiai [OFFICIAL LYRIC],Aun Feeble Heart,7,10270174,-0.04%,https://www.youtube.com/watch?v=wTynfy69U1U,2016-06-02
45,46,Shake It Off,Taylor Swift,15,10117908,-0.01%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-06-02
46,52,La Gozadera (Official Video),Gente de Zona,15,10031266,0.04%,https://www.youtube.com/watch?v=VMp55KH_3wo,2016-06-02
47,54,Borro Cassette (Official Video),Maluma,13,9973568,0.05%,https://www.youtube.com/watch?v=Xk0wdDTTPA0,2016-06-02
48,81,Günah Benim,Eypio,3,9880138,0.33%,https://www.youtube.com/watch?v=Ul0qEpswXj8,2016-06-02
