Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Teri Baaton Mein Aisa Uljha Jiya Title Song,Raghav & Tanishk Bagchi & Asees Kaur,6,21095246,-0.04%,https://www.youtube.com/watch?v=XLqmL9cPN1E,2024-03-07
2,8,Ko'k jiguli,Ozoda Nursaidova,2,21080782,0.72%,https://www.youtube.com/watch?v=h8Cq1BwdTsg,2024-03-07
3,5,Kurchi Madathapetti,Thaman S & Sri Krishna & Sahithi Chaganti & Mahesh Babu,5,16918948,0.04%,https://www.youtube.com/watch?v=gh3FyLT7WVg,2024-03-07
4,2,La Diabla,Xavi,14,16369608,-0.09%,https://www.youtube.com/watch?v=HfzbN5ky5Co,2024-03-07
5,3,Jale 2,Shiva Choudhary & Sapna Choudhary,13,15916848,-0.07%,https://www.youtube.com/watch?v=zFvLoiq58Nk,2024-03-07
6,6,UNA FOTO (Remix),Mesita & Nicki Nicole & Tiago PZK,9,15062612,-0.05%,https://www.youtube.com/watch?v=LWdAMW_4Yq0,2024-03-07
7,4,BELLAKEO,Peso Pluma & Anitta,13,14687987,-0.1%,https://www.youtube.com/watch?v=fOT0BUpITw8,2024-03-07
8,11,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,13,12305819,0.12%,https://www.youtube.com/watch?v=dwiXguIajEA,2024-03-07
9,9,Xavi - La Víctima (Official Video),Xavi,17,10902678,-0.07%,https://www.youtube.com/watch?v=Mi-NXEGjAvg,2024-03-07
10,10,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,31,10628491,-0.08%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2024-03-07
11,n/a,देवर प रहब होली में,Arvind Akela Kallu & Shilpi Raj,1,9878858,n/a,https://www.youtube.com/watch?v=OnMDHfUHE8o,2024-03-07
12,18,Gata Only,FloyyMenor & Cris Mj,4,9639812,0.04%,https://www.youtube.com/watch?v=-r687V8yqKY,2024-03-07
13,12,Luna (Visualizer),ATL Jacob & Feid,12,9351992,-0.1%,https://www.youtube.com/watch?v=ZA7ZKB8Mo9k,2024-03-07
14,30,Beautiful Things,Benson Boone,5,9314284,0.19%,https://www.youtube.com/watch?v=Oa_RSwwpPaA,2024-03-07
15,13,Según Quién,Maluma & Carin Leon,25,9276122,-0.08%,https://www.youtube.com/watch?v=69lO08ar-mI,2024-03-07
16,19,Katchi Sera,Sai Abhyankkar,4,8976240,-0.02%,https://www.youtube.com/watch?v=VU23OPQ1Pmc,2024-03-07
17,34,Palang Sagwan Ke,Khesari Lal Yadav & Indu Sonali,6,8890137,0.2%,https://www.youtube.com/watch?v=igQCv_Y33NI,2024-03-07
18,20,Regalo de Dios,Julion Alvarez y Su Norteño Banda,6,8710076,-0.03%,https://www.youtube.com/watch?v=-RjwFR6H7_w,2024-03-07
19,17,Akhiyaan Gulaab,Mitraz,6,8394224,-0.12%,https://www.youtube.com/watch?v=GvXDq-P1NB8,2024-03-07
20,n/a,Doctor (Work It Out),Pharrell Williams & Miley Cyrus,1,8369398,n/a,https://www.youtube.com/watch?v=xWkqjXjD73E,2024-03-07
21,23,Yoksun,Ebru Yaşar & Siyam,4,8256254,-0.01%,https://www.youtube.com/watch?v=NS6z1QTTnds,2024-03-07
22,15,Sabran,Al Shami,4,8250678,-0.16%,https://www.youtube.com/watch?v=sjw3NZLMZFI,2024-03-07
