Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,8,63209105,-0.08%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-05-31
2,4,X,Nicky Jam & J Balvin,13,39953906,-0.05%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-05-31
3,6,Dame Tu Cosita,El Chombo,8,39311800,0.21%,https://www.youtube.com/watch?v=FzG4uDgje3M,2018-05-31
4,5,Sin Pijama (Official Video),Natti Natasha & Becky G,6,38388802,0%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-05-31
5,7,no tears left to cry (Official Video),Ariana Grande,6,35864430,0.11%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-05-31
6,3,This Is America (Official Video),Childish Gambino,4,35553151,-0.16%,https://www.youtube.com/watch?v=VYOjWnS4cMY,2018-05-31
7,1,FAKE LOVE,BTS,2,31729534,-0.65%,https://www.youtube.com/watch?v=7C2z4GqqS5E,2018-05-31
8,21,Psycho,Post Malone,10,26240771,0.42%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-05-31
9,9,Mi Cama (Official Video),KAROL G,3,24437642,-0.17%,https://www.youtube.com/watch?v=8-mloCL49vs,2018-05-31
10,n/a,I Like It,Bad Bunny & Cardi B & J Balvin,1,24303989,n/a,https://www.youtube.com/watch?v=xTlNMmZKwpA,2018-05-31
11,11,God's Plan,Drake,15,24276549,-0.13%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-05-31
12,18,One Kiss (Official Video),Calvin Harris & Dua Lipa,4,24189713,0.18%,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-05-31
13,12,Échame La Culpa,Luis Fonsi & Demi Lovato,28,23779748,-0.02%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-05-31
14,48,Lagi Syantik,Siti Badriah,3,21344430,0.76%,https://www.youtube.com/watch?v=Tet6_BlStEM,2018-05-31
15,14,Dura,Daddy Yankee,19,21193665,-0.11%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-05-31
16,10,Heeriye Heeriye Ni Nasha Tera Karke | Race 3 | Salman Khan Jacqueline | Deep Money Neha Bhasin,Tips Official,2,21057347,-0.25%,https://www.youtube.com/watch?v=j-I0Uxbh1uY,2018-05-31
17,15,Déjala Que Vuelva,Piso 21,32,20400550,-0.04%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-05-31
18,31,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,9,19918564,0.29%,https://www.youtube.com/watch?v=8_oE-iQeFeE,2018-05-31
19,13,Call Out My Name (Official Video),The Weeknd,7,19662701,-0.18%,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-05-31
20,22,Te Amo,Piso 21,11,18736145,0.02%,https://www.youtube.com/watch?v=nP8ZVJxiJlU,2018-05-31
21,n/a,Selfish,Atif Aslam & Iulia Vantur,1,18445169,n/a,https://www.youtube.com/watch?v=D9kxpUcWID0,2018-05-31
22,n/a,Daru Band Remix,Mankirt Aulakh,1,16636977,n/a,https://www.youtube.com/watch?v=e8XoJsBCi2k,2018-05-31
23,29,Síguelo bailando,Ozuna,27,16506774,0%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-05-31
24,56,In My Blood (Official Music Video),Shawn Mendes,5,16479432,0.47%,https://www.youtube.com/watch?v=36tggrpRoTI,2018-05-31
25,n/a,เฮ็ดทุกวิถีทาง (Backing Track),เบิ้ล ปทุมราช,1,16425058,n/a,https://www.youtube.com/watch?v=fgFFuzmK2xU,2018-05-31
26,8,Dura (Remix),Daddy Yankee,5,16193748,-0.46%,https://www.youtube.com/watch?v=j1W5An7eo2g,2018-05-31
27,16,Só Quer Vrau - MC MM feat DJ RD (KondZilla) | Official Music Video,Dj Galinha,4,16113044,-0.23%,https://www.youtube.com/watch?v=sbXg6CWUXuo,2018-05-31
28,28,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,15,15919230,-0.06%,https://www.youtube.com/watch?v=bzW9fmwcmG4,2018-05-31
29,25,Freaky Friday,Lil Dicky & Chris Brown,11,15609748,-0.1%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-05-31
30,19,Corazón (Official Video),Maluma,25,15261425,-0.2%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-05-31
31,50,New Rules,Dua Lipa,47,14514628,0.23%,https://www.youtube.com/watch?v=k2qgadSvNyU,2018-05-31
32,36,Esskeetit,Lil Pump,7,14381892,-0.02%,https://www.youtube.com/watch?v=DPxL7dO5XPc,2018-05-31
33,34,Largado Às Traças,Zé Neto & Cristiano,17,14312465,-0.04%,https://www.youtube.com/watch?v=WcTRQXtXJPs,2018-05-31
34,88,Ambiente (Official Video),J Balvin,7,14312047,0.74%,https://www.youtube.com/watch?v=rzgw0XldTC0,2018-05-31
35,23,Me Niego,Reik,15,14042489,-0.22%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-05-31
36,35,Bella (Remix),Maluma & Wolfine,19,13968378,-0.06%,https://www.youtube.com/watch?v=jjuSfhYiup8,2018-05-31
37,32,Perfect,Ed Sheeran,29,13885523,-0.08%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-05-31
38,17,Familiar (Official Video),Liam Payne & J Balvin,2,13815466,-0.33%,https://www.youtube.com/watch?v=oWw1BcFhk-k,2018-05-31
39,44,Boo'd Up,Ella Mai,3,13763509,0.09%,https://www.youtube.com/watch?v=6YNZlXfW6Ho,2018-05-31
40,41,Nice For What,Drake,8,13692472,0.02%,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-05-31
41,24,Bella Remix,Wolfine,4,13603856,-0.24%,https://www.youtube.com/watch?v=3TrkEh_Af7I,2018-05-31
42,38,No Hay Nadie Más (Official Video),Sebastián Yatra,18,13602753,-0.02%,https://www.youtube.com/watch?v=sD9_l3oDOag,2018-05-31
43,46,Walk It Talk It,Migos,11,13414050,0.09%,https://www.youtube.com/watch?v=fGqdIPer-ms,2018-05-31
44,39,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,40,13290160,-0.04%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2018-05-31
45,61,Ao Vivo E A Cores,Matheus & Kauan & Anitta,3,13218687,0.26%,https://www.youtube.com/watch?v=iyI9RMkEzbQ,2018-05-31
46,20,El Clavo (Remix - Official Lyric Video),Prince Royce,2,13058003,-0.31%,https://www.youtube.com/watch?v=FVsbPW0HC88,2018-05-31
47,54,La Vida Sin Ti,Piso 21,3,13034458,0.16%,https://www.youtube.com/watch?v=c9yvtEcI-hA,2018-05-31
48,27,Hielo,Daddy Yankee,2,12803295,-0.24%,https://www.youtube.com/watch?v=n_W54baizX8,2018-05-31
49,47,Asesina,Brytiago & Darell,2,12737010,0.04%,https://www.youtube.com/watch?v=AhQcNVyndSM,2018-05-31
50,30,Romance Com Safadeza,Wesley Safadão,7,12661156,-0.21%,https://www.youtube.com/watch?v=J2Ra63wi5gE,2018-05-31
51,43,El Anillo (Official Video),Jennifer Lopez,5,12291073,-0.02%,https://www.youtube.com/watch?v=LryQJ25CnKU,2018-05-31
52,52,1 2 3,Sofia Reyes,11,12102834,0.06%,https://www.youtube.com/watch?v=p03TIGqEc8o,2018-05-31
53,55,Propaganda (Ao Vivo),Jorge & Mateus,9,11876186,0.06%,https://www.youtube.com/watch?v=mQr7XemLs8s,2018-05-31
54,65,Гучи,Timati,2,11485011,0.15%,https://www.youtube.com/watch?v=HfRZ67HSDdA,2018-05-31
55,49,Tu Postura,Banda MS de Sergio Lizárraga,6,11478667,-0.05%,https://www.youtube.com/watch?v=8BDrtvy0SNM,2018-05-31
56,n/a,Dinero (Official Video),Jennifer Lopez,1,11459798,n/a,https://www.youtube.com/watch?v=aEM2kOrrNJI,2018-05-31
57,37,Única,Ozuna,5,11209346,-0.2%,https://www.youtube.com/watch?v=Ck4xHocysLw,2018-05-31
58,57,Papum,MC Kevinho,4,11199640,0%,https://www.youtube.com/watch?v=UknQK-k49Ek,2018-05-31
59,53,El Farsante (Remix),Ozuna & Romeo Santos,18,10852853,-0.04%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-05-31
60,80,Oporadhi,Arman Alif,3,10833251,0.24%,https://www.youtube.com/watch?v=qbN7DtPAKQo,2018-05-31
61,40,Marinero (Official Video),Maluma,4,10760584,-0.2%,https://www.youtube.com/watch?v=vjI4Alon-3Q,2018-05-31
62,70,IDGAF,Dua Lipa,20,10586380,0.15%,https://www.youtube.com/watch?v=Mgfe5tIwOj0,2018-05-31
63,n/a,Sin Trucos De Belleza,Chyno Miranda & Neutro Shorty & Juhn,1,10294240,n/a,https://www.youtube.com/watch?v=dAn4J8QpSoU,2018-05-31
64,59,Tareefan,Badshah & QARAN,5,10065301,-0.07%,https://www.youtube.com/watch?v=3SWc5G8Gx7E,2018-05-31
65,79,Estranho,Marília Mendonça,10,9677848,0.1%,https://www.youtube.com/watch?v=2WsIm6pNlI4,2018-05-31
66,85,Fuleragem,MC WM,13,9616239,0.15%,https://www.youtube.com/watch?v=4N2iMmHcHys,2018-05-31
67,60,Bu Benim Öyküm,Eli Türkoğlu,6,9486675,-0.12%,https://www.youtube.com/watch?v=3RmbF8i5YsI,2018-05-31
68,75,Mundo de Ilusões (Ao Vivo),Gusttavo Lima Oficial,2,9462199,0.06%,https://www.youtube.com/watch?v=snP4I1U7xRs,2018-05-31
69,58,Happier,Ed Sheeran,5,9352035,-0.16%,https://www.youtube.com/watch?v=iWZmdoY1aTE,2018-05-31
70,83,Anti Amor (Ao Vivo),Jorge & Mateus & Gustavo Mioto,15,9294231,0.08%,https://www.youtube.com/watch?v=YXSFMV8JOF4,2018-05-31
71,66,Be Careful,Cardi B,2,9246776,-0.07%,https://www.youtube.com/watch?v=8zSRkr1nQNw,2018-05-31
72,69,Bboom Bboom (instrumental),MOMOLAND,14,9236687,-0.04%,https://www.youtube.com/watch?v=JQGRg8XBnB4,2018-05-31
73,n/a,Sugar,Maroon 5,100,9219280,n/a,https://www.youtube.com/watch?v=09R8_2nJtjg,2018-05-31
74,68,Bom Diggy,Jasmin Walia & Zack Knight,16,9144373,-0.07%,https://www.youtube.com/watch?v=yIIGQB6EMAM,2018-05-31
75,n/a,Djadja,Aya Nakamura,2,8944271,n/a,https://www.youtube.com/watch?v=iPGgnzc34tY,2018-05-31
76,n/a,Não se apaixona,MC Loma e as Gêmeas Lacração & DJ Kelvinho & Jerry Smith,1,8916020,n/a,https://www.youtube.com/watch?v=dg26JUz3A5s,2018-05-31
77,81,Por Perro ft. Luis Figueroa Lary Over (Official Video),Sebastián Yatra,9,8396851,-0.04%,https://www.youtube.com/watch?v=WtE011iVx1Q,2018-05-31
78,86,Solita,DJ Luian & Almighty & Mambo Kingz,19,8351516,0%,https://www.youtube.com/watch?v=j-sz8M8gc6U,2018-05-31
79,82,"Patola (From ""Blackmail"")",Guru Randhawa,10,8205807,-0.05%,https://www.youtube.com/watch?v=FsnYzwQm3gM,2018-05-31
80,90,Laung Laachi Title Track,Mannat Noor,5,8088193,0.01%,https://www.youtube.com/watch?v=YpkJO_GrCo0,2018-05-31
81,74,Se Acabó el Amor - Urban Version,Yandel & Abraham Mateo,5,8051459,-0.11%,https://www.youtube.com/watch?v=8Y5-GI9hYcI,2018-05-31
82,96,Más Fuerte,Greeicy,12,7922370,0.02%,https://www.youtube.com/watch?v=EedPfUeBf2A,2018-05-31
83,n/a,Lust,Lil Skies,2,7912645,n/a,https://www.youtube.com/watch?v=tcaw6lzYt1Q,2018-05-31
84,n/a,A culpa é dele,Maiara & Maraisa & Marília Mendonça,11,7857595,n/a,https://www.youtube.com/watch?v=0fHKqwhdNJ8,2018-05-31
85,94,These Days,Rudimental,15,7604088,-0.03%,https://www.youtube.com/watch?v=pjTj-_55WZ8,2018-05-31
86,72,Şehrin Yolu,Feride Hilal Akın & İlyas Yalçıntaş,3,7547679,-0.18%,https://www.youtube.com/watch?v=HxTYReOlLkc,2018-05-31
87,n/a,Lyrics Video | Aastha Gill feat Badshah & Priyank Sharma,SonyMusicIndiaVEVO,1,7515147,n/a,https://www.youtube.com/watch?v=NbCFG7ywnHg,2018-05-31
88,84,"Oh Humsafar (From ""Oh Humsafar"")",Tony Kakkar & Neha Kakkar,7,7496966,-0.12%,https://www.youtube.com/watch?v=g4HDfqEWf6Y,2018-05-31
89,89,El Préstamo (Official Video),Maluma,12,7372862,-0.1%,https://www.youtube.com/watch?v=-BQJo3vK8O8,2018-05-31
90,93,Gangamma Rangamma,M.M.Manasi,4,7334654,-0.07%,https://www.youtube.com/watch?v=GWWHI7SE0KQ,2018-05-31
91,99,Delicate,Taylor Swift,12,7213340,-0.06%,https://www.youtube.com/watch?v=tCXGJQYZ9JA,2018-05-31
92,100,"Un Poco Loco (De ""Coco"")",Arthur Salerno & Leandro Luna,7,7158344,-0.04%,https://www.youtube.com/watch?v=yZ7cBunq8xo,2018-05-31
93,62,"Raat Kamaal Hai (From ""Raat Kamaal Hai"")",Guru Randhawa & Tulsi Kumar,6,7115661,-0.31%,https://www.youtube.com/watch?v=aNwWdF8qq-M,2018-05-31
94,n/a,Sigo Extrañándote (Official Video),J Balvin,13,7085352,n/a,https://www.youtube.com/watch?v=nZ0zbsZOdwg,2018-05-31
95,97,ห่อหมกฮวกไปฝากป้า,Lumplend Wongsakorn,9,7062262,-0.09%,https://www.youtube.com/watch?v=L-rhGB5x8qQ,2018-05-31
