Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Chantaje (Official Video),Shakira,6,63864148,0.03%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2016-12-29
2,4,Side To Side,Ariana Grande ft. Nicki Minaj,18,37350551,0.06%,https://www.youtube.com/watch?v=SXiSVQZLje8,2016-12-29
3,2,Closer (Lyric),The Chainsmokers,22,36960397,-0.04%,https://www.youtube.com/watch?v=PT2_F-1esPk,2016-12-29
4,3,Starboy,The Weeknd,14,36085463,0%,https://www.youtube.com/watch?v=34Na4j8AVgA,2016-12-29
5,6,Shaky Shaky,Daddy Yankee,23,33569967,0.11%,https://www.youtube.com/watch?v=aKuivabiOns,2016-12-29
6,5,Vente Pa' Ca (Official Video),Ricky Martin,14,32235659,0.06%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2016-12-29
7,36,Last Christmas,Wham!,4,31422705,0.97%,https://www.youtube.com/watch?v=E8gmARGvPlI,2016-12-29
8,7,Cuatro Babys (Official Video),Maluma,11,28789318,-0.01%,https://www.youtube.com/watch?v=OXq-JP8w5H4,2016-12-29
9,8,Black Beatles,Rae Sremmurd,9,28703251,0%,https://www.youtube.com/watch?v=b8m9zhNAgKs,2016-12-29
10,9,24K Magic,Bruno Mars,12,27712482,0.01%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2016-12-29
11,12,La Bicicleta,Shakira & Carlos Vives,25,26633992,0.08%,https://www.youtube.com/watch?v=-UV0QGLmYys,2016-12-29
12,10,This Is What You Came For (Official Video),Calvin Harris,28,26327706,0.01%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-12-29
13,14,Safari,J Balvin,17,24848544,0.1%,https://www.youtube.com/watch?v=JWESLtAKKlU,2016-12-29
14,25,Laila Main Laila | Raees | Shah Rukh Khan | Sunny Leone | Pawni Pandey | Ram Sampath,Zee Music Company,2,24714824,0.3%,https://www.youtube.com/watch?v=95I5VaR7GeU,2016-12-29
15,20,All I Want For Christmas Is You (Official Video),Mariah Carey,5,23411613,0.15%,https://www.youtube.com/watch?v=yXQViqx6GMY,2016-12-29
16,11,Treat You Better,Shawn Mendes,24,23020396,-0.07%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2016-12-29
17,18,Rockabye,Clean Bandit,7,22891023,0.11%,https://www.youtube.com/watch?v=papuvlVeZg8,2016-12-29
18,13,We Don't Talk Anymore,Charlie Puth,22,22688457,-0.08%,https://www.youtube.com/watch?v=3AtDnEC4zak,2016-12-29
19,n/a,Careless Whisper (Official Video),George Michael,1,22369518,n/a,https://www.youtube.com/watch?v=izGwDsrQ1eQ,2016-12-29
20,16,Otra Vez,Zion & Lennox,19,21848679,0.02%,https://www.youtube.com/watch?v=6R5i6wQCOCQ,2016-12-29
21,17,Sorry,Justin Bieber,45,21119627,0.02%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-12-29
22,19,Let Me Love You,DJ Snake,5,20792590,0.01%,https://www.youtube.com/watch?v=euCqAq6BRa4,2016-12-29
23,n/a,Deu Onda,MC G15,1,20420142,n/a,https://www.youtube.com/watch?v=lYxcW8jtFw0,2016-12-29
24,22,Sin Contrato (Official Video),Maluma,18,20159873,0.01%,https://www.youtube.com/watch?v=9xByMBYDRmY,2016-12-29
25,23,Work from Home (Official Video),Fifth Harmony,44,18976995,-0.05%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-12-29
26,24,See You Again,Wiz Khalifa,45,18893730,-0.05%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-12-29
27,26,Uptown Funk (Official Video),Mark Ronson,45,18504380,0.04%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-12-29
28,31,Reggaetón Lento (Bailemos),CNCO,6,18270151,0.12%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2016-12-29
29,27,Heathens,twenty one pilots,28,18152890,0.02%,https://www.youtube.com/watch?v=UprcpdwuwCg,2016-12-29
30,29,Andas En Mi Cabeza,Chino & Nacho,36,18097511,0.06%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-12-29
31,28,Chillax (Official Video),Farruko,22,16869011,-0.02%,https://www.youtube.com/watch?v=7fEQmJ98x_Y,2016-12-29
32,34,Alone (Sped up Remix),Alan Walker,4,16575641,0.02%,https://www.youtube.com/watch?v=1-xGerv5FOk,2016-12-29
33,21,"The Humma Song (From ""OK Jaanu"")",Badshah & Shashaa Tirupati & A.R. Rahman & Jubin Nautiyal & Tanishk Bagchi,2,16334965,-0.19%,https://www.youtube.com/watch?v=1tVL11ULjYY,2016-12-29
34,37,Picky,Joey Montana,45,15855025,0.09%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-12-29
35,30,Cold Water,Major Lazer,23,15690419,-0.08%,https://www.youtube.com/watch?v=a59gmGkq_pw,2016-12-29
36,57,Bad and Boujee,Migos,4,15363940,0.39%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2016-12-29
37,35,Sugar,Maroon 5,45,15344629,-0.04%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-12-29
38,38,Bailando,Enrique Iglesias,45,15248407,0.06%,https://www.youtube.com/watch?v=NUsoVlDFqZg,2016-12-29
39,41,El Perdedor (Official Video),Maluma,36,14449027,0.08%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-12-29
40,40,Alan Walker - Faded,Alan Walker,45,13754746,0.01%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-12-29
41,42,Don't Let Me Down,The Chainsmokers,35,13374651,0.02%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2016-12-29
42,39,Alone,Marshmello,19,13320323,-0.07%,https://www.youtube.com/watch?v=ALZHF5UqnU4,2016-12-29
43,44,Juju on that Beat,Zayion McCall,7,13285056,0.07%,https://www.youtube.com/watch?v=a2v_zGWawP0,2016-12-29
44,46,Shake It Off,Taylor Swift,45,12773134,0.04%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-12-29
45,47,คู่คอง (เพลงประกอบละคร นาคี),Ch3Thailand Music,14,12694619,0.04%,https://www.youtube.com/watch?v=wsHNUOgJJZU,2016-12-29
46,50,Roar,Katy Perry,45,12676168,0.08%,https://www.youtube.com/watch?v=CevxZvSJLk8,2016-12-29
47,43,The Greatest (Official Video),Sia,17,12616199,-0.03%,https://www.youtube.com/watch?v=GKSRyLdjsPA,2016-12-29
48,45,What Do You Mean?,Justin Bieber,45,12534236,0.01%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-12-29
49,52,Gece Gölgenin Rahatına Bak -  Çağatay Akman (Official  Video),2645 Records,2,12511486,0.07%,https://www.youtube.com/watch?v=aWDFlYTOAyU,2016-12-29
50,54,La Mordidita (Official Video),Ricky Martin,45,12377452,0.08%,https://www.youtube.com/watch?v=lBztnahrOFw,2016-12-29
51,51,Diles,Bad Bunny & Farruko & Ozuna,11,12180025,0.04%,https://www.youtube.com/watch?v=UWV41yEiGq0,2016-12-29
52,48,Lean On,Major Lazer & DJ Snake,45,12144693,0.02%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-12-29
53,60,Tu No Vive Asi,Bad Bunny & Arcángel,8,12102572,0.1%,https://www.youtube.com/watch?v=CUYrEiymUMY,2016-12-29
