Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,This Is What You Came For (Official Video),Calvin Harris,3,57493897,0.18%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-07-07
2,2,Work from Home (Official Video),Fifth Harmony,19,37919388,-0.01%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-07-07
3,n/a,M.I.L.F. $ (Polow da Don remix),Fergie,1,26688505,n/a,https://www.youtube.com/watch?v=bsUWK-fixiA,2016-07-07
4,3,Sorry,Justin Bieber,20,26319777,-0.01%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-07-07
5,7,Work,Rihanna,20,24110361,0.07%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-07-07
6,5,Cheap Thrills (Official Lyric Video),Sia,17,22171256,-0.05%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-07-07
7,4,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,18,22147290,-0.07%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-07-07
8,6,Alan Walker - Faded,Alan Walker,20,20364382,-0.12%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-07-07
9,9,Picky,Joey Montana,20,20319031,0.03%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-07-07
10,8,Bobo,J Balvin,8,19605388,-0.11%,https://www.youtube.com/watch?v=0GvLP2C2w9U,2016-07-07
11,11,Hasta el Amanecer,Nicky Jam,20,19502541,0.05%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-07-07
12,15,Andas En Mi Cabeza,Chino & Nacho,11,18665506,0.06%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-07-07
13,17,Company,Justin Bieber,5,18496489,0.06%,https://www.youtube.com/watch?v=gdx7gN1UyX0,2016-07-07
14,13,Kill Em With Kindness,Selena Gomez,5,18363046,0.03%,https://www.youtube.com/watch?v=HHP5MKgK0o8,2016-07-07
15,19,DUELE EL CORAZON,Enrique Iglesias,8,18018241,0.09%,https://www.youtube.com/watch?v=xFutjZEBTXs,2016-07-07
