Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,33,116096805,-0.08%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-08-31
2,n/a,Look What You Made Me Do,Taylor Swift,1,109371850,n/a,https://www.youtube.com/watch?v=3tmd-ClpJxA,2017-08-31
3,2,Mi Gente (Official Video),J Balvin Willy William,9,80531028,-0.03%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-08-31
4,3,Shape of You,Ed Sheeran,31,60694503,-0.01%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-08-31
5,44,Swish Swish (Official),Katy Perry,2,55126478,2.5%,https://www.youtube.com/watch?v=iGk5fR-t5AU,2017-08-31
6,n/a,Look What You Made Me Do (Lyric Video),Taylor Swift,1,52333163,n/a,https://www.youtube.com/watch?v=3K0RzZGpyds,2017-08-31
7,4,Krippy Kush,Bad Bunny & Farruko & Rvssian,4,41701860,-0.1%,https://www.youtube.com/watch?v=j1_JW7An2l0,2017-08-31
8,7,Escápate Conmigo (Official Video),Wisin,22,36607936,0.05%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-08-31
9,5,Me Rehúso,Danny Ocean,19,35618564,-0.03%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-08-31
10,6,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,23,34445183,-0.03%,https://www.youtube.com/watch?v=c73Cu3TQnlg,2017-08-31
11,10,Chantaje (Official Video),Shakira,41,30635934,0.02%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-08-31
12,9,Rockabye,Clean Bandit,42,28997096,-0.05%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-08-31
13,13,Una Lady Como Tú,Manuel Turizo,11,27757146,0.06%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2017-08-31
14,12,Wild Thoughts (Official Video),DJ Khaled,11,27567938,0.02%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-08-31
15,11,Ahora Me Llama (Official Video),KAROL G & Bad Bunny,11,26579929,-0.02%,https://www.youtube.com/watch?v=4NNRy_Wz16k,2017-08-31
16,8,Se preparó,Ozuna,3,26213313,-0.14%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2017-08-31
17,17,New Rules,Dua Lipa,8,25796169,0.06%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-08-31
18,14,Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),J Balvin,26,24973895,-0.02%,https://www.youtube.com/watch?v=Km4BayZykwE,2017-08-31
19,33,Felices los 4 (Official Video),Maluma,19,23968921,0.24%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-08-31
20,19,El farsante,Ozuna,8,23548771,-0.03%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2017-08-31
21,29,Reggaetón Lento (Bailemos),CNCO,41,22723300,0.15%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-08-31
22,22,We Don't Talk Anymore,Charlie Puth,57,22278514,0%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-08-31
23,16,Attention,Charlie Puth,19,22057481,-0.1%,https://www.youtube.com/watch?v=nfs8NYg7yQM,2017-08-31
24,15,Swalla,Jason Derulo,24,22049959,-0.13%,https://www.youtube.com/watch?v=NGLxoKOvzu4,2017-08-31
25,23,Mayores (Official Video),Becky G,7,21933212,-0.01%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-08-31
