Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,9,30175109,-0.11%,https://www.youtube.com/watch?v=YxWlaYCA8MU,2023-02-23
2,2,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,7,26711385,-0.14%,https://www.youtube.com/watch?v=CocEMWdc7Ck,2023-02-23
3,3,Flowers,Miley Cyrus,6,23857435,-0.18%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-02-23
4,4,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,10,16562025,-0.11%,https://www.youtube.com/watch?v=huxhqphtDrM,2023-02-23
5,5,Maan Meri Jaan,King,15,15192444,-0.1%,https://www.youtube.com/watch?v=VuG7ge_8I2Y,2023-02-23
6,7,Qué Agonía,Ángela Aguilar & Yuridia,18,14084033,-0.05%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2023-02-23
7,10,Calm Down,Rema & Selena Gomez,25,13478165,-0.02%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-02-23
8,11,Kahani Suno,Kaifi Khalil,9,13137346,0%,https://www.youtube.com/watch?v=_XBVWlI8TsQ,2023-02-23
9,18,Naiyo Lagda,Kamaal Khan & Palak Muchhal,2,12906344,0.36%,https://www.youtube.com/watch?v=lzEop75AeOk,2023-02-23
10,8,QUE VUELVAS,Grupo Frontera & Carin Leon,10,12743475,-0.14%,https://www.youtube.com/watch?v=gG3516BF5_w,2023-02-23
11,12,Yandel 150,Yandel & Feid,7,12232202,-0.05%,https://www.youtube.com/watch?v=WHejvUhX6rk,2023-02-23
12,9,Zona De Perigo,Léo Santana,3,11525283,-0.18%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-02-23
13,21,En La Intimidad,Emilia & Callejero Fino & BIG ONE,2,11426982,0.31%,https://www.youtube.com/watch?v=YgrwMV6DT5Y,2023-02-23
