Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,10,67134125,0.04%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-06-14
2,2,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,2,56566669,0.09%,https://www.youtube.com/watch?v=aJOTlE1K90k,2018-06-14
3,3,Sin Pijama (Official Video),Natti Natasha & Becky G,8,42239761,0.02%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-06-14
4,6,Lagi Syantik,Siti Badriah,5,37304852,0.15%,https://www.youtube.com/watch?v=Tet6_BlStEM,2018-06-14
5,4,I Like It,Bad Bunny & Cardi B & J Balvin,3,34069660,-0.15%,https://www.youtube.com/watch?v=xTlNMmZKwpA,2018-06-14
6,5,X,Nicky Jam & J Balvin,15,33674262,-0.12%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-06-14
7,25,Made In India,Guru Randhawa,2,30394206,1.05%,https://www.youtube.com/watch?v=pnMQLrS5sTE,2018-06-14
8,9,Dame Tu Cosita,El Chombo,10,29271867,0.1%,https://www.youtube.com/watch?v=FzG4uDgje3M,2018-06-14
9,40,Me Niego,Reik,17,28309590,1.12%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-06-14
10,7,no tears left to cry (Official Video),Ariana Grande,8,27156758,-0.09%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-06-14
11,n/a,NA,NA,1,24864671,n/a,n/a,2018-06-14
12,10,Mi Cama (Official Video),KAROL G,5,24064728,-0.04%,https://www.youtube.com/watch?v=8-mloCL49vs,2018-06-14
13,19,New Rules,Dua Lipa,49,22927034,0.32%,https://www.youtube.com/watch?v=k2qgadSvNyU,2018-06-14
14,18,เฮ็ดทุกวิถีทาง (Backing Track),เบิ้ล ปทุมราช,3,22769743,0.29%,https://www.youtube.com/watch?v=fgFFuzmK2xU,2018-06-14
15,24,Back To You,Selena Gomez,2,22623295,0.49%,https://www.youtube.com/watch?v=VY1eFxgRR-k,2018-06-14
16,8,This Is America (Official Video),Childish Gambino,6,22000414,-0.26%,https://www.youtube.com/watch?v=VYOjWnS4cMY,2018-06-14
17,23,God's Plan,Drake,17,21586052,0.34%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-06-14
18,11,One Kiss (Official Video),Calvin Harris & Dua Lipa,6,20991763,-0.06%,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-06-14
19,12,Échame La Culpa,Luis Fonsi & Demi Lovato,30,20768781,-0.07%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-06-14
20,14,Dura,Daddy Yankee,21,19681600,-0.04%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-06-14
21,17,Déjala Que Vuelva,Piso 21,34,19232312,0.05%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-06-14
22,n/a,Difference,Amrit Maan,1,18978157,n/a,https://www.youtube.com/watch?v=vg0ZfeszGrU,2018-06-14
23,15,Te Amo,Piso 21,13,18797255,0%,https://www.youtube.com/watch?v=nP8ZVJxiJlU,2018-06-14
24,20,Síguelo bailando,Ozuna,29,18455531,0.08%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-06-14
25,55,El Farsante (Remix),Ozuna & Romeo Santos,20,18109069,0.63%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-06-14
26,31,No Me Acuerdo (Official Video),Natti Natasha & Thalía,2,18052719,0.26%,https://www.youtube.com/watch?v=iQEVguV71sI,2018-06-14
27,49,Corazón (Official Video),Maluma,27,17443544,0.46%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-06-14
28,16,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,11,17106647,-0.08%,https://www.youtube.com/watch?v=8_oE-iQeFeE,2018-06-14
29,67,Amor Falso,Wesley Safadão,2,17009701,0.69%,https://www.youtube.com/watch?v=fOrPSLkuI54,2018-06-14
30,48,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,2,15014094,0.22%,https://www.youtube.com/watch?v=ulNswX3If6U,2018-06-14
31,22,Call Out My Name (Official Video),The Weeknd,9,14624605,-0.12%,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-06-14
32,27,Boo'd Up,Ella Mai,5,14521653,0.01%,https://www.youtube.com/watch?v=6YNZlXfW6Ho,2018-06-14
33,36,Ao Vivo E A Cores,Matheus & Kauan & Anitta,5,14294936,0.06%,https://www.youtube.com/watch?v=iyI9RMkEzbQ,2018-06-14
34,37,Asesina,Brytiago & Darell,4,13792685,0.03%,https://www.youtube.com/watch?v=AhQcNVyndSM,2018-06-14
