Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,FAKE LOVE,BTS,1,91589901,n/a,https://www.youtube.com/watch?v=7C2z4GqqS5E,2018-05-24
2,1,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,7,68883725,-0.05%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-05-24
3,2,This Is America (Official Video),Childish Gambino,3,42352516,-0.39%,https://www.youtube.com/watch?v=VYOjWnS4cMY,2018-05-24
4,4,X,Nicky Jam & J Balvin,12,41937294,-0.15%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-05-24
5,6,Sin Pijama (Official Video),Natti Natasha & Becky G,5,38274327,-0.07%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-05-24
6,3,Dame Tu Cosita,El Chombo,7,32596202,-0.39%,https://www.youtube.com/watch?v=FzG4uDgje3M,2018-05-24
7,7,no tears left to cry (Official Video),Ariana Grande,5,32307115,-0.17%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-05-24
8,10,Dura (Remix),Daddy Yankee,4,29725494,0%,https://www.youtube.com/watch?v=j1W5An7eo2g,2018-05-24
9,5,Mi Cama (Official Video),KAROL G,2,29332343,-0.37%,https://www.youtube.com/watch?v=8-mloCL49vs,2018-05-24
10,n/a,Heeriye Heeriye Ni Nasha Tera Karke | Race 3 | Salman Khan Jacqueline | Deep Money Neha Bhasin,Tips Official,1,28095884,n/a,https://www.youtube.com/watch?v=j-I0Uxbh1uY,2018-05-24
11,9,God's Plan,Drake,14,28009761,-0.07%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-05-24
12,15,Échame La Culpa,Luis Fonsi & Demi Lovato,27,24339826,-0.01%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-05-24
13,16,Call Out My Name (Official Video),The Weeknd,6,24074885,0.01%,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-05-24
14,14,Dura,Daddy Yankee,18,23873693,-0.08%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-05-24
15,22,Déjala Que Vuelva,Piso 21,31,21360339,0.06%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-05-24
16,13,Só Quer Vrau - MC MM feat DJ RD (KondZilla) | Official Music Video,Dj Galinha,3,21036894,-0.19%,https://www.youtube.com/watch?v=sbXg6CWUXuo,2018-05-24
17,n/a,Familiar (Official Video),Liam Payne & J Balvin,1,20755330,n/a,https://www.youtube.com/watch?v=oWw1BcFhk-k,2018-05-24
18,12,One Kiss (Official Video),Calvin Harris & Dua Lipa,3,20465548,-0.22%,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-05-24
19,20,Corazón (Official Video),Maluma,24,19170091,-0.1%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-05-24
20,n/a,El Clavo (Remix - Official Lyric Video),Prince Royce,1,18897424,n/a,https://www.youtube.com/watch?v=FVsbPW0HC88,2018-05-24
21,25,Psycho,Post Malone,9,18471331,0.06%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-05-24
22,28,Te Amo,Piso 21,10,18453339,0.13%,https://www.youtube.com/watch?v=nP8ZVJxiJlU,2018-05-24
23,8,Me Niego,Reik,14,17938824,-0.47%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-05-24
24,11,Bella Remix,Wolfine,3,17852607,-0.34%,https://www.youtube.com/watch?v=3TrkEh_Af7I,2018-05-24
25,18,Freaky Friday,Lil Dicky & Chris Brown,10,17430654,-0.22%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-05-24
26,n/a,Thug Ranjha,Akasa,1,17109358,n/a,https://www.youtube.com/watch?v=F6IlyB7DLzE,2018-05-24
27,n/a,Hielo,Daddy Yankee,1,16911061,n/a,https://www.youtube.com/watch?v=n_W54baizX8,2018-05-24
28,26,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,14,16852143,-0.01%,https://www.youtube.com/watch?v=bzW9fmwcmG4,2018-05-24
29,38,Síguelo bailando,Ozuna,26,16445732,0.22%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-05-24
30,23,Romance Com Safadeza,Wesley Safadão,6,16107020,-0.12%,https://www.youtube.com/watch?v=J2Ra63wi5gE,2018-05-24
31,34,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,8,15386522,0.02%,https://www.youtube.com/watch?v=8_oE-iQeFeE,2018-05-24
32,19,Perfect,Ed Sheeran,28,15162829,-0.31%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-05-24
33,21,Mi Gente (Official Video),J Balvin Willy William,47,14933455,-0.28%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2018-05-24
34,32,Largado Às Traças,Zé Neto & Cristiano,16,14919604,-0.05%,https://www.youtube.com/watch?v=WcTRQXtXJPs,2018-05-24
35,24,Bella (Remix),Maluma & Wolfine,18,14879774,-0.15%,https://www.youtube.com/watch?v=jjuSfhYiup8,2018-05-24
36,33,Esskeetit,Lil Pump,6,14740218,-0.05%,https://www.youtube.com/watch?v=DPxL7dO5XPc,2018-05-24
37,17,Única,Ozuna,4,13924773,-0.39%,https://www.youtube.com/watch?v=Ck4xHocysLw,2018-05-24
38,44,No Hay Nadie Más (Official Video),Sebastián Yatra,17,13891862,0.09%,https://www.youtube.com/watch?v=sD9_l3oDOag,2018-05-24
39,41,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,39,13875544,0.08%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2018-05-24
40,29,Marinero (Official Video),Maluma,3,13534829,-0.17%,https://www.youtube.com/watch?v=vjI4Alon-3Q,2018-05-24
41,27,Nice For What,Drake,7,13455781,-0.19%,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-05-24
42,n/a,NA,NA,1,12898224,n/a,n/a,2018-05-24
43,35,El Anillo (Official Video),Jennifer Lopez,4,12605365,-0.12%,https://www.youtube.com/watch?v=LryQJ25CnKU,2018-05-24
44,65,Boo'd Up,Ella Mai,2,12597941,0.24%,https://www.youtube.com/watch?v=6YNZlXfW6Ho,2018-05-24
45,45,Meant to Be,Bebe Rexha,30,12419257,-0.03%,https://www.youtube.com/watch?v=zDo0H8Fm7d0,2018-05-24
