Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,5,Dame Tu Cosita,El Chombo,2,73505928,1.13%,https://www.youtube.com/watch?v=FzG4uDgje3M,2018-04-19
2,1,X,Nicky Jam & J Balvin,7,64159274,-0.03%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-04-19
3,67,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,2,48896196,4.45%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-04-19
4,n/a,Esskeetit,Lil Pump,1,45746259,n/a,https://www.youtube.com/watch?v=DPxL7dO5XPc,2018-04-19
5,2,Dura,Daddy Yankee,13,41092378,-0.03%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-04-19
6,3,God's Plan,Drake,9,40144783,0.05%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-04-19
7,4,El Farsante (Remix),Ozuna & Romeo Santos,12,39276273,0.08%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-04-19
8,12,Bella (Remix),Maluma & Wolfine,12,36705423,0.43%,https://www.youtube.com/watch?v=jjuSfhYiup8,2018-04-19
9,n/a,Ambiente (Official Video),J Balvin,1,30952311,n/a,https://www.youtube.com/watch?v=rzgw0XldTC0,2018-04-19
10,6,Échame La Culpa,Luis Fonsi & Demi Lovato,22,29132500,-0.09%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-04-19
11,11,Déjala Que Vuelva,Piso 21,26,28263112,0.05%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-04-19
12,8,Freaky Friday,Lil Dicky & Chris Brown,5,27455114,-0.04%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-04-19
13,9,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,3,27204477,-0.04%,https://www.youtube.com/watch?v=8_oE-iQeFeE,2018-04-19
14,n/a,Buzz,Aastha Gill,1,26560508,n/a,https://www.youtube.com/watch?v=dUaCEs3HfdI,2018-04-19
15,13,Perfect,Ed Sheeran,24,23730631,-0.07%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-04-19
16,n/a,Let Me (Official Video),ZAYN,1,23192542,n/a,https://www.youtube.com/watch?v=J-dv_DcDD_A,2018-04-19
17,16,Me Niego,Reik,9,22615079,-0.02%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-04-19
18,n/a,Call Out My Name (Official Video),The Weeknd,1,22277167,n/a,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-04-19
19,7,What is Love?,TWICE,2,22186851,-0.3%,https://www.youtube.com/watch?v=i0p1bmr0EmE,2018-04-19
20,10,Corazón (Official Video),Maluma,19,21619146,-0.22%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-04-19
21,24,Madura,Cosculluela,2,21097398,0.38%,https://www.youtube.com/watch?v=LOYAomlRbxI,2018-04-19
22,21,Havana (Audio),Camila Cabello,29,20911569,0.11%,https://www.youtube.com/watch?v=HCjNJDNzw8Y,2018-04-19
23,18,Psycho,Post Malone,4,20800859,-0.07%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-04-19
24,17,Síguelo bailando,Ozuna,23,19661816,-0.12%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-04-19
25,n/a,Nice For What,Drake,1,19093456,n/a,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-04-19
26,23,Largado Às Traças,Zé Neto & Cristiano,8,19080041,0.1%,https://www.youtube.com/watch?v=WcTRQXtXJPs,2018-04-19
27,19,El Préstamo (Official Video),Maluma,6,18610886,-0.14%,https://www.youtube.com/watch?v=-BQJo3vK8O8,2018-04-19
28,n/a,"Oh Humsafar (From ""Oh Humsafar"")",Tony Kakkar & Neha Kakkar,1,17168808,n/a,https://www.youtube.com/watch?v=g4HDfqEWf6Y,2018-04-19
29,22,Por Perro ft. Luis Figueroa Lary Over (Official Video),Sebastián Yatra,3,17036724,-0.09%,https://www.youtube.com/watch?v=WtE011iVx1Q,2018-04-19
30,26,Loca Remix,KHEA & Bad Bunny & Cazzu & Duki,5,16547074,0.1%,https://www.youtube.com/watch?v=oSDbm37N-l0,2018-04-19
31,20,Walk It Talk It,Migos,5,16485979,-0.14%,https://www.youtube.com/watch?v=fGqdIPer-ms,2018-04-19
32,29,Meant to Be,Bebe Rexha,24,15046402,0.03%,https://www.youtube.com/watch?v=zDo0H8Fm7d0,2018-04-19
33,27,No Hay Nadie Más (Official Video),Sebastián Yatra,12,14998387,0%,https://www.youtube.com/watch?v=sD9_l3oDOag,2018-04-19
34,28,New Rules,Dua Lipa,41,14240614,-0.03%,https://www.youtube.com/watch?v=k2qgadSvNyU,2018-04-19
35,38,"Lahore (From ""Lahore"")",Guru Randhawa,18,14005685,0.05%,https://www.youtube.com/watch?v=dZ0fwJojhrs,2018-04-19
36,35,Solita,DJ Luian & Almighty & Mambo Kingz,13,13765518,0.01%,https://www.youtube.com/watch?v=j-sz8M8gc6U,2018-04-19
37,30,Esperándote,Manuel Turizo,19,13625963,-0.05%,https://www.youtube.com/watch?v=ooHII67__Sg,2018-04-19
38,45,Te Amo,Piso 21,5,13253159,0.18%,https://www.youtube.com/watch?v=nP8ZVJxiJlU,2018-04-19
39,33,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,35,13137922,-0.05%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2018-04-19
40,36,IDGAF,Dua Lipa,14,13125168,-0.02%,https://www.youtube.com/watch?v=Mgfe5tIwOj0,2018-04-19
41,37,Fuleragem,MC WM,6,13031414,-0.02%,https://www.youtube.com/watch?v=4N2iMmHcHys,2018-04-19
42,39,Thunder,Imagine Dragons,41,12839770,-0.03%,https://www.youtube.com/watch?v=fKopy74weus,2018-04-19
43,32,Balenciaga,Ele A El Dominio & Ozuna,3,12621204,-0.09%,https://www.youtube.com/watch?v=pd7AMDMotyM,2018-04-19
44,n/a,Romance Com Safadeza,Wesley Safadão,1,12443165,n/a,https://www.youtube.com/watch?v=J2Ra63wi5gE,2018-04-19
45,41,Joga O Bum Bum Tam Tam,MC Fioti,51,12149394,0.03%,https://www.youtube.com/watch?v=_P7S2lKif-A,2018-04-19
46,n/a,Mi Gente (Official Video),J Balvin Willy William,39,12095125,n/a,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2018-04-19
47,51,To My Love (Tainy Remix),Bomba Estéreo,3,11988040,0.17%,https://www.youtube.com/watch?v=FWpHN9v8uu8,2018-04-19
48,62,Ngắm Hoa Lệ Rơi - Châu Khải Phong | Official Lyric Video,Chau Khai Phong,3,11758911,0.25%,https://www.youtube.com/watch?v=SItFPrgEITM,2018-04-19
49,71,ห่อหมกฮวกไปฝากป้า,Lumplend Wongsakorn,3,11594990,0.32%,https://www.youtube.com/watch?v=L-rhGB5x8qQ,2018-04-19
50,n/a,Colors,Jason Derulo & Maluma,1,11490199,n/a,https://www.youtube.com/watch?v=eVmxh5Uft0Y,2018-04-19
51,15,Quisiera alejarme,Wisin,2,11474076,-0.51%,https://www.youtube.com/watch?v=r4cunxWkwxo,2018-04-19
52,46,One Kiss (Lyric Video),Calvin Harris & Dua Lipa,2,11453299,0.02%,https://www.youtube.com/watch?v=Bm8rz-llMhE,2018-04-19
53,34,Delicate,Taylor Swift,6,11356525,-0.17%,https://www.youtube.com/watch?v=tCXGJQYZ9JA,2018-04-19
54,58,Propaganda (Ao Vivo),Jorge & Mateus,3,11244068,0.14%,https://www.youtube.com/watch?v=mQr7XemLs8s,2018-04-19
55,n/a,Lo Siento,SUPER JUNIOR,1,10706416,n/a,https://www.youtube.com/watch?v=ZbB4SYJNuTo,2018-04-19
56,73,Lartiste – Mafiosa feat. Caroliina (Clip Officiel),Lartiste,3,10659783,0.22%,https://www.youtube.com/watch?v=S6baf8BqKDI,2018-04-19
57,53,"Patola (From ""Blackmail"")",Guru Randhawa,4,10359438,0.03%,https://www.youtube.com/watch?v=FsnYzwQm3gM,2018-04-19
58,31,Dime,Revol & Bad Bunny & J Balvin,4,10310232,-0.28%,https://www.youtube.com/watch?v=DqSBQqj94JU,2018-04-19
59,54,Noor Alzain And Mohamed Alfaras - Ydk Blras (Offical Video) | نور الزين ومحمد الفارس - يدك بالراس,Noor Alzeen,6,10298660,0.03%,https://www.youtube.com/watch?v=zNOgNM0cRKI,2018-04-19
60,60,Anti Amor (Ao Vivo),Jorge & Mateus & Gustavo Mioto,6,10200891,0.06%,https://www.youtube.com/watch?v=YXSFMV8JOF4,2018-04-19
61,52,A culpa é dele,Maiara & Maraisa & Marília Mendonça,6,10057306,-0.01%,https://www.youtube.com/watch?v=0fHKqwhdNJ8,2018-04-19
62,44,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,7,10034586,-0.11%,https://www.youtube.com/watch?v=bzW9fmwcmG4,2018-04-19
63,47,Apelido Carinhoso,Gusttavo Lima,15,10018978,-0.08%,https://www.youtube.com/watch?v=B9Mi1-qn_PQ,2018-04-19
64,n/a,Barbie Tingz (Official Lyric Video),Nicki Minaj,1,9920838,n/a,https://www.youtube.com/watch?v=BidS_rcf7UU,2018-04-19
65,75,Una Lady Como Tú,Manuel Turizo,38,9920638,0.15%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2018-04-19
66,42,Plug Walk,Rich The Kid,5,9831186,-0.14%,https://www.youtube.com/watch?v=ToY6sjSV8h8,2018-04-19
67,56,Bom Diggy,Jasmin Walia & Zack Knight,10,9655880,-0.03%,https://www.youtube.com/watch?v=yIIGQB6EMAM,2018-04-19
68,61,These Days,Rudimental,8,9522710,-0.01%,https://www.youtube.com/watch?v=pjTj-_55WZ8,2018-04-19
69,n/a,Uptown Funk (Official Video),Mark Ronson,108,9472015,n/a,https://www.youtube.com/watch?v=OPf0YbXqDm0,2018-04-19
70,79,L'Algérino - Va Bene  [Clip Officiel B.O Taxi 5 ],L'Algérino,3,9458442,0.11%,https://www.youtube.com/watch?v=ZMwbswoUdP8,2018-04-19
71,n/a,Sexo (Official Video),Residente,1,9448383,n/a,https://www.youtube.com/watch?v=UjqXKgk5b18,2018-04-19
72,48,"O Saathi (From ""Baaghi 2"")",Manoj Bajpayee & Atif Aslam,3,9364883,-0.14%,https://www.youtube.com/watch?v=OX-h7MtkeOI,2018-04-19
73,64,Más Fuerte,Greeicy,7,9339408,0%,https://www.youtube.com/watch?v=EedPfUeBf2A,2018-04-19
74,n/a,Never Be the Same,Camila Cabello,5,9294859,n/a,https://www.youtube.com/watch?v=Ph54wQG8ynk,2018-04-19
75,66,Mi Gna,GIMS,4,9146807,-0.02%,https://www.youtube.com/watch?v=NtccSFkAhrM,2018-04-19
76,77,1 2 3,Sofia Reyes,4,9143556,0.07%,https://www.youtube.com/watch?v=p03TIGqEc8o,2018-04-19
77,55,Say Something (Official Video),Justin Timberlake,12,9104687,-0.09%,https://www.youtube.com/watch?v=8MPbR6Cbwi4,2018-04-19
78,n/a,Me Muero,Carlos Rivera,1,9099860,n/a,https://www.youtube.com/watch?v=eque7FLe-5U,2018-04-19
79,81,Estranho,Marília Mendonça,4,8965511,0.09%,https://www.youtube.com/watch?v=2WsIm6pNlI4,2018-04-19
80,40,Finesse (remix),Bruno Mars,16,8893242,-0.26%,https://www.youtube.com/watch?v=LsoLEjrDogU,2018-04-19
81,65,Dime si te acuerdas,Bad Bunny,7,8883441,-0.05%,https://www.youtube.com/watch?v=qS6F64mj6LY,2018-04-19
82,74,Jodi Teri Meri,Jassie Gill,2,8760083,0.01%,https://www.youtube.com/watch?v=-ysOCzfLGwE,2018-04-19
83,n/a,Dusk Till Dawn (Official Video),ZAYN,29,8662916,n/a,https://www.youtube.com/watch?v=tt2k8PGm-TI,2018-04-19
84,72,Ausência (acústico),Marília Mendonça,5,8590163,-0.02%,https://www.youtube.com/watch?v=wje4zcGgSqA,2018-04-19
85,n/a,Paradise,Coldplay,4,8496436,n/a,https://www.youtube.com/watch?v=1G4isv_Fylg,2018-04-19
86,85,Dembow,Danny Ocean,7,8401009,0.04%,https://www.youtube.com/watch?v=kQKGI24aydk,2018-04-19
87,n/a,"O Saathi (From ""Baaghi 2"")",Manoj Bajpayee & Atif Aslam,1,8238796,n/a,https://www.youtube.com/watch?v=YuXLN23ZGQo,2018-04-19
88,n/a,Magenta Riddim,DJ Snake,1,8233795,n/a,https://www.youtube.com/watch?v=op4B9sNGi0k,2018-04-19
89,68,A Partir De Hoy,David Bisbal & Sebastián Yatra,5,8211491,-0.08%,https://www.youtube.com/watch?v=Iwz4P8HfGVM,2018-04-19
90,63,I Like It,Bad Bunny & Cardi B & J Balvin,2,8165722,-0.13%,https://www.youtube.com/watch?v=U4fErC9skHE,2018-04-19
91,49,EL BAÑO,Enrique Iglesias,14,8154576,-0.23%,https://www.youtube.com/watch?v=gu9_m0vm7fM,2018-04-19
92,84,Dil Chori,Simar Kaur & Ishers & Yo Yo Honey Singh,17,7867285,-0.02%,https://www.youtube.com/watch?v=xWi8nDUjHGA,2018-04-19
93,43,Powerglide,Rae Sremmurd,4,7851243,-0.31%,https://www.youtube.com/watch?v=95Rzsn-zjr0,2018-04-19
94,78,Downtown,Anitta & J Balvin,19,7703642,-0.09%,https://www.youtube.com/watch?v=wlS6Ix7mA0w,2018-04-19
95,n/a,"Un Poco Loco (De ""Coco"")",Arthur Salerno & Leandro Luna,1,7702841,n/a,https://www.youtube.com/watch?v=yZ7cBunq8xo,2018-04-19
96,90,Genie,YoungBoy Never Broke Again,2,7678813,-0.01%,https://www.youtube.com/watch?v=nQ1mmVG-G1g,2018-04-19
97,87,Gangamma Rangamma,M.M.Manasi,6,7662628,-0.02%,https://www.youtube.com/watch?v=ZG1Su0QwPYs,2018-04-19
98,n/a,Me llamas (Remix),Piso 21,4,7657980,n/a,https://www.youtube.com/watch?v=F3uzNaw-uhE,2018-04-19
99,92,3 Daqat,Abu & Haifa Wehbe,16,7636372,0%,https://www.youtube.com/watch?v=ejvpVhvKesM,2018-04-19
100,n/a,Chun-Li,Nicki Minaj,1,7633253,n/a,https://www.youtube.com/watch?v=SCq8n_hOcN8,2018-04-19
