Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Dákiti,Bad Bunny & Jhay Cortez,2,53225384,0.19%,https://www.youtube.com/watch?v=TmKh7lAwnBI,2020-11-12
2,2,Vida de Rico,Camilo,8,30661795,-0.09%,https://www.youtube.com/watch?v=qKp1f7Vn9dM,2020-11-12
3,4,Life Is Good (Official Music Video),Future,44,27167009,0.03%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-11-12
4,7,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,4,25405460,0.04%,https://www.youtube.com/watch?v=TCx1yMegJ4A,2020-11-12
5,6,Dynamite,BTS,12,23271253,-0.05%,https://www.youtube.com/watch?v=gdZLi9oWNZg,2020-11-12
6,3,Hawái (Official Video),Maluma,15,23178336,-0.13%,https://www.youtube.com/watch?v=pK060iUFWXg,2020-11-12
7,11,BICHOTA (Official Video),KAROL G,3,23046833,0.34%,https://www.youtube.com/watch?v=QaXhVryxVBk,2020-11-12
8,8,Taaron Ke Shehar Lofi Mix(Remix By Moodyboy),Jubin Nautiyal & Neha Kakkar,8,21900583,-0.01%,https://www.youtube.com/watch?v=VAZxSoKb65o,2020-11-12
9,n/a,Ayer Me Llamó Mi Ex – Remix,KHEA & Prince Royce & Natti Natasha,1,20126996,n/a,https://www.youtube.com/watch?v=vN0MP5BuXno,2020-11-12
10,n/a,BamBholle - Laxmii | Akshay Kumar | Viruss | Ullumanati,Zee Music Company,1,20040305,n/a,https://www.youtube.com/watch?v=gBq9Zcs_5D8,2020-11-12
11,18,BurjKhalifa,DJ Khushi & Shashi Suman & Madhubanti Bagchi & Nikhita Gandhi,4,17471688,0.18%,https://www.youtube.com/watch?v=a0TkeUhcVrM,2020-11-12
12,5,I CAN'T STOP ME,TWICE,3,16401762,-0.33%,https://www.youtube.com/watch?v=CM4CkVFmTds,2020-11-12
13,9,Baby Girl,Guru Randhawa & Dhvani Bhanushali,6,16197980,-0.13%,https://www.youtube.com/watch?v=pLhNdJNwGC8,2020-11-12
14,13,Se Te Nota,Lele Pons & Guaynaa,8,16162574,-0.01%,https://www.youtube.com/watch?v=BHkxKmr4Ffg,2020-11-12
15,10,positions (official video),Ariana Grande,3,15947643,-0.13%,https://www.youtube.com/watch?v=tcYodQoapMg,2020-11-12
16,12,Caramelo Remix (Video Oficial),Ozuna & Karol G & Myke Towers,12,15466453,-0.06%,https://www.youtube.com/watch?v=KilybZma5vY,2020-11-12
17,14,Relación (Remix),Sech & Daddy Yankee & ROSALÍA,10,14666817,-0.08%,https://www.youtube.com/watch?v=XseIJg8Vyj0,2020-11-12
18,17,Despeinada,Ozuna & Camilo,9,14552820,-0.04%,https://www.youtube.com/watch?v=mLugzKRTf-0,2020-11-12
19,16,La Curiosidad,Myke Towers & DJ Nelson & Jay Wheeler,17,14489497,-0.06%,https://www.youtube.com/watch?v=Q_gIYp078so,2020-11-12
20,21,"Agua (Music From ""Sponge On The Run"" Movie)",Tainy & J Balvin,18,14174247,0.02%,https://www.youtube.com/watch?v=QLz9VaksClg,2020-11-12
21,15,حسين الجسمي -  بالبنط العريض (حصرياً) | 2020,Hussain Al Jassmi,12,14137572,-0.11%,https://www.youtube.com/watch?v=M3sxUE4eIac,2020-11-12
22,19,Lovesick Girls,BLACKPINK,6,13358344,-0.09%,https://www.youtube.com/watch?v=dyRsYk0LyA8,2020-11-12
23,n/a,22 22 (Official Video) Gulab Sidhu | Sidhu Moose Wala | Latest Punjabi Songs 2020,Gulab Sidhu & Sidhu Moose Wala,1,13291957,n/a,https://www.youtube.com/watch?v=_MqGhYihNr0,2020-11-12
24,36,Só Tem Eu,Zé Felipe,5,13099100,0.16%,https://www.youtube.com/watch?v=0mMu1D6VEAQ,2020-11-12
25,27,Parce (Official Video),Maluma,9,12700587,0.01%,https://www.youtube.com/watch?v=k_WvAH3AE1w,2020-11-12
26,22,Jeans,Justin Quiles,8,12689752,-0.06%,https://www.youtube.com/watch?v=WCoI6jIk9w8,2020-11-12
27,n/a,C. Tangana Niño de Elche La Hungara - Tú Me Dejaste De Querer,C. Tangana,1,12310123,n/a,https://www.youtube.com/watch?v=ltmO9XQVdSg,2020-11-12
28,24,Tattoo (Remix with Camilo),Rauw Alejandro & Camilo,18,12169986,-0.07%,https://www.youtube.com/watch?v=wJT-YKmlWJc,2020-11-12
29,26,LiSA 『炎』 -MUSiC CLiP-,LiSA,4,12033824,-0.06%,https://www.youtube.com/watch?v=4DxL6IKmXx4,2020-11-12
30,31,Teri Aankhon Mein,Darshan Raval & Neha Kakkar,6,11848071,0%,https://www.youtube.com/watch?v=mClF6mJV5xM,2020-11-12
31,30,How You Like That,BLACKPINK,20,11597172,-0.03%,https://www.youtube.com/watch?v=ioNng23DkIM,2020-11-12
32,28,Ice Cream,Selena Gomez & BLACKPINK,11,10944214,-0.11%,https://www.youtube.com/watch?v=vRXZj0DzXIA,2020-11-12
33,33,Jerusalema (Version Youtube),Master KG,17,10826795,-0.07%,https://www.youtube.com/watch?v=fCZVL_8D048,2020-11-12
34,32,Basta Você Me Ligar (Ao Vivo),Os Barões Da Pisadinha,14,10807690,-0.08%,https://www.youtube.com/watch?v=k4xGU8xoA6w,2020-11-12
35,23,Mi Cuarto,Jerry Di,14,10645433,-0.2%,https://www.youtube.com/watch?v=KuDP3cEbcTo,2020-11-12
36,35,Ay DiOs Mío! (Official Video),KAROL G,18,10585362,-0.06%,https://www.youtube.com/watch?v=Ou2c2aj5Fcw,2020-11-12
37,53,Chica Ideal (Official Video),Sebastián Yatra & Guaynaa,4,10556478,0.19%,https://www.youtube.com/watch?v=t_Fi3J4UTlg,2020-11-12
38,n/a,Waada Hai (Official Video) Arjun Kanungo | Shehnaaz Gill | Muntashir M | VYRL Originals | New Song,VYRLOriginals,1,10422724,n/a,https://www.youtube.com/watch?v=tqBTGJ3FXRE,2020-11-12
39,50,Nehu Da Vyah,Rohanpreet Singh & Neha Kakkar,3,10280828,0.12%,https://www.youtube.com/watch?v=OfoXYRc4GbE,2020-11-12
40,38,Feelings,Sumit Goswami,17,10240938,-0.04%,https://www.youtube.com/watch?v=AZmAgoir1Tc,2020-11-12
41,n/a,What That Speed Bout!?,Mike WiLL Made-It,1,10102840,n/a,https://www.youtube.com/watch?v=BmzFSKGwx54,2020-11-12
42,n/a,Fever,Dua Lipa & Angèle,1,10066526,n/a,https://www.youtube.com/watch?v=vs61OHs2g-w,2020-11-12
43,40,Recairei,Os Barões Da Pisadinha,10,9941669,-0.06%,https://www.youtube.com/watch?v=bKnB-0fSwDA,2020-11-12
44,43,WAP,Cardi B,14,9660439,-0.04%,https://www.youtube.com/watch?v=Wc5IbN4xw70,2020-11-12
45,n/a,#Video Song - Don't Touch My Hand - #Akshara Singh | Latest Bhojpuri Song 2020 | GMJ Bhojpuri,Akshara Singh,1,9526089,n/a,https://www.youtube.com/watch?v=f0swpytbkBs,2020-11-12
46,77,Mirchi,DIVINE,3,9470497,0.35%,https://www.youtube.com/watch?v=w5Aioq5VYF0,2020-11-12
47,25,Café e Amor (Ao Vivo),Gusttavo Lima,5,9406055,-0.28%,https://www.youtube.com/watch?v=mFsHA1WDm0g,2020-11-12
48,37,La Tóxica (Official Video),Farruko,10,9370045,-0.13%,https://www.youtube.com/watch?v=puugRJxgdt4,2020-11-12
49,41,Bande organisée,SCH & Kofs & JUL & Naps & Soso Maness & Elams & Solda & Houari,12,9363347,-0.08%,https://www.youtube.com/watch?v=-CVn3-3g_BI,2020-11-12
50,n/a,La Tóxica (Remix - Official Video),Farruko,1,9287623,n/a,https://www.youtube.com/watch?v=f3DSeEEz5ko,2020-11-12
51,49,Dil Tod Ke,B Praak & Rochak Kohli,18,9281612,0%,https://www.youtube.com/watch?v=ZTBwxy4wsBQ,2020-11-12
52,47,De menina pra mulher,Gusttavo Lima,8,8926695,-0.09%,https://www.youtube.com/watch?v=ZujP5qjviLc,2020-11-12
53,51,Butterfly,Jass Manak,9,8910305,-0.03%,https://www.youtube.com/watch?v=b1c6i0VT7ak,2020-11-12
54,68,Laila,Tony Kakkar,3,8463033,0.13%,https://www.youtube.com/watch?v=E5OLqNuMX7o,2020-11-12
55,46,For The Night (Audio),Pop Smoke,13,8331693,-0.16%,https://www.youtube.com/watch?v=Q9pjm4cNsfc,2020-11-12
56,n/a,Chithiyaan,Karan Aujla,1,8273006,n/a,https://www.youtube.com/watch?v=M4DwGuTINsc,2020-11-12
57,67,ดึงดัน,COCKTAIL & Tuk Siriporn,3,8085674,0.06%,https://www.youtube.com/watch?v=AZ_t9iAJRDw,2020-11-12
58,66,Care Ni Karda,Yo Yo Honey Singh & Sweetaj Brar,4,7936077,0.04%,https://www.youtube.com/watch?v=WGdoaRVOm8o,2020-11-12
59,55,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),Grupo Menos É Mais,7,7853582,-0.07%,https://www.youtube.com/watch?v=zKAAFsovtM4,2020-11-12
60,52,Mi Regalo Mas Bonito,La Ross Maria,7,7817891,-0.13%,https://www.youtube.com/watch?v=1xNstpObA7s,2020-11-12
61,54,Romance Desapegado,Japinha Conde,11,7812443,-0.11%,https://www.youtube.com/watch?v=MsL7_oRXFOw,2020-11-12
62,57,Kya Karu ?,Parampara Thakur & Millind Gaba,4,7744025,-0.07%,https://www.youtube.com/watch?v=YLFx8dj-8lE,2020-11-12
63,n/a,EX CALLING - Rohanpreet Singh ft. Avneet Kaur | Neha Kakkar | Anshul Garg | Punjabi Song,Desi Music Factory,1,7714667,n/a,https://www.youtube.com/watch?v=3ierD2MJEjY,2020-11-12
64,87,Make A Wish (Birthday Song),NCT,5,7548649,0.13%,https://www.youtube.com/watch?v=tyrVtwE8Gv0,2020-11-12
65,69,Rita,Tierry,3,7542358,0.02%,https://www.youtube.com/watch?v=hAWym7xiw0k,2020-11-12
66,62,Mood (Official Video),24kGoldn,9,7494334,-0.04%,https://www.youtube.com/watch?v=GrAchTdepsU,2020-11-12
67,42,Reloj,Anuel AA & Rauw Alejandro,3,7482694,-0.26%,https://www.youtube.com/watch?v=-3HjrdC0dAk,2020-11-12
68,59,Yaari Tod Deni,Surjit Bhullar,12,7393807,-0.11%,https://www.youtube.com/watch?v=SzxUhZK9TLA,2020-11-12
69,63,Nada,Danna & Cali y El Dandee,6,7306337,-0.06%,https://www.youtube.com/watch?v=GldH1rNEhok,2020-11-12
70,n/a,Eu Tenho Medo,Zé Vaqueiro,1,7275266,n/a,https://www.youtube.com/watch?v=dgn0egjhDJs,2020-11-12
71,n/a,Nem Guindaste,JottaPê & Mila,1,7180032,n/a,https://www.youtube.com/watch?v=QdzAl9XoU1E,2020-11-12
72,74,Amor e Fé (Ao Vivo),Hungria & Pixote,10,7154726,0%,https://www.youtube.com/watch?v=iZq0u3quAqo,2020-11-12
73,79,Ekhwaty,El Sawareekh,7,7123680,0.03%,https://www.youtube.com/watch?v=P66GgswsvCc,2020-11-12
74,48,Bachalo,Akhil,2,7048806,-0.27%,https://www.youtube.com/watch?v=SdO4L0IVsGs,2020-11-12
75,64,Oh Juliana,Niack & DJ Léo da 17 & Two Maloka,14,7018136,-0.09%,https://www.youtube.com/watch?v=Tun92VU2OkU,2020-11-12
76,61,Diosa (Remix),Anuel AA & Myke Towers & Natti Natasha,2,6994385,-0.11%,https://www.youtube.com/watch?v=GmB3WdjdzbE,2020-11-12
77,72,Figurinha (Ao Vivo),Douglas & Vinícius,5,6918699,-0.04%,https://www.youtube.com/watch?v=7xc6hgm83SU,2020-11-12
78,70,Laugh Now Cry Later (Official Music Video),Drake,13,6839532,-0.06%,https://www.youtube.com/watch?v=JFm7YDVlqnI,2020-11-12
79,n/a,Shadgi,Parmish Verma,1,6812104,n/a,https://www.youtube.com/watch?v=3_jrHiKTMPU,2020-11-12
80,n/a,MAGO,GFRIEND,1,6784138,n/a,https://www.youtube.com/watch?v=LmBYPXGqtss,2020-11-12
81,n/a,Titliaan,Afsana Khan,1,6750382,n/a,https://www.youtube.com/watch?v=YPohR_9v6HA,2020-11-12
