Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Genda Phool,Badshah,4,36910801,-0.23%,https://www.youtube.com/watch?v=SD4Z8dlZPd8,2020-04-16
2,4,Life Is Good (Official Music Video),Future,14,26917046,0.1%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-04-16
3,3,Dance Monkey,Tones And I,31,25270231,0.02%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-04-16
4,2,Yo Perreo Sola,Bad Bunny,3,25053822,-0.18%,https://www.youtube.com/watch?v=GtSRKwDCaZM,2020-04-16
5,n/a,Boyfriend,Selena Gomez,1,21000701,n/a,https://www.youtube.com/watch?v=tSIk1QvIM2E,2020-04-16
6,6,Tusa (Official Video),KAROL G & Nicki Minaj,23,17967220,-0.08%,https://www.youtube.com/watch?v=tbneQDc2H3I,2020-04-16
7,33,Favorito (Official Video),Camilo,3,17615522,0.85%,https://www.youtube.com/watch?v=2mY7AFTtYwQ,2020-04-16
8,9,Toosie Slide (Official Music Video),Drake,2,17475337,0.13%,https://www.youtube.com/watch?v=xWggTb45brM,2020-04-16
9,12,Sigues Con El,Dimelo Flow & Arcángel,18,15383787,0.05%,https://www.youtube.com/watch?v=VRUjdlCynU0,2020-04-16
10,7,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,39,14944394,-0.06%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2020-04-16
11,11,Safaera,Bad Bunny & Jowell & Randy & Ñengo Flow,7,14248958,-0.05%,https://www.youtube.com/watch?v=jCQ_6XbATPc,2020-04-16
12,5,Aisyah Istri Rasulullah,SABYAN,3,13727124,-0.3%,https://www.youtube.com/watch?v=aN0ZnoRg_IY,2020-04-16
13,19,Yummy (Official Video),Justin Bieber,15,13098824,0.02%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,2020-04-16
14,13,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,8,12969608,-0.11%,https://www.youtube.com/watch?v=2mDCVzruYzQ,2020-04-16
15,18,Don't Start Now,Dua Lipa,24,12519129,-0.04%,https://www.youtube.com/watch?v=oygrmJFKYZY,2020-04-16
16,14,"مهرجان "" عود البنات عالى "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو 2020",Hassan Shakosh & Omar Kamal,7,12390482,-0.15%,https://www.youtube.com/watch?v=9HbgGc7YBqo,2020-04-16
17,n/a,Sigues con él (remix),Arcángel & Sech & Romeo Santos,1,12358734,n/a,https://www.youtube.com/watch?v=BccyzhMWVmg,2020-04-16
18,24,The Box,Roddy Ricch,7,12262910,0%,https://www.youtube.com/watch?v=UNZqm3dxd2w,2020-04-16
19,17,Diosa,Myke Towers,10,12005887,-0.09%,https://www.youtube.com/watch?v=2_f5Os7mKqM,2020-04-16
20,23,Lehanga,Jass Manak,36,11909436,-0.03%,https://www.youtube.com/watch?v=RKioDWlajvo,2020-04-16
21,21,Break My Heart,Dua Lipa,3,11826802,-0.06%,https://www.youtube.com/watch?v=Nj2U6rhnucI,2020-04-16
22,25,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,27,11810745,-0.02%,https://www.youtube.com/watch?v=EzKkl64rRbM,2020-04-16
23,16,Goa Beach,Tony Kakkar & Neha Kakkar,10,11696144,-0.13%,https://www.youtube.com/watch?v=n5WnMJ0J6qA,2020-04-16
24,41,Por Primera Vez (Official Video),Evaluna Montaner & Camilo,6,11089001,0.3%,https://www.youtube.com/watch?v=YwodhCjFbQ8,2020-04-16
25,38,Masakali 2.0,Sachet Tandon & A.R. Rahman & Tulsi Kumar & Tanishk Bagchi,2,10963632,0.26%,https://www.youtube.com/watch?v=hQ6E1TkfzKA,2020-04-16
26,n/a,Jaani & B Praak (Live),Jaani,1,10869191,n/a,https://www.youtube.com/watch?v=OKuGTy7D52c,2020-04-16
27,n/a,Moscow Mashuka,Yo Yo Honey Singh & Neha Kakkar & Ekaterina Sizova,1,10846931,n/a,https://www.youtube.com/watch?v=fbZpz9KbiAY,2020-04-16
28,22,FILHALL | Akshay Kumar Ft Nupur Sanon | BPraak | Jaani | Arvindr Khaira | Ammy Virk | DESI MELODIES,DM - Desi Melodies,3,10484323,-0.16%,https://www.youtube.com/watch?v=hMy5za-m5Ew,2020-04-16
29,26,Godzilla,Eminem,6,9906706,-0.15%,https://www.youtube.com/watch?v=r_0JjYUe5jo,2020-04-16
30,73,A gente fez amor,Gusttavo Lima,4,9669036,0.51%,https://www.youtube.com/watch?v=SvQx5FMEVmE,2020-04-16
31,27,Que Tire Pa Lante,Daddy Yankee,26,9596807,-0.1%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2020-04-16
32,37,Say So (Official Video),Doja Cat,7,9484233,0.06%,https://www.youtube.com/watch?v=pok8H_KF1FA,2020-04-16
33,20,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,27,9471232,-0.25%,https://www.youtube.com/watch?v=oCBDl58lBoU,2020-04-16
34,8,Oh my god,(G)I-DLE,2,9457346,-0.39%,https://www.youtube.com/watch?v=om3n2ni8luE,2020-04-16
35,29,#AlaVaikunthapurramuloo - Ramuloo Ramulaa Telugu Video Song || Allu Arjun || Trivikram | Thaman S,Hanuman Nayana,7,9457274,-0.09%,https://www.youtube.com/watch?v=Bg8Yb9zGYyA,2020-04-16
36,10,Follow,Karol G & Anuel AA,3,9375634,-0.38%,https://www.youtube.com/watch?v=t2_PYzXswVY,2020-04-16
37,31,Hello Koun,Ritesh Pandey Official,18,9194897,-0.07%,https://www.youtube.com/watch?v=0hGGaVCCqPk,2020-04-16
38,42,Elegí,Lenny Tavárez & Dalex & Rauw Alejandro,3,9151771,0.1%,https://www.youtube.com/watch?v=3Ftud32GEn0,2020-04-16
39,32,Blueberry Faygo,Lil Mosey,3,8967368,-0.08%,https://www.youtube.com/watch?v=V_jHc_n0p9c,2020-04-16
40,63,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,4,8944591,0.3%,https://www.youtube.com/watch?v=e0j_YW5QnoQ,2020-04-16
41,n/a,Moto | Diler Kharkiya | Ajay Hooda | | Anjali Raghav | Latest Haryanvi Song 2020,DIL Music,7,8777092,n/a,https://www.youtube.com/watch?v=tJGBVigwPlU,2020-04-16
42,30,Si Veo a Tu Mamá,Bad Bunny,7,8711084,-0.13%,https://www.youtube.com/watch?v=CPK_IdHe1Yg,2020-04-16
43,n/a,Level of Concern,twenty one pilots,1,8629170,n/a,https://www.youtube.com/watch?v=loOWKm8GW6A,2020-04-16
44,34,The Box,Roddy Ricch,17,8579496,-0.1%,https://www.youtube.com/watch?v=uLHqpjW3aDs,2020-04-16
45,39,Blinding Lights,The Weeknd,12,8569497,-0.01%,https://www.youtube.com/watch?v=4NRXx6U8ABQ,2020-04-16
46,35,Liberdade provisória,Henrique & Juliano,19,8287340,-0.11%,https://www.youtube.com/watch?v=ff3r10rCKFs,2020-04-16
47,55,Boss Bitch,Doja Cat,4,8082972,0.06%,https://www.youtube.com/watch?v=RsW66teC0BQ,2020-04-16
48,48,Thareshar Se Bhusha Fek Raha Hai,Antra Singh Priyanka,2,8072809,0.02%,https://www.youtube.com/watch?v=wGlCfgICpXY,2020-04-16
49,43,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,25,8046291,-0.01%,https://www.youtube.com/watch?v=CbEst0K063c,2020-04-16
50,36,Machayenge,Emiway Bantai,9,7903630,-0.12%,https://www.youtube.com/watch?v=zaCbuB3w0kg,2020-04-16
51,n/a,THÍCH THÌ ĐẾN | LÊ BẢO BÌNH | OFFICIAL MUSIC VIDEO,Le Bao Binh,1,7826128,n/a,https://www.youtube.com/watch?v=j4Jj29mUYS8,2020-04-16
52,64,BRABA,Luísa Sonza,4,7703688,0.12%,https://www.youtube.com/watch?v=ogxUGtlAq18,2020-04-16
53,72,Tattoo,Rauw Alejandro,5,7696031,0.19%,https://www.youtube.com/watch?v=3d8MPbaTneE,2020-04-16
54,56,Gangnam Style,PSY,12,7652233,0%,https://www.youtube.com/watch?v=9bZkp7q19f0,2020-04-16
55,52,WANNABE (Inst.),ITZY,6,7586550,-0.02%,https://www.youtube.com/watch?v=fE2h3lGlOsk,2020-04-16
56,46,Fantasias (Remix),Anuel AA & Natti Natasha & Rauw Alejandro,6,7468403,-0.06%,https://www.youtube.com/watch?v=w-e5sFmbyHo,2020-04-16
57,45,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,10,7436701,-0.07%,https://www.youtube.com/watch?v=GOkJguI8kYc,2020-04-16
58,47,Physical,Dua Lipa,10,7423054,-0.07%,https://www.youtube.com/watch?v=9HDEHj2yzew,2020-04-16
59,61,"Muqabla (From ""Street Dancer 3D"")",Parampara Thakur & A.R. Rahman & Yash Narvekar & Tanishk Bagchi,10,7252616,0.02%,https://www.youtube.com/watch?v=l75z7FrYRXI,2020-04-16
60,50,Rojo (Official Video),J Balvin,7,7241484,-0.07%,https://www.youtube.com/watch?v=_tG70FWd1Ds,2020-04-16
61,57,Graveto,Marília Mendonça,11,6936363,-0.07%,https://www.youtube.com/watch?v=CKtHg1jBREY,2020-04-16
62,58,Hola (Remix),Lenny Tavárez & Dalex & Chencho Corleone,18,6748609,-0.07%,https://www.youtube.com/watch?v=nlXqp3FVrq8,2020-04-16
63,n/a,Intentions (Official Video (Short Version)),Justin Bieber,1,6733664,n/a,https://www.youtube.com/watch?v=3AyMjyHu1bA,2020-04-16
64,53,Amarillo (Official Video),J Balvin,4,6720297,-0.12%,https://www.youtube.com/watch?v=KHAgoT4FZbc,2020-04-16
65,59,Illegal Weapon 2.0,Garry Sandhu & Jasmine Sandlas,15,6682969,-0.06%,https://www.youtube.com/watch?v=zjMtaw2mrrc,2020-04-16
66,44,"مهرجان "" عود البطل ملفوف "" حسن شاكوش و عمر كمال - توزيع اسلام ساسو 2020",Hassan Shakosh & Omar Kamal,6,6654126,-0.17%,https://www.youtube.com/watch?v=DH6D7KwB_I8,2020-04-16
67,49,"Show Yourself (From ""Frozen 2""/ Sing-Along)",Evan Rachel Wood & Idina Menzel,3,6575142,-0.16%,https://www.youtube.com/watch?v=nrZxwPwmgrw,2020-04-16
68,66,Astronomia,Tony Igy & Vicetone,2,6545701,-0.04%,https://www.youtube.com/watch?v=iLBBRuVDOo4,2020-04-16
69,51,WIP WUP,Younggu & DIAMOND MQT & DABOYWAY & POKMINDSET,2,6464490,-0.17%,https://www.youtube.com/watch?v=8fWHnLYh8Lg,2020-04-16
70,75,Roses (Imanbek Remix),SAINt JHN,3,6336543,-0.01%,https://www.youtube.com/watch?v=ele2DMU49Jk,2020-04-16
71,90,BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial),Bad Bunny,9,6294815,0.09%,https://www.youtube.com/watch?v=PC0GvyEIXfk,2020-04-16
72,28,"Jinke Liye (From ""Jaani Ve"")",B Praak & Neha Kakkar,3,6218810,-0.42%,https://www.youtube.com/watch?v=0NhiNqI0SFs,2020-04-16
73,68,Falling,Trevor Daniel,10,6217586,-0.06%,https://www.youtube.com/watch?v=eIc4mqyN1Q8,2020-04-16
74,67,Neeli Neeli Aakasam Full Video Song - 30 Rojullo Preminchadam Ela | Pradeep Machiraju | Sid Sriram,Lahari Music - TSeries,11,6182480,-0.09%,https://www.youtube.com/watch?v=XjJTtKTbR84,2020-04-16
75,71,Любимка,NILETTO,7,6083782,-0.07%,https://www.youtube.com/watch?v=xSgT4ZtT5M0,2020-04-16
76,83,Falling,Trevor Daniel,4,6079244,-0.01%,https://www.youtube.com/watch?v=L7mfjvdnPno,2020-04-16
77,79,Ke Cap Gap Ba Gia,Hoàng Thùy Linh,2,6050794,-0.03%,https://www.youtube.com/watch?v=bA1MhSK8wBE,2020-04-16
78,77,Medusa (Official Video),Jhay Cortez,11,6004733,-0.05%,https://www.youtube.com/watch?v=DPIv7awI-1A,2020-04-16
79,76,Te Prometo,MC Don Juan & DENNIS,5,6004096,-0.06%,https://www.youtube.com/watch?v=XgmX5xzK8U8,2020-04-16
80,n/a,death bed (coffee for your head) (Official Video),Powfu,1,5985300,n/a,https://www.youtube.com/watch?v=jJPMnTXl63E,2020-04-16
81,54,NA,NA,5,5967551,-0.22%,n/a,2020-04-16
82,15,Anuel AA - 3 de abril [Official Audio],Anuel AA,2,5958182,-0.58%,https://www.youtube.com/watch?v=qaA7HuhH6Ko,2020-04-16
83,62,"Loca (From ""Loca"")",T-Series,7,5954751,-0.14%,https://www.youtube.com/watch?v=QeLoW2ySlbc,2020-04-16
84,78,Meleğim,Dadju & Soolking,10,5934343,-0.05%,https://www.youtube.com/watch?v=ReK5Z0RCbSY,2020-04-16
85,82,Tum Hi Aana,Jubin Nautiyal & Payal Dev,17,5848310,-0.05%,https://www.youtube.com/watch?v=tLqtnGLfm4Q,2020-04-16
86,69,La Cama (Remix),Lunay & Myke Towers & Ozuna,2,5811195,-0.12%,https://www.youtube.com/watch?v=p8eTiIXTX1c,2020-04-16
87,74,S de saudade,Luiza e Maurílio & Zé Neto & Cristiano,5,5787285,-0.1%,https://www.youtube.com/watch?v=sjH-s6lozFk,2020-04-16
88,65,Kalla Sohna Nai,Neha Kakkar,4,5744941,-0.16%,https://www.youtube.com/watch?v=WJP1HWB21EI,2020-04-16
