Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Señorita,Shawn Mendes & Camila Cabello,2,58584772,-0.45%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-07-04
2,n/a,Hãy Trao Cho Anh,Sơn Tùng M-TP & Snoop Dogg & Onionn,1,47026574,n/a,https://www.youtube.com/watch?v=knW7-x7Y7RE,2019-07-04
3,3,Con Altura (Official Video),ROSALÍA,14,46832837,0.09%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-07-04
4,5,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,7,42983941,0.05%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-07-04
5,2,Con Calma (Remix),Daddy Yankee,23,42257321,-0.05%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-07-04
6,4,Runaway ft. Jonas Brothers (Official Video),Sebastián Yatra,2,29944856,-0.3%,https://www.youtube.com/watch?v=FjIfxEXOcxo,2019-07-04
7,11,bad guy (Official Music Video),Billie Eilish,14,25389457,0.13%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-07-04
8,9,Calma (Remix - Official Video),Pedro Capó & Farruko,37,24787583,-0.09%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-07-04
9,6,Cúrame (Official Video),Prince Royce,3,24448593,-0.14%,https://www.youtube.com/watch?v=8DdKe4bPELU,2019-07-04
10,19,11 PM (Official Video),Maluma,7,22524524,0.27%,https://www.youtube.com/watch?v=IBaSizQyC5g,2019-07-04
11,7,Callaita,Bad Bunny & Tainy,5,21814686,-0.21%,https://www.youtube.com/watch?v=acEOASYioGY,2019-07-04
12,n/a,Beautiful People,Ed Sheeran,1,20090199,n/a,https://www.youtube.com/watch?v=mj0XInqZMHY,2019-07-04
13,n/a,Si Supieras,Wisin & Yandel & Wisin & Daddy Yankee,1,19488130,n/a,https://www.youtube.com/watch?v=av2yfDokA6k,2019-07-04
14,15,Soltera (remix),Lunay & Bad Bunny & Daddy Yankee,8,18975544,-0.02%,https://www.youtube.com/watch?v=8zQTfGbyY5I,2019-07-04
15,n/a,Koka,Badshah & Dhvani Bhanushali & Jasbir Jassi,1,18830801,n/a,https://www.youtube.com/watch?v=UXf-jaznx80,2019-07-04
16,22,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,7,18415859,0.1%,https://www.youtube.com/watch?v=w2Ov5jzm3j8,2019-07-04
17,24,Dheeme Dheeme,Tony Kakkar,7,18230570,0.17%,https://www.youtube.com/watch?v=9mWdw-09dso,2019-07-04
18,n/a,Homicide,Logic,1,17475710,n/a,https://www.youtube.com/watch?v=eQkSArQxYJg,2019-07-04
19,34,Cambio,Anuel AA & Ozuna,2,17343826,0.38%,https://www.youtube.com/watch?v=3cE7pYWCZpw,2019-07-04
20,12,Boy With Luv,BTS,12,16751382,-0.21%,https://www.youtube.com/watch?v=XsX3ATc3FbA,2019-07-04
21,13,Otro trago,Sech,10,16320041,-0.23%,https://www.youtube.com/watch?v=t_qn-f7XfJo,2019-07-04
22,n/a,Lights,BTS,1,15669168,n/a,https://www.youtube.com/watch?v=eaUpme4jalE,2019-07-04
23,23,HP (Official Video),Maluma,18,15294827,-0.06%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-07-04
24,59,Te soñé de nuevo,Ozuna,4,15289313,0.73%,https://www.youtube.com/watch?v=eKaD_-Tl544,2019-07-04
25,16,أصيل هميم - سر الحياة | 2019 | Aseel Hameem - Ser Alhayah,Aseel Hameem,3,15259781,-0.19%,https://www.youtube.com/watch?v=uVxij4NespQ,2019-07-04
26,20,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,13,15167927,-0.1%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-07-04
27,8,I Don't Care,Ed Sheeran & Justin Bieber,7,15118703,-0.45%,https://www.youtube.com/watch?v=y83x7MgzWOA,2019-07-04
28,n/a,QUE PRETENDES (Official Video),Bad Bunny & J Balvin,1,15111334,n/a,https://www.youtube.com/watch?v=kPc3Pe42bGI,2019-07-04
