Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,GOOBA,6ix9ine,2,62312345,-0.52%,https://www.youtube.com/watch?v=pPw_izFr5PA,2020-05-21
2,3,Life Is Good (Official Music Video),Future,19,28960624,0.02%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-05-21
3,5,Genda Phool,Badshah,9,19552475,-0.04%,https://www.youtube.com/watch?v=SD4Z8dlZPd8,2020-05-21
4,6,Dance Monkey,Tones And I,36,18848152,-0.01%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-05-21
5,n/a,Watermelon Sugar (Official Video),Harry Styles,1,17721487,n/a,https://www.youtube.com/watch?v=E07s5ZYygMg,2020-05-21
6,9,Yo Perreo Sola,Bad Bunny,8,16497633,-0.03%,https://www.youtube.com/watch?v=GtSRKwDCaZM,2020-05-21
7,10,Favorito (Official Video),Camilo,8,16146479,-0.01%,https://www.youtube.com/watch?v=2mY7AFTtYwQ,2020-05-21
8,11,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,44,15370937,0.02%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2020-05-21
9,4,Hypnodancer,Little Big,2,13156595,-0.49%,https://www.youtube.com/watch?v=RhMYBfF7-hE,2020-05-21
10,7,Em Không Sai Chúng Ta Sai,ERIK,2,13099302,-0.28%,https://www.youtube.com/watch?v=iwGuiSnr2Qc,2020-05-21
11,12,Tusa (Official Video),KAROL G & Nicki Minaj,28,12727731,-0.04%,https://www.youtube.com/watch?v=tbneQDc2H3I,2020-05-21
12,89,Không Thể Cùng Nhau Suốt Kiếp (Live at XHTĐRLX),Forest Studio & Hòa Minzy,2,12581749,1.19%,https://www.youtube.com/watch?v=ayJY9ieBuEU,2020-05-21
13,15,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,13,12478721,0.02%,https://www.youtube.com/watch?v=2mDCVzruYzQ,2020-05-21
14,17,Lehanga,Jass Manak,41,11544073,0.02%,https://www.youtube.com/watch?v=RKioDWlajvo,2020-05-21
15,19,Sigues Con El,Dimelo Flow & Arcángel,23,11486999,0.03%,https://www.youtube.com/watch?v=VRUjdlCynU0,2020-05-21
16,n/a,Antes Que el Mundo Se Acabe (Official Video),Residente,1,11317460,n/a,https://www.youtube.com/watch?v=FJi3EgUMb4k,2020-05-21
17,14,SICKO MODE,Travis Scott,25,11171951,-0.13%,https://www.youtube.com/watch?v=6ONRf7h3Mdk,2020-05-21
18,16,Toosie Slide (Official Music Video),Drake,7,10409643,-0.1%,https://www.youtube.com/watch?v=xWggTb45brM,2020-05-21
19,20,Don't Start Now,Dua Lipa,29,10216409,-0.05%,https://www.youtube.com/watch?v=oygrmJFKYZY,2020-05-21
20,25,Say So (Official Video),Doja Cat,12,10189923,0.08%,https://www.youtube.com/watch?v=pok8H_KF1FA,2020-05-21
21,13,Lockdown Mein Ludo,Ritesh Pandey Official & Antra Singh Priyanka,2,9754739,-0.25%,https://www.youtube.com/watch?v=nA9ksxuTMj8,2020-05-21
22,21,Gangnam Style,PSY,17,9677281,-0.05%,https://www.youtube.com/watch?v=9bZkp7q19f0,2020-05-21
23,29,Hello Koun,Ritesh Pandey Official,23,9578896,0.06%,https://www.youtube.com/watch?v=0hGGaVCCqPk,2020-05-21
24,2,Stuck with U (Official Video),Ariana Grande & Justin Bieber,2,9515173,-0.73%,https://www.youtube.com/watch?v=pE49WK-oNjU,2020-05-21
25,30,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,30,9431468,0.04%,https://www.youtube.com/watch?v=CbEst0K063c,2020-05-21
26,26,Safaera,Bad Bunny & Jowell & Randy & Ñengo Flow,12,9408581,0%,https://www.youtube.com/watch?v=jCQ_6XbATPc,2020-05-21
27,31,death bed (coffee for your head) (Official Video),Powfu,6,9163979,0.03%,https://www.youtube.com/watch?v=jJPMnTXl63E,2020-05-21
28,23,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,32,9091141,-0.07%,https://www.youtube.com/watch?v=EzKkl64rRbM,2020-05-21
29,24,Diosa,Myke Towers,15,9042227,-0.05%,https://www.youtube.com/watch?v=2_f5Os7mKqM,2020-05-21
30,32,Break My Heart,Dua Lipa,8,8982447,0.02%,https://www.youtube.com/watch?v=Nj2U6rhnucI,2020-05-21
31,35,Djadja,Aya Nakamura,17,8968013,0.07%,https://www.youtube.com/watch?v=iPGgnzc34tY,2020-05-21
32,n/a,Saudade Sua,Gusttavo Lima,1,8880213,n/a,https://www.youtube.com/watch?v=HrpBSGaM_tc,2020-05-21
33,36,Goa Beach,Tony Kakkar & Neha Kakkar,15,8782707,0.05%,https://www.youtube.com/watch?v=n5WnMJ0J6qA,2020-05-21
34,33,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,9,8780963,0.01%,https://www.youtube.com/watch?v=e0j_YW5QnoQ,2020-05-21
35,n/a,Punch,NCT 127,1,8663284,n/a,https://www.youtube.com/watch?v=U08OSl3V4po,2020-05-21
36,n/a,Dear Mama,Sidhu Moose Wala,1,8263011,n/a,https://www.youtube.com/watch?v=4wub_PF4Oaw,2020-05-21
37,34,Que Tire Pa Lante,Daddy Yankee,31,8252721,-0.02%,https://www.youtube.com/watch?v=fAgvmh1jaCE,2020-05-21
38,28,Yummy (Official Video),Justin Bieber,20,8223527,-0.1%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,2020-05-21
39,38,Por Primera Vez (Official Video),Evaluna Montaner & Camilo,11,8140860,0.02%,https://www.youtube.com/watch?v=YwodhCjFbQ8,2020-05-21
40,27,goosebumps,Travis Scott,4,8130181,-0.13%,https://www.youtube.com/watch?v=Dst9gZkq1a8,2020-05-21
41,40,FILHALL | Akshay Kumar Ft Nupur Sanon | BPraak | Jaani | Arvindr Khaira | Ammy Virk | DESI MELODIES,DM - Desi Melodies,8,8024860,0.02%,https://www.youtube.com/watch?v=hMy5za-m5Ew,2020-05-21
42,n/a,"Aankh Marey (From ""Simmba"")",Mika Singh & Kumar Sanu & Neha Kakkar,30,8013740,n/a,https://www.youtube.com/watch?v=vu5-aKf_QqA,2020-05-21
43,8,eight,IU,3,7989913,-0.54%,https://www.youtube.com/watch?v=TgOu00Mf3kI,2020-05-21
44,65,La Jeepeta Remix (Lyric Video),Nio Garcia & Brray & Juanka & Anuel AA & Myke Towers,4,7892342,0.19%,https://www.youtube.com/watch?v=yErttA9tEro,2020-05-21
45,44,Boss Bitch,Doja Cat,9,7762365,0.01%,https://www.youtube.com/watch?v=RsW66teC0BQ,2020-05-21
46,47,Godzilla,Eminem,11,7681088,0.03%,https://www.youtube.com/watch?v=r_0JjYUe5jo,2020-05-21
47,n/a,Twój ból jest lepszy niż mój,Kazik,1,7672349,n/a,https://www.youtube.com/watch?v=o9LzNtpjhV0,2020-05-21
