Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Ko'k jiguli,Ozoda Nursaidova,4,21366181,-0.08%,https://www.youtube.com/watch?v=h8Cq1BwdTsg,2024-03-21
2,n/a,Lan,Zeynep Bastık,1,16213155,n/a,https://www.youtube.com/watch?v=-O22D3EV6G0,2024-03-21
3,4,Kurchi Madathapetti,Thaman S & Sri Krishna & Sahithi Chaganti & Mahesh Babu,7,16166002,0%,https://www.youtube.com/watch?v=gh3FyLT7WVg,2024-03-21
4,2,Teri Baaton Mein Aisa Uljha Jiya Title Song,Raghav & Tanishk Bagchi & Asees Kaur,8,14964301,-0.15%,https://www.youtube.com/watch?v=XLqmL9cPN1E,2024-03-21
5,6,La Diabla,Xavi,16,14794679,-0.04%,https://www.youtube.com/watch?v=HfzbN5ky5Co,2024-03-21
6,n/a,FRI(END)S,V,1,14750033,n/a,https://www.youtube.com/watch?v=62peQdQv4uo,2024-03-21
7,5,Bling-Bang-Bang-Born,Creepy Nuts,3,14433268,-0.08%,https://www.youtube.com/watch?v=mLW35YMzELE,2024-03-21
8,7,UNA FOTO (Remix),Mesita & Nicki Nicole & Tiago PZK,11,14223940,-0.04%,https://www.youtube.com/watch?v=LWdAMW_4Yq0,2024-03-21
9,9,Jale 2,Shiva Choudhary & Sapna Choudhary,15,12801620,-0.1%,https://www.youtube.com/watch?v=zFvLoiq58Nk,2024-03-21
10,10,BELLAKEO,Peso Pluma & Anitta,15,12627465,-0.1%,https://www.youtube.com/watch?v=fOT0BUpITw8,2024-03-21
11,14,Bling‐Bang‐Bang‐Born,Creepy Nuts,2,12395662,0.21%,https://www.youtube.com/watch?v=H6FUBWGSOIc,2024-03-21
12,11,देवर प रहब होली में,Arvind Akela Kallu & Shilpi Raj,3,12242508,0.02%,https://www.youtube.com/watch?v=OnMDHfUHE8o,2024-03-21
13,17,Gata Only,FloyyMenor & Cris Mj,6,11398443,0.15%,https://www.youtube.com/watch?v=-r687V8yqKY,2024-03-21
14,16,Beautiful Things,Benson Boone,7,11034975,0.11%,https://www.youtube.com/watch?v=Oa_RSwwpPaA,2024-03-21
15,3,we can't be friends (wait for your love),Ariana Grande,2,10872509,-0.36%,https://www.youtube.com/watch?v=KNtJGQkC-WI,2024-03-21
16,12,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,15,10461190,-0.12%,https://www.youtube.com/watch?v=dwiXguIajEA,2024-03-21
17,13,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,33,10372567,-0.08%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2024-03-21
18,n/a,VVS SWITCH (Remix),Pressure 9X19 & Anuel AA & YOVNGCHIMI,1,10285386,n/a,https://www.youtube.com/watch?v=B4y5ShGn7t8,2024-03-21
19,n/a,Vigdiyan Heeran,Yo Yo Honey Singh,1,10055605,n/a,https://www.youtube.com/watch?v=feigIqugUsA,2024-03-21
20,15,Xavi - La Víctima (Official Video),Xavi,19,9234469,-0.09%,https://www.youtube.com/watch?v=Mi-NXEGjAvg,2024-03-21
21,8,CHÚNG TA CỦA TƯƠNG LAI,Sơn Tùng M-TP,2,9090338,-0.38%,https://www.youtube.com/watch?v=zoEtcR5EW08,2024-03-21
22,18,Según Quién,Maluma & Carin Leon,27,8347398,-0.11%,https://www.youtube.com/watch?v=69lO08ar-mI,2024-03-21
23,19,Regalo de Dios,Julion Alvarez y Su Norteño Banda,8,8288535,-0.05%,https://www.youtube.com/watch?v=-RjwFR6H7_w,2024-03-21
24,20,Katchi Sera,Sai Abhyankkar,6,7512962,-0.09%,https://www.youtube.com/watch?v=VU23OPQ1Pmc,2024-03-21
25,25,ANDO,Jere Klein,25,7156452,-0.02%,https://www.youtube.com/watch?v=LfwVGlW237o,2024-03-21
26,49,कहां से हुनर लईलू हो दिलवा तोड़े के,Chand Jee,2,7052136,0.26%,https://www.youtube.com/watch?v=tq8-XgQA2XU,2024-03-21
27,22,MI EX TENÍA RAZÓN (Official Video),KAROL G,32,7026277,-0.07%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2024-03-21
28,21,Palang Sagwan Ke,Khesari Lal Yadav & Indu Sonali,8,6916601,-0.14%,https://www.youtube.com/watch?v=igQCv_Y33NI,2024-03-21
29,28,Matak Chalungi,Raj Mawar & Manisha Sharma,11,6764597,-0.03%,https://www.youtube.com/watch?v=rrZKWephkLc,2024-03-21
30,26,Yoksun,Ebru Yaşar & Siyam,6,6729346,-0.07%,https://www.youtube.com/watch?v=NS6z1QTTnds,2024-03-21
31,23,La Bebe (Remix),Yng Lvcas & Peso Pluma,52,6576621,-0.12%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2024-03-21
32,32,Dame Tu Cosita,El Chombo,55,6469261,0.02%,https://www.youtube.com/watch?v=FzG4uDgje3M,2024-03-21
33,34,Sleep Well,CG5,4,6321436,0.02%,https://www.youtube.com/watch?v=TbWV7gCPiYc,2024-03-21
34,67,RAM TCHUM,DENNIS & Ana Castela & MC GW,2,6205804,0.31%,https://www.youtube.com/watch?v=JHJwdnibNoY,2024-03-21
35,n/a,का कईलू ए जान,Pawan Singh & Anupama Yadav,1,6134088,n/a,https://www.youtube.com/watch?v=YwjWuAWf10s,2024-03-21
36,24,Smart (Slowed + Reverb ver.),LE SSERAFIM,2,6099214,-0.17%,https://www.youtube.com/watch?v=KNexS61fjus,2024-03-21
37,31,FBI,Picus,3,6075380,-0.04%,https://www.youtube.com/watch?v=1_t2pQqkmtg,2024-03-21
38,73,Madonna,Natanael Cano & Óscar Maydon,2,5941391,0.3%,https://www.youtube.com/watch?v=fPyAklAUknM,2024-03-21
39,30,POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Perf...,Becky G & Leonardo Aguilar & Ángela Aguilar,14,5927622,-0.13%,https://www.youtube.com/watch?v=8c7KOGxeY3w,2024-03-21
40,n/a,Enough (Miami),Cardi B,1,5907318,n/a,https://www.youtube.com/watch?v=narFtb5tdTQ,2024-03-21
41,46,Qual é seu desejo? (Speed),Tz da Coronel,3,5895624,0.04%,https://www.youtube.com/watch?v=7iDtrh0K4Vg,2024-03-21
42,n/a,गुलाबी साडी,Sanju Rathod,1,5791917,n/a,https://www.youtube.com/watch?v=B_6d3RBiEN0,2024-03-21
43,29,Akhiyaan Gulaab,Mitraz,8,5787335,-0.15%,https://www.youtube.com/watch?v=GvXDq-P1NB8,2024-03-21
44,27,Luna (Visualizer),ATL Jacob & Feid,14,5769950,-0.2%,https://www.youtube.com/watch?v=ZA7ZKB8Mo9k,2024-03-21
45,54,Nhạc của rừng,Đen & HIỀN VK,2,5736529,0.08%,https://www.youtube.com/watch?v=DAPigyQ9NSg,2024-03-21
46,78,Yimmy Yimmy,Tayc & Shreya Ghoshal,2,5632262,0.29%,https://www.youtube.com/watch?v=OzI9M74IfR0,2024-03-21
47,33,HOLA PERDIDA,Luck Ra & KHEA,10,5618717,-0.1%,https://www.youtube.com/watch?v=CnuFA6PkOT8,2024-03-21
48,n/a,Someone You Loved,Lewis Capaldi,22,5509728,n/a,https://www.youtube.com/watch?v=zABLecsR5UE,2024-03-21
49,53,Kallo,Komal Choudhary & Harjeet Deewana,17,5399409,0.01%,https://www.youtube.com/watch?v=WleaYCKUzAw,2024-03-21
50,35,O Maahi,Arijit Singh,15,5394217,-0.12%,https://www.youtube.com/watch?v=Zlqf9cuaOBw,2024-03-21
51,50,LUNA,Feid & ATL Jacob,2,5356658,-0.04%,https://www.youtube.com/watch?v=x2oUajHp8pg,2024-03-21
52,60,College Papa,Bheems Ceciroleo & Varam & Keerthana Sharma,18,5321186,0.03%,https://www.youtube.com/watch?v=8dwrE0OCq40,2024-03-21
53,41,अपने लभर को धोखा दो,Shilpi Raj & Chand Jee,11,5263975,-0.09%,https://www.youtube.com/watch?v=PpZAQEX8E5k,2024-03-21
54,n/a,Guli Guli,Rares & Bogdan DLP,1,5242695,n/a,https://www.youtube.com/watch?v=fF-fev61CTU,2024-03-21
55,59,Y LLORO,Junior H,20,5119469,-0.01%,https://www.youtube.com/watch?v=a8M1Es4cI_4,2024-03-21
56,36,Aa,Deep Jandu & Roach Killa & Arif Lohar,10,5099266,-0.16%,https://www.youtube.com/watch?v=DZfgGLQ_ZXY,2024-03-21
57,47,FIRST LOVE,Edgardo Nuñez & Oscar Ortiz,10,5096021,-0.09%,https://www.youtube.com/watch?v=9-SRQZ-21i0,2024-03-21
58,55,Pehle Bhi Main,Vishal Mishra,14,5094028,-0.03%,https://www.youtube.com/watch?v=iAIBF2ngbWY,2024-03-21
59,37,Ego Baat Batai,Khesari Lal Yadav & Shilpi Raj,9,5072592,-0.16%,https://www.youtube.com/watch?v=3aEY_VnEM34,2024-03-21
60,70,Piel,Tiago PZK & Ke Personajes,4,5056762,0.09%,https://www.youtube.com/watch?v=DI71FIdguUs,2024-03-21
61,40,Ve Haaniyaan,Sagar & Danny & Avvy Sra,7,5011665,-0.14%,https://www.youtube.com/watch?v=E_SbwSe15y0,2024-03-21
62,n/a,Yugur,Dildora Niyozova,1,4996187,n/a,https://www.youtube.com/watch?v=gcdYW5ehIFE,2024-03-21
63,48,TUTA GOLD (Sanremo 2024),Mahmood,6,4985656,-0.11%,https://www.youtube.com/watch?v=Pz168-XMNIk,2024-03-21
64,56,O Me Voy O Te Vas,Natanael Cano,20,4879319,-0.07%,https://www.youtube.com/watch?v=xGI3ky4kLwE,2024-03-21
65,n/a,Video | फोनवा लगावS देवरु | Khesari Lal Yadav Shilpi Raj | Ft Komal Singh | Bhojpuri Holi Song,Shilpi Raj & Khesari Lal Yadav,1,4783427,n/a,https://www.youtube.com/watch?v=3VQbTDXyAqg,2024-03-21
66,58,ALV,Arcangel & Grupo Frontera,18,4758069,-0.08%,https://www.youtube.com/watch?v=5uBa5rrUifM,2024-03-21
67,85,30 Grados,El Turko,2,4756495,0.16%,https://www.youtube.com/watch?v=yl1yq-1kpzw,2024-03-21
