Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,TROLLZ,Nicki Minaj & 6ix9ine,1,97058100,n/a,https://www.youtube.com/watch?v=oNg3M9IJJlY,2020-06-18
2,2,GOOBA,6ix9ine,6,37864414,0.17%,https://www.youtube.com/watch?v=pPw_izFr5PA,2020-06-18
3,n/a,Flores,Luísa Sonza & Vitão,1,36014657,n/a,https://www.youtube.com/watch?v=meL5o_pmU_w,2020-06-18
4,n/a,Bambiha Bole,Amrit Maan & Sidhu Moose Wala,1,34447718,n/a,https://www.youtube.com/watch?v=hpVNMjpjiJc,2020-06-18
5,3,Life Is Good (Official Music Video),Future,23,29285738,0.13%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-06-18
6,n/a,Maugi Khele PUBG,Khesari Lal Yadav,1,21044096,n/a,https://www.youtube.com/watch?v=D1Hkp_DbkVs,2020-06-18
7,1,Yalgaar,Wily Frenzy & CarryMinati,2,20855984,-0.76%,https://www.youtube.com/watch?v=zzwRbKI2pn4,2020-06-18
8,6,Dance Monkey,Tones And I,40,18847368,-0.01%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-06-18
9,7,Genda Phool,Badshah,13,17126900,-0.08%,https://www.youtube.com/watch?v=SD4Z8dlZPd8,2020-06-18
10,4,Meri Aashiqui,Jubin Nautiyal & Rochak Kohli,3,17000809,-0.24%,https://www.youtube.com/watch?v=SVjkxdjivts,2020-06-18
11,n/a,Khairiyat (Bonus Track),Arijit Singh,1,14014297,n/a,https://www.youtube.com/watch?v=hoNb6HuNmU0,2020-06-18
12,n/a,TROLLZ,Nicki Minaj & 6ix9ine,1,13950077,n/a,https://www.youtube.com/watch?v=-wts5viH28E,2020-06-18
13,10,Yo Perreo Sola,Bad Bunny,12,13718978,-0.01%,https://www.youtube.com/watch?v=GtSRKwDCaZM,2020-06-18
14,8,Rain On Me (Official Music Video),Ariana Grande & Lady Gaga,4,12676329,-0.2%,https://www.youtube.com/watch?v=AoAm4om0wTs,2020-06-18
15,5,MORE & MORE,TWICE,3,12662677,-0.35%,https://www.youtube.com/watch?v=mH0_XpSHkZo,2020-06-18
16,12,Favorito (Official Video),Camilo,12,12481435,0%,https://www.youtube.com/watch?v=2mY7AFTtYwQ,2020-06-18
17,24,Relación,Sech,3,12279917,0.27%,https://www.youtube.com/watch?v=c6D8v6DhKc4,2020-06-18
18,n/a,The Bigger Picture,Lil Baby,1,12135116,n/a,https://www.youtube.com/watch?v=_VDGysJGNoI,2020-06-18
19,11,Lehanga,Jass Manak,45,12104750,-0.07%,https://www.youtube.com/watch?v=RKioDWlajvo,2020-06-18
20,91,[2020 FESTA] BTS (방탄소년단) 'We are Bulletproof : the Eternal' MV #2020BTSFESTA,BTS,2,12006227,1.15%,https://www.youtube.com/watch?v=7UWBYJjuIL0,2020-06-18
21,19,La Jeepeta Remix (Lyric Video),Nio Garcia & Brray & Juanka & Anuel AA & Myke Towers,8,11712979,0.09%,https://www.youtube.com/watch?v=yErttA9tEro,2020-06-18
22,n/a,Banyu Moto,Nella Kharisma,1,11142400,n/a,https://www.youtube.com/watch?v=WBnqReAF8nU,2020-06-18
23,13,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,48,10969092,-0.06%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2020-06-18
24,17,Tusa (Official Video),KAROL G & Nicki Minaj,32,10612709,-0.04%,https://www.youtube.com/watch?v=tbneQDc2H3I,2020-06-18
25,16,Sigues Con El,Dimelo Flow & Arcángel,27,10491184,-0.06%,https://www.youtube.com/watch?v=VRUjdlCynU0,2020-06-18
26,20,Gangnam Style,PSY,21,10312490,-0.03%,https://www.youtube.com/watch?v=9bZkp7q19f0,2020-06-18
27,14,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,17,9988167,-0.14%,https://www.youtube.com/watch?v=2mDCVzruYzQ,2020-06-18
28,67,Karabuu,Chandan Shetty,2,9805036,0.5%,https://www.youtube.com/watch?v=Ysf4QRrcLGM,2020-06-18
29,9,#VIDEO | बबुआ मरल भूख से | Gunjan Singh | गरीब मजदुर का दर्द | Bhojpuri Sad Song 2020,Gunjan Singh,3,9666268,-0.38%,https://www.youtube.com/watch?v=JAVbxmiCxxk,2020-06-18
30,26,death bed (coffee for your head) (Official Video),Powfu,10,9400848,0.01%,https://www.youtube.com/watch?v=jJPMnTXl63E,2020-06-18
31,32,Break My Heart,Dua Lipa,12,9388389,0.04%,https://www.youtube.com/watch?v=Nj2U6rhnucI,2020-06-18
32,n/a,KAUN TUJHE,Palak Muchhal & Amaal Mallik,1,9275232,n/a,https://www.youtube.com/watch?v=atVof3pjT-I,2020-06-18
33,22,Toosie Slide (Official Music Video),Drake,11,9160972,-0.12%,https://www.youtube.com/watch?v=xWggTb45brM,2020-06-18
34,28,Djadja,Aya Nakamura,21,9067475,-0.01%,https://www.youtube.com/watch?v=iPGgnzc34tY,2020-06-18
35,n/a,Caramelo,Ozuna,1,8881875,n/a,https://www.youtube.com/watch?v=BFlG5sD540k,2020-06-18
36,21,Hasta que Dios diga,Bad Bunny & Anuel AA,3,8832959,-0.16%,https://www.youtube.com/watch?v=nCzwGVKpjpo,2020-06-18
37,29,El Efecto,Rauw Alejandro & Chencho Corleone,8,8786981,-0.03%,https://www.youtube.com/watch?v=vpD_EvXiGQ4,2020-06-18
38,n/a,Azul (Official Animated Video),J Balvin,1,8740085,n/a,https://www.youtube.com/watch?v=bcaLBKH-Yfc,2020-06-18
39,n/a,FEFE,6ix9ine,24,8564245,n/a,https://www.youtube.com/watch?v=V_MXGdSBbAI,2020-06-18
40,33,Hello Koun,Ritesh Pandey Official,27,8507625,-0.04%,https://www.youtube.com/watch?v=0hGGaVCCqPk,2020-06-18
41,37,Tum Hi Aana,Jubin Nautiyal & Payal Dev,25,8480183,0%,https://www.youtube.com/watch?v=tLqtnGLfm4Q,2020-06-18
42,54,We Paid (Official Video),Lil Baby & 42 Dugg,6,8290333,0.17%,https://www.youtube.com/watch?v=GErG9femMQk,2020-06-18
43,n/a,Mohamed Ramadan - Corona Virus [ Official Music Video ] / محمد رمضان - كليب كورونا ڤيروس,Mohamed Ramadan & Super Sako,1,8237812,n/a,https://www.youtube.com/watch?v=L3e4UryXDo0,2020-06-18
44,34,Como Llora (Versione Italiana),Fred De Palma & JuanFran,6,8185439,-0.07%,https://www.youtube.com/watch?v=vtCc5SJRa9c,2020-06-18
45,36,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,34,8157075,-0.03%,https://www.youtube.com/watch?v=CbEst0K063c,2020-06-18
46,30,SICKO MODE,Travis Scott,29,8086703,-0.11%,https://www.youtube.com/watch?v=6ONRf7h3Mdk,2020-06-18
