Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,3,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,6,36498394,0.25%,https://www.youtube.com/watch?v=gvyUuxdRdR4,2021-09-09
2,1,Bachpan Ka Pyaar,Badshah & Aastha Gill & Sahdev Dirdo & Rico,5,23599723,-0.25%,https://www.youtube.com/watch?v=k7QniTYNsmQ,2021-09-09
3,4,STAY (Official Video),Justin Bieber & The Kid Laroi,9,22756471,0%,https://www.youtube.com/watch?v=kTJczUoc26U,2021-09-09
4,96,Lyric Video |Shershaah|Sidharth Kiara|Tanishk B.|Jubin|Asees,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,2,21989628,3.01%,https://www.youtube.com/watch?v=orYf6VDtj_k,2021-09-09
5,n/a,Way 2 Sexy (Official Video),Drake ft. Future and Young Thug,1,18529236,n/a,https://www.youtube.com/watch?v=vX9msKu75qs,2021-09-09
6,5,Manike Mage Hithe,Chamath Sangeeth & Yohani & Satheeshan,5,15323544,-0.21%,https://www.youtube.com/watch?v=PgCliOxl41o,2021-09-09
7,9,Param Sundari,Shreya Ghoshal & A.R. Rahman,8,15293725,-0.02%,https://www.youtube.com/watch?v=w4ClQO0FFQg,2021-09-09
8,54,BheemlaNayak Title Song | #Pawan Kalyan | Rana Daggubati | Saagar K Chandra | Trivikram | Thaman S,Aditya Music,2,15189531,1.1%,https://www.youtube.com/watch?v=J5ee5OHIpIY,2021-09-09
9,6,Paani Paani - Lofi,Badshah & Aastha Gill,13,15105085,-0.2%,https://www.youtube.com/watch?v=nFjVlf2r9_Q,2021-09-09
10,n/a,I Still Have Faith In You,ABBA,1,14826808,n/a,https://www.youtube.com/watch?v=pAzEY1MfXrQ,2021-09-09
11,10,Sakhiyan2.0,Maninder Buttar Zara Khan,4,14651631,-0.02%,https://www.youtube.com/watch?v=PO6nynliE0Q,2021-09-09
12,8,Ranjha (From “Shershaah”),B Praak & Jasleen Royal,5,14493201,-0.15%,https://www.youtube.com/watch?v=V7LwfY5U5WI,2021-09-09
13,31,Pepas (Official Video),Farruko,5,14323502,0.52%,https://www.youtube.com/watch?v=y8trd3gjJt0,2021-09-09
14,n/a,[CHOREOGRAPHY] BTS (방탄소년단) 'Butter (feat. Megan Thee Stallion)' Special Performance Video,BTS,1,13972107,n/a,https://www.youtube.com/watch?v=IkeZX2hnoOk,2021-09-09
15,n/a,Kanta Laga,Tony Kakkar & Yo Yo Honey Singh & Neha Kakkar,1,13119226,n/a,https://www.youtube.com/watch?v=vMwjT26baE0,2021-09-09
16,11,Qué Más Pues? (Official Video),J Balvin & Maria Becerra,15,12481459,-0.1%,https://www.youtube.com/watch?v=zisuhZqTeH4,2021-09-09
17,12,Pepas (Audio),Farruko,8,12184507,-0.06%,https://www.youtube.com/watch?v=kcYS_cUwr-8,2021-09-09
18,n/a,Lyric Video|Shershaah|Sidharth-Kiara|B Praak|Jasleen Royal|An...,B Praak & Jasleen Royal,1,11556583,n/a,https://www.youtube.com/watch?v=DB3D-mtWR0c,2021-09-09
19,74,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai & Neha Kakkar,7,11542679,0.84%,https://www.youtube.com/watch?v=lX3vT_Gm_HE,2021-09-09
20,13,Yonaguni,Bad Bunny,14,11541042,-0.06%,https://www.youtube.com/watch?v=doLMt10ytHY,2021-09-09
21,14,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,DM - Desi Melodies,10,11349252,-0.03%,https://www.youtube.com/watch?v=DUwlGduupRI,2021-09-09
22,42,Barsaat Ki Dhun,Anu Malik & Jubin Nautiyal & Rochak Kohli,8,10876769,0.34%,https://www.youtube.com/watch?v=YIucrdfR6rI,2021-09-09
23,79,Life Goes On,Oliver Tree,2,10267113,0.71%,https://www.youtube.com/watch?v=8F2s8ivKXNY,2021-09-09
24,7,Thunderous,Stray Kids,3,9936498,-0.45%,https://www.youtube.com/watch?v=EaswWiwMVs8,2021-09-09
25,18,Entre Nosotros,Tiago PZK & Lit Killah,9,9922311,-0.03%,https://www.youtube.com/watch?v=FMA8X18-W1Q,2021-09-09
26,23,Bas Kar Pagli,Shilpi Raj & Khesari Lal Yadav,3,9792880,-0.04%,https://www.youtube.com/watch?v=91fPPp_Hb68,2021-09-09
27,34,Baby me Atende,Matheus Fernandes & Dilsinho,21,9774550,0.07%,https://www.youtube.com/watch?v=qMEsx__88Gk,2021-09-09
28,27,Aventura Bad Bunny - Volví (Video Oficial),Aventura & Bad Bunny & Romeo Santos,6,9613736,0%,https://www.youtube.com/watch?v=ayd3yWr4tqU,2021-09-09
29,24,EL MAKINON (Official Video),KAROL G & Mariah Angeliq,24,9585508,-0.05%,https://www.youtube.com/watch?v=2jYEz66J_J4,2021-09-09
30,22,Ram pam pam,Natti Natasha & Becky G,20,9498725,-0.07%,https://www.youtube.com/watch?v=_wE3hDN06Qg,2021-09-09
31,21,52 Gaj Ka Daman,Renuka Panwar & MJ,36,9481272,-0.07%,https://www.youtube.com/watch?v=CZt-rVn2BJs,2021-09-09
32,15,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,29,9454111,-0.14%,https://www.youtube.com/watch?v=sCbbMZ-q4-I,2021-09-09
33,19,Todo De Ti,Rauw Alejandro,16,9380891,-0.09%,https://www.youtube.com/watch?v=CFPLIaMpGrY,2021-09-09
34,17,Permission to Dance,BTS,9,9331963,-0.12%,https://www.youtube.com/watch?v=CuklIb9d3fI,2021-09-09
35,25,Baarish Ban Jaana,Payal Dev & Stebin Ben,14,9187805,-0.09%,https://www.youtube.com/watch?v=KVh4KtUSW3A,2021-09-09
36,33,Chatak Matak,Renuka Panwar & Sapna Choudhary,35,9150972,0%,https://www.youtube.com/watch?v=s9AICwTKgOg,2021-09-09
37,41,SE FOR AMOR - João Gomes e Vitor Fernandes (DVD Ao Vivo em Fortaleza),João Gomes,9,9022082,0.1%,https://www.youtube.com/watch?v=-6J3HfX4sbg,2021-09-09
38,30,You're Welcome,Dwayne Johnson,21,8868875,-0.06%,https://www.youtube.com/watch?v=79DijItQXMM,2021-09-09
39,20,Le Lo Pudina,Pawan Singh,14,8727947,-0.15%,https://www.youtube.com/watch?v=ua-bwaciKAM,2021-09-09
40,52,Lyric Video |Mimi |KritiPankaj T .|A.R. Rahman |Shreya Amitabh,Shreya Ghoshal & A.R. Rahman,2,8669484,0.19%,https://www.youtube.com/watch?v=DJelsGw2bS8,2021-09-09
41,32,Bad Habits,Ed Sheeran,11,8652582,-0.05%,https://www.youtube.com/watch?v=orJSJGHjBLI,2021-09-09
42,35,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,7,8639154,-0.03%,https://www.youtube.com/watch?v=UTHLKHL_whs,2021-09-09
43,51,Barsaat Ke Mausam Mein - Jhankar New Version,Roop Kumar Rathod & Kumar Sanu,8,8551394,0.16%,https://www.youtube.com/watch?v=rrzSZ0NMID4,2021-09-09
44,n/a,#VIDEO | बबुआ के खुश कS दS | #Khesari Lal Yadav #Shilpi Raj | Ft. #Rani | Bhojpuri Hit Song 2021,Shilpi Raj & Khesari Lal Yadav,1,8415182,n/a,https://www.youtube.com/watch?v=4x8UA2cLcM8,2021-09-09
45,n/a,Eu Fiz o Jogo Virar,Mc Poze do Rodo & Galdino & Mainstreet & Ajaxx,1,8223597,n/a,https://www.youtube.com/watch?v=FXRfr5-n4bY,2021-09-09
46,36,Butter,BTS,16,7988978,-0.08%,https://www.youtube.com/watch?v=WMweEpGlu_U,2021-09-09
47,26,Rak Kuan Me Song Kon,พร จันทพร เนย ภัสวรรณ,5,7952603,-0.2%,https://www.youtube.com/watch?v=g9bo2nkzZm0,2021-09-09
48,n/a,Papuga,Mata & Malik Montana & Quebonafide,1,7912721,n/a,https://www.youtube.com/watch?v=QjWxUfTTMu4,2021-09-09
49,50,Gangsta's Paradise,Coolio,22,7806756,0.05%,https://www.youtube.com/watch?v=fPO76Jlnz6c,2021-09-09
50,n/a,Tere Mere Darmiyan,Khesari Lal Yadav,1,7768176,n/a,https://www.youtube.com/watch?v=vd9tO9oAplE,2021-09-09
51,29,Bilmem Mi?,Sefo,5,7762968,-0.18%,https://www.youtube.com/watch?v=eFutYdmi2gc,2021-09-09
52,n/a,Baba Yak,Kurtuluş Kuş & Burak Bulut,1,7747160,n/a,https://www.youtube.com/watch?v=OgJ8GnXsXis,2021-09-09
53,69,Cena de Amor,Brisa Star & Zé Vaqueiro,2,7667975,0.19%,https://www.youtube.com/watch?v=UI_VjxVrzHY,2021-09-09
54,46,Sobrio (Official Video),Maluma,9,7381501,-0.04%,https://www.youtube.com/watch?v=RljdPIfnp0U,2021-09-09
55,45,Razzi Bolja,Harjeet Deewana,4,7361953,-0.06%,https://www.youtube.com/watch?v=VT87DFblAxY,2021-09-09
56,37,Ela e ela,Zé Neto & Cristiano,2,7274358,-0.12%,https://www.youtube.com/watch?v=jyFqlWOVOC0,2021-09-09
57,n/a,LISA - 'LALISA' M/V TEASER,BLACKPINK,1,7194653,n/a,https://www.youtube.com/watch?v=08MCd75frA8,2021-09-09
58,n/a,Don't Shut Me Down (Lyric Video),ABBA,1,7167521,n/a,https://www.youtube.com/watch?v=hWGWFa3jznI,2021-09-09
59,n/a,Current,Pawan Singh & Mohsin Shaikh & Payal Dev,1,7131776,n/a,https://www.youtube.com/watch?v=ZyOb3YpnqPI,2021-09-09
60,n/a,Turraka Remix,Blunted Vato & Papichamp & ECKO & Bruno LC & Kaleb di Masi,1,7098811,n/a,https://www.youtube.com/watch?v=Jt1gcpPfINA,2021-09-09
61,84,Antes de Ir,Taty Pink & Romeu,4,6999267,0.18%,https://www.youtube.com/watch?v=R8s6fIccm-I,2021-09-09
62,62,Don't Be Shy,Tiësto & KAROL G,4,6962370,0.01%,https://www.youtube.com/watch?v=taSubkjZUA4,2021-09-09
63,44,Miénteme (Video Oficial),Maria Becerra & TINI,19,6940287,-0.11%,https://www.youtube.com/watch?v=mmRBXjVENDQ,2021-09-09
64,60,Bedardi Se Pyaar Ka,Jubin Nautiyal & Meet Bros.,14,6917467,-0.02%,https://www.youtube.com/watch?v=y_RHQ4mBDKA,2021-09-09
65,55,Nio Garcia x J Balvin x Bad Bunny - AM Remix,Nio Garcia & Bad Bunny & J Balvin,11,6908956,-0.04%,https://www.youtube.com/watch?v=RNzQdcPWWX4,2021-09-09
66,65,Ficha Limpa (Ao Vivo),Gusttavo Lima,13,6739648,0.01%,https://www.youtube.com/watch?v=_7DKuv_xsuY,2021-09-09
67,n/a,Kolkata Rap Song,ZB,1,6658466,n/a,https://www.youtube.com/watch?v=x0NvwTw0x6w,2021-09-09
68,n/a,Se Joga no Passinho,Thiago Jhonathan TJ & Brisa Star,1,6624884,n/a,https://www.youtube.com/watch?v=EjVXeTBtNr8,2021-09-09
69,77,Poblado,J Balvin,12,6609777,0.07%,https://www.youtube.com/watch?v=s8hA0QRIwfo,2021-09-09
70,2,Butter,BTS,2,6544561,-0.78%,https://www.youtube.com/watch?v=ymaIzkXY8nQ,2021-09-09
71,53,good 4 u (Official Video),Olivia Rodrigo,17,6504701,-0.1%,https://www.youtube.com/watch?v=gNi_6U5Pm_o,2021-09-09
72,48,Terre Pyaar Mein,Himesh Reshammiya,3,6497760,-0.13%,https://www.youtube.com/watch?v=ia5CdcuqSWk,2021-09-09
73,83,Quer Voar,Matuê,5,6411879,0.08%,https://www.youtube.com/watch?v=KwM4yOwMls4,2021-09-09
74,90,Senta Danada,Zé Felipe & Os Barões Da Pisadinha,8,6388057,0.11%,https://www.youtube.com/watch?v=kI5mmq5QIz4,2021-09-09
75,43,Khushi Jab Bhi Teri,Jubin Nautiyal & Rochak Kohli,3,6367055,-0.2%,https://www.youtube.com/watch?v=c7mWC6CN7kY,2021-09-09
76,n/a,Nota de repúdio,Gusttavo Lima,1,6357225,n/a,https://www.youtube.com/watch?v=y1TtVi6qm98,2021-09-09
77,n/a,MÉTELE AL PERREO,Daddy Yankee,1,6282250,n/a,https://www.youtube.com/watch?v=MEPlwur1zjs,2021-09-09
78,68,Never Gonna Give You Up,Rick Astley,12,6267424,-0.05%,https://www.youtube.com/watch?v=dQw4w9WgXcQ,2021-09-09
79,58,FULANITO (Official Video),El Alfa & Becky G,12,6258799,-0.12%,https://www.youtube.com/watch?v=P2LLC2GyOlo,2021-09-09
80,97,Baawla,Badshah & Uchana Amit,6,6250821,0.14%,https://www.youtube.com/watch?v=eI2gINbvVsw,2021-09-09
81,81,In Da Getto (Official Video),Skrillex & J Balvin,3,6222920,0.05%,https://www.youtube.com/watch?v=MjlTKXujfwE,2021-09-09
82,70,Ya Supérame (En Vivo),Grupo Firme,5,6205106,-0.03%,https://www.youtube.com/watch?v=g2BzGJnNvEw,2021-09-09
83,92,A Cara do Crime (Nós Incomoda),Bielzin & Mc Poze do Rodo & Neo Beats & PL Quest & Mainstreet & MC Cabelinho,14,6200787,0.08%,https://www.youtube.com/watch?v=2PRAiVs3MVc,2021-09-09
84,n/a,Arranhão (Ao Vivo),Henrique & Juliano,1,6169763,n/a,https://www.youtube.com/watch?v=2_xBCeBmaS8,2021-09-09
85,66,Loco,Chimbala & Zion & Lennox & Justin Quiles,9,6133456,-0.08%,https://www.youtube.com/watch?v=WCisFFHDVOI,2021-09-09
86,93,In Da Club International Version,50 Cent,12,6059814,0.06%,https://www.youtube.com/watch?v=5qm8PH4xAss,2021-09-09
87,n/a,MC ANJIM-BALA LOVE ((DJ PH DA SERRA & DJ LV MDP )) CLIPE OFICIAL ' @SHOTBYBZK .,MC ANJIM,1,5969835,n/a,https://www.youtube.com/watch?v=xm7TWFiZgTw,2021-09-09
88,67,No Me Conocen (Remix) [con DUKI Rei & Tiago PZK],Rei & Bandido & Duki,12,5948969,-0.09%,https://www.youtube.com/watch?v=4T0C-UuwQaQ,2021-09-09
89,n/a,Ley Seca (Official Video),Jhayco & Anuel AA,1,5945081,n/a,https://www.youtube.com/watch?v=tXHhgLkBml4,2021-09-09
90,72,La Niña de la Escuela (Video Oficial),Belinda & TINI & Lola Indigo,9,5875482,-0.07%,https://www.youtube.com/watch?v=0jNg2lG2dQg,2021-09-09
91,99,Dil Ko Karaar Aaya (Reprise),Rajat Nagpal & Neha Kakkar,6,5872467,0.08%,https://www.youtube.com/watch?v=mn8ywyrgPwQ,2021-09-09
