Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,3,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,12,33239004,-0.08%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2019-10-10
2,n/a,HIGHEST IN THE ROOM (Official Music Video),Travis Scott,1,28621224,n/a,https://www.youtube.com/watch?v=tfSS1e3kYeo,2019-10-10
3,4,Con Altura (Official Video),ROSALÍA,28,27598567,-0.07%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-10-10
4,2,Adicto (Official Video),Tainy & Anuel AA & Ozuna,7,25791125,-0.42%,https://www.youtube.com/watch?v=58u-zkDLNPg,2019-10-10
5,6,Lehanga,Jass Manak,9,24582054,0.03%,https://www.youtube.com/watch?v=RKioDWlajvo,2019-10-10
6,9,Qué Pena (Official Video),Maluma & J Balvin,2,24439144,0.08%,https://www.youtube.com/watch?v=Geyg_F5pfHE,2019-10-10
7,n/a,10000 Hours,Dan + Shay & Justin Bieber,1,24287790,n/a,https://www.youtube.com/watch?v=Y2E71oe0aSM,2019-10-10
8,n/a,Jopping (instrumental),SuperM,1,24146050,n/a,https://www.youtube.com/watch?v=pAnK1y7qjuE,2019-10-10
9,5,Señorita,Shawn Mendes & Camila Cabello,16,21564169,-0.12%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-10-10
10,7,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,21,20212893,-0.13%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-10-10
11,94,"Tum Hi Aana (Happy Version) [From ""Marjaavaan""]",Jubin Nautiyal & Payal Dev,2,19552174,2.26%,https://www.youtube.com/watch?v=VFTSW817JlI,2019-10-10
12,12,Tutu (Official Video),Pedro Capó & Camilo,9,18932914,-0.03%,https://www.youtube.com/watch?v=5AkDqm-cEgg,2019-10-10
13,11,Pachtaoge,Arijit Singh,7,17997700,-0.11%,https://www.youtube.com/watch?v=PVxc5mIHVuQ,2019-10-10
14,1,Chicken Noodle Soup,j-hope,2,17137849,-0.7%,https://www.youtube.com/watch?v=i23NEQEFpgQ,2019-10-10
15,n/a,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,1,16720779,n/a,https://www.youtube.com/watch?v=R9rVapGCf2c,2019-10-10
16,13,Con Calma (Remix),Daddy Yankee,37,16643990,-0.06%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-10-10
17,n/a,Bandit,Juice WRLD & YoungBoy Never Broke Again,1,16468500,n/a,https://www.youtube.com/watch?v=Sw5fNI400E4,2019-10-10
18,73,Mi Ex,Ñejo & Nicky Jam,2,15362735,1.11%,https://www.youtube.com/watch?v=HPcDWrmCqWo,2019-10-10
19,n/a,South of the Border,Ed Sheeran,1,15133028,n/a,https://www.youtube.com/watch?v=UPOT2tgY9QQ,2019-10-10
20,34,Si te vas,Ozuna & Sech,2,14693482,0.44%,https://www.youtube.com/watch?v=QhY1YU8AxLE,2019-10-10
21,17,Calma (Remix - Official Video),Pedro Capó & Farruko,51,14245046,-0.12%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-10-10
22,29,Dance Monkey,Tones And I,4,13840537,0.2%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2019-10-10
23,n/a,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,1,13603184,n/a,https://www.youtube.com/watch?v=oCBDl58lBoU,2019-10-10
