Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,PROVENZA,KAROL G,5,27353836,0.02%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-05-26
2,5,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,3,24147736,0.33%,https://www.youtube.com/watch?v=xn21hH7kyx8,2022-05-26
3,3,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,6,21631645,0.08%,https://www.youtube.com/watch?v=ffaqVXuWO9o,2022-05-26
4,1,Min Awel Dekika,Elissa & Saad Lamjarred,3,20858222,-0.24%,https://www.youtube.com/watch?v=O--o-O-ABBw,2022-05-26
5,8,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,3,18125804,0.23%,https://www.youtube.com/watch?v=QpKkNIT84GY,2022-05-26
6,4,That That,PSY,4,15812611,-0.17%,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2022-05-26
7,7,Ojitos Lindos,Bad Bunny & Bomba Estéreo,3,14883123,0.01%,https://www.youtube.com/watch?v=10EX-_h4pYc,2022-05-26
8,11,Bhool Bhulaiyaa 2 Title Track,Mellow D & Neeraj Shridhar & Bob,4,14274296,0.14%,https://www.youtube.com/watch?v=J1rOfVst-EQ,2022-05-26
9,14,Nathuniya,Khesari Lal Yadav & Priyanka Singh,4,14083293,0.19%,https://www.youtube.com/watch?v=iYRqAc10Ii8,2022-05-26
10,6,Moscow Mule,Bad Bunny,3,13643495,-0.21%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-05-26
11,10,As It Was,Harry Styles,8,13576692,0.06%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-05-26
12,51,Tillu Anna DJ Pedithe,Ram Miriyala,14,12034210,0.82%,https://www.youtube.com/watch?v=M-954V9LORI,2022-05-26
13,13,Envolver,Anitta,13,11945204,0.01%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-05-26
14,n/a,La Llevo Al Cielo (Official Video),Anuel AA & Chris Jedi & Ñengo Flow & Chencho Corleone,1,11571488,n/a,https://www.youtube.com/watch?v=GEy_XBp-hLo,2022-05-26
15,n/a,NA,NA,1,10437656,n/a,n/a,2022-05-26
16,41,Te Felicito,Shakira & Rauw Alejandro,5,10318784,0.45%,https://www.youtube.com/watch?v=4I25nV9hXGA,2022-05-26
17,16,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,20,10222944,-0.1%,https://www.youtube.com/watch?v=vdY5SFZBgnk,2022-05-26
18,n/a,Designer,Guru Randhawa & Yo Yo Honey Singh,1,9885981,n/a,https://www.youtube.com/watch?v=xZQ_Qw2IJOQ,2022-05-26
19,20,Party (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,3,9747528,0.01%,https://www.youtube.com/watch?v=G9XrXnfJPsk,2022-05-26
20,15,Ma Ma Mahesha,Jonita Gandhi & Thaman S & Sri Krishna,3,9405934,-0.18%,https://www.youtube.com/watch?v=-PTf2z3Zf6s,2022-05-26
21,21,#VIDEO | बरतिया नतिया अखिया मारता | #Tuntun Yadav #Shilpi Raj |  | New Bhojpuri Song  Song 2022,Tuntun Yadav & Shilpi Raj,6,9392635,0.01%,https://www.youtube.com/watch?v=D1c4uxwcFSs,2022-05-26
