Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Build a Bitch,Bella Poarch,1,71845833,n/a,https://www.youtube.com/watch?v=FLGCGc7sAUw,2021-05-20
2,2,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,13,39205994,0.43%,https://www.youtube.com/watch?v=sCbbMZ-q4-I,2021-05-20
3,n/a,good 4 u (Official Video),Olivia Rodrigo,1,38141169,n/a,https://www.youtube.com/watch?v=gNi_6U5Pm_o,2021-05-20
4,3,EL MAKINON (Official Video),KAROL G & Mariah Angeliq,8,26483670,0.05%,https://www.youtube.com/watch?v=2jYEz66J_J4,2021-05-20
5,n/a,Next Level,aespa,1,24916872,n/a,https://www.youtube.com/watch?v=4TWR90KJl84,2021-05-20
6,4,Pareja Del Año,Myke Towers & Sebastián Yatra,5,23837795,-0.05%,https://www.youtube.com/watch?v=SRm2Ch4oFWs,2021-05-20
7,1,Botella Tras Botella,Gera Mx & Christian Nodal,4,23605041,-0.14%,https://www.youtube.com/watch?v=XegHMc35Bo8,2021-05-20
8,n/a,BTS (방탄소년단) 'Butter' Official Teaser,HYBE LABELS,1,21088868,n/a,https://www.youtube.com/watch?v=OOMxU9f1FBU,2021-05-20
9,9,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,DM - Desi Melodies,8,20130215,0.06%,https://www.youtube.com/watch?v=TYaNfLLOLNY,2021-05-20
10,8,52 Gaj Ka Daman,Renuka Panwar & MJ,20,19801965,0.03%,https://www.youtube.com/watch?v=CZt-rVn2BJs,2021-05-20
11,n/a,Trốn Tìm,Đen,1,18578072,n/a,https://www.youtube.com/watch?v=Ws-QlpSltr8,2021-05-20
12,n/a,Bitch I'm Back,Sidhu Moose Wala,1,18054748,n/a,https://www.youtube.com/watch?v=W5NgXKe4SJk,2021-05-20
13,14,Chatak Matak,Renuka Panwar & Sapna Choudhary,21,17262290,0.13%,https://www.youtube.com/watch?v=s9AICwTKgOg,2021-05-20
14,15,HD VIDEO | कुँवारे में गंगा नहईले बानी | Ankush Raja  Shilpi Raj | Bhojpuri Song 2021,Ankush Raja Official,16,17078218,0.14%,https://www.youtube.com/watch?v=YyVI46K8q9E,2021-05-20
15,10,Peaches,Justin Bieber,9,16988944,-0.09%,https://www.youtube.com/watch?v=tQ0yjYUFKAE,2021-05-20
16,12,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,11,16546448,-0.05%,https://www.youtube.com/watch?v=adLGHcj_fmA,2021-05-20
17,13,Volta Bebê Volta Neném,Dj Guuga,6,15655414,-0.1%,https://www.youtube.com/watch?v=x0EPgyNd9o0,2021-05-20
