Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,1,62736093,n/a,https://www.youtube.com/watch?v=w2Ov5jzm3j8,2019-05-23
2,n/a,I Don't Care,Ed Sheeran & Justin Bieber,1,55106552,n/a,https://www.youtube.com/watch?v=y83x7MgzWOA,2019-05-23
3,4,Soltera (remix),Lunay & Bad Bunny & Daddy Yankee,2,40735486,0.13%,https://www.youtube.com/watch?v=8zQTfGbyY5I,2019-05-23
4,2,Con Calma (Remix),Daddy Yankee,17,40190339,-0.07%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-05-23
5,9,Te robaré,Nicky Jam & Ozuna,7,35618928,0.32%,https://www.youtube.com/watch?v=aA_kuFTV-P8,2019-05-23
6,6,Con Altura (Official Video),ROSALÍA,8,34150828,0.08%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-05-23
7,5,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,7,31799623,-0.08%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-05-23
8,7,HP (Official Video),Maluma,12,31690841,0.15%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-05-23
9,1,Calma (Remix - Official Video),Pedro Capó & Farruko,31,31599688,-0.28%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-05-23
10,11,Otro trago,Sech,4,29764794,0.16%,https://www.youtube.com/watch?v=t_qn-f7XfJo,2019-05-23
11,12,bad guy (Official Music Video),Billie Eilish,8,26824781,0.23%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-05-23
12,10,Kill This Love,BLACKPINK,8,24139773,-0.08%,https://www.youtube.com/watch?v=2S24-y0Ij3Y,2019-05-23
13,n/a,Ven y hazlo tú,Nicky Jam & Anuel AA & Arcángel & J Balvin,1,23016501,n/a,https://www.youtube.com/watch?v=DArWpUOD7uY,2019-05-23
