Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,4,28901488,0.2%,https://www.youtube.com/watch?v=xn21hH7kyx8,2022-06-02
2,1,PROVENZA,KAROL G,6,26214351,-0.04%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-06-02
3,n/a,The Last Ride,Sidhu Moose Wala & Wazir Patar,2,23630056,n/a,https://www.youtube.com/watch?v=6xoB4ZiKKn0,2022-06-02
4,n/a,Levels,Sidhu Moose Wala,1,22664840,n/a,https://www.youtube.com/watch?v=tpFljbJxZiw,2022-06-02
5,3,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,7,22039067,0.02%,https://www.youtube.com/watch?v=ffaqVXuWO9o,2022-06-02
6,n/a,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,6,21757676,n/a,https://www.youtube.com/watch?v=n_FCrCQ6-bA,2022-06-02
7,5,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,4,17906913,-0.01%,https://www.youtube.com/watch?v=QpKkNIT84GY,2022-06-02
8,4,Min Awel Dekika,Elissa & Saad Lamjarred,4,16494735,-0.21%,https://www.youtube.com/watch?v=O--o-O-ABBw,2022-06-02
9,9,Nathuniya,Khesari Lal Yadav & Priyanka Singh,5,15287347,0.09%,https://www.youtube.com/watch?v=iYRqAc10Ii8,2022-06-02
10,7,Ojitos Lindos,Bad Bunny & Bomba Estéreo,4,14940921,0%,https://www.youtube.com/watch?v=10EX-_h4pYc,2022-06-02
11,16,Te Felicito,Shakira & Rauw Alejandro,6,14938921,0.45%,https://www.youtube.com/watch?v=4I25nV9hXGA,2022-06-02
12,n/a,HOT,SEVENTEEN,1,14749899,n/a,https://www.youtube.com/watch?v=gRnuFC4Ualw,2022-06-02
13,6,That That,PSY,5,14597914,-0.08%,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2022-06-02
14,11,As It Was,Harry Styles,9,12627920,-0.07%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-06-02
15,20,Ma Ma Mahesha,Jonita Gandhi & Thaman S & Sri Krishna,4,12510384,0.33%,https://www.youtube.com/watch?v=-PTf2z3Zf6s,2022-06-02
16,10,Moscow Mule,Bad Bunny,4,12298442,-0.1%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-06-02
17,13,Envolver,Anitta,14,12135313,0.02%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-06-02
18,n/a,GOAT,Sidhu Moose Wala,4,11364901,n/a,https://www.youtube.com/watch?v=M8vDwlHigJA,2022-06-02
19,n/a,Tití me preguntó,Bad Bunny,1,10570224,n/a,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-06-02
20,n/a,Ami Je Tomar Tandav,Arijit Singh,1,10526123,n/a,https://www.youtube.com/watch?v=q3nIItk0-wU,2022-06-02
21,8,Bhool Bhulaiyaa 2 Title Track,Mellow D & Neeraj Shridhar & Bob,5,10335345,-0.28%,https://www.youtube.com/watch?v=J1rOfVst-EQ,2022-06-02
22,n/a,Beatbox,NCT DREAM,1,10037915,n/a,https://www.youtube.com/watch?v=bagFQCTHXy8,2022-06-02
23,14,La Llevo Al Cielo (Official Video),Anuel AA & Chris Jedi & Ñengo Flow & Chencho Corleone,2,10013783,-0.13%,https://www.youtube.com/watch?v=GEy_XBp-hLo,2022-06-02
24,17,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,21,9989304,-0.02%,https://www.youtube.com/watch?v=vdY5SFZBgnk,2022-06-02
25,n/a,Rastgele,Kurtuluş Kuş & Mustafa Ceceli & Burak Bulut,1,9872297,n/a,https://www.youtube.com/watch?v=rvdwMJDpeuY,2022-06-02
26,15,NA,NA,2,9061160,-0.13%,n/a,2022-06-02
27,22,Jordan,Ryan Castro,16,8842463,-0.02%,https://www.youtube.com/watch?v=oFKu8wm7RcA,2022-06-02
28,58,Bullet Song,Silambarasan TR & Haripriya,2,8781186,0.49%,https://www.youtube.com/watch?v=RlA3WiUtXio,2022-06-02
29,30,Bullet Song,Haripriya & Silambarasan TR,6,8751624,0.16%,https://www.youtube.com/watch?v=f0T6jFsWMak,2022-06-02
30,19,Party (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,4,8689658,-0.11%,https://www.youtube.com/watch?v=G9XrXnfJPsk,2022-06-02
31,18,Designer,Guru Randhawa & Yo Yo Honey Singh,2,8300556,-0.16%,https://www.youtube.com/watch?v=xZQ_Qw2IJOQ,2022-06-02
