Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Seven,Jung Kook,1,83267591,n/a,https://www.youtube.com/watch?v=QU9c0053UAU,2023-07-20
2,1,LALA,Myke Towers,4,37910851,0.24%,https://www.youtube.com/watch?v=MkO9g3ywnG4,2023-07-20
3,4,La Bebe (Remix),Yng Lvcas & Peso Pluma,17,21295673,0.09%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-07-20
4,n/a,S91,KAROL G,1,20352146,n/a,https://www.youtube.com/watch?v=B-mmOSi3K_k,2023-07-20
5,2,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Varun Jain & Shadab Faridi & Altamash Faridi & Sachin–Jigar & Amitabh Bhattacharya,8,19780411,-0.18%,https://www.youtube.com/watch?v=X7WXHhokylc,2023-07-20
6,6,un x100to,Grupo Frontera & Bad Bunny,14,19426308,0.15%,https://www.youtube.com/watch?v=3inw26U-os4,2023-07-20
7,n/a,Seven,Jung Kook,1,16051371,n/a,https://www.youtube.com/watch?v=1QYBiNRu1ok,2023-07-20
8,8,TQG,Shakira & KAROL G,21,15592768,0.05%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-07-20
9,n/a,Guli Mata,Saad Lamjarred & Shreya Ghoshal,1,13162573,n/a,https://www.youtube.com/watch?v=Gp1RNYBckBs,2023-07-20
10,11,Idol,YOASOBI,13,12489747,-0.01%,https://www.youtube.com/watch?v=ZRtdQ81jPUQ,2023-07-20
11,10,Sent Gamkauwa,Shivani Singh,5,12256594,-0.1%,https://www.youtube.com/watch?v=n86cMw_SyWU,2023-07-20
12,15,PESO PLUMA: Bzrp Music Sessions Vol. 55,Bizarrap & Peso Pluma,8,12057444,0.05%,https://www.youtube.com/watch?v=v5_SYkFpFiY,2023-07-20
13,19,Classy 101,Feid & Young Miko,16,11728616,0.16%,https://www.youtube.com/watch?v=cD5T1Y4b7wA,2023-07-20
14,24,Ella Baila Sola,Eslabón Armado & Peso Pluma,15,11287150,0.2%,https://www.youtube.com/watch?v=lZiaYpD9ZrI,2023-07-20
15,14,Zihaal e Miskin,Javed - Mohsin & Vishal Mishra & Shreya Ghoshal,8,10963091,-0.06%,https://www.youtube.com/watch?v=11OWuPcElJw,2023-07-20
16,18,Queencard,(G)I-DLE,10,10812179,0.01%,https://www.youtube.com/watch?v=7HDeem-JaSY,2023-07-20
17,32,Qué Agonía,Ángela Aguilar & Yuridia,39,10725408,0.27%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2023-07-20
18,28,CORAZÓN VACÍO,Maria Becerra,4,10524216,0.16%,https://www.youtube.com/watch?v=bwleqLlAu-Y,2023-07-20
19,20,Los del Espacio,LIT killah & Tiago PZK & Maria Becerra & Duki & Emilia & Rusherking & Big One & FMK,7,10507405,0.06%,https://www.youtube.com/watch?v=eBSQug_xtwc,2023-07-20
20,13,Calm Down,Rema & Selena Gomez,46,10353408,-0.14%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-07-20
21,26,Aman Güzel Yavaş Yürü,Halodayı,3,9973627,0.08%,https://www.youtube.com/watch?v=x6WIaylMrmM,2023-07-20
22,n/a,QUEMA,Ryan Castro & Peso Pluma,1,9970796,n/a,https://www.youtube.com/watch?v=aTcpp8La4T0,2023-07-20
23,38,Frágil,Yahritza Y Su Esencia & Grupo Frontera,10,9806276,0.28%,https://www.youtube.com/watch?v=MtPgcgcZZEc,2023-07-20
24,17,Naa Ready,Asal Kolaar,4,9793928,-0.1%,https://www.youtube.com/watch?v=szvt1vD0Uug,2023-07-20
25,25,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,30,9543303,0.02%,https://www.youtube.com/watch?v=YxWlaYCA8MU,2023-07-20
26,12,Kya Loge Tum,B Praak & Jaani,10,9477544,-0.23%,https://www.youtube.com/watch?v=cAMHx-m9oh8,2023-07-20
27,27,Acróstico (Official Video),Shakira,10,9232050,0.02%,https://www.youtube.com/watch?v=PWmJhh_qTSY,2023-07-20
28,9,Yaar Ka Sataya Hua Hai,B Praak,3,9168692,-0.34%,https://www.youtube.com/watch?v=OBEOPnAO1hc,2023-07-20
29,33,Flowers,Miley Cyrus,27,9075588,0.08%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-07-20
30,23,Tulum,Peso Pluma & Grupo Frontera,3,8901041,-0.07%,https://www.youtube.com/watch?v=mG_RN0oB4oE,2023-07-20
31,29,Flower,JISOO & BLACKPINK,16,8900506,0.01%,https://www.youtube.com/watch?v=YudHcBIxlYw,2023-07-20
32,n/a,Oonchi Oonchi Waadi,Hansraj Raghuwanshi,1,8881505,n/a,https://www.youtube.com/watch?v=YT8rY_o5VhY,2023-07-20
33,16,Ali Cabbar,Emir Can İğrek,3,8724342,-0.24%,https://www.youtube.com/watch?v=aLRletzlJ-4,2023-07-20
34,83,Barbie Girl,Aqua,2,8723751,0.69%,https://www.youtube.com/watch?v=ZyhrYis509A,2023-07-20
35,n/a,NA,NA,1,8700960,n/a,n/a,2023-07-20
36,37,Nosso Quadro,Ana Castela,20,8655878,0.12%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-07-20
37,3,Super Shy,NewJeans,2,8649087,-0.63%,https://www.youtube.com/watch?v=ArmDp-zijuc,2023-07-20
38,22,Phir Aur Kya Chahiye,Arijit Singh & Sachin–Jigar,9,8608275,-0.12%,https://www.youtube.com/watch?v=8sLS2knUa6Y,2023-07-20
39,n/a,Do not touch,MISAMO,1,8331940,n/a,https://www.youtube.com/watch?v=woKq2sD8xho,2023-07-20
40,39,PLEBADA,Peso Pluma & El Alfa,6,8324782,0.09%,https://www.youtube.com/watch?v=f7XYWF4fpik,2023-07-20
41,48,Pobre Corazón (Ao Vivo),Ke Personajes,20,8250760,0.28%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4,2023-07-20
42,n/a,Try That In A Small Town,Jason Aldean,1,8096762,n/a,https://www.youtube.com/watch?v=b1_RKu-ESCY,2023-07-20
