Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Tukoh Taka (Official FIFA Fan Festival™ Anthem),Nicki Minaj & Maluma & Myriam Fares & FIFA Sound,1,26590928,n/a,https://www.youtube.com/watch?v=rb0bjyt1OD0,2022-11-24
2,n/a,정국 (Jung Kook) 'Dreamers' @ FIFA World Cup Qatar 2022 Opening Ceremony,BTS & Jung Kook,1,21990343,n/a,https://www.youtube.com/watch?v=jEdfjuG0Fx4,2022-11-24
3,n/a,Waka Waka (This Time for Africa) [The Official 2010 FIFA World World Cup Song],Shakira,28,18430208,n/a,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2022-11-24
4,1,Bzrp Music Sessions Vol. 50,Bizarrap & Duki,2,16013937,-0.03%,https://www.youtube.com/watch?v=Gzs60iBgd3E,2022-11-24
5,3,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,3,14698138,0.04%,https://www.youtube.com/watch?v=sABN7goDbZ8,2022-11-24
6,4,Me porto bonito,Bad Bunny,23,13820408,0.06%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-11-24
7,2,Ranjithame,M.M. Manasi & Thalapathy Vijay,3,12937098,-0.09%,https://www.youtube.com/watch?v=zuVV9Y55gvc,2022-11-24
8,8,La Bachata,Manuel Turizo,19,12731702,0.06%,https://www.youtube.com/watch?v=TiM_TFpT_DE,2022-11-24
9,5,Calm Down,Rema & Selena Gomez,12,12483765,0%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-11-24
10,12,Tití me preguntó,Bad Bunny,26,11620992,0.15%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-11-24
11,9,Kesariya (From “Brahmastra”),Arijit Singh,19,11516234,0.01%,https://www.youtube.com/watch?v=BddP6PYo2gs,2022-11-24
12,7,Shut Down,BLACKPINK,10,11140494,-0.08%,https://www.youtube.com/watch?v=POe9SOEKotk,2022-11-24
13,6,Cairo,KAROL G & Ovy On The Drums,2,10853640,-0.11%,https://www.youtube.com/watch?v=Z02zptUN8gI,2022-11-24
14,n/a,Arhbo,Ozuna & FIFA Sound & GIMS & RedOne,1,10764358,n/a,https://www.youtube.com/watch?v=e8laLiWolGg,2022-11-24
15,15,GATÚBELA,KAROL G & Maldy,13,10338795,0.11%,https://www.youtube.com/watch?v=SK37InR9j38,2022-11-24
16,11,Dilwa Le Gaile Raja,Shilpi Raj,10,10234954,-0.06%,https://www.youtube.com/watch?v=5kJMtNWUytY,2022-11-24
17,13,Pink Venom,BLACKPINK,14,10164813,0.05%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-11-24
18,21,Chann Sitare,Ammy Virk,3,10079751,0.24%,https://www.youtube.com/watch?v=D0gWr9K8Lb4,2022-11-24
19,17,Hey mor,Ozuna,6,9909258,0.12%,https://www.youtube.com/watch?v=7ouFkoU8Ap8,2022-11-24
20,19,NO SE VA (EN VIVO),Grupo Frontera,7,9741024,0.18%,https://www.youtube.com/watch?v=-1vsm5bhoyE,2022-11-24
21,16,قلبي ( حصرياً ),Yaser Abd Alwahab,4,9691676,0.08%,https://www.youtube.com/watch?v=gnMdTTeY1FY,2022-11-24
22,22,PROVENZA,KAROL G,31,9549415,0.2%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-11-24
23,10,No Se Va (En Vivo),Grupo Frontera,10,9524296,-0.16%,https://www.youtube.com/watch?v=VtKcDwz6hiM,2022-11-24
24,18,DESPECHÁ,ROSALÍA,16,9335241,0.08%,https://www.youtube.com/watch?v=5g2hT4GmAGU,2022-11-24
25,25,Calm Down,Rema,27,9196278,0.22%,https://www.youtube.com/watch?v=CQLsdm1ZYAw,2022-11-24
26,n/a,Just Wanna Rock,Lil Uzi Vert,1,8912508,n/a,https://www.youtube.com/watch?v=UhbixyxgsiU,2022-11-24
27,23,Devoto,Kim Loaiza,5,8770122,0.14%,https://www.youtube.com/watch?v=mxF58TYuPaM,2022-11-24
28,27,World Cup,IShowSpeed,3,8758854,0.24%,https://www.youtube.com/watch?v=8n5dJwWXrbo,2022-11-24
29,14,Monotonía,Shakira & Ozuna,6,8553772,-0.12%,https://www.youtube.com/watch?v=j5y6xLpRwx4,2022-11-24
30,20,Feliz Cumpleaños Ferxxo,Feid,14,8492602,0.04%,https://www.youtube.com/watch?v=jRxDUsGmwuc,2022-11-24
31,n/a,See You Again,Wiz Khalifa,112,8359156,n/a,https://www.youtube.com/watch?v=RgKAFK5djSk,2022-11-24
32,n/a,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] ...,Pitbull,1,8117681,n/a,https://www.youtube.com/watch?v=TGtWWb9emYI,2022-11-24
33,n/a,Do It Right,Don Toliver,1,7734017,n/a,https://www.youtube.com/watch?v=no0RhhdJMlE,2022-11-24
34,n/a,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundia...,Shakira,1,7719706,n/a,https://www.youtube.com/watch?v=dzsuE5ugxf4,2022-11-24
35,54,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,17,7694804,0.38%,https://www.youtube.com/watch?v=aAkMkVFwAoo,2022-11-24
36,n/a,Jehda Nasha,Harjot Kaur & Yohani & IP Singh,1,7656395,n/a,https://www.youtube.com/watch?v=jpYkoa-uE_c,2022-11-24
37,24,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,21,7558892,0%,https://www.youtube.com/watch?v=A_g3lMcWVy0,2022-11-24
38,n/a,"Into the Unknown (From ""Frozen 2"")",Idina Menzel & AURORA,14,7521697,n/a,https://www.youtube.com/watch?v=gIOyB9ZXn8s,2022-11-24
39,66,Another Love (Official Video),Tom Odell,15,7479720,0.55%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-11-24
40,30,Dos Besitos,La Joaqui,3,7193650,0.08%,https://www.youtube.com/watch?v=AJleGCGFyIg,2022-11-24
41,34,Miss You,Oliver Tree & Robin Schulz,4,7170765,0.13%,https://www.youtube.com/watch?v=BX0lKSa_PTk,2022-11-24
42,49,PUNTO 40,Rauw Alejandro & Baby Rasta,6,7164184,0.27%,https://www.youtube.com/watch?v=rhctf92wgqU,2022-11-24
43,45,Moscow Mule,Bad Bunny,29,7130395,0.24%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-11-24
44,32,Unholy (Official Music Video),Sam Smith & Kim Petras,8,7088937,0.1%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-11-24
45,29,Laal Ghaghra,Shilpi Raj & Pawan Singh,11,7034727,0.04%,https://www.youtube.com/watch?v=qZId59qml_4,2022-11-24
46,n/a,Roça Em Mim,Zé Felipe & Luan Pereira & Ana Castela,1,7033201,n/a,https://www.youtube.com/watch?v=5fI3cK7iDeg,2022-11-24
47,37,Eu Gosto Assim,Gustavo Mioto,7,6952195,0.13%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-11-24
48,65,Tabla,Shilpi Raj & Khesari Lal Yadav,4,6861030,0.4%,https://www.youtube.com/watch?v=ty9SJ_wrReI,2022-11-24
49,n/a,Waving Flag,K'naan,1,6767180,n/a,https://www.youtube.com/watch?v=WTJSt4wP2ME,2022-11-24
50,31,Sereia,Orochi & MC Ryan SP & Oruam,4,6603625,0.01%,https://www.youtube.com/watch?v=24lfgigKHqQ,2022-11-24
51,39,Made You Look,Meghan Trainor,5,6535748,0.1%,https://www.youtube.com/watch?v=gPCCYMeXin0,2022-11-24
52,26,Nxde,(G)I-DLE,6,6446810,-0.11%,https://www.youtube.com/watch?v=fCO7f0SmrDc,2022-11-24
53,51,Qué Agonía,Ángela Aguilar & Yuridia,5,6394818,0.13%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2022-11-24
54,36,Billete Grande,Edgardo Nuñez & Fuerza Regida,9,6343878,0.02%,https://www.youtube.com/watch?v=ao3SN7fkQQU,2022-11-24
