Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,That That,PSY,1,64067429,n/a,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2022-05-05
2,2,PROVENZA,KAROL G,2,26759078,0.07%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-05-05
3,3,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,3,21245469,0.03%,https://www.youtube.com/watch?v=ffaqVXuWO9o,2022-05-05
4,1,Paulo Londra: Bzrp Music Sessions Vol. 23,Bizarrap & Paulo Londra,2,18154504,-0.38%,https://www.youtube.com/watch?v=WkgHkrM9fo0,2022-05-05
5,4,Envolver,Anitta,10,14304186,-0.05%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-05-05
6,6,As It Was,Harry Styles,5,13832926,-0.01%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-05-05
7,n/a,FEARLESS OFFICIAL M/V,LE SSERAFIM,1,13273055,n/a,https://www.youtube.com/watch?v=4vbDFu0PUew,2022-05-05
8,n/a,Bhool Bhulaiyaa 2 Title Track,Mellow D & Neeraj Shridhar & Bob,1,12936810,n/a,https://www.youtube.com/watch?v=J1rOfVst-EQ,2022-05-05
9,7,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,17,12551087,0.04%,https://www.youtube.com/watch?v=vdY5SFZBgnk,2022-05-05
10,14,ZOOM,Jessi,3,12377160,0.33%,https://www.youtube.com/watch?v=6j928wBZ_Bo,2022-05-05
11,n/a,Celeb,PSY,1,10183643,n/a,https://www.youtube.com/watch?v=vg6Iq_Es3Wk,2022-05-05
12,10,Jordan,Ryan Castro,12,10125482,-0.02%,https://www.youtube.com/watch?v=oFKu8wm7RcA,2022-05-05
13,9,Una Noche en Medellín,Cris Mj,11,9449410,-0.09%,https://www.youtube.com/watch?v=EaIh7tRqdqM,2022-05-05
14,n/a,Angst,Rammstein,1,9018618,n/a,https://www.youtube.com/watch?v=ONj9cvHCado,2022-05-05
15,13,Srivalli,Javed Ali,17,8971061,-0.08%,https://www.youtube.com/watch?v=hcMzwMrr1tE,2022-05-05
16,5,Naacho Naacho,Rahul Sipligunj & Yazin Nizar & Vishal Mishra,4,8810578,-0.37%,https://www.youtube.com/watch?v=sAzlWScHTc4,2022-05-05
17,11,Halli Naatu,Kaala Bhairava & Rahul Sipligunj,4,8396235,-0.17%,https://www.youtube.com/watch?v=OsU0CGZoV8E,2022-05-05
18,21,Desesperados,Rauw Alejandro & Chencho Corleone,19,8387510,0.05%,https://www.youtube.com/watch?v=K9mTSekTktw,2022-05-05
19,27,MONEY (PERFORMANCE VIDEO),BLACKPINK,33,7991310,0.1%,https://www.youtube.com/watch?v=dNCWe_6HAM8,2022-05-05
20,n/a,Whistle Baja 2.0,Mika Singh & Neeti Mohan,1,7822302,n/a,https://www.youtube.com/watch?v=Dlne8IDlC00,2022-05-05
