Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Moscow Mule,Bad Bunny,1,36396072,n/a,https://www.youtube.com/watch?v=p38WgakuYDo,2022-05-12
2,1,That That,PSY,2,29570920,-0.54%,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2022-05-12
3,n/a,Min Awel Dekika,Elissa & Saad Lamjarred,1,28012842,n/a,https://www.youtube.com/watch?v=O--o-O-ABBw,2022-05-12
4,2,PROVENZA,KAROL G,3,27537866,0.03%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-05-12
5,n/a,The Heart Part 5,Kendrick Lamar,1,20662296,n/a,https://www.youtube.com/watch?v=uAPUkgeiFVY,2022-05-12
6,n/a,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,1,18524909,n/a,https://www.youtube.com/watch?v=xn21hH7kyx8,2022-05-12
7,3,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,4,18400171,-0.13%,https://www.youtube.com/watch?v=ffaqVXuWO9o,2022-05-12
8,n/a,Ma Ma Mahesha,Jonita Gandhi & Thaman S & Sri Krishna,1,15715569,n/a,https://www.youtube.com/watch?v=-PTf2z3Zf6s,2022-05-12
9,n/a,Ojitos Lindos,Bad Bunny & Bomba Estéreo,1,15273393,n/a,https://www.youtube.com/watch?v=10EX-_h4pYc,2022-05-12
10,n/a,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,1,14526637,n/a,https://www.youtube.com/watch?v=QpKkNIT84GY,2022-05-12
11,n/a,Después de la Playa,Bad Bunny,1,14381488,n/a,https://www.youtube.com/watch?v=a5rlgE6dcBY,2022-05-12
12,n/a,Good Boy Gone Bad (Japanese Version),TOMORROW X TOGETHER,1,14065048,n/a,https://www.youtube.com/watch?v=Os_6c5j6YiQ,2022-05-12
13,n/a,Komuram Bheemudho,Kaala Bhairava,1,13476978,n/a,https://www.youtube.com/watch?v=2VmgpHUld8o,2022-05-12
14,n/a,Party (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,1,12719199,n/a,https://www.youtube.com/watch?v=G9XrXnfJPsk,2022-05-12
15,6,As It Was,Harry Styles,6,12575107,-0.09%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-05-12
16,5,Envolver,Anitta,11,12503292,-0.13%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-05-12
17,9,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,18,12254430,-0.02%,https://www.youtube.com/watch?v=vdY5SFZBgnk,2022-05-12
18,10,ZOOM,Jessi,4,11557216,-0.07%,https://www.youtube.com/watch?v=6j928wBZ_Bo,2022-05-12
19,n/a,VIKRAM – Pathala Pathala Lyric | Kamal Haasan | Vijay Sethupathi | Lokesh Kanagaraj | Anirudh,Sony Music South,1,11237454,n/a,https://www.youtube.com/watch?v=9VpeTiz81gc,2022-05-12
20,8,Bhool Bhulaiyaa 2 Title Track,Mellow D & Neeraj Shridhar & Bob,2,11231191,-0.13%,https://www.youtube.com/watch?v=J1rOfVst-EQ,2022-05-12
21,n/a,Two Two Two,Anirudh Ravichander & Sanjana Kalmanje & Sunidhi Chauhan,1,10831837,n/a,https://www.youtube.com/watch?v=MJmxdlCtFWU,2022-05-12
22,n/a,D.M.B. (Official Video),A$AP Rocky,1,10747945,n/a,https://www.youtube.com/watch?v=0NzlbBmkM3E,2022-05-12
23,n/a,Me fui de vacaciones,Bad Bunny,1,10179577,n/a,https://www.youtube.com/watch?v=7K7Sl0FPsVo,2022-05-12
24,37,Kalaavathi - Music Video | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram,Saregama Telugu,13,10041749,0.49%,https://www.youtube.com/watch?v=Vbu44JdN12s,2022-05-12
25,4,Paulo Londra: Bzrp Music Sessions Vol. 23,Bizarrap & Paulo Londra,3,9960703,-0.45%,https://www.youtube.com/watch?v=WkgHkrM9fo0,2022-05-12
