Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,30,27602513,0.46%,https://www.youtube.com/watch?v=aAkMkVFwAoo,2023-12-28
2,10,Last Christmas,Wham!,37,20364928,0.45%,https://www.youtube.com/watch?v=E8gmARGvPlI,2023-12-28
3,4,La Diabla,Xavi,4,19887798,0.28%,https://www.youtube.com/watch?v=HfzbN5ky5Co,2023-12-28
4,5,BELLAKEO,Peso Pluma & Anitta,3,19081262,0.23%,https://www.youtube.com/watch?v=fOT0BUpITw8,2023-12-28
5,9,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,21,17387135,0.21%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2023-12-28
6,8,Según Quién,Maluma & Carin Leon,15,17299204,0.17%,https://www.youtube.com/watch?v=69lO08ar-mI,2023-12-28
7,12,Daqui pra Sempre,Manu & Simone Mendes,13,17079669,0.32%,https://www.youtube.com/watch?v=2FNiAPNK4Ig,2023-12-28
8,21,Gulabi Sharara,Inder Arya,4,14874650,0.39%,https://www.youtube.com/watch?v=4cw3x0tU-pk,2023-12-28
9,2,Arjan Vailly,Bhupinder Babbal,6,14508798,-0.22%,https://www.youtube.com/watch?v=zqGW6x_5N0k,2023-12-28
10,14,Xavi - La Víctima (Official Video),Xavi,7,14054560,0.13%,https://www.youtube.com/watch?v=Mi-NXEGjAvg,2023-12-28
11,30,Pehle Bhi Main,Vishal Mishra,2,13986785,0.55%,https://www.youtube.com/watch?v=iAIBF2ngbWY,2023-12-28
12,16,Jale 2,Shiva Choudhary & Sapna Choudhary,3,13463639,0.16%,https://www.youtube.com/watch?v=zFvLoiq58Nk,2023-12-28
13,7,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,3,13425578,-0.11%,https://www.youtube.com/watch?v=dwiXguIajEA,2023-12-28
14,17,ANDO,Jere Klein,13,13137025,0.13%,https://www.youtube.com/watch?v=LfwVGlW237o,2023-12-28
15,n/a,Ishq Jaisa Kuch,Vishal - Shekhar & Shilpa Rao & Mellow D,1,12617194,n/a,https://www.youtube.com/watch?v=Y8RDVRKMf_Y,2023-12-28
16,19,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,15,12391705,0.13%,https://www.youtube.com/watch?v=zG5gWncAhls,2023-12-28
17,22,La Bebe (Remix),Yng Lvcas & Peso Pluma,40,11916321,0.13%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-12-28
18,15,Reggaeton Champagne,Bellakath & Dani Flow,9,11294931,-0.05%,https://www.youtube.com/watch?v=h6qbOjac8qo,2023-12-28
19,13,SATRANGA,Arijit Singh,6,11280508,-0.1%,https://www.youtube.com/watch?v=HrnrqYxYrbk,2023-12-28
20,24,TQG,Shakira & KAROL G,44,11024197,0.12%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-12-28
21,27,MI EX TENÍA RAZÓN (Official Video),KAROL G,20,10634416,0.12%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2023-12-28
22,25,Chaleya,Arijit Singh & Shilpa Rao,20,10405219,0.08%,https://www.youtube.com/watch?v=VAdGW7QDJiU,2023-12-28
23,20,Pagli Dekhave Agarbatti,Neelkamal Singh,12,10312878,-0.05%,https://www.youtube.com/watch?v=W3y-tkuLhvY,2023-12-28
24,32,un x100to,Grupo Frontera & Bad Bunny,37,10290864,0.26%,https://www.youtube.com/watch?v=3inw26U-os4,2023-12-28
25,31,Lollipop,Darell,11,9922456,0.19%,https://www.youtube.com/watch?v=5ospiemGG3M,2023-12-28
26,6,Abrar’S Entry Jamal Kudu,Choir,3,9892568,-0.35%,https://www.youtube.com/watch?v=PmdyY38g6Rg,2023-12-28
27,49,La Morocha,Luck Ra & BM,18,9246259,0.47%,https://www.youtube.com/watch?v=mo7MpQZRd5Q,2023-12-28
28,n/a,Saari Duniya Jalaa Denge,B Praak,1,9221849,n/a,https://www.youtube.com/watch?v=6OXfgu8uKnE,2023-12-28
29,41,LALA,Myke Towers,22,8948352,0.23%,https://www.youtube.com/watch?v=BVdngsy95mY,2023-12-28
30,34,Xamdam Sobirov & Rayhon - Qizil ko'ylak (audio 2023),NevoMusic,4,8744336,0.08%,https://www.youtube.com/watch?v=-rl0B0r3urk,2023-12-28
31,n/a,Closer Than This,Jimin,1,8715604,n/a,https://www.youtube.com/watch?v=zzKV_T9ybe8,2023-12-28
32,35,10 Carros,Mainstreet & Chefin & LB Único,5,8706557,0.08%,https://www.youtube.com/watch?v=T2BQG_8CFHI,2023-12-28
33,42,DENTRO DA HILUX,Mc Daniel & Luan Pereira & MC Ryan SP,17,8574935,0.25%,https://www.youtube.com/watch?v=HZli8pArLSE,2023-12-28
34,36,Primera Cita,Carin Leon,26,8537351,0.09%,https://www.youtube.com/watch?v=jhMiIUb2GEA,2023-12-28
35,n/a,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,37,8446349,n/a,https://www.youtube.com/watch?v=1WPWhghNipM,2023-12-28
36,23,Línea del Perreo,Uzielito Mix & Yeri Mua & El Jordan 23 & Dj Kiire,3,8235901,-0.17%,https://www.youtube.com/watch?v=lx_bGLuYpGE,2023-12-28
37,61,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,16,8132348,0.4%,https://www.youtube.com/watch?v=h09p0IGiKaE,2023-12-28
38,53,El Amor de Mi Vida,Los Ángeles Azules & Maria Becerra,17,7802238,0.28%,https://www.youtube.com/watch?v=CaSCapHZhc0,2023-12-28
39,44,Ella Baila Sola,Eslabón Armado & Peso Pluma,34,7740428,0.16%,https://www.youtube.com/watch?v=lZiaYpD9ZrI,2023-12-28
40,n/a,Gangnam Style,PSY,38,7646243,n/a,https://www.youtube.com/watch?v=9bZkp7q19f0,2023-12-28
41,33,Si No Estás,iñigo quintero,13,7633258,-0.06%,https://www.youtube.com/watch?v=vldYYjCQ7jc,2023-12-28
42,66,College Papa,Bheems Ceciroleo & Varam & Keerthana Sharma,6,7384242,0.29%,https://www.youtube.com/watch?v=8dwrE0OCq40,2023-12-28
43,47,Koka,Mankirt Aulakh & Simar Kaur,3,7364290,0.15%,https://www.youtube.com/watch?v=uPl_jL9mCKc,2023-12-28
44,77,Manda um oi,Guilherme & Benuto & Simone Mendes,13,7312647,0.35%,https://www.youtube.com/watch?v=b3NsZtiiwFg,2023-12-28
45,45,Water,Tyla,12,7304039,0.12%,https://www.youtube.com/watch?v=XoiOOiuH8iI,2023-12-28
46,39,Tu hai kahan,AUR,9,7200278,-0.05%,https://www.youtube.com/watch?v=AX6OrbgS8lI,2023-12-28
47,67,Unakku Thaan,Dhibu Ninan Thomas & Santhosh Narayanan & Dhvani Kailas,3,7170752,0.25%,https://www.youtube.com/watch?v=bui3q02NK8Y,2023-12-28
48,n/a,ERRO GOSTOSO (Ao Vivo),Simone Mendes,22,7155895,n/a,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-12-28
49,76,Snowman,Sia,10,7139406,0.31%,https://www.youtube.com/watch?v=gset79KMmt0,2023-12-28
