Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,5,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,4,32131818,0.55%,https://www.youtube.com/watch?v=gvyUuxdRdR4,2021-08-26
2,2,Paani Paani - Lofi,Badshah & Aastha Gill,11,28772696,0.04%,https://www.youtube.com/watch?v=nFjVlf2r9_Q,2021-08-26
3,4,STAY (Official Video),Justin Bieber & The Kid Laroi,7,21696579,0.03%,https://www.youtube.com/watch?v=kTJczUoc26U,2021-08-26
4,10,Manike Mage Hithe,Chamath Sangeeth & Yohani & Satheeshan,3,21283597,0.19%,https://www.youtube.com/watch?v=PgCliOxl41o,2021-08-26
5,1,Bachpan Ka Pyaar,Badshah & Aastha Gill & Sahdev Dirdo & Rico,3,20772550,-0.69%,https://www.youtube.com/watch?v=k7QniTYNsmQ,2021-08-26
6,9,Sakhiyan2.0,Maninder Buttar Zara Khan,2,20676089,0.1%,https://www.youtube.com/watch?v=PO6nynliE0Q,2021-08-26
7,n/a,Thunderous,Stray Kids,1,20032536,n/a,https://www.youtube.com/watch?v=EaswWiwMVs8,2021-08-26
8,23,Ranjha (From “Shershaah”),B Praak & Jasleen Royal,3,18952655,0.59%,https://www.youtube.com/watch?v=V7LwfY5U5WI,2021-08-26
9,6,Mann Bharryaa 2.0,B Praak,2,17916461,-0.1%,https://www.youtube.com/watch?v=1poXN3jF3Bw,2021-08-26
10,n/a,Kabhii Tumhhe,Darshan Raval & Javed - Mohsin,1,15408689,n/a,https://www.youtube.com/watch?v=ByIZIKFmHOA,2021-08-26
11,n/a,Khushi Jab Bhi Teri,Jubin Nautiyal & Rochak Kohli,1,14868452,n/a,https://www.youtube.com/watch?v=c7mWC6CN7kY,2021-08-26
12,24,Param Sundari,Shreya Ghoshal & A.R. Rahman,6,14304874,0.21%,https://www.youtube.com/watch?v=w4ClQO0FFQg,2021-08-26
13,13,Qué Más Pues? (Official Video),J Balvin & Maria Becerra,13,14304833,-0.1%,https://www.youtube.com/watch?v=zisuhZqTeH4,2021-08-26
14,26,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,DM - Desi Melodies,8,14037394,0.18%,https://www.youtube.com/watch?v=DUwlGduupRI,2021-08-26
15,11,Rak Kuan Me Song Kon,พร จันทพร เนย ภัสวรรณ,3,13523979,-0.21%,https://www.youtube.com/watch?v=g9bo2nkzZm0,2021-08-26
16,14,Yonaguni,Bad Bunny,12,12858775,-0.16%,https://www.youtube.com/watch?v=doLMt10ytHY,2021-08-26
17,21,Pepas (Audio),Farruko,6,12605294,0.01%,https://www.youtube.com/watch?v=kcYS_cUwr-8,2021-08-26
18,17,Permission to Dance,BTS,7,12452655,-0.13%,https://www.youtube.com/watch?v=CuklIb9d3fI,2021-08-26
19,25,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,27,11972110,0.01%,https://www.youtube.com/watch?v=sCbbMZ-q4-I,2021-08-26
20,n/a,"Qismat 2 (From ""Qismat 2"")",B Praak & Jaani,1,11905027,n/a,https://www.youtube.com/watch?v=dQUteg2uyPA,2021-08-26
21,22,Le Lo Pudina,Pawan Singh,12,11618062,-0.06%,https://www.youtube.com/watch?v=ua-bwaciKAM,2021-08-26
22,33,Baby me Atende,Matheus Fernandes & Dilsinho,19,11274749,0.03%,https://www.youtube.com/watch?v=qMEsx__88Gk,2021-08-26
23,32,Baarish Ban Jaana,Payal Dev & Stebin Ben,12,11244710,0.02%,https://www.youtube.com/watch?v=KVh4KtUSW3A,2021-08-26
24,16,Aventura Bad Bunny - Volví (Video Oficial),Aventura & Bad Bunny & Romeo Santos,4,10842528,-0.25%,https://www.youtube.com/watch?v=ayd3yWr4tqU,2021-08-26
25,29,Bilmem Mi?,Sefo,3,10601412,-0.06%,https://www.youtube.com/watch?v=eFutYdmi2gc,2021-08-26
26,37,52 Gaj Ka Daman,Renuka Panwar & MJ,34,10599802,0.03%,https://www.youtube.com/watch?v=CZt-rVn2BJs,2021-08-26
27,28,Entre Nosotros,Tiago PZK & Lit Killah,7,10447440,-0.07%,https://www.youtube.com/watch?v=FMA8X18-W1Q,2021-08-26
28,n/a,Adelante (Y3mr$ Remix),Otilia,1,10420981,n/a,https://www.youtube.com/watch?v=cjUytY5D3yI,2021-08-26
29,19,Todo De Ti,Rauw Alejandro,14,10398856,-0.19%,https://www.youtube.com/watch?v=CFPLIaMpGrY,2021-08-26
30,n/a,brutal (Official Video),Olivia Rodrigo,1,10315511,n/a,https://www.youtube.com/watch?v=OGUy2UmRxJ0,2021-08-26
31,20,You're Welcome,Dwayne Johnson,19,10295395,-0.17%,https://www.youtube.com/watch?v=79DijItQXMM,2021-08-26
32,27,Ram pam pam,Natti Natasha & Becky G,18,10239858,-0.11%,https://www.youtube.com/watch?v=_wE3hDN06Qg,2021-08-26
33,35,EL MAKINON (Official Video),KAROL G & Mariah Angeliq,22,10212087,-0.04%,https://www.youtube.com/watch?v=2jYEz66J_J4,2021-08-26
34,18,SE FOR AMOR - João Gomes e Vitor Fernandes (DVD Ao Vivo em Fortaleza),João Gomes,7,10182354,-0.22%,https://www.youtube.com/watch?v=-6J3HfX4sbg,2021-08-26
35,n/a,Mauja,Nikhil D'Souza & Anicka & Mann Taneja & Rukhsar Bandhukia,1,9927473,n/a,https://www.youtube.com/watch?v=wyq-qV_BxRI,2021-08-26
36,30,Bad Habits,Ed Sheeran,9,9620598,-0.14%,https://www.youtube.com/watch?v=orJSJGHjBLI,2021-08-26
37,38,Butter,BTS,14,9416392,-0.07%,https://www.youtube.com/watch?v=WMweEpGlu_U,2021-08-26
38,42,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,5,8929686,-0.07%,https://www.youtube.com/watch?v=UTHLKHL_whs,2021-08-26
39,7,#Pushpa - The Rise - Daakko Daakko Meka | Allu Arjun Rashmika | DSP | Sivam | Sukumar,Devi Sri Prasad,2,8776366,-0.54%,https://www.youtube.com/watch?v=irsLfoFb-W0,2021-08-26
40,n/a,Summer Of Love (Official Music Video),Tainy & Shawn Mendes,1,8478403,n/a,https://www.youtube.com/watch?v=v9lZ2MEx8oU,2021-08-26
41,85,पि लो पुदीना आह आह | #Pawan Singh का 2021 में यह कॉमेडी वीडियो हिट हो गया | Bhojpuri Hit Song 2021,Bhojpuri Song Dhamaka,2,8417539,0.41%,https://www.youtube.com/watch?v=GiFkwja7IcE,2021-08-26
42,15,Pepas (Official Video),Farruko,3,8377945,-0.44%,https://www.youtube.com/watch?v=y8trd3gjJt0,2021-08-26
43,47,Barsaat Ki Dhun,Anu Malik & Jubin Nautiyal & Rochak Kohli,6,8325358,-0.02%,https://www.youtube.com/watch?v=YIucrdfR6rI,2021-08-26
44,39,Nabız,Kurtuluş Kuş & Burak Bulut,5,8248842,-0.18%,https://www.youtube.com/watch?v=9BJjEjV2J4M,2021-08-26
45,3,INFERNO,Sub Urban & Bella Poarch,2,8077693,-0.64%,https://www.youtube.com/watch?v=hgF1HI_kW6s,2021-08-26
46,44,Nio Garcia x J Balvin x Bad Bunny - AM Remix,Nio Garcia & Bad Bunny & J Balvin,9,8035753,-0.1%,https://www.youtube.com/watch?v=RNzQdcPWWX4,2021-08-26
47,46,Razzi Bolja,Harjeet Deewana,2,8016955,-0.06%,https://www.youtube.com/watch?v=VT87DFblAxY,2021-08-26
48,43,Save Your Tears (Official Music Video),The Weeknd,34,7987068,-0.13%,https://www.youtube.com/watch?v=XXYlFuWEuKI,2021-08-26
49,45,Miénteme (Video Oficial),Maria Becerra & TINI,17,7876761,-0.11%,https://www.youtube.com/watch?v=mmRBXjVENDQ,2021-08-26
50,57,Bedardi Se Pyaar Ka,Jubin Nautiyal & Meet Bros.,12,7866513,0.07%,https://www.youtube.com/watch?v=y_RHQ4mBDKA,2021-08-26
51,8,Queendom,Red Velvet,2,7857973,-0.59%,https://www.youtube.com/watch?v=c9RzZpV460k,2021-08-26
52,n/a,Bas Kar Pagli,Shilpi Raj & Khesari Lal Yadav,1,7855967,n/a,https://www.youtube.com/watch?v=91fPPp_Hb68,2021-08-26
53,50,good 4 u (Official Video),Olivia Rodrigo,15,7793335,-0.04%,https://www.youtube.com/watch?v=gNi_6U5Pm_o,2021-08-26
