Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Rich Men North Of Richmond,Oliver Anthony Music,1,20649493,n/a,https://www.youtube.com/watch?v=sqSA-SY5Hro,2023-08-24
2,1,MI EX TENÍA RAZÓN (Official Video),KAROL G,2,19372681,-0.29%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2023-08-24
3,2,Main Nikla Gaddi Leke,Udit Narayan & Aditya Narayan & Mithoon,4,17742779,-0.08%,https://www.youtube.com/watch?v=2nK6WBcGPOw,2023-08-24
4,7,LALA,Myke Towers,4,15684872,0.02%,https://www.youtube.com/watch?v=BVdngsy95mY,2023-08-24
5,9,La Bebe (Remix),Yng Lvcas & Peso Pluma,22,14317576,-0.04%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-08-24
6,8,Guli Mata,Saad Lamjarred & Shreya Ghoshal,6,13893161,-0.08%,https://www.youtube.com/watch?v=Gp1RNYBckBs,2023-08-24
7,6,Seven,Jung Kook,6,13107654,-0.16%,https://www.youtube.com/watch?v=QU9c0053UAU,2023-08-24
8,69,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir,Jasleen Royal,2,12713736,1.19%,https://www.youtube.com/watch?v=RLzC55ai0eo,2023-08-24
9,11,un x100to,Grupo Frontera & Bad Bunny,19,12531474,-0.1%,https://www.youtube.com/watch?v=3inw26U-os4,2023-08-24
10,10,LALA,Myke Towers,9,12000785,-0.19%,https://www.youtube.com/watch?v=MkO9g3ywnG4,2023-08-24
11,13,Udd Jaa Kaale Kaava,Udit Narayan & Alka Yagnik,6,11779710,0.05%,https://www.youtube.com/watch?v=7VppHj0Rue0,2023-08-24
12,12,What Jhumka?,Arijit Singh & Jonita Gandhi,5,11391750,-0.03%,https://www.youtube.com/watch?v=87JIOAX3njM,2023-08-24
13,14,Primera Cita,Carin Leon,8,11355914,0.02%,https://www.youtube.com/watch?v=jhMiIUb2GEA,2023-08-24
14,15,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,3,10925597,0.02%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2023-08-24
15,19,TQG,Shakira & KAROL G,26,9832611,-0.06%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-08-24
16,n/a,Chal Tere Ishq Mein,Neeti Mohan & Vishal Mishra & Shahnaz Akhtar & Sahil Akhtar & Mithoon,1,9831776,n/a,https://www.youtube.com/watch?v=p_oYiDR6S0E,2023-08-24
17,21,Los del Espacio,LIT killah & Tiago PZK & Maria Becerra & Duki & Emilia & Rusherking & Big One & FMK,12,9509604,-0.04%,https://www.youtube.com/watch?v=eBSQug_xtwc,2023-08-24
18,23,Classy 101,Feid & Young Miko,21,9492571,0.01%,https://www.youtube.com/watch?v=cD5T1Y4b7wA,2023-08-24
19,20,Sent Gamkauwa,Shivani Singh,10,9393262,-0.07%,https://www.youtube.com/watch?v=n86cMw_SyWU,2023-08-24
20,18,QLONA,KAROL G & Peso Pluma,2,9285969,-0.12%,https://www.youtube.com/watch?v=BeUOBoSPWvA,2023-08-24
21,n/a,Killin’ Me Good (English ver.),JIHYO,1,9277940,n/a,https://www.youtube.com/watch?v=jyw_vrI4ySg,2023-08-24
22,5,Chaleya,Arijit Singh & Shilpa Rao,2,9162167,-0.44%,https://www.youtube.com/watch?v=VAdGW7QDJiU,2023-08-24
23,24,مخصماك,Nawal Abdechaffi - نوال عبد الشافي,5,9133489,-0.02%,https://www.youtube.com/watch?v=gDmouDqewCs,2023-08-24
24,16,Barbie Girl,Aqua,7,8767560,-0.17%,https://www.youtube.com/watch?v=ZyhrYis509A,2023-08-24
25,27,Qué Agonía,Ángela Aguilar & Yuridia,44,8755578,-0.01%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2023-08-24
