Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,This Is What You Came For (Official Video),Calvin Harris,8,47046174,-0.08%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-08-11
2,2,Work from Home (Official Video),Fifth Harmony,24,30676137,-0.05%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-08-11
3,3,Cold Water,Major Lazer,3,28850208,0.16%,https://www.youtube.com/watch?v=a59gmGkq_pw,2016-08-11
4,4,Sorry,Justin Bieber,25,23841677,-0.01%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-08-11
5,n/a,Purple Lamborghini,Skrillex & Rick Ross,1,23414467,n/a,https://www.youtube.com/watch?v=ZkqyIoYAXV8,2016-08-11
6,57,We Don't Talk Anymore,Charlie Puth,2,23188002,1.42%,https://www.youtube.com/watch?v=3AtDnEC4zak,2016-08-11
7,8,La Bicicleta,Shakira & Carlos Vives,5,23113411,0.1%,https://www.youtube.com/watch?v=-UV0QGLmYys,2016-08-11
8,18,Closer (Lyric),The Chainsmokers,2,22539820,0.33%,https://www.youtube.com/watch?v=PT2_F-1esPk,2016-08-11
9,5,Don't Let Me Down,The Chainsmokers,15,21374343,-0.06%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2016-08-11
10,7,Cheap Thrills (Official Lyric Video),Sia,22,21289297,-0.03%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-08-11
11,16,Shaky Shaky,Daddy Yankee,3,21271308,0.23%,https://www.youtube.com/watch?v=aKuivabiOns,2016-08-11
12,12,Treat You Better,Shawn Mendes,4,21027120,0.06%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2016-08-11
13,9,Andas En Mi Cabeza,Chino & Nacho,16,20267585,-0.01%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-08-11
14,6,DUELE EL CORAZON,Enrique Iglesias,13,20093594,-0.11%,https://www.youtube.com/watch?v=xFutjZEBTXs,2016-08-11
15,31,Heathens,twenty one pilots,8,19922346,0.52%,https://www.youtube.com/watch?v=UprcpdwuwCg,2016-08-11
16,11,Work,Rihanna,25,19604126,-0.02%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-08-11
17,n/a,Rise,Katy Perry,1,18936438,n/a,https://www.youtube.com/watch?v=hdw1uKiTI5c,2016-08-11
18,10,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,23,18543638,-0.08%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-08-11
19,13,Alan Walker - Faded,Alan Walker,25,17839719,-0.07%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-08-11
20,15,See You Again,Wiz Khalifa,25,17709795,0%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-08-11
21,61,Chúng ta không thuộc về nhau,Sơn Tùng M-TP,2,17302460,0.87%,https://www.youtube.com/watch?v=qGRU3sRbaYw,2016-08-11
22,33,Kill Em With Kindness,Selena Gomez,10,16329251,0.28%,https://www.youtube.com/watch?v=HHP5MKgK0o8,2016-08-11
23,17,Picky,Joey Montana,25,15465826,-0.09%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-08-11
24,20,El Perdedor (Official Video),Maluma,16,15271542,-0.06%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-08-11
25,21,Bobo,J Balvin,13,15047190,-0.07%,https://www.youtube.com/watch?v=0GvLP2C2w9U,2016-08-11
26,19,Hasta el Amanecer,Nicky Jam,25,14879892,-0.09%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-08-11
27,23,Ain't Your Mama (Official Video),Jennifer Lopez,14,14644035,-0.01%,https://www.youtube.com/watch?v=Pgmx7z49OEk,2016-08-11
28,28,Love Yourself PURPOSE : The Movement,Justin Bieber,25,14200399,0.04%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-08-11
29,32,All In My Head (Flex) (Official Video),Fifth Harmony,7,14174559,0.1%,https://www.youtube.com/watch?v=jsbeemdD2rQ,2016-08-11
30,n/a,Pyaar Manga Hai,Armaan Malik & Neeti Mohan,1,13932941,n/a,https://www.youtube.com/watch?v=sNyvRvnjqqM,2016-08-11
31,26,Lean On,Major Lazer & DJ Snake,25,13587095,-0.02%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-08-11
32,30,Stressed Out,twenty one pilots,25,13515916,0.02%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-08-11
33,24,How Deep Is Your Love,Calvin Harris & Disciples,25,13222884,-0.09%,https://www.youtube.com/watch?v=EgqUJOudrcM,2016-08-11
34,25,Worth It (Official Video),Fifth Harmony,25,13149007,-0.07%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-08-11
35,22,คนมีเสน่ห์,Nakharin Kingsak,7,12974511,-0.12%,https://www.youtube.com/watch?v=R10mrTJpqPw,2016-08-11
36,34,What Do You Mean?,Justin Bieber,25,12913012,0.02%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-08-11
37,37,Uptown Funk (Official Video),Mark Ronson,25,12559125,0.04%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-08-11
38,n/a,Make Me... ft. G-Eazy (Official Video),Britney Spears,1,12392917,n/a,https://www.youtube.com/watch?v=etfJCm0nfr4,2016-08-11
39,n/a,Sucker for Pain (with Logic Ty Dolla $ign & X Ambassadors),Atlantic Records,1,12263544,n/a,https://www.youtube.com/watch?v=-59jGD4WrmE,2016-08-11
40,41,Into You (Official Video),Ariana Grande,12,12241981,0.06%,https://www.youtube.com/watch?v=1ekZEVeXwek,2016-08-11
41,27,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS""...",Justin Timberlake,13,12185664,-0.11%,https://www.youtube.com/watch?v=ru0K8uYEZWw,2016-08-11
42,39,Company,Justin Bieber,10,12173343,0.02%,https://www.youtube.com/watch?v=gdx7gN1UyX0,2016-08-11
43,35,Send My Love (To Your New Lover),Adele,12,12151267,-0.03%,https://www.youtube.com/watch?v=fk4BbF7B29w,2016-08-11
44,36,Me Too,Meghan Trainor,14,12117409,-0.03%,https://www.youtube.com/watch?v=qDRORgoZxZU,2016-08-11
45,47,Thinking out Loud,Ed Sheeran,25,12043574,0.13%,https://www.youtube.com/watch?v=lp-EO5I60KA,2016-08-11
46,38,Bailando,Enrique Iglesias,25,11840681,-0.02%,https://www.youtube.com/watch?v=NUsoVlDFqZg,2016-08-11
47,29,NA,NA,13,11693577,-0.13%,n/a,2016-08-11
48,42,Sugar,Maroon 5,25,11654772,0.02%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-08-11
49,14,Kala Chashma,Amar Arshi & Badshah & Neha Kakkar & Indeep Bakshi,3,11576171,-0.39%,https://www.youtube.com/watch?v=k4yXQkG2s1E,2016-08-11
50,44,Shake It Off,Taylor Swift,25,11278099,0.04%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-08-11
51,66,Chillax (Official Video),Farruko,2,11269623,0.27%,https://www.youtube.com/watch?v=7fEQmJ98x_Y,2016-08-11
52,49,Blank Space,Taylor Swift,25,11247098,0.07%,https://www.youtube.com/watch?v=e-ORhEE9VVg,2016-08-11
53,48,Ride,twenty one pilots,7,11223204,0.06%,https://www.youtube.com/watch?v=Pw-0pbY9JeU,2016-08-11
54,40,No Money,Galantis,11,11138212,-0.04%,https://www.youtube.com/watch?v=xUVz4nRmxn4,2016-08-11
55,43,Hotline Bling,Drake,25,10996554,-0.02%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-08-11
