Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,La Diabla,Xavi,8,27515966,0.02%,https://www.youtube.com/watch?v=HfzbN5ky5Co,2024-01-25
2,4,BELLAKEO,Peso Pluma & Anitta,7,22805766,0.11%,https://www.youtube.com/watch?v=fOT0BUpITw8,2024-01-25
3,2,Jale 2,Shiva Choudhary & Sapna Choudhary,7,22146103,-0.01%,https://www.youtube.com/watch?v=zFvLoiq58Nk,2024-01-25
4,n/a,Love wins all,IU,1,20751049,n/a,https://www.youtube.com/watch?v=JleoAppaxi0,2024-01-25
5,7,Xavi - La Víctima (Official Video),Xavi,11,17470104,0.03%,https://www.youtube.com/watch?v=Mi-NXEGjAvg,2024-01-25
6,5,Kurchi Madathapetti,Thaman S & Sri Krishna & Sahithi Chaganti & Mahesh Babu & Saraswati Putra,4,15674740,-0.16%,https://www.youtube.com/watch?v=Ldn11dMHTJ8,2024-01-25
7,10,UNA FOTO (Remix),Mesita & Nicki Nicole & Tiago PZK,3,14450936,0.08%,https://www.youtube.com/watch?v=LWdAMW_4Yq0,2024-01-25
8,9,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,25,13636354,-0.02%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2024-01-25
9,11,Según Quién,Maluma & Carin Leon,19,12741495,0%,https://www.youtube.com/watch?v=69lO08ar-mI,2024-01-25
10,48,Mere Ghar Ram Aaye Hain,Jubin Nautiyal,4,12595655,1.03%,https://www.youtube.com/watch?v=vBJ5HSs-N9o,2024-01-25
11,12,Luna (Visualizer),ATL Jacob & Feid,6,12510161,0.12%,https://www.youtube.com/watch?v=ZA7ZKB8Mo9k,2024-01-25
12,8,Gulabi Sharara,Inder Arya,8,12375835,-0.17%,https://www.youtube.com/watch?v=4cw3x0tU-pk,2024-01-25
13,13,ANDO,Jere Klein,17,11670944,0.06%,https://www.youtube.com/watch?v=LfwVGlW237o,2024-01-25
14,6,Young Miko: Bzrp Music Sessions Vol. 58,Young Miko & Bizarrap,3,11151893,-0.34%,https://www.youtube.com/watch?v=NaoNcERVF78,2024-01-25
15,14,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,7,10167423,-0.07%,https://www.youtube.com/watch?v=dwiXguIajEA,2024-01-25
