Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,2,86911234,0%,https://www.youtube.com/watch?v=0VR3dfZf9Yg,2019-08-01
2,3,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,11,43071729,-0.04%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-08-01
3,n/a,ICY,ITZY,1,42979195,n/a,https://www.youtube.com/watch?v=zndvqTc4P9I,2019-08-01
4,2,Señorita,Shawn Mendes & Camila Cabello,6,41811403,-0.22%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-08-01
5,4,Con Altura (Official Video),ROSALÍA,18,35259702,-0.14%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-08-01
6,n/a,No Guidance (Official Video),Chris Brown,1,30918654,n/a,https://www.youtube.com/watch?v=6L_k74BOLag,2019-08-01
7,n/a,Otro Trago (Remix),Anuel AA & Ozuna & Sech,1,30503775,n/a,https://www.youtube.com/watch?v=MaCnp-yB-Yc,2019-08-01
8,7,Con Calma (Remix),Daddy Yankee,27,29081517,-0.02%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-08-01
9,6,"O Saki Saki (From ""Batla House"")",B Praak & Tulsi Kumar & Neha Kakkar,3,25501003,-0.15%,https://www.youtube.com/watch?v=6wNFJIbTxNk,2019-08-01
10,8,11 PM (Official Video),Maluma,11,24750300,-0.06%,https://www.youtube.com/watch?v=IBaSizQyC5g,2019-08-01
11,n/a,Bellacoso,Bad Bunny & Residente,1,22672517,n/a,https://www.youtube.com/watch?v=46rJ4y2kdow,2019-08-01
12,9,Calma (Remix - Official Video),Pedro Capó & Farruko,41,22205727,-0.08%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-08-01
13,15,Soltera (remix),Lunay & Bad Bunny & Daddy Yankee,12,20386181,0.17%,https://www.youtube.com/watch?v=8zQTfGbyY5I,2019-08-01
14,27,Gur Nalo Ishq Mitha - The Yoyo Remake,Malkit Singh & Yo Yo Honey Singh,2,19350857,0.54%,https://www.youtube.com/watch?v=rrBE8ZuAtgY,2019-08-01
15,10,Callaita,Bad Bunny & Tainy,9,19056051,-0.16%,https://www.youtube.com/watch?v=acEOASYioGY,2019-08-01
16,13,bad guy (Official Music Video),Billie Eilish,18,17906682,-0.11%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-08-01
17,16,Dheeme Dheeme,Tony Kakkar,11,14921510,-0.11%,https://www.youtube.com/watch?v=9mWdw-09dso,2019-08-01
18,n/a,Aawara Shaam Hai,Piyush Mehroliyaa & Meet Bros.,1,14767828,n/a,https://www.youtube.com/watch?v=P-z3aLhp9w4,2019-08-01
19,34,กรรม,Nakharin Kingsak,7,13476149,0.14%,https://www.youtube.com/watch?v=GjnC-KKKU2E,2019-08-01
20,n/a,Mírame (Remix),Nio Garcia & Lenny Tavárez & Rauw Alejandro,1,12890246,n/a,https://www.youtube.com/watch?v=_sfWcM13wmw,2019-08-01
21,n/a,Fight Kulüp,Killa Hakan & Ceza & Ben Fero & Ezhel,1,12803519,n/a,https://www.youtube.com/watch?v=X55jQYKyDFE,2019-08-01
22,23,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,17,12787340,-0.06%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-08-01
23,35,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,11,12754022,0.08%,https://www.youtube.com/watch?v=w2Ov5jzm3j8,2019-08-01
24,24,Kill This Love,BLACKPINK,18,12512782,-0.06%,https://www.youtube.com/watch?v=2S24-y0Ij3Y,2019-08-01
25,5,How Do You Sleep? (Official Music Video),Sam Smith,2,12487770,-0.67%,https://www.youtube.com/watch?v=PmYypVozQb4,2019-08-01
26,21,HP (Official Video),Maluma,22,12415992,-0.1%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-08-01
27,n/a,Aaj Phir,Arijit Singh & Samira Koppikar,1,12350087,n/a,https://www.youtube.com/watch?v=HDiOdc1TXJw,2019-08-01
28,26,Boy With Luv,BTS,16,12343290,-0.02%,https://www.youtube.com/watch?v=XsX3ATc3FbA,2019-08-01
29,n/a,Yaara,Mamta Sharma,1,12329104,n/a,https://www.youtube.com/watch?v=oV198PZ2exw,2019-08-01
30,32,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,43,12229561,0.01%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2019-08-01
31,n/a,Birds (Animated Video),Imagine Dragons,1,12137167,n/a,https://www.youtube.com/watch?v=vOXZkm9p_zY,2019-08-01
32,30,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,41,11920687,-0.04%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-08-01
33,25,Dil Laga Liya - Full Video | Dil Hai Tumhaara | Preity & Arjun Rampal | Alka Yagnik & Udit Narayan,Mohammed Salamat & Madhushree,4,11289014,-0.11%,https://www.youtube.com/watch?v=6qBdQzPnw4E,2019-08-01
34,n/a,BOOM,NCT DREAM,1,11191552,n/a,https://www.youtube.com/watch?v=X-iJZ0gfKPo,2019-08-01
35,17,Rebota (remix),Farruko & Nicky Jam & Guaynaa,3,10649639,-0.33%,https://www.youtube.com/watch?v=slaS1z9eHT4,2019-08-01
36,29,Otro trago,Sech,14,10578016,-0.15%,https://www.youtube.com/watch?v=t_qn-f7XfJo,2019-08-01
