Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Boy With Luv,BTS,1,162154218,n/a,https://www.youtube.com/watch?v=XsX3ATc3FbA,2019-04-18
2,3,Calma (Remix - Official Video),Pedro Capó & Farruko,26,55500832,0.13%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-04-18
3,2,Con Calma (Remix),Daddy Yankee,12,54754196,-0.01%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-04-18
4,1,Kill This Love,BLACKPINK,3,54569164,-0.63%,https://www.youtube.com/watch?v=2S24-y0Ij3Y,2019-04-18
5,5,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,2,50438604,0.48%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-04-18
6,4,Te robaré,Nicky Jam & Ozuna,2,39756318,0.15%,https://www.youtube.com/watch?v=aA_kuFTV-P8,2019-04-18
7,6,HP (Official Video),Maluma,7,32886472,0.06%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-04-18
8,8,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,11,28754914,0.04%,https://www.youtube.com/watch?v=av5JD1dfj_c,2019-04-18
9,9,bad guy (Official Music Video),Billie Eilish,3,26329346,0.02%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-04-18
10,7,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,46,26070129,-0.06%,https://www.youtube.com/watch?v=aJOTlE1K90k,2019-04-18
11,12,Con Altura (Official Video),ROSALÍA,3,25068717,0.09%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-04-18
12,11,Secreto,KAROL G & Anuel AA,14,22528958,-0.03%,https://www.youtube.com/watch?v=gFZfwWZV074,2019-04-18
13,10,Verte Ir,DJ Luian & Nicky Jam & Darell & Anuel AA & Brytiago,3,22354713,-0.07%,https://www.youtube.com/watch?v=gN9e40PE8VI,2019-04-18
14,14,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,26,20333441,-0.03%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-04-18
15,13,Tal vez,Paulo Londra,3,20247111,-0.1%,https://www.youtube.com/watch?v=NPpELzyP4rw,2019-04-18
16,n/a,Aira Gaira (Extended),Antara Mitra & Tushar Joshi & Pritam & Javed Ali,1,18496838,n/a,https://www.youtube.com/watch?v=IptRaUDE4Zs,2019-04-18
17,n/a,Viah,Jass Manak,1,17920797,n/a,https://www.youtube.com/watch?v=JkYJmXYreeA,2019-04-18
18,16,Kill This Love,BLACKPINK,2,17868584,-0.05%,https://www.youtube.com/watch?v=MOwaUlXZxkI,2019-04-18
19,17,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,28,17754247,0.02%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2019-04-18
20,18,Desconocidos,Manuel Turizo & Mau y Ricky & Camilo,20,17206916,-0.01%,https://www.youtube.com/watch?v=8avC3hHNeSE,2019-04-18
21,21,7 rings (Official Video),Ariana Grande,13,16640015,-0.01%,https://www.youtube.com/watch?v=QYh6mYIJG2Y,2019-04-18
22,23,Un Año (Official Video),Sebastián Yatra & Reik,11,15767141,0.01%,https://www.youtube.com/watch?v=ghAvJMxE1qo,2019-04-18
23,25,"Aankh Marey (From ""Simmba"")",Mika Singh & Kumar Sanu & Neha Kakkar,18,15249930,0.06%,https://www.youtube.com/watch?v=vu5-aKf_QqA,2019-04-18
24,22,Pa' mí (remix),Dalex,8,15038009,-0.1%,https://www.youtube.com/watch?v=rm8krFiAJBw,2019-04-18
25,24,"She Don't Know (From ""Blessed"")",Millind Gaba,15,14680021,0.02%,https://www.youtube.com/watch?v=_P3R63mmakg,2019-04-18
26,31,Amanece,Haze & Anuel AA,17,14329108,0.11%,https://www.youtube.com/watch?v=xp6706wVdCI,2019-04-18
27,46,ปี้(จน)ป่น,MAHAHING (วง มหาหิงค์),3,14295022,0.3%,https://www.youtube.com/watch?v=47paZnK6z9c,2019-04-18
28,30,Si se da,Farruko & Myke Towers,7,14108664,0.08%,https://www.youtube.com/watch?v=LXjRV-oSD1U,2019-04-18
29,20,Aullando (Official Video),Wisin & Yandel & Romeo Santos,8,13870239,-0.18%,https://www.youtube.com/watch?v=-n9krkSb-ug,2019-04-18
30,33,R.I.P.,Sofia Reyes,4,13615861,0.08%,https://www.youtube.com/watch?v=LFnV-vb1Bxc,2019-04-18
31,44,Guaynaa - “ReBoTa” 🍑,Guaynaa,6,13301446,0.2%,https://www.youtube.com/watch?v=mmKAn1MeB04,2019-04-18
32,88,DNA,BTS,27,13269120,0.86%,https://www.youtube.com/watch?v=MBdVXkSdhwU,2019-04-18
33,36,First Class,Neeti Mohan & Arijit Singh,3,13056073,0.07%,https://www.youtube.com/watch?v=p3HR9QDMj18,2019-04-18
34,26,DDU‐DU DDU‐DU,BLACKPINK,32,13031892,-0.09%,https://www.youtube.com/watch?v=IHNzOHi8sJs,2019-04-18
35,29,Ve Maahi (Kesari),Asees Kaur,4,12721978,-0.03%,https://www.youtube.com/watch?v=j6muwUGdvXw,2019-04-18
36,n/a,Inmortal (Official Video),Aventura,1,12695418,n/a,https://www.youtube.com/watch?v=XlmaJ-yU46U,2019-04-18
37,n/a,Clout ft. Cardi B (Official Video),Offset,1,12585897,n/a,https://www.youtube.com/watch?v=mt2zvsvkKKo,2019-04-18
38,27,On My Way,Alan Walker & Farruko & Sabrina Carpenter,4,12493858,-0.09%,https://www.youtube.com/watch?v=dhYOPzcsbGM,2019-04-18
39,48,BEBE,6ix9ine,25,12286730,0.21%,https://www.youtube.com/watch?v=ycV6cnK3SIs,2019-04-18
40,34,Nunca Es Suficiente,Los Ángeles Azules,37,12235348,-0.02%,https://www.youtube.com/watch?v=k76BgIb89-s,2019-04-18
41,32,Adan y Eva,Paulo Londra,20,12180647,-0.05%,https://www.youtube.com/watch?v=aSjflT_J0Xo,2019-04-18
42,39,Racks in the Middle,Nipsey Hussle,3,11734987,-0.01%,https://www.youtube.com/watch?v=PAcGg_4KKYs,2019-04-18
43,38,Sweet but Psycho,Ava Max,18,11593338,-0.03%,https://www.youtube.com/watch?v=WXBHCQYxwr0,2019-04-18
44,n/a,FAKE LOVE,BTS,15,11043854,n/a,https://www.youtube.com/watch?v=7C2z4GqqS5E,2019-04-18
45,41,Say My Name,David Guetta & Bebe Rexha & J Balvin,21,11022023,-0.03%,https://www.youtube.com/watch?v=ft4jcPSLJfY,2019-04-18
46,n/a,Sech - Que Mas Pues Remix ft. Maluma Nicky Jam Farruko Justin Quiles Dalex Lenny Tavárez,Sech,1,11011269,n/a,https://www.youtube.com/watch?v=teT8-O9K2yM,2019-04-18
47,40,MIA,Drake & Bad Bunny,28,11001343,-0.05%,https://www.youtube.com/watch?v=OSUxrSe5GbI,2019-04-18
48,28,La Romana,Bad Bunny & El Alfa,2,10821445,-0.18%,https://www.youtube.com/watch?v=kPg3M4C9N9w,2019-04-18
49,43,"Coca Cola (From ""Luka Chuppi"")",Young Desi & Tony Kakkar & Neha Kakkar,10,10646550,-0.04%,https://www.youtube.com/watch?v=_cPHiwPqbqo,2019-04-18
50,n/a,Mi Persona Favorita (Vídeo Oficial),Alejandro Sanz & Camila Cabello,1,10472673,n/a,https://www.youtube.com/watch?v=W4AiOKlOO0Q,2019-04-18
51,37,Please Me,Cardi B & Bruno Mars,7,10345244,-0.15%,https://www.youtube.com/watch?v=3y-O-4IL-PU,2019-04-18
52,53,Thararat,YOUNGOHM,7,10318976,0.08%,https://www.youtube.com/watch?v=FemL1-I3s6w,2019-04-18
53,45,Better (Official Video),Khalid,20,9935661,-0.1%,https://www.youtube.com/watch?v=x3bfa3DZ8JM,2019-04-18
54,n/a,Kill This Love,BLACKPINK,1,9902238,n/a,https://www.youtube.com/watch?v=vx9CSpnROfs,2019-04-18
55,64,bury a friend (Official Music Video),Billie Eilish,10,9723585,0.12%,https://www.youtube.com/watch?v=HUHC9tYz8ik,2019-04-18
