Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Work from Home (Official Video),Fifth Harmony,10,37007741,-0.01%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-05-05
2,2,Sorry,Justin Bieber,11,33106078,-0.03%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-05-05
3,6,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,9,28443788,0.11%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-05-05
4,4,Alan Walker - Faded,Alan Walker,11,25932330,-0.07%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-05-05
5,8,Stressed Out,twenty one pilots,11,25642997,0.01%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-05-05
6,3,NO,Meghan Trainor,7,25634245,-0.09%,https://www.youtube.com/watch?v=cMTAUr3Nm6I,2016-05-05
7,9,Hymn for the Weekend,Coldplay,11,24773048,0.02%,https://www.youtube.com/watch?v=YykjpeuMNEk,2016-05-05
8,5,PILLOWTALK,ZAYN,11,24101429,-0.06%,https://www.youtube.com/watch?v=C_3d6GntKbk,2016-05-05
9,7,Hasta el Amanecer,Nicky Jam,11,23686727,-0.06%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-05-05
10,10,Work,Rihanna,11,21416641,-0.05%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-05-05
11,11,Love Yourself PURPOSE : The Movement,Justin Bieber,11,21300520,-0.02%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-05-05
12,13,Panda,Desiigner,6,18993169,0.03%,https://www.youtube.com/watch?v=lsJLLEwUYZM,2016-05-05
13,12,Cheap Thrills (Official Lyric Video),Sia,8,18943240,0.02%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-05-05
14,14,See You Again,Wiz Khalifa,11,17935871,-0.02%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-05-05
15,22,Andas En Mi Cabeza,Chino & Nacho,2,17467147,0.28%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-05-05
16,16,Hello (Official Music Video),Adele,11,16576859,-0.02%,https://www.youtube.com/watch?v=YQHsXMglC9A,2016-05-05
17,19,Picky,Joey Montana,11,16554956,0.1%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-05-05
18,15,Lean On,Major Lazer & DJ Snake,11,16337281,-0.07%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-05-05
19,17,7 Years,Lukas Graham,10,15886541,-0.01%,https://www.youtube.com/watch?v=LHCob76kigA,2016-05-05
20,18,What Do You Mean?,Justin Bieber,11,15805993,0.02%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-05-05
21,20,Hotline Bling,Drake,11,15387403,0.07%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-05-05
22,34,DUELE EL CORAZON (Lyric Video),Enrique Iglesias,2,15288995,0.43%,https://www.youtube.com/watch?v=vSk_xOy6Bwc,2016-05-05
23,25,Light It Up (Remix),Major Lazer,11,14732878,0.12%,https://www.youtube.com/watch?v=qDcFryDXQ7U,2016-05-05
24,23,Dangerous Woman,Ariana Grande,5,14445247,0.08%,https://www.youtube.com/watch?v=9WbCfHutDSE,2016-05-05
25,21,Uptown Funk (Official Video),Mark Ronson,11,14431646,0.01%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-05-05
26,30,El Perdedor (Official Video),Maluma,2,14342327,0.16%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-05-05
27,26,Worth It (Official Video),Fifth Harmony,11,14025229,0.07%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-05-05
28,29,Adventure of a Lifetime,Coldplay,11,13247582,0.06%,https://www.youtube.com/watch?v=QtXby3twMmI,2016-05-05
29,24,Stitches (Official Music Video),Shawn Mendes,11,13087263,-0.01%,https://www.youtube.com/watch?v=VbfpW0pbvaU,2016-05-05
30,27,Low Life (Official Music Video),Future,6,12567394,-0.01%,https://www.youtube.com/watch?v=K_9tX4eHztY,2016-05-05
