Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Échame La Culpa,Luis Fonsi & Demi Lovato,4,61580139,0%,https://www.youtube.com/watch?v=TyHvyGVs42U,2017-12-14
2,1,Perfect,Ed Sheeran,6,50254278,-0.24%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2017-12-14
3,3,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,17,45032212,-0.13%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2017-12-14
4,10,Havana (Audio),Camila Cabello,11,43522844,0.16%,https://www.youtube.com/watch?v=HCjNJDNzw8Y,2017-12-14
5,5,Shape of You,Ed Sheeran,46,41405208,0%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-12-14
6,13,Perfect (with Beyoncé),Ed Sheeran,2,40770907,0.19%,https://www.youtube.com/watch?v=817P8W8-mGE,2017-12-14
7,6,Despacito,Luis Fonsi,48,38209803,-0.03%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-12-14
8,17,Mi Gente (Official Video),J Balvin Willy William,24,37974821,0.33%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-12-14
9,9,Dusk Till Dawn (Official Video),ZAYN,15,37857476,0.01%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-12-14
10,8,Gucci Gang,Lil Pump,8,34447606,-0.09%,https://www.youtube.com/watch?v=4LfJnj66HVQ,2017-12-14
11,11,Sensualidad,Bad Bunny & Prince Royce & J Balvin & Hear This Music,6,33955519,-0.07%,https://www.youtube.com/watch?v=ovX1HloCgdA,2017-12-14
12,n/a,Corazón (Official Video),Maluma,1,33847369,n/a,https://www.youtube.com/watch?v=GmHrjFIWl6U,2017-12-14
13,4,Bella y Sensual (Official Video),Nicky Jam & Romeo Santos,3,32516112,-0.26%,https://www.youtube.com/watch?v=RSRzIrOqaN4,2017-12-14
14,12,Mayores (Official Video),Becky G,22,32474262,-0.11%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-12-14
15,7,rockstar (Official Music Video),Post Malone ft. 21 Savage,4,29567916,-0.23%,https://www.youtube.com/watch?v=UceaB4D0jpo,2017-12-14
16,14,Too Good At Goodbyes,Sam Smith,13,29210569,-0.08%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-12-14
17,n/a,Heart Shaker (GALACTIKA * Holiday Remix),TWICE,1,28922658,n/a,https://www.youtube.com/watch?v=rRzxEiBLQCA,2017-12-14
18,24,Chambea,Bad Bunny,2,28873385,0.17%,https://www.youtube.com/watch?v=gpIBmED4oss,2017-12-14
19,15,New Rules,Dua Lipa,23,26603723,-0.13%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-12-14
20,18,Swag Se Swagat,Julius Packiam & Neha Bhasin & Vishal - Shekhar,4,25460539,-0.1%,https://www.youtube.com/watch?v=xmU0s2QtaEY,2017-12-14
21,21,Havana,Camila Cabello,8,24708854,-0.04%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2017-12-14
22,28,Me Rehúso,Danny Ocean,34,24075823,0.17%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-12-14
23,22,Se preparó,Ozuna,18,23181398,-0.09%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2017-12-14
24,n/a,MotorSport,Nicki Minaj & Cardi B & Migos,1,22900075,n/a,https://www.youtube.com/watch?v=9v_rtaye2yY,2017-12-14
25,26,Déjala Que Vuelva,Piso 21,8,21993319,-0.02%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2017-12-14
26,23,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,20,21803562,-0.13%,https://www.youtube.com/watch?v=Mtau4v6foHA,2017-12-14
27,29,There's Nothing Holdin' Me Back (Official Music Video),Shawn Mendes,24,21146159,0.04%,https://www.youtube.com/watch?v=dT2owtxkU8k,2017-12-14
28,27,El farsante,Ozuna,23,20610305,-0.07%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2017-12-14
29,16,Una Lady Como Tú,Manuel Turizo,26,20053055,-0.33%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2017-12-14
30,30,Thinking out Loud,Ed Sheeran,90,19890285,0%,https://www.youtube.com/watch?v=lp-EO5I60KA,2017-12-14
31,76,Hola,Flo Rida,2,19102919,0.74%,https://www.youtube.com/watch?v=nQcUJdncTeg,2017-12-14
32,37,All I Want For Christmas Is You (Official Video),Mariah Carey,7,17471178,0.05%,https://www.youtube.com/watch?v=yXQViqx6GMY,2017-12-14
33,38,İki Aşık,Ersay Üner,2,17311306,0.05%,https://www.youtube.com/watch?v=ibwSWfbaW0I,2017-12-14
34,32,Cásate Conmigo (Official Video),Silvestre Dangond & Nicky Jam,13,16923528,-0.13%,https://www.youtube.com/watch?v=cpN78ZjnCZY,2017-12-14
