Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Standing Next to You,Jung Kook,1,28455580,n/a,https://www.youtube.com/watch?v=UNo0TG9LwwI,2023-11-09
2,n/a,Now And Then,The Beatles,1,25028508,n/a,https://www.youtube.com/watch?v=Opxhh9Oh3rg,2023-11-09
3,1,Según Quién,Maluma & Carin Leon,8,16237323,-0.01%,https://www.youtube.com/watch?v=69lO08ar-mI,2023-11-09
4,2,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,14,15092492,-0.05%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2023-11-09
5,4,Daqui pra Sempre,Manu & Simone Mendes,6,12714109,-0.04%,https://www.youtube.com/watch?v=2FNiAPNK4Ig,2023-11-09
6,8,Chaleya,Arijit Singh & Shilpa Rao,13,12091935,0.06%,https://www.youtube.com/watch?v=VAdGW7QDJiU,2023-11-09
7,5,MI EX TENÍA RAZÓN (Official Video),KAROL G,13,11459564,-0.09%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2023-11-09
8,6,Pagli Dekhave Agarbatti,Neelkamal Singh,5,11324260,-0.09%,https://www.youtube.com/watch?v=W3y-tkuLhvY,2023-11-09
9,9,La Bebe (Remix),Yng Lvcas & Peso Pluma,33,11219503,-0.01%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-11-09
10,15,Lollipop,Darell,4,10840175,0.05%,https://www.youtube.com/watch?v=5ospiemGG3M,2023-11-09
11,11,Si No Estás,iñigo quintero,6,10406810,-0.04%,https://www.youtube.com/watch?v=vldYYjCQ7jc,2023-11-09
12,20,TQG,Shakira & KAROL G,37,9774300,0.01%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-11-09
13,14,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,8,9726072,-0.06%,https://www.youtube.com/watch?v=zG5gWncAhls,2023-11-09
14,13,LALA,Myke Towers,15,9612805,-0.08%,https://www.youtube.com/watch?v=BVdngsy95mY,2023-11-09
15,25,Softly,Karan Aujla & Ikky,2,9263424,0.08%,https://www.youtube.com/watch?v=cWMxCE2HTag,2023-11-09
16,16,un x100to,Grupo Frontera & Bad Bunny,30,9209379,-0.1%,https://www.youtube.com/watch?v=3inw26U-os4,2023-11-09
17,21,ANDO,Jere Klein,6,9144494,-0.02%,https://www.youtube.com/watch?v=LfwVGlW237o,2023-11-09
18,17,Primera Cita,Carin Leon,19,9067907,-0.1%,https://www.youtube.com/watch?v=jhMiIUb2GEA,2023-11-09
19,22,Water,Tyla,5,8750636,-0.02%,https://www.youtube.com/watch?v=XoiOOiuH8iI,2023-11-09
20,40,Reggaeton Champagne,Bellakath & Dani Flow,2,8733419,0.25%,https://www.youtube.com/watch?v=h6qbOjac8qo,2023-11-09
21,19,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir,Jasleen Royal,13,8369653,-0.14%,https://www.youtube.com/watch?v=RLzC55ai0eo,2023-11-09
22,18,DENTRO DA HILUX,Mc Daniel & Luan Pereira & MC Ryan SP,10,8280172,-0.16%,https://www.youtube.com/watch?v=HZli8pArLSE,2023-11-09
23,10,Leke Prabhu Ka Naam,Arijit Singh & Nikhita Gandhi,2,8258584,-0.26%,https://www.youtube.com/watch?v=6GxXehkPyBs,2023-11-09
24,54,Tu hai kahan,AUR,4,8243751,0.35%,https://www.youtube.com/watch?v=AX6OrbgS8lI,2023-11-09
25,23,La Morocha,Luck Ra & BM,11,8123671,-0.07%,https://www.youtube.com/watch?v=mo7MpQZRd5Q,2023-11-09
26,24,Kalkatiya Raja,Pawan Singh,7,8066281,-0.07%,https://www.youtube.com/watch?v=mmk98CRv7Jg,2023-11-09
27,28,Show,Ado,8,7978379,-0.05%,https://www.youtube.com/watch?v=pgXpM4l_MwI,2023-11-09
28,7,Kalaastar,Yo Yo Honey Singh,4,7693309,-0.34%,https://www.youtube.com/watch?v=5oExKMYIE9U,2023-11-09
29,33,Classy 101,Feid & Young Miko,32,7665534,0%,https://www.youtube.com/watch?v=cD5T1Y4b7wA,2023-11-09
30,27,Naa Ready,Asal Kolaar,20,7375007,-0.13%,https://www.youtube.com/watch?v=szvt1vD0Uug,2023-11-09
31,45,Guli Mata,Saad Lamjarred & Shreya Ghoshal,17,7312943,0.09%,https://www.youtube.com/watch?v=Gp1RNYBckBs,2023-11-09
32,3,Mal hombre,Kim Loaiza,2,7272035,-0.53%,https://www.youtube.com/watch?v=gVCGuhyUdgs,2023-11-09
33,31,You & Me,JENNIE,5,7225527,-0.08%,https://www.youtube.com/watch?v=eQNHDV7lKgE,2023-11-09
34,49,Seven,Jung Kook,17,7192313,0.11%,https://www.youtube.com/watch?v=QU9c0053UAU,2023-11-09
35,46,3D,Jung Kook,6,7153490,0.1%,https://www.youtube.com/watch?v=mHNCM-YALSA,2023-11-09
36,29,Dhaniya Ae Jaan,Shilpi Raj & Pawan Singh,7,7143484,-0.13%,https://www.youtube.com/watch?v=1_XHsW4SzLI,2023-11-09
37,30,Paint The Town Red,Doja Cat,13,7075075,-0.1%,https://www.youtube.com/watch?v=m4_9TFeMfJE,2023-11-09
38,34,OJITOS ROJOS,Grupo Frontera & Ke Personajes,16,6839471,-0.09%,https://www.youtube.com/watch?v=LTE9ktAcSQg,2023-11-09
39,38,What Jhumka?,Arijit Singh & Jonita Gandhi,16,6813201,-0.04%,https://www.youtube.com/watch?v=87JIOAX3njM,2023-11-09
40,42,El Jefe,Shakira & Fuerza Regida,8,6788439,0.01%,https://www.youtube.com/watch?v=7oTlx5YC2P4,2023-11-09
41,37,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,46,6784121,-0.06%,https://www.youtube.com/watch?v=YxWlaYCA8MU,2023-11-09
42,n/a,Cobra,Megan Thee Stallion,1,6634438,n/a,https://www.youtube.com/watch?v=DOZNRoL0310,2023-11-09
43,35,Por Mi México (Remix),MC Davo & Dharius & C-Kan & Lefty Sm & Neto Peña & Santa Fe Klan,10,6509194,-0.12%,https://www.youtube.com/watch?v=HEi7DYfYIXg,2023-11-09
44,44,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,31,6465953,-0.04%,https://www.youtube.com/watch?v=1WPWhghNipM,2023-11-09
45,36,MONACO,Bad Bunny,4,6459370,-0.12%,https://www.youtube.com/watch?v=_PJvpq8uOZM,2023-11-09
46,41,LADY GAGA,Peso Pluma & Gabito Ballesteros & Junior H,16,6438749,-0.05%,https://www.youtube.com/watch?v=3Wnso2A4PZE,2023-11-09
47,n/a,Ella Baila Sola,Eslabón Armado & Peso Pluma,27,6432375,n/a,https://www.youtube.com/watch?v=lZiaYpD9ZrI,2023-11-09
48,56,Xamdam Sobirov - Janze (audio 2023),NevoMusic,11,6380685,0.07%,https://www.youtube.com/watch?v=I6DbIrT1ppY,2023-11-09
49,32,Milo J: Bzrp Music Sessions Vol. 57,Milo j & Bizarrap,6,6247735,-0.19%,https://www.youtube.com/watch?v=_6XzJPyAJDI,2023-11-09
50,47,Basit Numaralar,Zerrin Özer,9,5980487,-0.08%,https://www.youtube.com/watch?v=OFWBSpsqYM8,2023-11-09
51,n/a,La_Original.mp3,Emilia & TINI,1,5911153,n/a,https://www.youtube.com/watch?v=rIcZ6X0jIl4,2023-11-09
52,51,Chulo pt.2,Young Miko & Tokischa & Bad Gyal,16,5810799,-0.08%,https://www.youtube.com/watch?v=tnbpWZNAT_Y,2023-11-09
53,43,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,9,5785096,-0.14%,https://www.youtube.com/watch?v=h09p0IGiKaE,2023-11-09
54,53,El Amor de Mi Vida,Los Ángeles Azules & Maria Becerra,10,5700370,-0.08%,https://www.youtube.com/watch?v=CaSCapHZhc0,2023-11-09
55,n/a,Eke Odhaniya,Pawan Singh Shilpi Raj,1,5691156,n/a,https://www.youtube.com/watch?v=5BaAV6BmAag,2023-11-09
56,39,PERRO NEGRO,Bad Bunny,4,5672642,-0.19%,https://www.youtube.com/watch?v=O2lC_oBI7DU,2023-11-09
57,61,Bilel Tacchini / choufou l’amour madar fiya / cover Amine Babylone Live 2023,Bilel Tacchini,3,5647507,0.02%,https://www.youtube.com/watch?v=YBETWFkzTtM,2023-11-09
58,52,LOU LOU,Natanael Cano,3,5637833,-0.1%,https://www.youtube.com/watch?v=NevPuZ8pJNQ,2023-11-09
59,n/a,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,23,5574242,n/a,https://www.youtube.com/watch?v=aAkMkVFwAoo,2023-11-09
60,98,Enercii,Dilan Polat,11,5555506,0.26%,https://www.youtube.com/watch?v=fQBqaga9ElU,2023-11-09
61,48,Solteiro Forçado (Ao Vivo),Ana Castela,18,5511135,-0.15%,https://www.youtube.com/watch?v=f58W_FVXBLg,2023-11-09
62,57,Ya Leil W Yal Ein,Al Shami,7,5354254,-0.06%,https://www.youtube.com/watch?v=b3unvqHR9m8,2023-11-09
63,n/a,Bad Boy,Nysix Music & Sayian Jimmy,1,5322139,n/a,https://www.youtube.com/watch?v=LpTdmXOfORs,2023-11-09
64,59,QLONA,KAROL G & Peso Pluma,13,5260920,-0.07%,https://www.youtube.com/watch?v=BeUOBoSPWvA,2023-11-09
65,66,Cheques,Shubh,16,5035163,-0.06%,https://www.youtube.com/watch?v=4tywp83zkmk,2023-11-09
66,62,粛聖!! ロリ神レクイエム☆,Ui Shigure,7,4972652,-0.1%,https://www.youtube.com/watch?v=Ci_zad39Uhw,2023-11-09
67,58,CASE,Diljit Dosanjh,4,4967864,-0.13%,https://www.youtube.com/watch?v=g-Ij0idc_dk,2023-11-09
68,74,Chupón,Oviña & El Gudi & Jey F & Yeri Mua & Alan Dazmel,2,4960160,0%,https://www.youtube.com/watch?v=LPoKmpVLYuA,2023-11-09
69,60,Gabbar Bhi Nachega,Ashu Twinkle & Masoom Sharma,3,4904770,-0.12%,https://www.youtube.com/watch?v=afWNKI8g6is,2023-11-09
70,67,CẮT ĐÔI NỖI SẦU,Tăng Duy Tân,5,4827862,-0.1%,https://www.youtube.com/watch?v=GpmOn4RyzZI,2023-11-09
71,63,Manda um oi,Guilherme & Benuto & Simone Mendes,6,4827206,-0.12%,https://www.youtube.com/watch?v=b3NsZtiiwFg,2023-11-09
72,99,Janze,Xamdam Sobirov,7,4794555,0.09%,https://www.youtube.com/watch?v=QKTYAGHbU_c,2023-11-09
73,82,Kehribar,Burak Bulut & Ebru Yaşar,3,4790062,-0.02%,https://www.youtube.com/watch?v=TsYavJnZe8k,2023-11-09
74,n/a,O Me Voy O Te Vas,Natanael Cano,1,4742009,n/a,https://www.youtube.com/watch?v=xGI3ky4kLwE,2023-11-09
75,n/a,LA CHAMBA,Peso Pluma & Arcángel,1,4728373,n/a,https://www.youtube.com/watch?v=1m51ncAU4uA,2023-11-09
76,n/a,Standing Next to You (Choreography ver.),Usher & Jung Kook,1,4678936,n/a,https://www.youtube.com/watch?v=6q0JnftlH-I,2023-11-09
77,68,MR. TAKE YA B*TCH,Lil Mabu,3,4656455,-0.12%,https://www.youtube.com/watch?v=b_rpj_nMWBI,2023-11-09
78,89,Yuragimni yaraladi,Gulinur & Xamdam Sobirov,10,4604177,0.01%,https://www.youtube.com/watch?v=WHTAeJWy_hE,2023-11-09
79,83,Hotel California (Live at Capital Centre Washington D.C. 3/21/1977),Eagles,18,4542329,-0.07%,https://www.youtube.com/watch?v=09839DpTctU,2023-11-09
80,73,ELOVRGA,Alex Favela & Grupo Marca Registrada & Joaquin Medina,4,4531404,-0.09%,https://www.youtube.com/watch?v=0Yhcf2ZWMZk,2023-11-09
81,n/a,Y LLORO,Junior H,1,4504340,n/a,https://www.youtube.com/watch?v=a8M1Es4cI_4,2023-11-09
82,76,Billie Jean,Michael Jackson,18,4499899,-0.09%,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,2023-11-09
83,n/a,SANDUNGA,Don Omar & Wisin & Yandel,1,4489665,n/a,https://www.youtube.com/watch?v=fH4r_pZyZVA,2023-11-09
84,81,Someone You Loved,Lewis Capaldi,14,4487107,-0.08%,https://www.youtube.com/watch?v=zABLecsR5UE,2023-11-09
85,78,Mentiras | CROSSOVER #3,BIG ONE & Ulises Bueno & Rusherking,15,4484575,-0.09%,https://www.youtube.com/watch?v=pUgSdI0uXFQ,2023-11-09
86,n/a,Dum Masala,Sanjith Hegde & Jyoti Nooran,1,4473213,n/a,https://www.youtube.com/watch?v=uFpDexeZsG8,2023-11-09
87,97,¿CUÁL ES SU NOMBRE?,Lucky Brown & Jere Klein,2,4447126,0%,https://www.youtube.com/watch?v=8pfkcG9dSEE,2023-11-09
88,n/a,Linda (Remix),Marka Akme & Lauty Gram & Migrantes & PEIPPER & DJ Tao,1,4424180,n/a,https://www.youtube.com/watch?v=jRn_jPySTmI,2023-11-09
89,n/a,Now And Then,The Beatles,1,4410235,n/a,https://www.youtube.com/watch?v=AW55J2zE3N4,2023-11-09
90,91,เพิ่นบ่แม่นผู้สาวเฮา,Lumplend Wongsakorn & Monkaen Kaenkoon,8,4337426,-0.04%,https://www.youtube.com/watch?v=pQxFLbFAU7c,2023-11-09
91,85,Tulum,Peso Pluma & Grupo Frontera,19,4317149,-0.1%,https://www.youtube.com/watch?v=mG_RN0oB4oE,2023-11-09
92,n/a,greedy,Tate McRae,1,4304238,n/a,https://www.youtube.com/watch?v=To4SWGZkEPk,2023-11-09
