Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Señorita,Shawn Mendes & Camila Cabello,4,59081534,0.01%,https://www.youtube.com/watch?v=Pkh8UtuejGw,2019-07-18
2,2,Con Altura (Official Video),ROSALÍA,16,47054188,-0.02%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-07-18
3,3,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,9,46503748,0%,https://www.youtube.com/watch?v=w2C6RhQBYlg,2019-07-18
4,n/a,"O Saki Saki (From ""Batla House"")",B Praak & Tulsi Kumar & Neha Kakkar,1,34497273,n/a,https://www.youtube.com/watch?v=6wNFJIbTxNk,2019-07-18
5,4,Con Calma (Remix),Daddy Yankee,25,33142538,-0.1%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-07-18
6,7,11 PM (Official Video),Maluma,9,25845525,0.04%,https://www.youtube.com/watch?v=IBaSizQyC5g,2019-07-18
7,9,bad guy (Official Music Video),Billie Eilish,16,24051874,0.01%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-07-18
8,8,Calma (Remix - Official Video),Pedro Capó & Farruko,39,23091476,-0.04%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-07-18
9,10,Runaway ft. Jonas Brothers (Official Video),Sebastián Yatra,4,22459583,0.03%,https://www.youtube.com/watch?v=FjIfxEXOcxo,2019-07-18
10,5,Hãy Trao Cho Anh,Sơn Tùng M-TP & Snoop Dogg & Onionn,3,21047986,-0.43%,https://www.youtube.com/watch?v=knW7-x7Y7RE,2019-07-18
11,18,Si Supieras,Wisin & Yandel & Wisin & Daddy Yankee,3,20227964,0.36%,https://www.youtube.com/watch?v=av2yfDokA6k,2019-07-18
12,15,Callaita,Bad Bunny & Tainy,7,18600502,-0.03%,https://www.youtube.com/watch?v=acEOASYioGY,2019-07-18
13,16,Soltera (remix),Lunay & Bad Bunny & Daddy Yankee,10,18534665,0.05%,https://www.youtube.com/watch?v=8zQTfGbyY5I,2019-07-18
14,11,Dheeme Dheeme,Tony Kakkar,9,18054287,-0.1%,https://www.youtube.com/watch?v=9mWdw-09dso,2019-07-18
15,n/a,Rebota (remix),Farruko & Nicky Jam & Guaynaa,1,17940400,n/a,https://www.youtube.com/watch?v=slaS1z9eHT4,2019-07-18
16,n/a,Antisocial,Ed Sheeran & Travis Scott,1,17022806,n/a,https://www.youtube.com/watch?v=CfkxLRuSteI,2019-07-18
17,31,Kill This Love,BLACKPINK,16,14325766,0.07%,https://www.youtube.com/watch?v=2S24-y0Ij3Y,2019-07-18
18,21,HP (Official Video),Maluma,20,14298262,-0.03%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-07-18
19,23,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,15,14288479,0%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-07-18
20,19,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,9,14064326,-0.05%,https://www.youtube.com/watch?v=w2Ov5jzm3j8,2019-07-18
21,n/a,Old Town Road (remix),Lil Nas X,1,13606036,n/a,https://www.youtube.com/watch?v=loSuMqwQA38,2019-07-18
22,24,Boy With Luv,BTS,14,13494202,-0.03%,https://www.youtube.com/watch?v=XsX3ATc3FbA,2019-07-18
23,25,Otro trago,Sech,12,13473313,-0.04%,https://www.youtube.com/watch?v=t_qn-f7XfJo,2019-07-18
24,29,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,39,13347297,-0.01%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-07-18
25,34,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,41,13214955,0.03%,https://www.youtube.com/watch?v=ixkoVwKQaJg,2019-07-18
26,27,Dil Laga Liya - Full Video | Dil Hai Tumhaara | Preity & Arjun Rampal | Alka Yagnik & Udit Narayan,Mohammed Salamat & Madhushree,2,12868020,-0.07%,https://www.youtube.com/watch?v=6qBdQzPnw4E,2019-07-18
27,n/a,Delincuente (Official Video),Kendo Kaponi & Farruko & Anuel AA,1,12591397,n/a,https://www.youtube.com/watch?v=1UVrk_D6gLY,2019-07-18
28,35,I Don't Care,Ed Sheeran & Justin Bieber,9,12376151,-0.03%,https://www.youtube.com/watch?v=y83x7MgzWOA,2019-07-18
29,33,Secreto,KAROL G & Anuel AA,27,12330427,-0.07%,https://www.youtube.com/watch?v=gFZfwWZV074,2019-07-18
