Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Calma (Remix - Official Video),Pedro Capó & Farruko,29,46504006,-0.06%,https://www.youtube.com/watch?v=1_zgKRBrT0Y,2019-05-09
2,3,Con Calma (Remix),Daddy Yankee,15,43712353,-0.1%,https://www.youtube.com/watch?v=DiItGE3eAyQ,2019-05-09
3,n/a,If I Can't Have You (Official Music Video),Shawn Mendes,1,42452784,n/a,https://www.youtube.com/watch?v=oTJ-oqwxdZY,2019-05-09
4,4,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,5,36576352,-0.1%,https://www.youtube.com/watch?v=BBAyRBTfsOU,2019-05-09
5,11,Con Altura (Official Video),ROSALÍA,6,28645631,0.09%,https://www.youtube.com/watch?v=p7bfOZek9t4,2019-05-09
6,5,Boy With Luv,BTS,4,27921248,-0.2%,https://www.youtube.com/watch?v=XsX3ATc3FbA,2019-05-09
7,6,Kill This Love,BLACKPINK,6,26957857,-0.15%,https://www.youtube.com/watch?v=2S24-y0Ij3Y,2019-05-09
8,16,Contra La Pared,Sean Paul & J Balvin,2,25223998,0.17%,https://www.youtube.com/watch?v=-gCe4WrmOIk,2019-05-09
9,1,ME!,Taylor Swift,2,24645135,-0.81%,https://www.youtube.com/watch?v=FuXNumBwDOM,2019-05-09
10,21,Sech - Que Mas Pues Remix ft. Maluma Nicky Jam Farruko Justin Quiles Dalex Lenny Tavárez,Sech,4,22285448,0.19%,https://www.youtube.com/watch?v=teT8-O9K2yM,2019-05-09
11,17,bad guy (Official Music Video),Billie Eilish,6,20966809,-0.02%,https://www.youtube.com/watch?v=DyDfgMOUjCI,2019-05-09
12,15,Secreto,KAROL G & Anuel AA,17,20666933,-0.08%,https://www.youtube.com/watch?v=gFZfwWZV074,2019-05-09
13,14,HP (Official Video),Maluma,10,20444192,-0.09%,https://www.youtube.com/watch?v=iMEhjsiHbwM,2019-05-09
14,n/a,Ocean,KAROL G,1,20348028,n/a,https://www.youtube.com/watch?v=gyY5Z0TUWRY,2019-05-09
15,n/a,Nasılsın Aşkta?,Aleyna Tilki,1,20142666,n/a,https://www.youtube.com/watch?v=llnICQ-iOxs,2019-05-09
16,10,The Hook Up Song,Shekhar Ravjiani & Kumaar & Vishal - Shekhar & Neha Kakkar,2,18881424,-0.3%,https://www.youtube.com/watch?v=zuaLWHiRXkg,2019-05-09
17,54,Otro trago,Sech,2,18564497,0.7%,https://www.youtube.com/watch?v=t_qn-f7XfJo,2019-05-09
18,8,Earth,Lil Dicky,3,17467391,-0.39%,https://www.youtube.com/watch?v=pvuN_WvF1to,2019-05-09
19,23,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,49,17400687,-0.05%,https://www.youtube.com/watch?v=aJOTlE1K90k,2019-05-09
20,n/a,Fakira,Neeti Mohan & Vishal - Shekhar & Sanam Puri,1,16133766,n/a,https://www.youtube.com/watch?v=QMj-yiMHAy0,2019-05-09
21,32,Guaynaa - “ReBoTa” 🍑,Guaynaa,9,15958215,0.06%,https://www.youtube.com/watch?v=mmKAn1MeB04,2019-05-09
22,n/a,Started,Iggy Azalea,1,15857279,n/a,https://www.youtube.com/watch?v=flPCk8Z5XS0,2019-05-09
23,24,Tal vez,Paulo Londra,6,15693914,-0.09%,https://www.youtube.com/watch?v=NPpELzyP4rw,2019-05-09
24,27,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,29,15553190,-0.02%,https://www.youtube.com/watch?v=ApXoWvfEYVU,2019-05-09
25,41,Carry On,Rita Ora & Kygo,2,15438985,0.26%,https://www.youtube.com/watch?v=BxaR42Vy2LI,2019-05-09
26,30,Ramayama,Farruko & Don Omar,3,15409661,-0.02%,https://www.youtube.com/watch?v=nLFie51ZNgU,2019-05-09
27,28,Verte Ir,DJ Luian & Nicky Jam & Darell & Anuel AA & Brytiago,6,14713231,-0.07%,https://www.youtube.com/watch?v=gN9e40PE8VI,2019-05-09
28,33,Desconocidos,Manuel Turizo & Mau y Ricky & Camilo,23,14351860,-0.05%,https://www.youtube.com/watch?v=8avC3hHNeSE,2019-05-09
29,26,Clout ft. Cardi B (Official Video),Offset,4,14211545,-0.12%,https://www.youtube.com/watch?v=mt2zvsvkKKo,2019-05-09
30,22,La Respuesta (Official Video),Maluma & Becky G,3,13833399,-0.24%,https://www.youtube.com/watch?v=sWK6eBYGZBM,2019-05-09
