Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Perfect,Ed Sheeran,5,66536088,0%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2017-12-07
2,2,Échame La Culpa,Luis Fonsi & Demi Lovato,3,61446994,-0.02%,https://www.youtube.com/watch?v=TyHvyGVs42U,2017-12-07
3,3,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,16,51716689,-0.05%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2017-12-07
4,13,Bella y Sensual (Official Video),Nicky Jam & Romeo Santos,2,43772313,0.27%,https://www.youtube.com/watch?v=RSRzIrOqaN4,2017-12-07
5,9,Shape of You,Ed Sheeran,45,41484761,0.02%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-12-07
6,4,Despacito,Luis Fonsi,47,39417619,-0.19%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-12-07
7,14,rockstar (Official Music Video),Post Malone ft. 21 Savage,3,38477009,0.19%,https://www.youtube.com/watch?v=UceaB4D0jpo,2017-12-07
8,10,Gucci Gang,Lil Pump,7,38060214,-0.06%,https://www.youtube.com/watch?v=4LfJnj66HVQ,2017-12-07
9,16,Dusk Till Dawn (Official Video),ZAYN,14,37565144,0.25%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-12-07
10,19,Havana (Audio),Camila Cabello,10,37530455,0.35%,https://www.youtube.com/watch?v=HCjNJDNzw8Y,2017-12-07
11,6,Sensualidad,Bad Bunny & Prince Royce & J Balvin & Hear This Music,5,36706144,-0.13%,https://www.youtube.com/watch?v=ovX1HloCgdA,2017-12-07
12,8,Mayores (Official Video),Becky G,21,36323757,-0.11%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-12-07
13,n/a,Perfect (with Beyoncé),Ed Sheeran,1,34209052,n/a,https://www.youtube.com/watch?v=817P8W8-mGE,2017-12-07
14,15,Too Good At Goodbyes,Sam Smith,12,31794762,0.03%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-12-07
15,5,New Rules,Dua Lipa,22,30540668,-0.3%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-12-07
16,21,Una Lady Como Tú,Manuel Turizo,25,29949893,0.26%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2017-12-07
17,11,Mi Gente (Official Video),J Balvin Willy William,23,28582560,-0.25%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-12-07
18,20,Swag Se Swagat,Julius Packiam & Neha Bhasin & Vishal - Shekhar,3,28321263,0.07%,https://www.youtube.com/watch?v=xmU0s2QtaEY,2017-12-07
19,18,Perro Fiel (Official Video),Shakira,12,27858152,-0.05%,https://www.youtube.com/watch?v=SHq2qrFUlGY,2017-12-07
20,n/a,Tell Me You Love Me (Official Video),Demi Lovato,1,26257492,n/a,https://www.youtube.com/watch?v=SM1w9PEQOE8,2017-12-07
21,7,Havana,Camila Cabello,7,25864737,-0.37%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2017-12-07
22,17,Se preparó,Ozuna,17,25597102,-0.13%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2017-12-07
23,23,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,19,25166807,0.11%,https://www.youtube.com/watch?v=Mtau4v6foHA,2017-12-07
24,n/a,Chambea,Bad Bunny,1,24583591,n/a,https://www.youtube.com/watch?v=gpIBmED4oss,2017-12-07
25,n/a,Dil Diyan Gallan Song | Tiger Zinda Hai | Salman Khan Katrina Kaif | Atif Aslam | Vishal & Shekhar,YRF,1,23554495,n/a,https://www.youtube.com/watch?v=SAcpESN_Fk4,2017-12-07
26,27,Déjala Que Vuelva,Piso 21,7,22482236,0.24%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2017-12-07
27,29,El farsante,Ozuna,22,22276255,0.27%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2017-12-07
28,67,Me Rehúso,Danny Ocean,33,20503771,0.82%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-12-07
29,36,There's Nothing Holdin' Me Back (Official Music Video),Shawn Mendes,23,20285029,0.34%,https://www.youtube.com/watch?v=dT2owtxkU8k,2017-12-07
30,26,Thinking out Loud,Ed Sheeran,89,19940969,0.06%,https://www.youtube.com/watch?v=lp-EO5I60KA,2017-12-07
31,12,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,HYBE LABELS,2,19725950,-0.47%,https://www.youtube.com/watch?v=kTlv5_Bs8aw,2017-12-07
32,28,Cásate Conmigo (Official Video),Silvestre Dangond & Nicky Jam,12,19542138,0.1%,https://www.youtube.com/watch?v=cpN78ZjnCZY,2017-12-07
33,31,Thunder,Imagine Dragons,22,18192167,0.05%,https://www.youtube.com/watch?v=fKopy74weus,2017-12-07
34,55,Naah,Jaani & Harrdy Sandhu,2,17445243,0.39%,https://www.youtube.com/watch?v=8qs2dZO6wcc,2017-12-07
