Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Wild Flower,RM & 조유진,1,23946867,n/a,https://www.youtube.com/watch?v=u18be_kRmC0,2022-12-08
2,2,Dreamers (FIFA World Cup 2022 Soundtrack),Jung Kook & BTS,2,15671982,-0.31%,https://www.youtube.com/watch?v=IwzkfMmNMpM,2022-12-08
3,17,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,19,15578612,0.55%,https://www.youtube.com/watch?v=aAkMkVFwAoo,2022-12-08
4,4,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,5,14627170,-0.05%,https://www.youtube.com/watch?v=sABN7goDbZ8,2022-12-08
5,1,정국 (Jung Kook) 'Dreamers' @ FIFA World Cup Qatar 2022 Opening Ceremony,BTS & Jung Kook,3,14199826,-0.45%,https://www.youtube.com/watch?v=jEdfjuG0Fx4,2022-12-08
6,n/a,Thee Thalapathy,Silambarasan TR,1,13277723,n/a,https://www.youtube.com/watch?v=eqBrHvdGbOY,2022-12-08
7,5,Me porto bonito,Bad Bunny,25,12953954,-0.01%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-12-08
8,6,Calm Down,Rema & Selena Gomez,14,12668079,0.02%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-12-08
9,n/a,La jumpa,Arcangel & Bad Bunny,1,12529261,n/a,https://www.youtube.com/watch?v=S0_888ZjlAA,2022-12-08
10,16,Maan Meri Jaan,King,4,11971096,0.19%,https://www.youtube.com/watch?v=VuG7ge_8I2Y,2022-12-08
11,3,Tukoh Taka (Official FIFA Fan Festival™ Anthem),Nicki Minaj & Maluma & Myriam Fares & FIFA Sound,3,11819413,-0.3%,https://www.youtube.com/watch?v=rb0bjyt1OD0,2022-12-08
12,8,La Bachata,Manuel Turizo,21,10919690,-0.03%,https://www.youtube.com/watch?v=TiM_TFpT_DE,2022-12-08
13,9,Kesariya (From “Brahmastra”),Arijit Singh,21,10292322,-0.08%,https://www.youtube.com/watch?v=BddP6PYo2gs,2022-12-08
14,11,Tití me preguntó,Bad Bunny,28,10186790,-0.05%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-12-08
15,13,Dilwa Le Gaile Raja,Shilpi Raj,12,10115724,-0.04%,https://www.youtube.com/watch?v=5kJMtNWUytY,2022-12-08
16,53,Last Christmas,Wham!,28,10052866,0.53%,https://www.youtube.com/watch?v=E8gmARGvPlI,2022-12-08
17,15,DESPECHÁ,ROSALÍA,18,10029958,-0.01%,https://www.youtube.com/watch?v=5g2hT4GmAGU,2022-12-08
18,20,GATÚBELA,KAROL G & Maldy,15,9786919,-0.01%,https://www.youtube.com/watch?v=SK37InR9j38,2022-12-08
19,12,Shut Down,BLACKPINK,12,9678265,-0.09%,https://www.youtube.com/watch?v=POe9SOEKotk,2022-12-08
20,10,Ranjithame,M.M. Manasi & Thalapathy Vijay,5,9632688,-0.1%,https://www.youtube.com/watch?v=zuVV9Y55gvc,2022-12-08
21,41,Roça Em Mim,Zé Felipe & Luan Pereira & Ana Castela,3,9614221,0.35%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2022-12-08
22,21,Hey mor,Ozuna,8,9445625,-0.03%,https://www.youtube.com/watch?v=7ouFkoU8Ap8,2022-12-08
23,14,JS4E,Arcángel,2,9438665,-0.1%,https://www.youtube.com/watch?v=rAr3-Pn9yRI,2022-12-08
24,19,Pink Venom,BLACKPINK,16,9373425,-0.06%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-12-08
