Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,DM - Desi Melodies,3,39811210,-0.3%,https://www.youtube.com/watch?v=DUwlGduupRI,2021-07-22
2,3,Paani Paani - Lofi,Badshah & Aastha Gill,6,38199019,-0.14%,https://www.youtube.com/watch?v=nFjVlf2r9_Q,2021-07-22
3,1,Permission to Dance,BTS,2,35206265,-0.77%,https://www.youtube.com/watch?v=CuklIb9d3fI,2021-07-22
4,4,Qué Más Pues? (Official Video),J Balvin & Maria Becerra,8,24196077,-0.09%,https://www.youtube.com/watch?v=zisuhZqTeH4,2021-07-22
5,6,Yonaguni,Bad Bunny,7,20948660,-0.16%,https://www.youtube.com/watch?v=doLMt10ytHY,2021-07-22
6,n/a,Barsaat Ki Dhun,Anu Malik & Jubin Nautiyal & Rochak Kohli,1,20945351,n/a,https://www.youtube.com/watch?v=YIucrdfR6rI,2021-07-22
7,8,Le Lo Pudina,Pawan Singh,7,20134057,-0.11%,https://www.youtube.com/watch?v=ua-bwaciKAM,2021-07-22
8,n/a,Jalebi Baby (Official Video),Jason Derulo & Tesher,1,19833556,n/a,https://www.youtube.com/watch?v=CTmKrwFu7wg,2021-07-22
9,5,Baarish Ban Jaana,Payal Dev & Stebin Ben,7,19820299,-0.21%,https://www.youtube.com/watch?v=KVh4KtUSW3A,2021-07-22
10,n/a,Param Sundari,Shreya Ghoshal & A.R. Rahman,1,18261659,n/a,https://www.youtube.com/watch?v=w4ClQO0FFQg,2021-07-22
11,15,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,22,16789616,0.02%,https://www.youtube.com/watch?v=sCbbMZ-q4-I,2021-07-22
12,12,Ram pam pam,Natti Natasha & Becky G,13,16746976,-0.11%,https://www.youtube.com/watch?v=_wE3hDN06Qg,2021-07-22
13,n/a,Wild Side (Official Video),Normani,1,16658806,n/a,https://www.youtube.com/watch?v=DFMEBquxeO8,2021-07-22
14,11,Todo De Ti,Rauw Alejandro,9,16599464,-0.12%,https://www.youtube.com/watch?v=CFPLIaMpGrY,2021-07-22
15,13,EL MAKINON (Official Video),KAROL G & Mariah Angeliq,17,16147332,-0.14%,https://www.youtube.com/watch?v=2jYEz66J_J4,2021-07-22
16,n/a,Barsaat Ke Mausam Mein - Jhankar New Version,Roop Kumar Rathod & Kumar Sanu,1,16034639,n/a,https://www.youtube.com/watch?v=rrzSZ0NMID4,2021-07-22
17,10,Nio Garcia x J Balvin x Bad Bunny - AM Remix,Nio Garcia & Bad Bunny & J Balvin,4,15881609,-0.22%,https://www.youtube.com/watch?v=RNzQdcPWWX4,2021-07-22
18,7,Butter,BTS,9,15591617,-0.33%,https://www.youtube.com/watch?v=WMweEpGlu_U,2021-07-22
19,9,Bedardi Se Pyaar Ka,Jubin Nautiyal & Meet Bros.,7,15063903,-0.28%,https://www.youtube.com/watch?v=y_RHQ4mBDKA,2021-07-22
20,93,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,2,13985828,1.15%,https://www.youtube.com/watch?v=n_FCrCQ6-bA,2021-07-22
21,18,Chatak Matak,Renuka Panwar & Sapna Choudhary,30,13905396,-0.07%,https://www.youtube.com/watch?v=s9AICwTKgOg,2021-07-22
22,n/a,I WANNA BE YOUR SLAVE (Official Video),Måneskin,1,13648169,n/a,https://www.youtube.com/watch?v=yOb9Xaug35M,2021-07-22
23,17,52 Gaj Ka Daman,Renuka Panwar & MJ,29,13407755,-0.13%,https://www.youtube.com/watch?v=CZt-rVn2BJs,2021-07-22
24,23,Baby me Atende,Matheus Fernandes & Dilsinho,14,13216439,-0.04%,https://www.youtube.com/watch?v=qMEsx__88Gk,2021-07-22
25,28,#Pawan Singh का रिकॉर्ड बनाने वाला गाना | ले ले पुदीना Dj_Remix_Song | Pudina Ae Haseena | Ft. Maahi,Bhojpuri Express,4,13013974,0.13%,https://www.youtube.com/watch?v=_RAZUlnJcZ4,2021-07-22
26,50,You're Welcome,Dwayne Johnson,14,12246030,0.35%,https://www.youtube.com/watch?v=79DijItQXMM,2021-07-22
27,20,Poblado,J Balvin,5,11874756,-0.16%,https://www.youtube.com/watch?v=s8hA0QRIwfo,2021-07-22
28,74,SE FOR AMOR - João Gomes e Vitor Fernandes (DVD Ao Vivo em Fortaleza),João Gomes,2,11857375,0.61%,https://www.youtube.com/watch?v=-6J3HfX4sbg,2021-07-22
29,24,good 4 u (Official Video),Olivia Rodrigo,10,11856436,-0.12%,https://www.youtube.com/watch?v=gNi_6U5Pm_o,2021-07-22
30,n/a,BTS (방탄소년단) 'Permission to Dance' @ ONGAKUNOHI 2021,BTS,1,11604606,n/a,https://www.youtube.com/watch?v=AVXvYqP_BKA,2021-07-22
31,34,Entre Nosotros,Tiago PZK & Lit Killah,2,11248574,0.04%,https://www.youtube.com/watch?v=FMA8X18-W1Q,2021-07-22
32,n/a,Senta Danada,Zé Felipe & Os Barões Da Pisadinha,1,11212183,n/a,https://www.youtube.com/watch?v=kI5mmq5QIz4,2021-07-22
33,27,Bad Habits,Ed Sheeran,4,10968813,-0.08%,https://www.youtube.com/watch?v=orJSJGHjBLI,2021-07-22
34,26,Botella Tras Botella,Gera Mx & Christian Nodal,13,10819278,-0.12%,https://www.youtube.com/watch?v=XegHMc35Bo8,2021-07-22
