Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,The Astronaut,Jin,1,33685046,n/a,https://www.youtube.com/watch?v=c6ASQOwKkhk,2022-11-03
2,n/a,Lift Me Up (From Black Panther: Wakanda Forever),Rihanna,1,24488097,n/a,https://www.youtube.com/watch?v=Mx_OexsUI2M,2022-11-03
3,1,Monotonía,Shakira & Ozuna,3,16739062,-0.61%,https://www.youtube.com/watch?v=j5y6xLpRwx4,2022-11-03
4,4,La Bachata,Manuel Turizo,16,14248381,-0.09%,https://www.youtube.com/watch?v=TiM_TFpT_DE,2022-11-03
5,7,No Se Va (En Vivo),Grupo Frontera,7,13324846,-0.07%,https://www.youtube.com/watch?v=VtKcDwz6hiM,2022-11-03
6,n/a,"Thumkeshwari (From ""Bhediya - Telugu"")",Divya Kumar & Rashmeet Kaur & Sachin-Jigar & Ash King,1,13224018,n/a,https://www.youtube.com/watch?v=UKA31XLzsNA,2022-11-03
7,8,Manike,Surya Ragunaathan & Yohani & Jubin Nautiyal,7,12841838,-0.09%,https://www.youtube.com/watch?v=_B6T8O15Ohk,2022-11-03
8,5,Kesariya (From “Brahmastra”),Arijit Singh,16,12681493,-0.15%,https://www.youtube.com/watch?v=BddP6PYo2gs,2022-11-03
9,10,Me porto bonito,Bad Bunny,20,12583281,-0.09%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-11-03
10,16,NO SE VA (EN VIVO),Grupo Frontera,4,11241469,0.08%,https://www.youtube.com/watch?v=-1vsm5bhoyE,2022-11-03
11,2,Anti-Hero,Taylor Swift,2,10834844,-0.7%,https://www.youtube.com/watch?v=b1kbLwvqugk,2022-11-03
12,n/a,The Astronaut,Jin,1,10602558,n/a,https://www.youtube.com/watch?v=FqmYc62HUec,2022-11-03
13,13,GATÚBELA,KAROL G & Maldy,10,10590998,-0.06%,https://www.youtube.com/watch?v=SK37InR9j38,2022-11-03
14,11,Shut Down,BLACKPINK,7,10422054,-0.21%,https://www.youtube.com/watch?v=POe9SOEKotk,2022-11-03
15,12,Pink Venom,BLACKPINK,11,10348522,-0.18%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-11-03
16,15,Tití me preguntó,Bad Bunny,23,10101860,-0.05%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-11-03
17,n/a,Lift Me Up (Visualizer),Rihanna,1,9630250,n/a,https://www.youtube.com/watch?v=ospQ06jJe-I,2022-11-03
18,9,Devoto,Kim Loaiza,2,9426495,-0.32%,https://www.youtube.com/watch?v=mxF58TYuPaM,2022-11-03
19,6,Nxde,(G)I-DLE,3,9375013,-0.37%,https://www.youtube.com/watch?v=fCO7f0SmrDc,2022-11-03
20,14,DESPECHÁ,ROSALÍA,13,9361751,-0.12%,https://www.youtube.com/watch?v=5g2hT4GmAGU,2022-11-03
21,19,Dilwa Le Gaile Raja,Shilpi Raj,7,8836644,-0.02%,https://www.youtube.com/watch?v=5kJMtNWUytY,2022-11-03
22,21,PROVENZA,KAROL G,28,8627985,-0.03%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-11-03
23,17,Calm Down,Rema & Selena Gomez,9,8538521,-0.14%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-11-03
24,22,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,18,8407405,-0.02%,https://www.youtube.com/watch?v=A_g3lMcWVy0,2022-11-03
25,66,KICKBACK,Kenshi Yonezu,2,8332635,0.69%,https://www.youtube.com/watch?v=M2cckDmNLMI,2022-11-03
26,25,Feliz Cumpleaños Ferxxo,Feid,11,8296125,0.05%,https://www.youtube.com/watch?v=jRxDUsGmwuc,2022-11-03
27,24,Unholy (Official Music Video),Sam Smith & Kim Petras,5,7988546,-0.05%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-11-03
28,n/a,I Drink Wine,Adele,1,7716959,n/a,https://www.youtube.com/watch?v=jDvYDzFOK9A,2022-11-03
29,3,Bejeweled,Taylor Swift,2,7566146,-0.53%,https://www.youtube.com/watch?v=b7QlX3yR2xs,2022-11-03
30,28,Calm Down,Rema,24,7383486,-0.05%,https://www.youtube.com/watch?v=CQLsdm1ZYAw,2022-11-03
31,23,Laal Ghaghra,Shilpi Raj & Pawan Singh,8,7271459,-0.15%,https://www.youtube.com/watch?v=qZId59qml_4,2022-11-03
32,n/a,Messy,Quavo & Takeoff,1,6964480,n/a,https://www.youtube.com/watch?v=TUbmIriJlp4,2022-11-03
33,18,Under The Influence,Chris Brown,2,6956696,-0.26%,https://www.youtube.com/watch?v=pfxyk1glEq4,2022-11-03
34,30,AUTOMÁTICO,Maria Becerra,8,6546138,-0.1%,https://www.youtube.com/watch?v=H0Gk2wGNtIk,2022-11-03
35,32,Neverita,Bad Bunny,11,6439183,-0.09%,https://www.youtube.com/watch?v=ARWg160eaX4,2022-11-03
36,48,Amoune talens - زهري وين و انا وين /  (Official Music Video),Amoune talens,10,6429886,0.15%,https://www.youtube.com/watch?v=R3Y-xsC9-QM,2022-11-03
37,n/a,Raje,Mukesh & Asha Bhosle & Kishore Kumar & Surya Singh,1,6360308,n/a,https://www.youtube.com/watch?v=CnCQTs58raU,2022-11-03
38,36,Tu Turrito,Rei & Callejero Fino,16,6264238,-0.05%,https://www.youtube.com/watch?v=AtalMwsn7fs,2022-11-03
39,n/a,Music For a Sushi Restaurant,Harry Styles,1,6262892,n/a,https://www.youtube.com/watch?v=CiwMDFh_Rog,2022-11-03
40,46,RUNTAH REMIX,Azmy Z,7,6015465,0.07%,https://www.youtube.com/watch?v=lAIdX9Rv3Rk,2022-11-03
41,54,Billete Grande,Edgardo Nuñez & Fuerza Regida,6,5952980,0.11%,https://www.youtube.com/watch?v=ao3SN7fkQQU,2022-11-03
42,38,Moscow Mule,Bad Bunny,26,5881334,-0.07%,https://www.youtube.com/watch?v=p38WgakuYDo,2022-11-03
43,65,Hey mor,Ozuna,3,5848526,0.18%,https://www.youtube.com/watch?v=7ouFkoU8Ap8,2022-11-03
44,n/a,Circle of Life,Carmen Twillie & Lebo M,1,5831492,n/a,https://www.youtube.com/watch?v=GibiNy4d4gc,2022-11-03
45,73,Made You Look,Meghan Trainor,2,5821742,0.25%,https://www.youtube.com/watch?v=gPCCYMeXin0,2022-11-03
46,26,Te Felicito,Shakira & Rauw Alejandro,28,5806305,-0.26%,https://www.youtube.com/watch?v=4I25nV9hXGA,2022-11-03
47,29,Wasa3 Wasa3,Ahmed Saad,11,5776823,-0.22%,https://www.youtube.com/watch?v=aKCL3I5iQ18,2022-11-03
48,57,ไทม์แมชชีน,โต๋เหน่อ & ปอน นิพนธ์,3,5729231,0.11%,https://www.youtube.com/watch?v=oMwm_Km9YhU,2022-11-03
49,n/a,Miss You,Oliver Tree & Robin Schulz,1,5559579,n/a,https://www.youtube.com/watch?v=BX0lKSa_PTk,2022-11-03
50,76,Gangsta's Paradise (Official Music Video) [HD],Coolio,6,5495434,0.2%,https://www.youtube.com/watch?v=SQCSxqScSVQ,2022-11-03
51,45,Turreo Sessions #723,DJ Tao & Callejero Fino,2,5481759,-0.03%,https://www.youtube.com/watch?v=swfVfqmFqXQ,2022-11-03
52,37,Mallipoo,A R Rahman & Pooja AV,6,5411654,-0.16%,https://www.youtube.com/watch?v=MrzkoLKpgLU,2022-11-03
53,42,Eu Gosto Assim,Gustavo Mioto,4,5372855,-0.11%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-11-03
54,n/a,Sereia,Orochi & MC Ryan SP & Oruam,1,5319139,n/a,https://www.youtube.com/watch?v=24lfgigKHqQ,2022-11-03
55,55,PUNTO 40,Rauw Alejandro & Baby Rasta,3,5317368,0.01%,https://www.youtube.com/watch?v=rhctf92wgqU,2022-11-03
56,44,พิจารณา (Consider),Musketeers,4,5301650,-0.08%,https://www.youtube.com/watch?v=21E3MNWz5m4,2022-11-03
57,64,Papo de Agustinho,Oruam & Mainstreet,3,5237243,0.05%,https://www.youtube.com/watch?v=ysn8Ifdfry4,2022-11-03
58,95,Dilemma,Nelly,6,5141936,0.24%,https://www.youtube.com/watch?v=8WYHDfJDPDc,2022-11-03
59,n/a,GUESS,Emiway Bantai,1,5087743,n/a,https://www.youtube.com/watch?v=Fyf_af36XmM,2022-11-03
60,84,NA,NA,4,5020980,0.17%,n/a,2022-11-03
61,n/a,Jhaanjar (Honeymoon),B Praak,1,5006837,n/a,https://www.youtube.com/watch?v=NkxrGBEzReQ,2022-11-03
62,81,El Gavilán,Luis R Conriquez & Tony Aguirre & Peso Pluma,2,4983937,0.12%,https://www.youtube.com/watch?v=gkkuezo7kX4,2022-11-03
63,n/a,Ilkay Sencan & Dynoro - Rockstar | OVER DRIVE,Aleksey Tkachuk,3,4939703,n/a,https://www.youtube.com/watch?v=exK5wYv0Hzs,2022-11-03
64,74,Felina 🐈,WIU & MC Ryan SP,3,4924312,0.06%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-11-03
65,52,Calidad,Luis Mexia & Grupo Firme,11,4891251,-0.09%,https://www.youtube.com/watch?v=BCRspvOci9w,2022-11-03
66,n/a,Subtitle,OFFICIAL HIGE DANDISM,1,4885694,n/a,https://www.youtube.com/watch?v=hN5MBlGv2Ac,2022-11-03
67,53,I'm Good (Blue),David Guetta & Bebe Rexha,6,4734908,-0.12%,https://www.youtube.com/watch?v=90RLzVUuXe4,2022-11-03
68,n/a,قلبي ( حصرياً ),Yaser Abd Alwahab,1,4695244,n/a,https://www.youtube.com/watch?v=gnMdTTeY1FY,2022-11-03
69,61,MISSION 10,Callejero Fino & Alan Gomez,8,4687937,-0.07%,https://www.youtube.com/watch?v=ZQNY17UsU6M,2022-11-03
70,n/a,"Into the Unknown (From ""Frozen 2"")",Idina Menzel & AURORA,13,4683516,n/a,https://www.youtube.com/watch?v=gIOyB9ZXn8s,2022-11-03
71,34,ANTIFRAGILE (Japanese Version),LE SSERAFIM,3,4667375,-0.33%,https://www.youtube.com/watch?v=pyf8cbqyfPs,2022-11-03
72,n/a,"Un Poco Loco (De ""Coco"")",Arthur Salerno & Leandro Luna,21,4655971,n/a,https://www.youtube.com/watch?v=yZ7cBunq8xo,2022-11-03
73,n/a,Love The Way You Lie Explicit Version Closed Captioned,Eminem,4,4655782,n/a,https://www.youtube.com/watch?v=uelHwf8o7_U,2022-11-03
74,59,Haja colírio,Guilherme & Benuto,9,4631188,-0.09%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-11-03
75,68,Farid - Be Amaret Meen (Official Lyric Video) | فريد  -  بأمارة مين (لو جاي في رجوع إنساني),Farid - فريد,5,4630126,-0.04%,https://www.youtube.com/watch?v=7Qlm24ekm9Y,2022-11-03
76,70,Pipoco,Ana Castela,17,4604161,-0.02%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-11-03
