Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,3,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,5,80535433,0.44%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-05-10
2,n/a,This Is America (Official Video),Childish Gambino,1,71646353,n/a,https://www.youtube.com/watch?v=VYOjWnS4cMY,2018-05-10
3,1,Dame Tu Cosita,El Chombo,5,63263872,-0.02%,https://www.youtube.com/watch?v=FzG4uDgje3M,2018-05-10
4,2,X,Nicky Jam & J Balvin,10,53771080,-0.11%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-05-10
5,5,Sin Pijama (Official Video),Natti Natasha & Becky G,3,39375812,0%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-05-10
6,6,no tears left to cry (Official Video),Ariana Grande,3,37294801,-0.03%,https://www.youtube.com/watch?v=ffxKSjUwKdU,2018-05-10
7,10,God's Plan,Drake,12,32529649,0.04%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM,2018-05-10
8,4,Única,Ozuna,2,31341315,-0.41%,https://www.youtube.com/watch?v=Ck4xHocysLw,2018-05-10
9,15,Call Out My Name (Official Video),The Weeknd,4,30350452,0.12%,https://www.youtube.com/watch?v=M4ZoCHID9GI,2018-05-10
10,17,Dura (Remix),Daddy Yankee,2,26403406,0.11%,https://www.youtube.com/watch?v=j1W5An7eo2g,2018-05-10
11,8,Corazón (Official Video),Maluma,22,26236412,-0.19%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-05-10
12,9,Dura,Daddy Yankee,16,25986907,-0.18%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-05-10
13,40,Échame La Culpa,Luis Fonsi & Demi Lovato,25,25114540,0.78%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-05-10
14,14,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,6,24518012,-0.09%,https://www.youtube.com/watch?v=8_oE-iQeFeE,2018-05-10
15,n/a,Chun-Li,Nicki Minaj,1,23846729,n/a,https://www.youtube.com/watch?v=Wpm07-BGJnE,2018-05-10
16,16,Perfect,Ed Sheeran,26,23773275,-0.06%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-05-10
17,n/a,Marinero (Official Video),Maluma,1,23690407,n/a,https://www.youtube.com/watch?v=vjI4Alon-3Q,2018-05-10
18,23,Mi Gente (Official Video),J Balvin Willy William,45,22087945,0.07%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2018-05-10
19,18,Freaky Friday,Lil Dicky & Chris Brown,8,22074764,-0.06%,https://www.youtube.com/watch?v=aZla1ttZHaw,2018-05-10
20,7,Bella (Remix),Maluma & Wolfine,16,22007634,-0.33%,https://www.youtube.com/watch?v=jjuSfhYiup8,2018-05-10
21,13,Esskeetit,Lil Pump,4,21483310,-0.23%,https://www.youtube.com/watch?v=DPxL7dO5XPc,2018-05-10
22,30,Déjala Que Vuelva,Piso 21,29,20935073,0.18%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-05-10
23,56,In My Blood (Official Music Video),Shawn Mendes,2,20812408,0.87%,https://www.youtube.com/watch?v=36tggrpRoTI,2018-05-10
24,n/a,Bella Remix,Wolfine,1,20591377,n/a,https://www.youtube.com/watch?v=3TrkEh_Af7I,2018-05-10
25,n/a,One Kiss (Official Video),Calvin Harris & Dua Lipa,1,20301154,n/a,https://www.youtube.com/watch?v=DkeiKbqa02g,2018-05-10
26,20,Me Niego,Reik,12,19760756,-0.08%,https://www.youtube.com/watch?v=JyqD_zfXfi8,2018-05-10
27,22,Nice For What,Drake,5,19250097,-0.09%,https://www.youtube.com/watch?v=U9BwWKXjVaI,2018-05-10
28,n/a,Só Quer Vrau - MC MM feat DJ RD (KondZilla) | Official Music Video,Dj Galinha,1,18659350,n/a,https://www.youtube.com/watch?v=sbXg6CWUXuo,2018-05-10
29,21,Te Amo,Piso 21,8,18144592,-0.15%,https://www.youtube.com/watch?v=nP8ZVJxiJlU,2018-05-10
30,11,Happier,Ed Sheeran,2,17891785,-0.38%,https://www.youtube.com/watch?v=iWZmdoY1aTE,2018-05-10
31,32,El Anillo (Official Video),Jennifer Lopez,2,17646469,0.05%,https://www.youtube.com/watch?v=LryQJ25CnKU,2018-05-10
32,33,Romance Com Safadeza,Wesley Safadão,4,17051195,0.03%,https://www.youtube.com/watch?v=J2Ra63wi5gE,2018-05-10
33,27,Psycho,Post Malone,7,16895367,-0.12%,https://www.youtube.com/watch?v=au2n7VVGv_c,2018-05-10
34,25,Largado Às Traças,Zé Neto & Cristiano,14,16757811,-0.16%,https://www.youtube.com/watch?v=WcTRQXtXJPs,2018-05-10
35,n/a,Dicen,Lele Pons & Matt Hunter,1,16403652,n/a,https://www.youtube.com/watch?v=31OMf1H5Rk0,2018-05-10
36,43,Never Be the Same,Camila Cabello,8,16395364,0.22%,https://www.youtube.com/watch?v=Ph54wQG8ynk,2018-05-10
37,53,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,12,16266955,0.38%,https://www.youtube.com/watch?v=bzW9fmwcmG4,2018-05-10
38,48,Tu Postura,Banda MS de Sergio Lizárraga,3,15749991,0.25%,https://www.youtube.com/watch?v=8BDrtvy0SNM,2018-05-10
39,26,Meant to Be,Bebe Rexha,28,15582839,-0.19%,https://www.youtube.com/watch?v=zDo0H8Fm7d0,2018-05-10
40,72,L'Algérino - Va Bene  [Clip Officiel B.O Taxi 5 ],L'Algérino,7,14517459,0.46%,https://www.youtube.com/watch?v=ZMwbswoUdP8,2018-05-10
41,34,No Hay Nadie Más (Official Video),Sebastián Yatra,15,14374549,-0.1%,https://www.youtube.com/watch?v=sD9_l3oDOag,2018-05-10
42,35,El Farsante (Remix),Ozuna & Romeo Santos,15,14275873,-0.09%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-05-10
43,n/a,"Ashes (from ""Deadpool 2"" Motion Picture Soundtrack)",Céline Dion,1,13928977,n/a,https://www.youtube.com/watch?v=CX11yw6YL1w,2018-05-10
44,71,Sexo (Official Video),Residente,4,13845204,0.38%,https://www.youtube.com/watch?v=UjqXKgk5b18,2018-05-10
45,38,"Lahore (From ""Lahore"")",Guru Randhawa,22,13616024,-0.07%,https://www.youtube.com/watch?v=dZ0fwJojhrs,2018-05-10
46,44,Bu Benim Öyküm,Eli Türkoğlu,3,13605968,0.01%,https://www.youtube.com/watch?v=3RmbF8i5YsI,2018-05-10
47,12,Ambiente (Official Video),J Balvin,4,13211622,-0.53%,https://www.youtube.com/watch?v=rzgw0XldTC0,2018-05-10
48,n/a,Están Pa´ Mí,J Balvin & Jhay Cortez,1,13191742,n/a,https://www.youtube.com/watch?v=oBAlEGWDLXQ,2018-05-10
49,65,Tareefan,Badshah & QARAN,2,12862944,0.26%,https://www.youtube.com/watch?v=3SWc5G8Gx7E,2018-05-10
50,50,New Rules,Dua Lipa,44,12809296,0.03%,https://www.youtube.com/watch?v=k2qgadSvNyU,2018-05-10
51,61,Bom Diggy,Jasmin Walia & Zack Knight,13,12460928,0.19%,https://www.youtube.com/watch?v=yIIGQB6EMAM,2018-05-10
52,n/a,Genius,LSD,1,11937419,n/a,https://www.youtube.com/watch?v=HhoATZ1Imtw,2018-05-10
53,n/a,Gucci Flip Flops,Bhad Bhabie,1,11925776,n/a,https://www.youtube.com/watch?v=tsp7IOr7Q9A,2018-05-10
54,66,Propaganda (Ao Vivo),Jorge & Mateus,6,11912222,0.17%,https://www.youtube.com/watch?v=mQr7XemLs8s,2018-05-10
55,n/a,Barbie Tingz,Nicki Minaj,1,11883490,n/a,https://www.youtube.com/watch?v=eppa0RXRU-I,2018-05-10
56,52,IDGAF,Dua Lipa,17,11704478,-0.02%,https://www.youtube.com/watch?v=Mgfe5tIwOj0,2018-05-10
57,41,El Préstamo (Official Video),Maluma,9,11700885,-0.13%,https://www.youtube.com/watch?v=-BQJo3vK8O8,2018-05-10
58,74,Bboom Bboom (instrumental),MOMOLAND,11,11624386,0.21%,https://www.youtube.com/watch?v=JQGRg8XBnB4,2018-05-10
59,29,"Raat Kamaal Hai (From ""Raat Kamaal Hai"")",Guru Randhawa & Tulsi Kumar,3,11433721,-0.36%,https://www.youtube.com/watch?v=aNwWdF8qq-M,2018-05-10
60,51,Solita,DJ Luian & Almighty & Mambo Kingz,16,11414857,-0.05%,https://www.youtube.com/watch?v=j-sz8M8gc6U,2018-05-10
61,n/a,Gangamma Rangamma,M.M.Manasi,1,11382315,n/a,https://www.youtube.com/watch?v=GWWHI7SE0KQ,2018-05-10
62,46,Fuleragem,MC WM,10,11349655,-0.11%,https://www.youtube.com/watch?v=4N2iMmHcHys,2018-05-10
63,67,"Oh Humsafar (From ""Oh Humsafar"")",Tony Kakkar & Neha Kakkar,4,11304549,0.12%,https://www.youtube.com/watch?v=g4HDfqEWf6Y,2018-05-10
64,n/a,Papum,MC Kevinho,1,11172769,n/a,https://www.youtube.com/watch?v=UknQK-k49Ek,2018-05-10
65,59,Anti Amor (Ao Vivo),Jorge & Mateus & Gustavo Mioto,12,11115744,0.04%,https://www.youtube.com/watch?v=YXSFMV8JOF4,2018-05-10
66,54,What is Love?,TWICE,5,11057898,-0.03%,https://www.youtube.com/watch?v=i0p1bmr0EmE,2018-05-10
