Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Work from Home (Official Video),Fifth Harmony,11,40872411,0.1%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-05-12
2,2,Sorry,Justin Bieber,12,31847531,-0.04%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-05-12
3,3,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,10,30258426,0.06%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-05-12
4,4,Alan Walker - Faded,Alan Walker,12,27528942,0.06%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-05-12
5,6,NO,Meghan Trainor,8,25460234,-0.01%,https://www.youtube.com/watch?v=cMTAUr3Nm6I,2016-05-12
6,n/a,Ain't Your Mama (Official Video),Jennifer Lopez,1,24933776,n/a,https://www.youtube.com/watch?v=Pgmx7z49OEk,2016-05-12
7,9,Hasta el Amanecer,Nicky Jam,12,24727989,0.04%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-05-12
8,13,Cheap Thrills (Official Lyric Video),Sia,9,24673748,0.3%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-05-12
9,5,Stressed Out,twenty one pilots,12,24525247,-0.04%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-05-12
10,8,PILLOWTALK,ZAYN,12,24002540,0%,https://www.youtube.com/watch?v=C_3d6GntKbk,2016-05-12
11,7,Hymn for the Weekend,Coldplay,12,23197447,-0.06%,https://www.youtube.com/watch?v=YykjpeuMNEk,2016-05-12
12,12,Panda,Desiigner,7,21006964,0.11%,https://www.youtube.com/watch?v=lsJLLEwUYZM,2016-05-12
13,11,Love Yourself PURPOSE : The Movement,Justin Bieber,12,20810690,-0.02%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-05-12
14,17,Picky,Joey Montana,12,18869014,0.14%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-05-12
15,10,Work,Rihanna,12,18859837,-0.12%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-05-12
16,22,DUELE EL CORAZON (Lyric Video),Enrique Iglesias,3,18117443,0.18%,https://www.youtube.com/watch?v=vSk_xOy6Bwc,2016-05-12
17,15,Andas En Mi Cabeza,Chino & Nacho,3,17989196,0.03%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-05-12
18,14,See You Again,Wiz Khalifa,12,17715744,-0.01%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-05-12
19,19,7 Years,Lukas Graham,11,17074502,0.07%,https://www.youtube.com/watch?v=LHCob76kigA,2016-05-12
20,27,Worth It (Official Video),Fifth Harmony,12,16929009,0.21%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-05-12
21,26,El Perdedor (Official Video),Maluma,3,16856722,0.18%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-05-12
22,18,Lean On,Major Lazer & DJ Snake,12,16525559,0.01%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-05-12
23,n/a,CAN'T STOP THE FEELING! (First Listen),Justin Timberlake,1,16396948,n/a,https://www.youtube.com/watch?v=p5RobDomh5U,2016-05-12
24,20,What Do You Mean?,Justin Bieber,12,15871149,0%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-05-12
25,16,Hello (Official Music Video),Adele,12,15331052,-0.08%,https://www.youtube.com/watch?v=YQHsXMglC9A,2016-05-12
26,25,Uptown Funk (Official Video),Mark Ronson,12,15314953,0.06%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-05-12
27,21,Hotline Bling,Drake,12,14821737,-0.04%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-05-12
28,29,Stitches (Official Music Video),Shawn Mendes,12,13112346,0%,https://www.youtube.com/watch?v=VbfpW0pbvaU,2016-05-12
29,31,Lush Life,Zara Larsson,11,12747922,0.04%,https://www.youtube.com/watch?v=tD4HCZe-tew,2016-05-12
30,28,Adventure of a Lifetime,Coldplay,12,12440000,-0.06%,https://www.youtube.com/watch?v=QtXby3twMmI,2016-05-12
31,32,Sugar,Maroon 5,12,12136590,0.04%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-05-12
32,24,Dangerous Woman,Ariana Grande,6,11964995,-0.17%,https://www.youtube.com/watch?v=9WbCfHutDSE,2016-05-12
33,33,Por Fin Te Encontré,Cali y El Dandee & Juan Magán,12,11613370,0.1%,https://www.youtube.com/watch?v=_kxz7WX4mLU,2016-05-12
34,34,Watch Me (Whip / Nae Nae),Silentó,12,11350102,0.12%,https://www.youtube.com/watch?v=vjW8wmF5VWc,2016-05-12
35,35,Encantadora,Yandel,10,10935547,0.1%,https://www.youtube.com/watch?v=F877bV0Ai3E,2016-05-12
36,n/a,NA,NA,1,10722757,n/a,n/a,2016-05-12
37,30,Low Life (Official Music Video),Future,7,10542670,-0.16%,https://www.youtube.com/watch?v=K_9tX4eHztY,2016-05-12
38,23,Light It Up (Remix),Major Lazer,12,10523540,-0.29%,https://www.youtube.com/watch?v=qDcFryDXQ7U,2016-05-12
39,36,Shake It Off,Taylor Swift,12,10397539,0.06%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-05-12
