Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,19,126082689,0.01%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-05-25
2,2,Shape of You,Ed Sheeran,17,85098283,-0.02%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-05-25
3,3,Felices los 4 (Official Video),Maluma,5,62149411,0.13%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-05-25
4,6,I'm the One,DJ Khaled,4,44792991,0%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-05-25
5,5,Rockabye,Clean Bandit,28,43237483,-0.04%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-05-25
6,10,That's What I Like,Bruno Mars,13,41078756,0.02%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-05-25
7,7,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,9,39135546,-0.1%,https://www.youtube.com/watch?v=c73Cu3TQnlg,2017-05-25
8,8,Chantaje (Official Video),Shakira,27,39127861,-0.05%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-05-25
9,11,Swalla,Jason Derulo,10,34825707,0%,https://www.youtube.com/watch?v=NGLxoKOvzu4,2017-05-25
10,14,Despacito (Audio),Luis Fonsi,6,30903323,-0.01%,https://www.youtube.com/watch?v=72UO0v5ESUo,2017-05-25
11,4,Bon Appétit (Official),Katy Perry,2,30563913,-0.39%,https://www.youtube.com/watch?v=dPI-mRFEIH0,2017-05-25
12,13,Reggaetón Lento (Bailemos),CNCO,27,30213860,-0.05%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-05-25
13,9,Malibu (Official Video),Miley Cyrus,3,30166489,-0.26%,https://www.youtube.com/watch?v=8j9zMok6two,2017-05-25
14,15,Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),J Balvin,12,28474784,-0.08%,https://www.youtube.com/watch?v=Km4BayZykwE,2017-05-25
15,16,El Amante,Nicky Jam,19,28012749,-0.03%,https://www.youtube.com/watch?v=YG2p6XBuSKA,2017-05-25
16,17,SUBEME LA RADIO (Official Video),Enrique Iglesias,13,27343410,0.01%,https://www.youtube.com/watch?v=9sg-A-eS6Ig,2017-05-25
17,21,Vente Pa' Ca (Official Video),Ricky Martin,35,27083018,0.06%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-05-25
18,20,Starboy,The Weeknd,35,26637420,0.04%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-05-25
19,18,We Don't Talk Anymore,Charlie Puth,43,25519633,-0.05%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-05-25
20,22,Something Just Like This (Lyric),The Chainsmokers & Coldplay,14,24931469,-0.01%,https://www.youtube.com/watch?v=FM7MFYoylVs,2017-05-25
21,19,Closer (Lyric),The Chainsmokers,43,24738175,-0.06%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-05-25
22,23,See You Again,Wiz Khalifa,66,23135622,0.02%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-05-25
23,24,Treat You Better,Shawn Mendes,45,21743602,-0.01%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-05-25
24,27,Sin Contrato (Official Video),Maluma,39,21555872,0.1%,https://www.youtube.com/watch?v=9xByMBYDRmY,2017-05-25
25,25,La Rompe Corazones,Daddy Yankee,19,21151537,0.02%,https://www.youtube.com/watch?v=d-5dc8CuOvw,2017-05-25
26,12,Me Enamoré (Official Video),Shakira,2,20735947,-0.37%,https://www.youtube.com/watch?v=sPTn0QEhxds,2017-05-25
27,28,NA,NA,8,20068861,0.04%,n/a,2017-05-25
