Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Closer (Lyric),The Chainsmokers,15,47361709,-0.03%,https://www.youtube.com/watch?v=PT2_F-1esPk,2016-11-10
2,3,Side To Side,Ariana Grande ft. Nicki Minaj,11,34695775,0.01%,https://www.youtube.com/watch?v=SXiSVQZLje8,2016-11-10
3,2,Shaky Shaky,Daddy Yankee,16,33657389,-0.05%,https://www.youtube.com/watch?v=aKuivabiOns,2016-11-10
4,5,Starboy,The Weeknd,7,31767959,0.05%,https://www.youtube.com/watch?v=34Na4j8AVgA,2016-11-10
5,4,This Is What You Came For (Official Video),Calvin Harris,21,31271949,-0.02%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-11-10
6,7,We Don't Talk Anymore,Charlie Puth,15,27892560,0.04%,https://www.youtube.com/watch?v=3AtDnEC4zak,2016-11-10
7,6,La Bicicleta,Shakira & Carlos Vives,18,26548069,-0.03%,https://www.youtube.com/watch?v=-UV0QGLmYys,2016-11-10
8,8,Treat You Better,Shawn Mendes,17,26393108,0.05%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2016-11-10
9,9,Cuatro Babys (Official Video),Maluma,4,26082599,0.09%,https://www.youtube.com/watch?v=OXq-JP8w5H4,2016-11-10
10,10,Heathens,twenty one pilots,21,23179189,-0.02%,https://www.youtube.com/watch?v=UprcpdwuwCg,2016-11-10
11,11,Cold Water,Major Lazer,16,21202771,-0.07%,https://www.youtube.com/watch?v=a59gmGkq_pw,2016-11-10
12,12,Vente Pa' Ca (Official Video),Ricky Martin,7,19984315,-0.04%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2016-11-10
13,13,24K Magic,Bruno Mars,5,19963833,-0.03%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2016-11-10
14,14,Work from Home (Official Video),Fifth Harmony,37,19729798,-0.04%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-11-10
15,15,Sorry,Justin Bieber,38,19600628,-0.03%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-11-10
16,20,Andas En Mi Cabeza,Chino & Nacho,29,19525733,0.07%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-11-10
17,21,Otra Vez,Zion & Lennox,12,19244628,0.08%,https://www.youtube.com/watch?v=6R5i6wQCOCQ,2016-11-10
18,16,The Greatest (Official Video),Sia,10,18393696,-0.07%,https://www.youtube.com/watch?v=GKSRyLdjsPA,2016-11-10
19,22,Chillax (Official Video),Farruko,15,17775776,0.02%,https://www.youtube.com/watch?v=7fEQmJ98x_Y,2016-11-10
20,19,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,14,17553813,-0.06%,https://www.youtube.com/watch?v=SMs0GnYze34,2016-11-10
21,18,See You Again,Wiz Khalifa,38,17550951,-0.08%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-11-10
22,89,Black Beatles,Rae Sremmurd,2,17342346,1.12%,https://www.youtube.com/watch?v=b8m9zhNAgKs,2016-11-10
23,24,Safari,J Balvin,10,16613740,0.03%,https://www.youtube.com/watch?v=JWESLtAKKlU,2016-11-10
24,26,Don't Let Me Down,The Chainsmokers,28,15498306,0%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2016-11-10
25,32,Sin Contrato (Official Video),Maluma,11,15151096,0.07%,https://www.youtube.com/watch?v=9xByMBYDRmY,2016-11-10
26,25,Uptown Funk (Official Video),Mark Ronson,38,14434262,-0.08%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2016-11-10
27,35,Picky,Joey Montana,38,13881509,0%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-11-10
28,34,Sugar,Maroon 5,38,13784366,-0.02%,https://www.youtube.com/watch?v=09R8_2nJtjg,2016-11-10
29,33,Bailando,Enrique Iglesias,38,13746819,-0.03%,https://www.youtube.com/watch?v=NUsoVlDFqZg,2016-11-10
30,37,คู่คอง (เพลงประกอบละคร นาคี),Ch3Thailand Music,7,13494820,-0.01%,https://www.youtube.com/watch?v=wsHNUOgJJZU,2016-11-10
31,41,Lean On,Major Lazer & DJ Snake,38,13335585,0.05%,https://www.youtube.com/watch?v=YqeW9_5kURI,2016-11-10
32,28,Closer (Official Video),The Chainsmokers,3,13280457,-0.11%,https://www.youtube.com/watch?v=0zGcUoRlhmw,2016-11-10
33,36,Sucker for Pain (with Logic Ty Dolla $ign & X Ambassadors),Atlantic Records,14,13218439,-0.03%,https://www.youtube.com/watch?v=-59jGD4WrmE,2016-11-10
34,27,My Way (Official Video),Calvin Harris,2,13110768,-0.14%,https://www.youtube.com/watch?v=b4Bj7Zb-YD4,2016-11-10
35,30,Shout Out to My Ex (Official Video),Little Mix,3,12888598,-0.1%,https://www.youtube.com/watch?v=bFDzhKdrN9M,2016-11-10
36,40,Alan Walker - Faded,Alan Walker,38,12748462,-0.01%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-11-10
37,46,El Perdedor (Official Video),Maluma,29,12603111,0.04%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-11-10
38,38,In the Name of Love,Inc. / These Are Songs of Pulse / Sony/ATV Music Publishing (UK) Limited (MCPS/BIEM) / Family Affair Songbook / BMG Rights Management (UK) Limited (MCPS/BIEM) / Copyright & R. A. Cunningham & M. Radosevich & Martin Garrix & Universal Music Publishing Limited (MCPS/BIEM) / Universal PolyGram Int. Publishing & S. Philibin & Y. Nahar & I. Juber & Bebe Rexha,15,12419925,-0.06%,https://www.youtube.com/watch?v=AeGfss2vsZg,2016-11-10
39,42,How Deep Is Your Love,Calvin Harris & Disciples,38,12376825,-0.02%,https://www.youtube.com/watch?v=EgqUJOudrcM,2016-11-10
40,39,DUELE EL CORAZON,Enrique Iglesias,26,12288544,-0.06%,https://www.youtube.com/watch?v=xFutjZEBTXs,2016-11-10
41,45,What Do You Mean?,Justin Bieber,38,12184899,-0.01%,https://www.youtube.com/watch?v=DK_0jXPuIr0,2016-11-10
42,48,Alone,Marshmello,12,12082560,0.01%,https://www.youtube.com/watch?v=ALZHF5UqnU4,2016-11-10
43,52,Shake It Off,Taylor Swift,38,12070271,0.03%,https://www.youtube.com/watch?v=nfWlot6h_JM,2016-11-10
44,44,Dile Que Tu Me Quieres (Remix),Yandel & Ozuna,8,12001559,-0.03%,https://www.youtube.com/watch?v=WAcnWtZjDWE,2016-11-10
45,43,Hasta el Amanecer,Nicky Jam,38,11881247,-0.05%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-11-10
46,n/a,"Ki Kariye Nachna Aaonda Nahin (From ""Ki Kariye Nachna Aaonda Nahin"")",Neha Kakkar & Raftaar & Harrdy Sandhu,1,11867408,n/a,https://www.youtube.com/watch?v=QQtIF3UBqAY,2016-11-10
47,n/a,Used to This (Official Music Video),Future,1,11541614,n/a,https://www.youtube.com/watch?v=SZDmuHSqwtg,2016-11-10
48,31,Cevapsız Çınlama,Emrah Karaduman,10,11198457,-0.21%,https://www.youtube.com/watch?v=GcGPedcPsOs,2016-11-10
49,56,Don't Wanna Know,Maroon 5,4,11011528,0%,https://www.youtube.com/watch?v=ANS9sSJA9Yc,2016-11-10
50,53,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",Badshah & Jonita Gandhi & Arijit Singh & Nakash Aziz & Pritam,4,10976502,-0.03%,https://www.youtube.com/watch?v=CvPdtf8Ijj4,2016-11-10
51,49,Cheap Thrills (Official Lyric Video),Sia,35,10915939,-0.08%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-11-10
52,58,Roar,Katy Perry,38,10896447,0%,https://www.youtube.com/watch?v=CevxZvSJLk8,2016-11-10
53,17,Chantaje (Audio),Shakira,2,10881161,-0.44%,https://www.youtube.com/watch?v=pMxJgBoosU0,2016-11-10
54,51,Stressed Out,twenty one pilots,38,10859129,-0.07%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-11-10
55,29,TT,TWICE,3,10815716,-0.25%,https://www.youtube.com/watch?v=ePpPVE-GGJw,2016-11-10
56,59,Worth It (Official Video),Fifth Harmony,38,10781332,0.01%,https://www.youtube.com/watch?v=YBHQbu5rbdQ,2016-11-10
57,55,Te Vas (Live),Ozuna,23,10733810,-0.03%,https://www.youtube.com/watch?v=_JOnM3jmY0o,2016-11-10
58,83,Nashe Si Chadh Gayi (Remix),Vishal - Shekhar,3,10706683,0.28%,https://www.youtube.com/watch?v=Wd2B8OAotU8,2016-11-10
59,61,Counting Stars,OneRepublic,38,10457091,0.01%,https://www.youtube.com/watch?v=hT_nvWreIhg,2016-11-10
60,50,Tumbalatum,MC Kevinho,6,10372572,-0.12%,https://www.youtube.com/watch?v=5PhM9lkfKas,2016-11-10
61,63,Thinking out Loud,Ed Sheeran,38,10290799,0.02%,https://www.youtube.com/watch?v=lp-EO5I60KA,2016-11-10
62,64,Into You (Official Video),Ariana Grande,25,9986605,0%,https://www.youtube.com/watch?v=1ekZEVeXwek,2016-11-10
63,67,En la Intimidad,Ozuna,6,9953108,0.03%,https://www.youtube.com/watch?v=cNhXH1etCwM,2016-11-10
64,68,All About That Bass (Official Video),Meghan Trainor,37,9910178,0.04%,https://www.youtube.com/watch?v=7PCkvCPvDXk,2016-11-10
65,60,Ride,twenty one pilots,20,9851596,-0.07%,https://www.youtube.com/watch?v=Pw-0pbY9JeU,2016-11-10
66,70,Phia Sau Mot Co Gai,Soobin Hoang Son,2,9795747,0.04%,https://www.youtube.com/watch?v=j__Q13iAxNk,2016-11-10
67,88,Wake Me Up (Official Video),Avicii,27,9795312,0.2%,https://www.youtube.com/watch?v=IcrbM1l_BoI,2016-11-10
68,72,Let Her Go (Live from The Factory Theatre Sydney),Passenger,38,9758131,0.05%,https://www.youtube.com/watch?v=RBumgq5yVrA,2016-11-10
69,62,Hotline Bling,Drake,38,9740483,-0.04%,https://www.youtube.com/watch?v=uxpDa-c-4Mc,2016-11-10
70,71,La Mordidita (Official Video),Ricky Martin,38,9669743,0.03%,https://www.youtube.com/watch?v=lBztnahrOFw,2016-11-10
71,65,Borro Cassette (Official Video),Maluma,36,9459156,-0.04%,https://www.youtube.com/watch?v=Xk0wdDTTPA0,2016-11-10
72,75,OOOUUU (Remix),Young M.A,5,9398512,0.03%,https://www.youtube.com/watch?v=gVf_4Ns3qLU,2016-11-10
73,79,Diles,Bad Bunny & Farruko & Ozuna,4,9282445,0.1%,https://www.youtube.com/watch?v=UWV41yEiGq0,2016-11-10
74,73,La Gozadera (Official Video),Gente de Zona,38,9107598,-0.01%,https://www.youtube.com/watch?v=VMp55KH_3wo,2016-11-10
75,66,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,36,9062298,-0.07%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-11-10
76,76,Love Yourself PURPOSE : The Movement,Justin Bieber,38,8618393,-0.05%,https://www.youtube.com/watch?v=oyEuk8j8imI,2016-11-10
77,57,Desde Esa Noche (Premio Lo Nuestro 2016),Thalia,15,8614623,-0.21%,https://www.youtube.com/watch?v=6C_s56iscpQ,2016-11-10
78,85,IAmChino - Ay Mi Dios ft. Pitbull Yandel CHACAL (Official Music Video),IAmChino,5,8603342,0.04%,https://www.youtube.com/watch?v=yWo_uSJQE-s,2016-11-10
79,78,Perfect Strangers [blank],Jonas Blue,13,8588312,-0.03%,https://www.youtube.com/watch?v=Ey_hgKCCYU4,2016-11-10
80,82,Te Fuiste (Official Music Video),Ozuna & Pusho,6,8518186,0.02%,https://www.youtube.com/watch?v=aZOGcaU7q1A,2016-11-10
81,n/a,Say You Won't Let Go,James Arthur,3,8449621,n/a,https://www.youtube.com/watch?v=0yW7w8F2TVA,2016-11-10
82,90,Por Fin Te Encontré,Cali y El Dandee & Juan Magán,38,8448872,0.04%,https://www.youtube.com/watch?v=_kxz7WX4mLU,2016-11-10
83,92,Broccoli,DRAM,7,8329310,0.03%,https://www.youtube.com/watch?v=K44j-sb1SRY,2016-11-10
84,87,Blame,Calvin Harris,21,8258010,0.01%,https://www.youtube.com/watch?v=6ACl8s_tBzE,2016-11-10
85,74,Bulleya,Shilpa Rao & Amit Mishra,6,8168217,-0.11%,https://www.youtube.com/watch?v=hXh35CtnSyU,2016-11-10
86,98,Manicomio,Cosculluela,3,8152647,0.04%,https://www.youtube.com/watch?v=sosF0xP57HE,2016-11-10
87,91,Ain't My Fault (Official Video),Zara Larsson,6,8149175,0.01%,https://www.youtube.com/watch?v=eC-F_VZ2T1c,2016-11-10
88,n/a,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS""...",Justin Timberlake,23,8120625,n/a,https://www.youtube.com/watch?v=ru0K8uYEZWw,2016-11-10
89,n/a,Tu No Vive Asi,Bad Bunny & Arcángel,1,8049842,n/a,https://www.youtube.com/watch?v=CUYrEiymUMY,2016-11-10
90,47,Hallelujah (Official Video),Pentatonix,3,8029990,-0.33%,https://www.youtube.com/watch?v=LRP8d7hhpoQ,2016-11-10
91,n/a,Turutum,MC Kevinho,1,8026644,n/a,https://www.youtube.com/watch?v=Dt68bSxYkyg,2016-11-10
92,80,All In My Head (Flex) (Official Video),Fifth Harmony,20,7987493,-0.05%,https://www.youtube.com/watch?v=jsbeemdD2rQ,2016-11-10
93,86,El Perdón,Nicky Jam,10,7944855,-0.03%,https://www.youtube.com/watch?v=hXI8RQYC36Q,2016-11-10
94,84,All We Know,The Chainsmokers & Phoebe Ryan,6,7901635,-0.05%,https://www.youtube.com/watch?v=lEi_XBg2Fpk,2016-11-10
95,100,Watch Me (Whip / Nae Nae),Silentó,38,7899207,0.01%,https://www.youtube.com/watch?v=vjW8wmF5VWc,2016-11-10
96,n/a,NA,NA,1,7819332,n/a,n/a,2016-11-10
97,93,Cold Water,Major Lazer,8,7794974,-0.03%,https://www.youtube.com/watch?v=nBtDsQ4fhXY,2016-11-10
98,n/a,Eu Sei de Cor,Marília Mendonça,2,7704623,n/a,https://www.youtube.com/watch?v=sS2yCCi2Mek,2016-11-10
99,96,Hello (Official Music Video),Adele,38,7688919,-0.03%,https://www.youtube.com/watch?v=YQHsXMglC9A,2016-11-10
100,n/a,Hey Mama,David Guetta,28,7601209,n/a,https://www.youtube.com/watch?v=uO59tfQ2TbA,2016-11-10
