Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,10,93863803,0.06%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-03-23
2,2,Shape of You,Ed Sheeran,8,79490413,0.04%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-03-23
3,4,Rockabye,Clean Bandit,19,44114474,0.1%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-03-23
4,3,Chantaje (Official Video),Shakira,18,40544220,-0.07%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-03-23
5,10,That's What I Like,Bruno Mars,4,35013741,0.22%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-03-23
6,5,Shape Of You,Ed Sheeran,10,33645866,-0.13%,https://www.youtube.com/watch?v=_dK2tDK9grQ,2017-03-23
7,6,Reggaetón Lento (Bailemos),CNCO,18,33500558,-0.02%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-03-23
8,7,El Amante,Nicky Jam,10,30832708,-0.01%,https://www.youtube.com/watch?v=YG2p6XBuSKA,2017-03-23
9,8,Starboy,The Weeknd,26,30787524,0%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-03-23
10,11,Closer (Lyric),The Chainsmokers,34,28609854,0%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-03-23
11,9,Vente Pa' Ca (Official Video),Ricky Martin,26,28574751,-0.04%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-03-23
12,12,This Is What You Came For (Official Video),Calvin Harris,40,26155019,-0.03%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2017-03-23
13,14,Something Just Like This (Lyric),The Chainsmokers & Coldplay,5,25566078,0.03%,https://www.youtube.com/watch?v=FM7MFYoylVs,2017-03-23
14,15,We Don't Talk Anymore,Charlie Puth,34,24482551,0.05%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-03-23
15,13,"I Don’t Wanna Live Forever (Fifty Shades Darker) (From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"")",ZAYN & Taylor Swift,8,23210766,-0.11%,https://www.youtube.com/watch?v=7F37r50VUTQ,2017-03-23
16,16,SUBEME LA RADIO (Official Video),Enrique Iglesias,4,22828888,0.03%,https://www.youtube.com/watch?v=9sg-A-eS6Ig,2017-03-23
17,20,See You Again,Wiz Khalifa,57,22622622,0.06%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-03-23
18,19,Treat You Better,Shawn Mendes,36,22457459,0.05%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-03-23
19,17,Chained To The Rhythm (Official),Katy Perry,5,22411863,0.02%,https://www.youtube.com/watch?v=Um7pMggPnug,2017-03-23
20,21,It Ain't Me,Kygo & Selena Gomez,5,19864604,-0.02%,https://www.youtube.com/watch?v=D5drYkLiLI8,2017-03-23
21,22,Sin Contrato (Official Video),Maluma,30,19765102,-0.03%,https://www.youtube.com/watch?v=9xByMBYDRmY,2017-03-23
22,28,Sugar,Maroon 5,57,18820432,0.03%,https://www.youtube.com/watch?v=09R8_2nJtjg,2017-03-23
23,26,24K Magic,Bruno Mars,24,18622719,-0.01%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2017-03-23
