Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,n/a,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,1,55903770,n/a,https://www.youtube.com/watch?v=huxhqphtDrM,2022-12-22
2,2,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,21,17600994,0.17%,https://www.youtube.com/watch?v=aAkMkVFwAoo,2022-12-22
3,5,Calm Down,Rema & Selena Gomez,16,15643746,0.13%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-12-22
4,3,Maan Meri Jaan,King,6,15434121,0.11%,https://www.youtube.com/watch?v=VuG7ge_8I2Y,2022-12-22
5,6,Dreamers (FIFA World Cup 2022 Soundtrack),Jung Kook & BTS,4,13886404,0.1%,https://www.youtube.com/watch?v=IwzkfMmNMpM,2022-12-22
6,7,Me porto bonito,Bad Bunny,27,13125063,0.13%,https://www.youtube.com/watch?v=saGYMhApaH8,2022-12-22
7,4,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,7,13073024,-0.06%,https://www.youtube.com/watch?v=sABN7goDbZ8,2022-12-22
8,8,Calm Down,Rema,31,12639576,0.16%,https://www.youtube.com/watch?v=CQLsdm1ZYAw,2022-12-22
9,14,Last Christmas,Wham!,30,11972392,0.24%,https://www.youtube.com/watch?v=E8gmARGvPlI,2022-12-22
10,9,Tukoh Taka (Official FIFA Fan Festival™ Anthem),Nicki Minaj & Maluma & Myriam Fares & FIFA Sound,5,11379870,0.06%,https://www.youtube.com/watch?v=rb0bjyt1OD0,2022-12-22
11,12,Qué Agonía,Ángela Aguilar & Yuridia,9,11260807,0.13%,https://www.youtube.com/watch?v=Q8xIa7KcI1A,2022-12-22
12,11,La Bachata,Manuel Turizo,23,11250255,0.1%,https://www.youtube.com/watch?v=TiM_TFpT_DE,2022-12-22
13,15,No Se Va (En Vivo),Grupo Frontera,14,11062604,0.16%,https://www.youtube.com/watch?v=VtKcDwz6hiM,2022-12-22
14,13,Tití me preguntó,Bad Bunny,30,10913921,0.1%,https://www.youtube.com/watch?v=Cr8K88UcO0s,2022-12-22
15,n/a,Ditto,NewJeans,1,10476577,n/a,https://www.youtube.com/watch?v=pSUydWEqKwE,2022-12-22
16,19,DESPECHÁ,ROSALÍA,20,10013678,0.11%,https://www.youtube.com/watch?v=5g2hT4GmAGU,2022-12-22
17,38,Gatita,Bellakath,3,9904640,0.47%,https://www.youtube.com/watch?v=msVB4L2Hrfk,2022-12-22
18,18,GATÚBELA,KAROL G & Maldy,17,9893073,0.08%,https://www.youtube.com/watch?v=SK37InR9j38,2022-12-22
19,16,La jumpa,Arcangel & Bad Bunny,3,9817779,0.03%,https://www.youtube.com/watch?v=S0_888ZjlAA,2022-12-22
20,17,Hey mor,Ozuna,10,9787378,0.06%,https://www.youtube.com/watch?v=7ouFkoU8Ap8,2022-12-22
21,22,Roça Em Mim,Zé Felipe & Luan Pereira & Ana Castela,5,9635995,0.09%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2022-12-22
22,28,PROVENZA,KAROL G,35,9247586,0.12%,https://www.youtube.com/watch?v=ca48oMV59LU,2022-12-22
23,n/a,Candy,NCT DREAM,1,9209540,n/a,https://www.youtube.com/watch?v=zuoSn3ObMz4,2022-12-22
24,24,قلبي ( حصرياً ),Yaser Abd Alwahab,8,9015416,0.02%,https://www.youtube.com/watch?v=gnMdTTeY1FY,2022-12-22
25,n/a,LET GO,Central Cee,1,8914970,n/a,https://www.youtube.com/watch?v=BqucGvLxrEk,2022-12-22
26,21,Kesariya (From “Brahmastra”),Arijit Singh,23,8860792,0%,https://www.youtube.com/watch?v=BddP6PYo2gs,2022-12-22
27,27,Pink Venom,BLACKPINK,18,8742489,0.02%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-12-22
28,25,Shut Down,BLACKPINK,14,8727070,0%,https://www.youtube.com/watch?v=POe9SOEKotk,2022-12-22
29,26,NO SE VA (EN VIVO),Grupo Frontera,11,8694200,0.01%,https://www.youtube.com/watch?v=-1vsm5bhoyE,2022-12-22
30,29,Feliz Cumpleaños Ferxxo,Feid,18,8576078,0.05%,https://www.youtube.com/watch?v=jRxDUsGmwuc,2022-12-22
31,n/a,Marisola (Remix),Duki & Cris Mj & Nicki Nicole,1,8534009,n/a,https://www.youtube.com/watch?v=BVQatzChOqo,2022-12-22
32,20,Ranjithame,M.M. Manasi & Thalapathy Vijay,7,8385330,-0.07%,https://www.youtube.com/watch?v=zuVV9Y55gvc,2022-12-22
33,23,정국 (Jung Kook) 'Dreamers' @ FIFA World Cup Qatar 2022 Opening Ceremony,BTS & Jung Kook,5,8325853,-0.06%,https://www.youtube.com/watch?v=jEdfjuG0Fx4,2022-12-22
34,n/a,You're Welcome,Dwayne Johnson,42,8227666,n/a,https://www.youtube.com/watch?v=79DijItQXMM,2022-12-22
35,84,Muchachos Ahora Nos Volvimos a Ilusionar,La Mosca Tsé - Tsé,2,8204476,0.77%,https://www.youtube.com/watch?v=i4t1bGD-j9M,2022-12-22
36,10,Dilwa Le Gaile Raja,Shilpi Raj,14,8165262,-0.22%,https://www.youtube.com/watch?v=5kJMtNWUytY,2022-12-22
37,30,Made You Look,Meghan Trainor,9,7651915,0.05%,https://www.youtube.com/watch?v=gPCCYMeXin0,2022-12-22
38,n/a,NA,NA,1,7623371,n/a,n/a,2022-12-22
39,n/a,Kasethan Kadavulada,Vaisagh & Manju Warrier & Ghibran,1,7585688,n/a,https://www.youtube.com/watch?v=_KT-snaRT90,2022-12-22
40,n/a,Tel,Neha Raj & Khesari Lal Yadav,1,7487071,n/a,https://www.youtube.com/watch?v=RTnosQARfLs,2022-12-22
41,36,Cairo,KAROL G & Ovy On The Drums,6,7380967,0.07%,https://www.youtube.com/watch?v=Z02zptUN8gI,2022-12-22
42,32,Another Love (Official Video),Tom Odell,19,7298107,0.04%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-12-22
43,n/a,QUE VUELVAS,Grupo Frontera & Carin Leon,1,7095310,n/a,https://www.youtube.com/watch?v=gG3516BF5_w,2022-12-22
44,44,Unholy (Official Music Video),Sam Smith & Kim Petras,12,6989549,0.16%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-12-22
45,n/a,हाई झुमका वाली पोर,Vinod Kumavat,4,6936870,n/a,https://www.youtube.com/watch?v=vfAYZTXu138,2022-12-22
46,43,Miss You,Oliver Tree & Robin Schulz,8,6867205,0.12%,https://www.youtube.com/watch?v=BX0lKSa_PTk,2022-12-22
47,46,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,24,6768877,0.13%,https://www.youtube.com/watch?v=A_g3lMcWVy0,2022-12-22
48,n/a,Ditto,NewJeans,1,6765337,n/a,https://www.youtube.com/watch?v=V37TaRdVUQY,2022-12-22
49,n/a,Ramenez la coupe à la maison,Vegedream,1,6734088,n/a,https://www.youtube.com/watch?v=RHb5LKnnxLg,2022-12-22
50,n/a,Count Me Out,Kendrick Lamar,1,6699196,n/a,https://www.youtube.com/watch?v=5GhhVHpPR_M,2022-12-22
51,37,World Cup,IShowSpeed,7,6665048,-0.02%,https://www.youtube.com/watch?v=8n5dJwWXrbo,2022-12-22
52,59,Arhbo,Ozuna & FIFA Sound & GIMS & RedOne,5,6633339,0.19%,https://www.youtube.com/watch?v=e8laLiWolGg,2022-12-22
53,n/a,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,Coke Studio Pakistan,1,6616710,n/a,https://www.youtube.com/watch?v=5Eqb_-j3FDA,2022-12-22
54,52,Tu Aake Dekhle,King,10,6286992,0.07%,https://www.youtube.com/watch?v=A66TYFdz8YA,2022-12-22
55,54,Mockingbird Closed Captioned,Eminem,4,6280275,0.08%,https://www.youtube.com/watch?v=S9bCLPwzSC0,2022-12-22
56,55,Billete Grande,Edgardo Nuñez & Fuerza Regida,13,6235833,0.09%,https://www.youtube.com/watch?v=ao3SN7fkQQU,2022-12-22
57,n/a,Nothing Is Lost (You Give Me Strength),The Weeknd,1,6213002,n/a,https://www.youtube.com/watch?v=bDHD1ueL4a4,2022-12-22
58,35,JS4E,Arcángel,4,6191632,-0.1%,https://www.youtube.com/watch?v=rAr3-Pn9yRI,2022-12-22
59,n/a,WOH,IKKA & Dino James & Badshah,1,6146947,n/a,https://www.youtube.com/watch?v=EbyAoYaUcVo,2022-12-22
60,40,Care Bebek,Jegeg Bulan,6,6126932,-0.08%,https://www.youtube.com/watch?v=CX51e00-vto,2022-12-22
61,45,Nachaniya Karan,Khesari Lal Yadav,7,6109724,0.02%,https://www.youtube.com/watch?v=t4Wjrssbob8,2022-12-22
62,61,Neverita,Bad Bunny,18,6108040,0.15%,https://www.youtube.com/watch?v=ARWg160eaX4,2022-12-22
63,50,Dos Besitos,La Joaqui,7,6030958,0.02%,https://www.youtube.com/watch?v=AJleGCGFyIg,2022-12-22
64,57,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundia...,Shakira,5,5951617,0.06%,https://www.youtube.com/watch?v=dzsuE5ugxf4,2022-12-22
65,31,Laal Ghaghra,Shilpi Raj & Pawan Singh,15,5939940,-0.17%,https://www.youtube.com/watch?v=qZId59qml_4,2022-12-22
66,56,Eu Gosto Assim,Gustavo Mioto,11,5925181,0.05%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-12-22
67,42,Bombonzinho,Israel & Rodolffo & Ana Castela,5,5916211,-0.07%,https://www.youtube.com/watch?v=t050lriI0_w,2022-12-22
68,34,Tabla,Shilpi Raj & Khesari Lal Yadav,8,5863394,-0.16%,https://www.youtube.com/watch?v=ty9SJ_wrReI,2022-12-22
69,53,DAKU,Chani Nattan,9,5856980,0.01%,https://www.youtube.com/watch?v=WOdnRhWeHoY,2022-12-22
70,49,PUNTO 40,Rauw Alejandro & Baby Rasta,10,5762324,-0.03%,https://www.youtube.com/watch?v=rhctf92wgqU,2022-12-22
71,58,Monotonía,Shakira & Ozuna,10,5647296,0.01%,https://www.youtube.com/watch?v=j5y6xLpRwx4,2022-12-22
72,69,Under The Influence,Chris Brown,9,5644831,0.13%,https://www.youtube.com/watch?v=pfxyk1glEq4,2022-12-22
73,66,Te felicito,Gerardo Coronel,3,5562782,0.1%,https://www.youtube.com/watch?v=UDk6PpZUXSM,2022-12-22
74,62,Felina 🐈,WIU & MC Ryan SP,10,5526444,0.05%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-12-22
75,48,Chann Sitare,Ammy Virk,7,5517586,-0.07%,https://www.youtube.com/watch?v=D0gWr9K8Lb4,2022-12-22
76,82,NO,Meghan Trainor,2,5509668,0.16%,https://www.youtube.com/watch?v=v1idUvYyEr8,2022-12-22
77,73,Turreo Sessions #723,DJ Tao & Callejero Fino,9,5456805,0.12%,https://www.youtube.com/watch?v=swfVfqmFqXQ,2022-12-22
78,n/a,Cough,Kizz Daniel & EMPIRE,1,5442469,n/a,https://www.youtube.com/watch?v=4j7Fa2PCMow,2022-12-22
79,72,I'm Good (Blue),David Guetta & Bebe Rexha,13,5431604,0.11%,https://www.youtube.com/watch?v=90RLzVUuXe4,2022-12-22
80,100,THE STORY OF ALISHER (Morgenshtern RIP),Oxxxymiron,2,5415894,0.25%,https://www.youtube.com/watch?v=x--M8d7UBMM,2022-12-22
81,n/a,12 Ladke,Tony Kakkar & Neha Kakkar,1,5369280,n/a,https://www.youtube.com/watch?v=UBOHA9a5NIQ,2022-12-22
82,79,Rush (Official Music Video),Ayra Starr,4,5366189,0.11%,https://www.youtube.com/watch?v=crtQSTYWtqE,2022-12-22
83,71,Bum Bum Bole,Shaan & Aamir Khan,12,5315415,0.08%,https://www.youtube.com/watch?v=NJ1NIIdHhXs,2022-12-22
84,68,Devoto,Kim Loaiza,9,5245477,0.04%,https://www.youtube.com/watch?v=mxF58TYuPaM,2022-12-22
85,78,Evoque prata - MC Menor HR e MC Menor SG (Funk de BH) Prod. Dj Escobar,Funk de BH,4,5200247,0.08%,https://www.youtube.com/watch?v=8sscTVbijZs,2022-12-22
86,93,Boss Party (Lyric Video),Waltair Veerayya & Nakash Aziz,4,5170327,0.16%,https://www.youtube.com/watch?v=nsMhMQfD0V0,2022-12-22
87,77,Apna Bana Le,Arijit Singh & Sachin-Jigar,2,5156274,0.07%,https://www.youtube.com/watch?v=ElZfdU54Cp8,2022-12-22
88,n/a,"Into the Unknown (From ""Frozen 2"")",Idina Menzel & AURORA,16,5123631,n/a,https://www.youtube.com/watch?v=gIOyB9ZXn8s,2022-12-22
89,67,Kantara - Varaha Roopam(Lyric Video)| Sai Vignesh | Rishab Shetty | Ajaneesh Loknath | Hombale Films,Hombale Films,2,5122994,0.02%,https://www.youtube.com/watch?v=gH_RYRwVrVM,2022-12-22
90,60,ツキヨミ,King & Prince,6,5110638,-0.04%,https://www.youtube.com/watch?v=Rp0Z9YVOnKQ,2022-12-22
